Time,heat,cold
5665500,42336.723,0.091908135
5666400,42112.984,0.09193538
5666400,42112.984,0.09193538
5667300,41415.61,0.09198552
5668200,40708.723,0.09202403
5669100,40094.977,0.09206079
5670000,39328.91,0.092098415
5670000,39328.91,0.092098415
5670900,38387.31,0.09213178
5671800,37477.008,0.09215629
5672700,36768.523,0.09217388
5673600,36273.168,0.0921851
5673600,36273.168,0.0921851
5674500,36339.82,0.09220927
5675400,36214.81,0.09224311
5676300,35766.574,0.09224829
5677200,35586.598,0.09221165
5677200,35586.598,0.09221165
5678015.5,35956.87,0.09214384
5678015.5,35956.87,0.09214384
5678025,35963.24,0.09214296
5678025,35963.24,0.09214296
5678100,36014.86,0.09213601
5679000,36735.324,0.09205551
5679900,37555.527,0.09199279
5680800,38459.855,0.09195722
5680800,38459.855,0.09195722
5681700,39060.12,0.09193208
5682600,39939.49,0.09190435
5683500,41051.027,0.09189904
5684400,41935.516,0.09192426
5684400,41935.516,0.09192426
5685300,42890.613,0.09197823
5686200,43447.008,0.09203543
5687100,43549.32,0.092061706
5688000,43660.56,0.09204485
5688000,43660.56,0.09204485
5688900,45456.58,0.09198112
5689800,48291.71,0.09194116
5690700,50022.68,0.09194
5691600,50154.66,0.09197923
5691600,50154.66,0.09197923
5692500,52151.227,0.09202239
5693400,53886.5,0.09205522
5694300,54017.82,0.09207533
5695200,53759.74,0.09208772
5695200,53759.74,0.09208772
5696100,54911.504,0.092094846
5697000,55978.914,0.09210491
5697900,56068.44,0.09211004
5698800,55959.63,0.09211066
5698800,0,0
5699700,0,0
5700600,0,0
5701500,0,0
5702400,0,0
5702400,0,0
5703300,0,0
5704200,0,0
5705100,0,0
5706000,0,0
5706000,0,0
5706900,0,0
5707800,0,0
5708700,0,0
5709600,0,0
5709600,0,0
5710500,0,0
5711400,0,0
5712300,0,0
5713200,0,0
5713200,0,0
5714100,0,0
5715000,0,0
5715900,0,0
5716800,0,0
5716800,0,0
5717700,0,0
5718600,0,0
5719500,0,0
5720400,0,0
5720400,0,0
5721300,0,0
5722200,0,0
5723100,0,0
5724000,0,0
5724000,0,0
5724900,0,0
5725800,0,0
5726700,0,0
5727600,0,0
5727600,0,0
5728500,0,0
5729400,0,0
5729551,0,0
5729551,0,0
5729563.5,0,0
5729563.5,0,0
5730300,0,0
5731200,0,0
5731200,0,0
5732100,0,0
5733000,0,0
5733900,0,0
5734800,0,0
5734800,0,0
5735700,0,0
5736600,0,0
5737500,0,0
5738400,0,0
5738400,0,0
5739300,0,0
5740200,0,0
5741100,0,0
5742000,0,0
5742000,0,0
5742900,0,0
5743800,0,0
5744700,0,0
5745600,0,0
5745600,0,0
5746500,0,0
5747400,0,0
5748300,0,0
5749200,0,0
5749200,0,0
5750100,0,0
5751000,0,0
5751900,0,0
5752800,0,0
5752800,0,0
5753700,0,0
5754600,0,0
5755500,0,0
5756400,0,0
5756400,0,0
5757300,0,0
5758200,0,0
5759100,0,0
5760000,0,0
5760000,0,0
5760900,0,0
5761800,0,0
5762700,0,0
5763600,0,0
5763600,0,0
5764387,0,0
5764387,0,0
5764407.5,0,0
5764407.5,0,0
5764500,0,0
5765400,0,0
5766300,0,0
5767200,0,0
5767200,0,0
5768100,0,0
5769000,0,0
5769900,0,0
5770800,0,0
5770800,0,0
5771700,0,0
5772600,0,0
5773500,0,0
5774400,0,0
5774400,0,0
5775300,0,0
5776200,0,0
5777100,0,0
5778000,0,0
5778000,0,0
5778900,0,0
5779800,0,0
5780700,0,0
5781600,0,0
5781600,0,0
5782500,0,0
5783400,0,0
5784300,0,0
5785200,0,0
5785200,0,0
5786100,0,0
5787000,0,0
5787900,0,0
5788800,0,0
5788800,0,0
5789700,0,0
5790600,0,0
5791500,0,0
5792400,0,0
5792400,0,0
5793300,0,0
5794200,0,0
5795100,0,0
5796000,0,0
5796000,0,0
5796900,0,0
5797800,0,0
5798700,0,0
5799600,0,0
5799600,0,0
5800500,0,0
5801400,0,0
5802300,0,0
5803200,0,0
5803200,0,0
5804100,0,0
5805000,0,0
5805900,0,0
5806800,0,0
5806800,0,0
5807700,0,0
5808600,0,0
5809500,0,0
5810400,0,0
5810400,0,0
5811300,0,0
5812200,0,0
5813100,0,0
5814000,0,0
5814000,0,0
5814900,0,0
5815800,0,0
5816700,0,0
5816978,0,0
5816978,0,0
5816991.5,0,0
5816991.5,0,0
5817600,0,0
5817600,0,0
5818500,0,0
5819400,0,0
5820300,0,0
5821200,0,0
5821200,0,0
5822100,0,0
5823000,0,0
5823900,0,0
5824800,0,0
5824800,0,0
5825700,0,0
5826600,0,0
5827500,0,0
5828400,0,0
5828400,0,0
5829300,0,0
5830200,0,0
5831100,0,0
5832000,0,0
5832000,0,0
5832900,0,0
5833800,0,0
5834700,0,0
5835600,0,0
5835600,0,0
5836500,0,0
5837400,0,0
5838300,0,0
5839200,0,0
5839200,0,0
5840100,0,0
5841000,0,0
5841900,0,0
5842800,0,0
5842800,0,0
5843700,0,0
5844600,0,0
5845500,0,0
5846400,0,0
5846400,0,0
5847300,0,0
5848200,0,0
5849100,0,0
5850000,0,0
5850000,0,0
5850900,0,0
5851800,0,0
5852700,0,0
5852990,0,0
5852990,0,0
5853016.5,0,0
5853016.5,0,0
5853600,0,0
5853600,0,0
5854500,0,0
5855400,0,0
5856300,0,0
5857200,0,0
5857200,0,0
5858100,0,0
5859000,0,0
5859900,0,0
5860800,0,0
5860800,0,0
5861700,0,0
5862600,0,0
5863500,0,0
5864400,0,0
5864400,0,0
5865300,0,0
5866200,0,0
5867100,0,0
5868000,0,0
5868000,0,0
5868900,0,0
5869800,0,0
5870700,0,0
5871600,0,0
5871600,0,0
5872500,0,0
5873400,0,0
5874300,0,0
5875200,0,0
5875200,0,0
5876100,0,0
5877000,0,0
5877900,0,0
5878800,0,0
5878800,0,0
5879700,0,0
5880600,0,0
5881500,0,0
5882400,0,0
5882400,0,0
5883300,0,0
5884200,0,0
5885100,0,0
5886000,0,0
5886000,0,0
5886900,0,0
5887800,0,0
5888700,0,0
5889600,0,0
5889600,0,0
5890500,0,0
5891400,0,0
5892300,0,0
5893200,0,0
5893200,0,0
5894100,0,0
5895000,0,0
5895900,0,0
5896800,0,0
5896800,0,0
5897700,0,0
5898600,0,0
5899500,0,0
5900400,0,0
5900400,0,0
5901300,0,0
5902200,0,0
5903100,0,0
5904000,0,0
5904000,86772.38,0.058945432
5904084,118175.27,0.08277721
5904084,118175.27,0.08277721
5904094.5,119116.95,0.083040856
5904094.5,119116.95,0.083040856
5904900,130464.7,0.088763475
5905800,99573.04,0.091026716
5906700,79753.8,0.09176431
5907600,75944.59,0.09206698
5907600,75944.59,0.09206698
5908500,66630.53,0.092200086
5909400,59081.08,0.09225355
5910300,56869.508,0.092286155
5911200,55941.55,0.09229978
5911200,55941.55,0.09229978
5912100,54311.29,0.09228667
5913000,52502.832,0.092261024
5913900,51156.64,0.09224695
5914800,50167.7,0.09225379
5914800,50167.7,0.09225379
5915700,48979.133,0.0922983
5916600,47707.395,0.09234834
5917500,46593.777,0.09236876
5918400,45723.73,0.092345476
5918400,45723.73,0.092345476
5919300,45342.953,0.09221238
5920200,45673.785,0.09205203
5921100,46311.098,0.091996826
5922000,46471.906,0.0920995
5922000,46471.906,0.0920995
5922900,46060.875,0.09225646
5923800,44915.715,0.09234898
5924700,43239.56,0.09238644
5925600,41624.723,0.09237602
5925600,41624.723,0.09237602
5926500,40220.645,0.09236445
5927400,38838.652,0.09236329
5928300,37524.617,0.09233799
5929200,36460.605,0.09227559
5929200,36460.605,0.09227559
5930100,35286.508,0.092221744
5931000,34447.24,0.092199266
5931900,34140.457,0.09219139
5932800,34081.758,0.092189685
5932800,34081.758,0.092189685
5933700,34658.438,0.092186816
5934600,35332.957,0.09218888
5935500,35717.977,0.09219051
5936400,36146.617,0.092191085
5936400,36146.617,0.092191085
5937300,38243.33,0.092176214
5938200,40256.344,0.09216813
5938823,40976.316,0.09216117
5938823,40976.316,0.09216117
5938846.5,40995.477,0.092160866
5938846.5,40995.477,0.092160866
5939100,41191.17,0.09215754
5940000,41850.57,0.09214515
5940000,41850.57,0.09214515
5940900,43641.496,0.09211393
5941800,45330.61,0.09209001
5942700,46171.74,0.09208421
5943600,46630.82,0.09210334
5943600,46630.82,0.09210334
5944500,47528.89,0.092126854
5945400,48337.59,0.09214466
5946300,48696.69,0.092158146
5947200,50140.207,0.09217185
5947200,0,0
5948100,0,0
5949000,0,0
5949900,0,0
5950800,0,0
5950800,0,0
5951700,0,0
5952600,0,0
5953500,0,0
5954400,0,0
5954400,0,0
5955300,0,0
5956200,0,0
5957100,0,0
5958000,0,0
5958000,0,0
5958900,0,0
5959800,0,0
5960700,0,0
5961600,0,0
5961600,0,0
5962500,0,0
5963400,0,0
5964300,0,0
5965200,0,0
5965200,0,0
5966100,0,0
5967000,0,0
5967900,0,0
5968800,0,0
5968800,0,0
5969700,0,0
5970600,0,0
5971500,0,0
5972400,0,0
5972400,0,0
5973300,0,0
5974200,0,0
5975100,0,0
5976000,0,0
5976000,0,0
5976900,0,0
5977800,0,0
5978700,0,0
5979600,0,0
5979600,0,0
5980500,0,0
5981400,0,0
5982300,0,0
5983200,0,0
5983200,0,0
5984100,0,0
5985000,0,0
5985900,0,0
5986800,0,0
5986800,79162.23,0.06620573
5987700,112066.53,0.08959659
5988600,81422.63,0.09138536
5989500,66302.33,0.09193548
5990400,59493.92,0.09213629
5990400,59493.92,0.09213629
5991300,58812.57,0.09225548
5992200,57222.055,0.09231291
5993100,55158.773,0.0923338
5994000,54050.19,0.09234213
5994000,54050.19,0.09234213
5994900,52765.004,0.09235004
5995567.5,51533.402,0.092352584
5995567.5,51533.402,0.092352584
5995601,51471.324,0.09235266
5995601,51471.324,0.09235266
5995800,51109.297,0.092353076
5996700,49710.24,0.09235456
5997600,48723.035,0.09235694
5997600,48723.035,0.09235694
5998500,47298.742,0.09235356
5999400,45950.31,0.09234345
6000300,45122.58,0.0923415
6001200,44368.137,0.09235193
6001200,44368.137,0.09235193
6002100,43404.07,0.09237047
6003000,42390.887,0.092386104
6003900,41429.09,0.092394136
6004800,40486.344,0.092392564
6004800,40486.344,0.092392564
6005700,40716.656,0.09238638
6006600,40277.766,0.092387475
6007500,39108.027,0.09238521
6008400,38347.84,0.09238153
6008400,38347.84,0.09238153
6009300,37795.18,0.09237746
6010200,37157.535,0.09237382
6011100,36611.523,0.09237321
6012000,36147.742,0.09237724
6012000,36147.742,0.09237724
6012900,34770.59,0.092394166
6013800,33928.97,0.092408195
6014700,33437.48,0.09240886
6015600,33064.547,0.092389956
6015600,33064.547,0.092389956
6016500,33133.98,0.09236683
6017400,33058.59,0.09236154
6018300,32663.326,0.09236089
6019200,32256.559,0.09236164
6019200,32256.559,0.09236164
6020100,35096.215,0.09236217
6020931,36388.652,0.09237759
6020931,36388.652,0.09237759
6020948,36384.555,0.0923778
6020948,36384.555,0.0923778
6021000,36365.88,0.092378385
6021900,35068.387,0.09237693
6022800,34393.22,0.09235923
6022800,34393.22,0.09235923
6023700,36853.566,0.092343986
6024600,38143.18,0.09234937
6025500,37455.957,0.09235044
6026400,36848.934,0.09234754
6026400,36848.934,0.09234754
6027300,38084.203,0.092346184
6028200,39020.324,0.09235291
6029100,38697.547,0.092356
6030000,38234.297,0.09235554
6030000,0,0
6030900,0,0
6031800,0,0
6032700,0,0
6033600,0,0
6033600,0,0
6034500,0,0
6035400,0,0
6036300,0,0
6037200,0,0
6037200,0,0
6038100,0,0
6039000,0,0
6039900,0,0
6040800,0,0
6040800,0,0
6041700,0,0
6042600,0,0
6043500,0,0
6044400,0,0
6044400,0,0
6045300,0,0
6046200,0,0
6047100,0,0
6048000,0,0
6048000,0,0
6048900,0,0
6049800,0,0
6050700,0,0
6051600,0,0
6051600,0,0
6052500,0,0
6053400,0,0
6054300,0,0
6055200,0,0
6055200,0,0
6056100,0,0
6057000,0,0
6057900,0,0
6058800,0,0
6058800,0,0
6059700,0,0
6060600,0,0
6061500,0,0
6062400,0,0
6062400,0,0
6063300,0,0
6064200,0,0
6065100,0,0
6066000,0,0
6066000,0,0
6066900,0,0
6067800,0,0
6068700,0,0
6069600,0,0
6069600,76678.35,0.0755123
6070500,109634.02,0.09042748
6071400,71143.19,0.09173916
6072300,43523.176,0.0920523
6073200,42635.504,0.09218264
6073200,42635.504,0.09218264
6074100,48505.098,0.09230069
6075000,47972.824,0.09235544
6075900,44915.984,0.09236401
6076800,43715.04,0.09236393
6076800,43715.04,0.09236393
6077700,43216.348,0.09237595
6078600,42411.5,0.09238932
6079500,41563.64,0.09239658
6080400,40910.17,0.09239652
6080400,40910.17,0.09239652
6081300,39929.125,0.09237928
6082200,39183.85,0.092357144
6082359.5,39106.797,0.092355154
6082359.5,39106.797,0.092355154
6082375.5,39099.89,0.092355005
6082375.5,39099.89,0.092355005
6083100,38865.387,0.092357464
6084000,38490.258,0.09238925
6084000,38490.258,0.09238925
6084900,37766.04,0.09242336
6085800,36897.152,0.09243721
6086700,36063.633,0.092443556
6087600,35234.59,0.09244735
6087600,35234.59,0.09244735
6088500,35319.9,0.09244833
6089400,34945.383,0.09245365
6090300,33665.23,0.092455804
6091200,32271.846,0.0924559
6091200,32271.846,0.0924559
6092100,31152.107,0.09246127
6093000,30006.518,0.0924711
6093900,28830.8,0.092479445
6094800,27854.348,0.09248461
6094800,27854.348,0.09248461
6095700,26689.422,0.09249882
6096600,25675.447,0.09251463
6097500,25076.719,0.0925287
6098400,24560.41,0.092538156
6098400,24560.41,0.092538156
6099300,24274.707,0.09259505
6100200,23453.871,0.09267327
6101100,22197.533,0.09268578
6102000,21278.715,0.09260297
6102000,21278.715,0.09260297
6102900,22498.605,0.09248386
6103800,23535.377,0.09241903
6104700,23498.242,0.09237607
6105600,23457.15,0.09234855
6105600,23457.15,0.09234855
6106500,25818.78,0.09233307
6107400,28706.607,0.09233994
6107695.5,29048.555,0.092341624
6107695.5,29048.555,0.092341624
6107700.5,29052.059,0.09234164
6107700.5,29052.059,0.09234164
6108300,29160.129,0.09234101
6109200,29266.111,0.092332676
6109200,29266.111,0.092332676
6110100,31339.838,0.09231559
6111000,33350.035,0.09230633
6111900,34173.945,0.09230619
6112800,34683.934,0.09231946
6112800,0,0
6113700,0,0
6114600,0,0
6115500,0,0
6116400,0,0
6116400,0,0
6117300,0,0
6118200,0,0
6119100,0,0
6120000,0,0
6120000,0,0
6120900,0,0
6121800,0,0
6122700,0,0
6123600,0,0
6123600,0,0
6124500,0,0
6125400,0,0
6126300,0,0
6127200,0,0
6127200,0,0
6128100,0,0
6129000,0,0
6129900,0,0
6130800,0,0
6130800,0,0
6131700,0,0
6132600,0,0
6133500,0,0
6134400,0,0
6134400,0,0
6135300,0,0
6136200,0,0
6137100,0,0
6138000,0,0
6138000,0,0
6138900,0,0
6139800,0,0
6140700,0,0
6141600,0,0
6141600,0,0
6142500,0,0
6143400,0,0
6144300,0,0
6145200,0,0
6145200,0,0
6146100,0,0
6147000,0,0
6147900,0,0
6148800,0,0
6148800,0,0
6149700,0,0
6150600,0,0
6151500,0,0
6152400,0,0
6152400,75701.836,0.07497772
6153300,115092.74,0.09012635
6154200,70972,0.09156561
6155100,38671.723,0.091912985
6156000,44362.76,0.09208189
6156000,44362.76,0.09208189
6156900,53966.637,0.09228913
6157800,52772.387,0.09243549
6158700,48267.117,0.09247846
6159600,46281.742,0.09244296
6159600,46281.742,0.09244296
6160500,45164.03,0.09234303
6160825,44600.06,0.092303425
6160825,44600.06,0.092303425
6160827.5,44594.777,0.09230312
6160827.5,44594.777,0.09230312
6161400,43251.555,0.09224557
6162300,40501.008,0.09221059
6163200,37263.414,0.09226523
6163200,37263.414,0.09226523
6164100,34197.36,0.09235209
6165000,32498.318,0.092415996
6165900,30834.043,0.092475094
6166800,29093.26,0.092534594
6166800,29093.26,0.092534594
6167700,27297.896,0.0925815
6168600,25569.264,0.09260882
6169500,24032.164,0.09262666
6170400,23066.738,0.09264212
6170400,23066.738,0.09264212
6171300,22889.025,0.09265137
6172200,22063.352,0.09265829
6173100,21334.217,0.09266133
6174000,20949.297,0.09266455
6174000,20949.297,0.09266455
6174900,20562.252,0.0926669
6175800,20176.55,0.09266806
6176700,19794.502,0.09266827
6177600,19418.273,0.092667624
6177600,19418.273,0.092667624
6178500,19091.178,0.092647895
6179400,18887.938,0.09260975
6180300,19548.953,0.09258751
6181200,19676.64,0.09259265
6181200,19676.64,0.09259265
6182100,19772.914,0.092604585
6183000,19333.555,0.09261313
6183900,18612.408,0.092616975
6184800,18195.643,0.092618994
6184800,18195.643,0.092618994
6185700,19672.61,0.092616186
6186600,19709.463,0.0926217
6187500,18692.307,0.09261157
6188400,18398.596,0.092586026
6188400,18398.596,0.092586026
6189300,20012.031,0.09249004
6190200,21184.238,0.09237258
6191100,21687.264,0.09230556
6192000,22223.973,0.092323355
6192000,22223.973,0.092323355
6192900,23356.717,0.09237042
6193800,24239.32,0.092394255
6194700,24654.215,0.092405125
6195600,25266.154,0.092410505
6195600,0,0
6196500,0,0
6197100.5,0,0
6197100.5,0,0
6197114,0,0
6197114,0,0
6197400,0,0
6198300,0,0
6199200,0,0
6199200,0,0
6200100,0,0
6201000,0,0
6201900,0,0
6202800,0,0
6202800,0,0
6203700,0,0
6204600,0,0
6205500,0,0
6206400,0,0
6206400,0,0
6207300,0,0
6208200,0,0
6209100,0,0
6210000,0,0
6210000,0,0
6210900,0,0
6211800,0,0
6212700,0,0
6213600,0,0
6213600,0,0
6214500,0,0
6215400,0,0
6216300,0,0
6217200,0,0
6217200,0,0
6218100,0,0
6219000,0,0
6219900,0,0
6220800,0,0
6220800,0,0
6221700,0,0
6222600,0,0
6223500,0,0
6224400,0,0
6224400,0,0
6225300,0,0
6226200,0,0
6227100,0,0
6228000,0,0
6228000,0,0
6228900,0,0
6229800,0,0
6230700,0,0
6231600,0,0
6231600,0,0
6232500,0,0
6233400,0,0
6234300,0,0
6235200,0,0
6235200,73151.336,0.06923446
6236100,108238.92,0.088969484
6237000,65329.266,0.09118819
6237900,45253.316,0.09189928
6238800,45505.06,0.09218989
6238800,45505.06,0.09218989
6239700,53811.88,0.09238637
6240600,54698.64,0.092481926
6241500,51724.625,0.09250491
6242400,50814.21,0.09250696
6242400,50814.21,0.09250696
6243300,51325.06,0.09254055
6244200,51394.6,0.09259261
6245100,50644.992,0.09262965
6246000,48634.195,0.09263951
6246000,48634.195,0.09263951
6246900,44899.297,0.0926314
6247800,41644.098,0.09262391
6247915,41381.28,0.09262433
6247915,41381.28,0.09262433
6247916.5,41377.836,0.09262434
6247916.5,41377.836,0.09262434
6248700,39552.996,0.092635274
6249600,37387.242,0.092660226
6249600,37387.242,0.092660226
6250500,35335.5,0.09269385
6251400,33475.91,0.0927252
6252300,31798.217,0.09274557
6253200,30366.787,0.09275113
6253200,30366.787,0.09275113
6254100,29659.205,0.09274015
6255000,28917.275,0.09273332
6255900,27798.986,0.09273276
6256800,26931.047,0.09274098
6256800,26931.047,0.09274098
6257700,26180.45,0.09283609
6258600,24739.383,0.092973635
6259500,23400.367,0.093038775
6260400,22469.297,0.092988946
6260400,22469.297,0.092988946
6261300,21822.777,0.0929004
6262200,21301.854,0.09284217
6263100,20894.195,0.092794575
6264000,20600.309,0.09274972
6264000,20600.309,0.09274972
6264900,20452.363,0.09269475
6265800,20418.047,0.0926528
6266700,20415.293,0.092638895
6267600,20352.867,0.09265939
6267600,20352.867,0.09265939
6268500,21489.69,0.0927232
6269400,21695.629,0.092801996
6270300,19783.922,0.092811644
6271200,18967.08,0.092730395
6271200,18967.08,0.092730395
6272100,20763.8,0.09264013
6273000,20787.197,0.09261293
6273900,19654.023,0.09260026
6274800,19898.004,0.09259581
6274800,19898.004,0.09259581
6275700,20891.129,0.0925956
6276600,20707.252,0.092598565
6277500,20430.123,0.09259848
6278400,20860.678,0.09259963
6278400,0,0
6279300,0,0
6280200,0,0
6281100,0,0
6282000,0,0
6282000,0,0
6282900,0,0
6283800,0,0
6284700,0,0
6285521.5,0,0
6285521.5,0,0
6285537,0,0
6285537,0,0
6285600,0,0
6285600,0,0
6286500,0,0
6287400,0,0
6288300,0,0
6289200,0,0
6289200,0,0
6290100,0,0
6291000,0,0
6291900,0,0
6292800,0,0
6292800,0,0
6293700,0,0
6294600,0,0
6295500,0,0
6296400,0,0
6296400,0,0
6297300,0,0
6298200,0,0
6299100,0,0
6300000,0,0
6300000,0,0
6300900,0,0
6301800,0,0
6302700,0,0
6303600,0,0
6303600,0,0
6304500,0,0
6305400,0,0
6306300,0,0
6307200,0,0
6307200,0,0
6308100,0,0
6309000,0,0
6309900,0,0
6310800,0,0
6310800,0,0
6311700,0,0
6312600,0,0
6313500,0,0
6314400,0,0
6314400,0,0
6315300,0,0
6316200,0,0
6317100,0,0
6318000,0,0
6318000,0,0
6318900,0,0
6319800,0,0
6320700,0,0
6321600,0,0
6321600,0,0
6322500,0,0
6323400,0,0
6324300,0,0
6325200,0,0
6325200,0,0
6326100,0,0
6327000,0,0
6327900,0,0
6328800,0,0
6328800,0,0
6329700,0,0
6330600,0,0
6331500,0,0
6332400,0,0
6332400,0,0
6333300,0,0
6333692.5,0,0
6333692.5,0,0
6333703.5,0,0
6333703.5,0,0
6334200,0,0
6335100,0,0
6336000,0,0
6336000,0,0
6336900,0,0
6337800,0,0
6338700,0,0
6339600,0,0
6339600,0,0
6340500,0,0
6341400,0,0
6342300,0,0
6343200,0,0
6343200,0,0
6344100,0,0
6345000,0,0
6345900,0,0
6346800,0,0
6346800,0,0
6347700,0,0
6348600,0,0
6349500,0,0
6350400,0,0
6350400,0,0
6351300,0,0
6352200,0,0
6353100,0,0
6354000,0,0
6354000,0,0
6354900,0,0
6355800,0,0
6356700,0,0
6357600,0,0
6357600,0,0
6358500,0,0
6359400,0,0
6360300,0,0
6361200,0,0
6361200,0,0
6362100,0,0
6363000,0,0
6363900,0,0
6364800,0,0
6364800,0,0
6365700,0,0
6366600,0,0
6367500,0,0
6368400,0,0
6368400,0,0
6369300,0,0
6370200,0,0
6371100,0,0
6372000,0,0
6372000,0,0
6372003.5,0,0
6372003.5,0,0
6372030,0,0
6372030,0,0
6372900,0,0
6373800,0,0
6374700,0,0
6375600,0,0
6375600,0,0
6376500,0,0
6377400,0,0
6378300,0,0
6379200,0,0
6379200,0,0
6380100,0,0
6381000,0,0
6381900,0,0
6382800,0,0
6382800,0,0
6383700,0,0
6384600,0,0
6385500,0,0
6386400,0,0
6386400,0,0
6387300,0,0
6388200,0,0
6389100,0,0
6390000,0,0
6390000,0,0
6390900,0,0
6391800,0,0
6392700,0,0
6393600,0,0
6393600,0,0
6394500,0,0
6395400,0,0
6396300,0,0
6397200,0,0
6397200,0,0
6398100,0,0
6399000,0,0
6399900,0,0
6400800,0,0
6400800,0,0
6401700,0,0
6402600,0,0
6403500,0,0
6404400,0,0
6404400,0,0
6405300,0,0
6406200,0,0
6407100,0,0
6408000,0,0
6408000,0,0
6408900,0,0
6409800,0,0
6410700,0,0
6411600,0,0
6411600,0,0
6412500,0,0
6413400,0,0
6414300,0,0
6415200,0,0
6415200,0,0
6416100,0,0
6417000,0,0
6417900,0,0
6418800,0,0
6418800,0,0
6419700,0,0
6420259.5,0,0
6420259.5,0,0
6420276,0,0
6420276,0,0
6420600,0,0
6421500,0,0
6422400,0,0
6422400,0,0
6423300,0,0
6424200,0,0
6425100,0,0
6426000,0,0
6426000,0,0
6426900,0,0
6427800,0,0
6428700,0,0
6429600,0,0
6429600,0,0
6430500,0,0
6431400,0,0
6432300,0,0
6433200,0,0
6433200,0,0
6434100,0,0
6435000,0,0
6435900,0,0
6436800,0,0
6436800,0,0
6437700,0,0
6438600,0,0
6439500,0,0
6440400,0,0
6440400,0,0
6441300,0,0
6442200,0,0
6443100,0,0
6444000,0,0
6444000,0,0
6444900,0,0
6445800,0,0
6446700,0,0
6447600,0,0
6447600,0,0
6448500,0,0
6449400,0,0
6450300,0,0
6451200,0,0
6451200,0,0
6452100,0,0
6453000,0,0
6453900,0,0
6454664,0,0
6454664,0,0
6454680.5,0,0
6454680.5,0,0
6454800,0,0
6454800,0,0
6455700,0,0
6456600,0,0
6457500,0,0
6458400,0,0
6458400,0,0
6459300,0,0
6460200,0,0
6461100,0,0
6462000,0,0
6462000,0,0
6462900,0,0
6463800,0,0
6464700,0,0
6465600,0,0
6465600,0,0
6466500,0,0
6467400,0,0
6468300,0,0
6469200,0,0
6469200,0,0
6470100,0,0
6471000,0,0
6471900,0,0
6472800,0,0
6472800,0,0
6473700,0,0
6474600,0,0
6475500,0,0
6476400,0,0
6476400,0,0
6477300,0,0
6478200,0,0
6479100,0,0
6480000,0,0
6480000,0,0
6480900,0,0
6481800,0,0
6482700,0,0
6483600,0,0
6483600,41963.07,0.07018933
6484500,72756.76,0.09005682
6485400,67928.04,0.09171864
6486300,50820.88,0.09223811
6487200,44333.527,0.092392035
6487200,44333.527,0.092392035
6488100,46378.05,0.09246526
6489000,48598.426,0.09249282
6489900,48621.836,0.092501104
6490800,47933.047,0.09251016
6490800,47933.047,0.09251016
6491700,47520.645,0.092544496
6492600,47515.773,0.09258159
6493500,47637.21,0.09259493
6494400,47756.363,0.09257195
6494400,47756.363,0.09257195
6495300,47839.168,0.09250784
6496200,48278.008,0.09243979
6497100,49048.54,0.0924079
6498000,49769.832,0.09242765
6498000,49769.832,0.09242765
6498900,50239.64,0.09246472
6499800,50601.637,0.092491366
6500700,50952.363,0.09252512
6501600,51255.89,0.092573434
6501600,51255.89,0.092573434
6502500,51885.855,0.092618436
6503400,52299.04,0.092652455
6504300,52175.016,0.09267462
6505200,51360.375,0.09268673
6505200,51360.375,0.09268673
6506100,49895.02,0.0926933
6507000,47932.72,0.09270358
6507900,45960.984,0.09272254
6508016,45738.145,0.09272573
6508016,45738.145,0.09272573
6508023,45724.344,0.09272595
6508023,45724.344,0.09272595
6508800,44455.44,0.09275195
6508800,44455.44,0.09275195
6509700,42570.883,0.092870496
6510600,40200.36,0.093029454
6511500,37656.72,0.09311914
6512400,35156.406,0.0930951
6512400,35156.406,0.0930951
6513300,33495.562,0.092990376
6514200,31965.97,0.09291245
6515100,30034.78,0.09288883
6516000,28042.893,0.09293186
6516000,28042.893,0.09293186
6516900,27382.32,0.09305154
6517800,25812.28,0.09318687
6518700,22940.904,0.09323526
6519600,20430.947,0.09316523
6519600,20430.947,0.09316523
6520500,20736.53,0.093054205
6521400,20814.398,0.0929856
6522300,20143.98,0.09291864
6523200,19809.145,0.092843935
6523200,19809.145,0.092843935
6524100,20648.887,0.09277155
6525000,21531.766,0.09273008
6525900,21817.252,0.09271869
6526800,21844.809,0.092739314
6526800,0,0
6527700,0,0
6528600,0,0
6529500,0,0
6530400,0,0
6530400,0,0
6531300,0,0
6532200,0,0
6533100,0,0
6534000,0,0
6534000,0,0
6534900,0,0
6535800,0,0
6536700,0,0
6537600,0,0
6537600,0,0
6538500,0,0
6539400,0,0
6540300,0,0
6541200,0,0
6541200,0,0
6542100,0,0
6543000,0,0
6543900,0,0
6544800,0,0
6544800,0,0
6544997,0,0
6544997,0,0
6545024,0,0
6545024,0,0
6545700,0,0
6546600,0,0
6547500,0,0
6548400,0,0
6548400,0,0
6549300,0,0
6550200,0,0
6551100,0,0
6552000,0,0
6552000,0,0
6552900,0,0
6553800,0,0
6554700,0,0
6555600,0,0
6555600,0,0
6556500,0,0
6557400,0,0
6558300,0,0
6559200,0,0
6559200,0,0
6560100,0,0
6561000,0,0
6561900,0,0
6562800,0,0
6562800,0,0
6563700,0,0
6564600,0,0
6565500,0,0
6566400,0,0
6566400,38727.297,0.0736775
6567300,73530.33,0.089965224
6568200,52379.85,0.09167398
6569100,32702.557,0.09218375
6570000,34989.94,0.09235794
6570000,34989.94,0.09235794
