time,InternalGains[0],InternalGains[1],InternalGains[2],InternalGains[3],InternalGains[4]
3844800,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
3845700,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
3846600,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
3847500,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
3848400,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
3849300,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3850200,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3851100,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3852000,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3852900,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3853800,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3854700,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3855600,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3856500,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3857400,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3858300,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3859200,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3860100,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3861000,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3861900,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3862800,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3863700,17477.91971,2332.625319,3684.550182,3684.550182,2332.625319
3864600,15262.40876,2036.94042,3217.494526,3217.494526,2036.94042
3865500,13046.89781,1741.25552,2750.438869,2750.438869,1741.25552
3866400,10831.38686,1445.57062,2283.383212,2283.383212,1445.57062
3867300,8615.875912,1149.885721,1816.327555,1816.327555,1149.885721
3868200,6400.364964,854.2008212,1349.271898,1349.271898,854.2008212
3869100,4184.854015,558.5159215,882.2162409,882.2162409,558.5159215
3870000,1969.343066,262.8310219,415.1605839,415.1605839,262.8310219
3870900,1920.109489,256.2602464,404.7815693,404.7815693,256.2602464
3871800,1870.875912,249.6894708,394.4025547,394.4025547,249.6894708
3872700,1821.642336,243.1186953,384.0235401,384.0235401,243.1186953
3873600,1772.408759,236.5479197,373.6445255,373.6445255,236.5479197
3874500,1723.175182,229.9771442,363.2655109,363.2655109,229.9771442
3875400,1673.941606,223.4063686,352.8864964,352.8864964,223.4063686
3876300,1624.708029,216.8355931,342.5074818,342.5074818,216.8355931
3877200,1575.474453,210.2648175,332.1284672,332.1284672,210.2648175
3878100,1526.240876,203.694042,321.7494526,321.7494526,203.694042
3879000,1477.007299,197.1232664,311.370438,311.370438,197.1232664
3879900,1427.773723,190.5524909,300.9914234,300.9914234,190.5524909
3880800,1378.540146,183.9817153,290.6124088,290.6124088,183.9817153
3881700,1329.306569,177.4109398,280.2333942,280.2333942,177.4109398
3882600,1280.072993,170.8401642,269.8543796,269.8543796,170.8401642
3883500,1230.839416,164.2693887,259.475365,259.475365,164.2693887
3884400,1181.605839,157.6986131,249.0963504,249.0963504,157.6986131
3885300,1132.372263,151.1278376,238.7173358,238.7173358,151.1278376
3886200,1083.138686,144.557062,228.3383212,228.3383212,144.557062
3887100,1033.905109,137.9862865,217.9593066,217.9593066,137.9862865
3888000,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3888900,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3889800,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3890700,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3891600,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3892500,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3893400,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3894300,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3895200,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3896100,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3897000,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3897900,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3898800,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3899700,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3900600,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3901500,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3902400,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3903300,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3904200,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3905100,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3906000,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3906900,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3907800,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3908700,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3909600,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3910500,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3911400,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3912300,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3913200,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3914100,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3915000,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3915900,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3916800,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3917700,5169.525547,689.9314325,1089.796533,1089.796533,689.9314325
3918600,9354.379562,1248.447354,1972.012774,1972.012774,1248.447354
3919500,13539.23358,1806.963276,2854.229015,2854.229015,1806.963276
3920400,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
3921300,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
3922200,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
3923100,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
3924000,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
3924900,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
3925800,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
3926700,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
3927600,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
3928500,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
3929400,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
3930300,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
3931200,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
3932100,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
3933000,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
3933900,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
3934800,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
3935700,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3936600,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3937500,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3938400,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3939300,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3940200,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3941100,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3942000,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3942900,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3943800,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3944700,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3945600,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3946500,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3947400,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3948300,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3949200,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
3950100,17477.91971,2332.625319,3684.550182,3684.550182,2332.625319
3951000,15262.40876,2036.94042,3217.494526,3217.494526,2036.94042
3951900,13046.89781,1741.25552,2750.438869,2750.438869,1741.25552
3952800,10831.38686,1445.57062,2283.383212,2283.383212,1445.57062
3953700,8615.875912,1149.885721,1816.327555,1816.327555,1149.885721
3954600,6400.364964,854.2008212,1349.271898,1349.271898,854.2008212
3955500,4184.854015,558.5159215,882.2162409,882.2162409,558.5159215
3956400,1969.343066,262.8310219,415.1605839,415.1605839,262.8310219
3957300,1920.109489,256.2602464,404.7815693,404.7815693,256.2602464
3958200,1870.875912,249.6894708,394.4025547,394.4025547,249.6894708
3959100,1821.642336,243.1186953,384.0235401,384.0235401,243.1186953
3960000,1772.408759,236.5479197,373.6445255,373.6445255,236.5479197
3960900,1723.175182,229.9771442,363.2655109,363.2655109,229.9771442
3961800,1673.941606,223.4063686,352.8864964,352.8864964,223.4063686
3962700,1624.708029,216.8355931,342.5074818,342.5074818,216.8355931
3963600,1575.474453,210.2648175,332.1284672,332.1284672,210.2648175
3964500,1526.240876,203.694042,321.7494526,321.7494526,203.694042
3965400,1477.007299,197.1232664,311.370438,311.370438,197.1232664
3966300,1427.773723,190.5524909,300.9914234,300.9914234,190.5524909
3967200,1378.540146,183.9817153,290.6124088,290.6124088,183.9817153
3968100,1329.306569,177.4109398,280.2333942,280.2333942,177.4109398
3969000,1280.072993,170.8401642,269.8543796,269.8543796,170.8401642
3969900,1230.839416,164.2693887,259.475365,259.475365,164.2693887
3970800,1181.605839,157.6986131,249.0963504,249.0963504,157.6986131
3971700,1132.372263,151.1278376,238.7173358,238.7173358,151.1278376
3972600,1083.138686,144.557062,228.3383212,228.3383212,144.557062
3973500,1033.905109,137.9862865,217.9593066,217.9593066,137.9862865
3974400,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3975300,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3976200,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3977100,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3978000,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3978900,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3979800,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3980700,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3981600,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3982500,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3983400,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3984300,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3985200,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3986100,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3987000,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3987900,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3988800,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3989700,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3990600,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3991500,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3992400,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3993300,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3994200,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3995100,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3996000,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3996900,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3997800,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3998700,984.6715328,131.4155109,207.580292,207.580292,131.4155109
3999600,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4000500,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4001400,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4002300,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4003200,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4004100,5169.525547,689.9314325,1089.796533,1089.796533,689.9314325
4005000,9354.379562,1248.447354,1972.012774,1972.012774,1248.447354
4005900,13539.23358,1806.963276,2854.229015,2854.229015,1806.963276
4006800,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4007700,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4008600,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4009500,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4010400,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4011300,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4012200,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4013100,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4014000,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4014900,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4015800,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4016700,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4017600,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4018500,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
4019400,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
4020300,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
4021200,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
4022100,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4023000,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4023900,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4024800,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4025700,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4026600,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4027500,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4028400,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4029300,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4030200,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4031100,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4032000,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4032900,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4033800,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4034700,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4035600,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4036500,17477.91971,2332.625319,3684.550182,3684.550182,2332.625319
4037400,15262.40876,2036.94042,3217.494526,3217.494526,2036.94042
4038300,13046.89781,1741.25552,2750.438869,2750.438869,1741.25552
4039200,10831.38686,1445.57062,2283.383212,2283.383212,1445.57062
4040100,8615.875912,1149.885721,1816.327555,1816.327555,1149.885721
4041000,6400.364964,854.2008212,1349.271898,1349.271898,854.2008212
4041900,4184.854015,558.5159215,882.2162409,882.2162409,558.5159215
4042800,1969.343066,262.8310219,415.1605839,415.1605839,262.8310219
4043700,1920.109489,256.2602464,404.7815693,404.7815693,256.2602464
4044600,1870.875912,249.6894708,394.4025547,394.4025547,249.6894708
4045500,1821.642336,243.1186953,384.0235401,384.0235401,243.1186953
4046400,1772.408759,236.5479197,373.6445255,373.6445255,236.5479197
4047300,1723.175182,229.9771442,363.2655109,363.2655109,229.9771442
4048200,1673.941606,223.4063686,352.8864964,352.8864964,223.4063686
4049100,1624.708029,216.8355931,342.5074818,342.5074818,216.8355931
4050000,1575.474453,210.2648175,332.1284672,332.1284672,210.2648175
4050900,1526.240876,203.694042,321.7494526,321.7494526,203.694042
4051800,1477.007299,197.1232664,311.370438,311.370438,197.1232664
4052700,1427.773723,190.5524909,300.9914234,300.9914234,190.5524909
4053600,1378.540146,183.9817153,290.6124088,290.6124088,183.9817153
4054500,1329.306569,177.4109398,280.2333942,280.2333942,177.4109398
4055400,1280.072993,170.8401642,269.8543796,269.8543796,170.8401642
4056300,1230.839416,164.2693887,259.475365,259.475365,164.2693887
4057200,1181.605839,157.6986131,249.0963504,249.0963504,157.6986131
4058100,1132.372263,151.1278376,238.7173358,238.7173358,151.1278376
4059000,1083.138686,144.557062,228.3383212,228.3383212,144.557062
4059900,1033.905109,137.9862865,217.9593066,217.9593066,137.9862865
4060800,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4061700,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4062600,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4063500,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4064400,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4065300,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4066200,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4067100,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4068000,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4068900,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4069800,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4070700,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4071600,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4072500,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4073400,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4074300,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4075200,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4076100,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4077000,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4077900,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4078800,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4079700,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4080600,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4081500,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4082400,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4083300,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4084200,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4085100,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4086000,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4086900,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4087800,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4088700,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4089600,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4090500,5169.525547,689.9314325,1089.796533,1089.796533,689.9314325
4091400,9354.379562,1248.447354,1972.012774,1972.012774,1248.447354
4092300,13539.23358,1806.963276,2854.229015,2854.229015,1806.963276
4093200,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4094100,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4095000,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4095900,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4096800,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4097700,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4098600,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4099500,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4100400,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4101300,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4102200,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4103100,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4104000,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4104900,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
4105800,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
4106700,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
4107600,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
4108500,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4109400,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4110300,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4111200,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4112100,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4113000,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4113900,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4114800,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4115700,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4116600,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4117500,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4118400,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4119300,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4120200,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4121100,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4122000,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4122900,17477.91971,2332.625319,3684.550182,3684.550182,2332.625319
4123800,15262.40876,2036.94042,3217.494526,3217.494526,2036.94042
4124700,13046.89781,1741.25552,2750.438869,2750.438869,1741.25552
4125600,10831.38686,1445.57062,2283.383212,2283.383212,1445.57062
4126500,8615.875912,1149.885721,1816.327555,1816.327555,1149.885721
4127400,6400.364964,854.2008212,1349.271898,1349.271898,854.2008212
4128300,4184.854015,558.5159215,882.2162409,882.2162409,558.5159215
4129200,1969.343066,262.8310219,415.1605839,415.1605839,262.8310219
4130100,1920.109489,256.2602464,404.7815693,404.7815693,256.2602464
4131000,1870.875912,249.6894708,394.4025547,394.4025547,249.6894708
4131900,1821.642336,243.1186953,384.0235401,384.0235401,243.1186953
4132800,1772.408759,236.5479197,373.6445255,373.6445255,236.5479197
4133700,1723.175182,229.9771442,363.2655109,363.2655109,229.9771442
4134600,1673.941606,223.4063686,352.8864964,352.8864964,223.4063686
4135500,1624.708029,216.8355931,342.5074818,342.5074818,216.8355931
4136400,1575.474453,210.2648175,332.1284672,332.1284672,210.2648175
4137300,1526.240876,203.694042,321.7494526,321.7494526,203.694042
4138200,1477.007299,197.1232664,311.370438,311.370438,197.1232664
4139100,1427.773723,190.5524909,300.9914234,300.9914234,190.5524909
4140000,1378.540146,183.9817153,290.6124088,290.6124088,183.9817153
4140900,1329.306569,177.4109398,280.2333942,280.2333942,177.4109398
4141800,1280.072993,170.8401642,269.8543796,269.8543796,170.8401642
4142700,1230.839416,164.2693887,259.475365,259.475365,164.2693887
4143600,1181.605839,157.6986131,249.0963504,249.0963504,157.6986131
4144500,1132.372263,151.1278376,238.7173358,238.7173358,151.1278376
4145400,1083.138686,144.557062,228.3383212,228.3383212,144.557062
4146300,1033.905109,137.9862865,217.9593066,217.9593066,137.9862865
4147200,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4148100,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4149000,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4149900,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4150800,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4151700,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4152600,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4153500,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4154400,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4155300,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4156200,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4157100,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4158000,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4158900,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4159800,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4160700,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4161600,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4162500,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4163400,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4164300,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4165200,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4166100,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4167000,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4167900,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4168800,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4169700,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4170600,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4171500,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4172400,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4173300,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4174200,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4175100,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4176000,984.6715328,131.4155109,207.580292,207.580292,131.4155109
4176900,5169.525547,689.9314325,1089.796533,1089.796533,689.9314325
4177800,9354.379562,1248.447354,1972.012774,1972.012774,1248.447354
4178700,13539.23358,1806.963276,2854.229015,2854.229015,1806.963276
4179600,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4180500,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4181400,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4182300,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4183200,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4184100,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4185000,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4185900,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4186800,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4187700,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4188600,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4189500,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4190400,17724.08759,2365.479197,3736.445255,3736.445255,2365.479197
4191300,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
4192200,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
4193100,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
4194000,15754.74453,2102.648175,3321.284672,3321.284672,2102.648175
4194900,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4195800,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4196700,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4197600,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4198500,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4199400,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4200300,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4201200,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4202100,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4203000,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4203900,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4204800,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4205700,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4206600,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4207500,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4208400,19693.43066,2628.310219,4151.605839,4151.605839,2628.310219
4209300,17477.91971,2332.625319,3684.550182,3684.550182,2332.625319
4210200,15262.40876,2036.94042,3217.494526,3217.494526,2036.94042
4211100,13046.89781,1741.25552,2750.438869,2750.438869,1741.25552
4212000,10831.38686,1445.57062,2283.383212,2283.383212,1445.57062
4212900,8615.875912,1149.885721,1816.327555,1816.327555,1149.885721
4213800,6400.364964,854.2008212,1349.271898,1349.271898,854.2008212
4214700,4184.854015,558.5159215,882.2162409,882.2162409,558.5159215
4215600,1969.343066,262.8310219,415.1605839,415.1605839,262.8310219
4216500,1920.109489,256.2602464,404.7815693,404.7815693,256.2602464
4217400,1870.875912,249.6894708,394.4025547,394.4025547,249.6894708
4218300,1821.642336,243.1186953,384.0235401,384.0235401,243.1186953
4219200,1772.408759,236.5479197,373.6445255,373.6445255,236.5479197
4220100,1723.175182,229.9771442,363.2655109,363.2655109,229.9771442
4221000,1673.941606,223.4063686,352.8864964,352.8864964,223.4063686
