time,EmissionsElectricPower,EmissionsGasPower
5222700,0.17164,0.22
5223600,0.18261,0.22
5224500,0.18261,0.22
5225400,0.18261,0.22
5226300,0.18261,0.22
5227200,0.17215,0.22
5228100,0.17215,0.22
5229000,0.17215,0.22
5229900,0.17215,0.22
5230800,0.1557,0.22
5231700,0.1557,0.22
5232600,0.1557,0.22
5233500,0.1557,0.22
5234400,0.15565,0.22
5235300,0.15565,0.22
5236200,0.15565,0.22
5237100,0.15565,0.22
5238000,0.14083,0.22
5238900,0.14083,0.22
5239800,0.14083,0.22
5240700,0.14083,0.22
5241600,0.13854,0.22
5242500,0.13854,0.22
5243400,0.13854,0.22
5244300,0.13854,0.22
5245200,0.15891,0.22
5246100,0.15891,0.22
5247000,0.15891,0.22
5247900,0.15891,0.22
5248800,0.1774,0.22
5249700,0.1774,0.22
5250600,0.1774,0.22
5251500,0.1774,0.22
5252400,0.16155,0.22
5253300,0.16155,0.22
5254200,0.16155,0.22
5255100,0.16155,0.22
5256000,0.14372,0.22
5256900,0.14372,0.22
5257800,0.14372,0.22
5258700,0.14372,0.22
5259600,0.15201,0.22
5260500,0.15201,0.22
5261400,0.15201,0.22
5262300,0.15201,0.22
5263200,0.15947,0.22
5264100,0.15947,0.22
5265000,0.15947,0.22
5265900,0.15947,0.22
5266800,0.15464,0.22
5267700,0.15464,0.22
5268600,0.15464,0.22
5269500,0.15464,0.22
5270400,0.15403,0.22
5271300,0.15403,0.22
5272200,0.15403,0.22
5273100,0.15403,0.22
5274000,0.15099,0.22
5274900,0.15099,0.22
5275800,0.15099,0.22
5276700,0.15099,0.22
5277600,0.15835,0.22
5278500,0.15835,0.22
5279400,0.15835,0.22
5280300,0.15835,0.22
5281200,0.15735,0.22
5282100,0.15735,0.22
5283000,0.15735,0.22
5283900,0.15735,0.22
5284800,0.15794,0.22
5285700,0.15794,0.22
5286600,0.15794,0.22
5287500,0.15794,0.22
5288400,0.15918,0.22
5289300,0.15918,0.22
5290200,0.15918,0.22
5291100,0.15918,0.22
5292000,0.16158,0.22
5292900,0.16158,0.22
5293800,0.16158,0.22
5294700,0.16158,0.22
5295600,0.15805,0.22
5296500,0.15805,0.22
5297400,0.15805,0.22
5298300,0.15805,0.22
5299200,0.15884,0.22
5300100,0.15884,0.22
5301000,0.15884,0.22
5301900,0.15884,0.22
5302800,0.16256,0.22
5303700,0.16256,0.22
5304600,0.16256,0.22
5305500,0.16256,0.22
5306400,0.16574,0.22
5307300,0.16574,0.22
5308200,0.16574,0.22
5309100,0.16574,0.22
5310000,0.1703,0.22
5310900,0.1703,0.22
5311800,0.1703,0.22
5312700,0.1703,0.22
5313600,0.16103,0.22
5314500,0.16103,0.22
5315400,0.16103,0.22
5316300,0.16103,0.22
5317200,0.14467,0.22
5318100,0.14467,0.22
5319000,0.14467,0.22
5319900,0.14467,0.22
5320800,0.12971,0.22
5321700,0.12971,0.22
5322600,0.12971,0.22
5323500,0.12971,0.22
5324400,0.12416,0.22
5325300,0.12416,0.22
5326200,0.12416,0.22
5327100,0.12416,0.22
5328000,0.13073,0.22
5328900,0.13073,0.22
5329800,0.13073,0.22
5330700,0.13073,0.22
5331600,0.13565,0.22
5332500,0.13565,0.22
5333400,0.13565,0.22
5334300,0.13565,0.22
5335200,0.15585,0.22
5336100,0.15585,0.22
5337000,0.15585,0.22
5337900,0.15585,0.22
5338800,0.15066,0.22
5339700,0.15066,0.22
5340600,0.15066,0.22
5341500,0.15066,0.22
5342400,0.14567,0.22
5343300,0.14567,0.22
5344200,0.14567,0.22
5345100,0.14567,0.22
5346000,0.1445,0.22
5346900,0.1445,0.22
5347800,0.1445,0.22
5348700,0.1445,0.22
5349600,0.15118,0.22
5350500,0.15118,0.22
5351400,0.15118,0.22
5352300,0.15118,0.22
5353200,0.12938,0.22
5354100,0.12938,0.22
5355000,0.12938,0.22
5355900,0.12938,0.22
5356800,0.13212,0.22
5357700,0.13212,0.22
5358600,0.13212,0.22
5359500,0.13212,0.22
5360400,0.13535,0.22
5361300,0.13535,0.22
5362200,0.13535,0.22
5363100,0.13535,0.22
5364000,0.13641,0.22
5364900,0.13641,0.22
5365800,0.13641,0.22
5366700,0.13641,0.22
5367600,0.12114,0.22
5368500,0.12114,0.22
5369400,0.12114,0.22
5370300,0.12114,0.22
5371200,0.12176,0.22
5372100,0.12176,0.22
5373000,0.12176,0.22
5373900,0.12176,0.22
5374800,0.11967,0.22
5375700,0.11967,0.22
5376600,0.11967,0.22
5377500,0.11967,0.22
5378400,0.13465,0.22
5379300,0.13465,0.22
5380200,0.13465,0.22
5381100,0.13465,0.22
5382000,0.1603,0.22
5382900,0.1603,0.22
5383800,0.1603,0.22
5384700,0.1603,0.22
5385600,0.17462,0.22
5386500,0.17462,0.22
5387400,0.17462,0.22
5388300,0.17462,0.22
5389200,0.17296,0.22
5390100,0.17296,0.22
5391000,0.17296,0.22
5391900,0.17296,0.22
5392800,0.15772,0.22
5393700,0.15772,0.22
5394600,0.15772,0.22
5395500,0.15772,0.22
5396400,0.14677,0.22
5397300,0.14677,0.22
5398200,0.14677,0.22
5399100,0.14677,0.22
5400000,0.14927,0.22
5400900,0.14927,0.22
5401800,0.14927,0.22
5402700,0.14927,0.22
5403600,0.14385,0.22
5404500,0.14385,0.22
5405400,0.14385,0.22
5406300,0.14385,0.22
5407200,0.15111,0.22
5408100,0.15111,0.22
5409000,0.15111,0.22
5409900,0.15111,0.22
5410800,0.15624,0.22
5411700,0.15624,0.22
5412600,0.15624,0.22
5413500,0.15624,0.22
5414400,0.16111,0.22
5415300,0.16111,0.22
5416200,0.16111,0.22
5417100,0.16111,0.22
5418000,0.18358,0.22
5418900,0.18358,0.22
5419800,0.18358,0.22
5420700,0.18358,0.22
5421600,0.189,0.22
5422500,0.189,0.22
5423400,0.189,0.22
5424300,0.189,0.22
5425200,0.17609,0.22
5426100,0.17609,0.22
5427000,0.17609,0.22
5427900,0.17609,0.22
5428800,0.16695,0.22
5429700,0.16695,0.22
5430600,0.16695,0.22
5431500,0.16695,0.22
5432400,0.16237,0.22
5433300,0.16237,0.22
5434200,0.16237,0.22
5435100,0.16237,0.22
5436000,0.16696,0.22
5436900,0.16696,0.22
5437800,0.16696,0.22
5438700,0.16696,0.22
5439600,0.17406,0.22
5440500,0.17406,0.22
5441400,0.17406,0.22
5442300,0.17406,0.22
5443200,0.17015,0.22
5444100,0.17015,0.22
5445000,0.17015,0.22
5445900,0.17015,0.22
5446800,0.16898,0.22
5447700,0.16898,0.22
5448600,0.16898,0.22
5449500,0.16898,0.22
5450400,0.16671,0.22
5451300,0.16671,0.22
5452200,0.16671,0.22
5453100,0.16671,0.22
5454000,0.16571,0.22
5454900,0.16571,0.22
5455800,0.16571,0.22
5456700,0.16571,0.22
5457600,0.18316,0.22
5458500,0.18316,0.22
5459400,0.18316,0.22
5460300,0.18316,0.22
5461200,0.19722,0.22
5462100,0.19722,0.22
5463000,0.19722,0.22
5463900,0.19722,0.22
5464800,0.22047,0.22
5465700,0.22047,0.22
5466600,0.22047,0.22
5467500,0.22047,0.22
5468400,0.23326,0.22
5469300,0.23326,0.22
5470200,0.23326,0.22
5471100,0.23326,0.22
5472000,0.2242,0.22
5472900,0.2242,0.22
5473800,0.2242,0.22
5474700,0.2242,0.22
5475600,0.21574,0.22
5476500,0.21574,0.22
5477400,0.21574,0.22
5478300,0.21574,0.22
5479200,0.20628,0.22
5480100,0.20628,0.22
5481000,0.20628,0.22
5481900,0.20628,0.22
5482800,0.1945,0.22
5483700,0.1945,0.22
5484600,0.1945,0.22
5485500,0.1945,0.22
5486400,0.18209,0.22
5487300,0.18209,0.22
5488200,0.18209,0.22
5489100,0.18209,0.22
5490000,0.18229,0.22
5490900,0.18229,0.22
5491800,0.18229,0.22
5492700,0.18229,0.22
5493600,0.19827,0.22
5494500,0.19827,0.22
5495400,0.19827,0.22
5496300,0.19827,0.22
5497200,0.20438,0.22
5498100,0.20438,0.22
5499000,0.20438,0.22
5499900,0.20438,0.22
5500800,0.20684,0.22
5501700,0.20684,0.22
5502600,0.20684,0.22
5503500,0.20684,0.22
5504400,0.21606,0.22
5505300,0.21606,0.22
5506200,0.21606,0.22
5507100,0.21606,0.22
5508000,0.22194,0.22
5508900,0.22194,0.22
5509800,0.22194,0.22
5510700,0.22194,0.22
5511600,0.23052,0.22
5512500,0.23052,0.22
5513400,0.23052,0.22
5514300,0.23052,0.22
5515200,0.21723,0.22
5516100,0.21723,0.22
5517000,0.21723,0.22
5517900,0.21723,0.22
5518800,0.22468,0.22
5519700,0.22468,0.22
5520600,0.22468,0.22
5521500,0.22468,0.22
5522400,0.21445,0.22
5523300,0.21445,0.22
5524200,0.21445,0.22
5525100,0.21445,0.22
5526000,0.15974,0.22
5526900,0.15974,0.22
5527800,0.15974,0.22
5528700,0.15974,0.22
5529600,0.13277,0.22
5530500,0.13277,0.22
5531400,0.13277,0.22
5532300,0.13277,0.22
5533200,0.13572,0.22
5534100,0.13572,0.22
5535000,0.13572,0.22
5535900,0.13572,0.22
5536800,0.13412,0.22
5537700,0.13412,0.22
5538600,0.13412,0.22
5539500,0.13412,0.22
5540400,0.13348,0.22
5541300,0.13348,0.22
5542200,0.13348,0.22
5543100,0.13348,0.22
5544000,0.13213,0.22
5544900,0.13213,0.22
5545800,0.13213,0.22
5546700,0.13213,0.22
5547600,0.13181,0.22
5548500,0.13181,0.22
5549400,0.13181,0.22
5550300,0.13181,0.22
5551200,0.14016,0.22
5552100,0.14016,0.22
5553000,0.14016,0.22
5553900,0.14016,0.22
5554800,0.15818,0.22
5555700,0.15818,0.22
5556600,0.15818,0.22
5557500,0.15818,0.22
5558400,0.16544,0.22
5559300,0.16544,0.22
5560200,0.16544,0.22
5561100,0.16544,0.22
5562000,0.16434,0.22
5562900,0.16434,0.22
5563800,0.16434,0.22
5564700,0.16434,0.22
5565600,0.17187,0.22
5566500,0.17187,0.22
5567400,0.17187,0.22
5568300,0.17187,0.22
5569200,0.17632,0.22
5570100,0.17632,0.22
5571000,0.17632,0.22
5571900,0.17632,0.22
5572800,0.17579,0.22
5573700,0.17579,0.22
5574600,0.17579,0.22
5575500,0.17579,0.22
5576400,0.16778,0.22
5577300,0.16778,0.22
5578200,0.16778,0.22
5579100,0.16778,0.22
5580000,0.1573,0.22
5580900,0.1573,0.22
5581800,0.1573,0.22
5582700,0.1573,0.22
5583600,0.15536,0.22
5584500,0.15536,0.22
5585400,0.15536,0.22
5586300,0.15536,0.22
5587200,0.15552,0.22
5588100,0.15552,0.22
5589000,0.15552,0.22
5589900,0.15552,0.22
5590800,0.16864,0.22
5591700,0.16864,0.22
5592600,0.16864,0.22
5593500,0.16864,0.22
5594400,0.18226,0.22
5595300,0.18226,0.22
5596200,0.18226,0.22
5597100,0.18226,0.22
5598000,0.18659,0.22
5598900,0.18659,0.22
5599800,0.18659,0.22
5600700,0.18659,0.22
5601600,0.1761,0.22
5602500,0.1761,0.22
5603400,0.1761,0.22
5604300,0.1761,0.22
5605200,0.1794,0.22
5606100,0.1794,0.22
5607000,0.1794,0.22
5607900,0.1794,0.22
5608800,0.17613,0.22
5609700,0.17613,0.22
5610600,0.17613,0.22
5611500,0.17613,0.22
5612400,0.17568,0.22
5613300,0.17568,0.22
5614200,0.17568,0.22
5615100,0.17568,0.22
5616000,0.16634,0.22
5616900,0.16634,0.22
5617800,0.16634,0.22
5618700,0.16634,0.22
5619600,0.15759,0.22
5620500,0.15759,0.22
5621400,0.15759,0.22
5622300,0.15759,0.22
5623200,0.15316,0.22
5624100,0.15316,0.22
5625000,0.15316,0.22
5625900,0.15316,0.22
5626800,0.13898,0.22
5627700,0.13898,0.22
5628600,0.13898,0.22
5629500,0.13898,0.22
5630400,0.12991,0.22
5631300,0.12991,0.22
5632200,0.12991,0.22
5633100,0.12991,0.22
5634000,0.14784,0.22
5634900,0.14784,0.22
5635800,0.14784,0.22
5636700,0.14784,0.22
5637600,0.17244,0.22
5638500,0.17244,0.22
5639400,0.17244,0.22
5640300,0.17244,0.22
5641200,0.1761,0.22
5642100,0.1761,0.22
5643000,0.1761,0.22
5643900,0.1761,0.22
5644800,0.16486,0.22
5645700,0.16486,0.22
5646600,0.16486,0.22
5647500,0.16486,0.22
5648400,0.15994,0.22
5649300,0.15994,0.22
5650200,0.15994,0.22
5651100,0.15994,0.22
5652000,0.15105,0.22
5652900,0.15105,0.22
5653800,0.15105,0.22
5654700,0.15105,0.22
5655600,0.14836,0.22
5656500,0.14836,0.22
5657400,0.14836,0.22
5658300,0.14836,0.22
5659200,0.14232,0.22
5660100,0.14232,0.22
5661000,0.14232,0.22
5661900,0.14232,0.22
5662800,0.13645,0.22
5663700,0.13645,0.22
5664600,0.13645,0.22
5665500,0.13645,0.22
5666400,0.1356,0.22
5667300,0.1356,0.22
5668200,0.1356,0.22
5669100,0.1356,0.22
5670000,0.13747,0.22
5670900,0.13747,0.22
5671800,0.13747,0.22
5672700,0.13747,0.22
5673600,0.14787,0.22
5674500,0.14787,0.22
5675400,0.14787,0.22
5676300,0.14787,0.22
5677200,0.17383,0.22
5678100,0.17383,0.22
5679000,0.17383,0.22
5679900,0.17383,0.22
5680800,0.18578,0.22
5681700,0.18578,0.22
5682600,0.18578,0.22
5683500,0.18578,0.22
5684400,0.17852,0.22
5685300,0.17852,0.22
5686200,0.17852,0.22
5687100,0.17852,0.22
5688000,0.16858,0.22
5688900,0.16858,0.22
5689800,0.16858,0.22
5690700,0.16858,0.22
5691600,0.16922,0.22
5692500,0.16922,0.22
5693400,0.16922,0.22
5694300,0.16922,0.22
5695200,0.16207,0.22
5696100,0.16207,0.22
5697000,0.16207,0.22
5697900,0.16207,0.22
5698800,0.16232,0.22
5699700,0.16232,0.22
5700600,0.16232,0.22
5701500,0.16232,0.22
5702400,0.16138,0.22
5703300,0.16138,0.22
5704200,0.16138,0.22
5705100,0.16138,0.22
5706000,0.17526,0.22
5706900,0.17526,0.22
5707800,0.17526,0.22
5708700,0.17526,0.22
5709600,0.18319,0.22
5710500,0.18319,0.22
5711400,0.18319,0.22
5712300,0.18319,0.22
5713200,0.19185,0.22
5714100,0.19185,0.22
5715000,0.19185,0.22
5715900,0.19185,0.22
5716800,0.197,0.22
5717700,0.197,0.22
5718600,0.197,0.22
5719500,0.197,0.22
5720400,0.22251,0.22
5721300,0.22251,0.22
5722200,0.22251,0.22
5723100,0.22251,0.22
5724000,0.24167,0.22
5724900,0.24167,0.22
5725800,0.24167,0.22
5726700,0.24167,0.22
5727600,0.24378,0.22
5728500,0.24378,0.22
5729400,0.24378,0.22
5730300,0.24378,0.22
5731200,0.23304,0.22
5732100,0.23304,0.22
5733000,0.23304,0.22
5733900,0.23304,0.22
5734800,0.22212,0.22
5735700,0.22212,0.22
5736600,0.22212,0.22
5737500,0.22212,0.22
5738400,0.20243,0.22
5739300,0.20243,0.22
5740200,0.20243,0.22
5741100,0.20243,0.22
5742000,0.20116,0.22
5742900,0.20116,0.22
5743800,0.20116,0.22
5744700,0.20116,0.22
5745600,0.18714,0.22
5746500,0.18714,0.22
5747400,0.18714,0.22
5748300,0.18714,0.22
5749200,0.17824,0.22
5750100,0.17824,0.22
5751000,0.17824,0.22
5751900,0.17824,0.22
5752800,0.16663,0.22
5753700,0.16663,0.22
5754600,0.16663,0.22
5755500,0.16663,0.22
5756400,0.16305,0.22
5757300,0.16305,0.22
5758200,0.16305,0.22
5759100,0.16305,0.22
5760000,0.16999,0.22
5760900,0.16999,0.22
5761800,0.16999,0.22
5762700,0.16999,0.22
5763600,0.17679,0.22
5764500,0.17679,0.22
5765400,0.17679,0.22
5766300,0.17679,0.22
5767200,0.18703,0.22
5768100,0.18703,0.22
5769000,0.18703,0.22
5769900,0.18703,0.22
5770800,0.17243,0.22
5771700,0.17243,0.22
5772600,0.17243,0.22
5773500,0.17243,0.22
5774400,0.16499,0.22
5775300,0.16499,0.22
5776200,0.16499,0.22
5777100,0.16499,0.22
5778000,0.16572,0.22
5778900,0.16572,0.22
5779800,0.16572,0.22
5780700,0.16572,0.22
5781600,0.15865,0.22
5782500,0.15865,0.22
5783400,0.15865,0.22
5784300,0.15865,0.22
5785200,0.14976,0.22
5786100,0.14976,0.22
5787000,0.14976,0.22
5787900,0.14976,0.22
5788800,0.14264,0.22
5789700,0.14264,0.22
5790600,0.14264,0.22
5791500,0.14264,0.22
5792400,0.13887,0.22
5793300,0.13887,0.22
5794200,0.13887,0.22
5795100,0.13887,0.22
5796000,0.14614,0.22
5796900,0.14614,0.22
5797800,0.14614,0.22
5798700,0.14614,0.22
5799600,0.14458,0.22
5800500,0.14458,0.22
5801400,0.14458,0.22
5802300,0.14458,0.22
5803200,0.15722,0.22
5804100,0.15722,0.22
5805000,0.15722,0.22
5805900,0.15722,0.22
5806800,0.16507,0.22
5807700,0.16507,0.22
5808600,0.16507,0.22
5809500,0.16507,0.22
5810400,0.15711,0.22
5811300,0.15711,0.22
5812200,0.15711,0.22
5813100,0.15711,0.22
5814000,0.16043,0.22
5814900,0.16043,0.22
5815800,0.16043,0.22
5816700,0.16043,0.22
5817600,0.17226,0.22
5818500,0.17226,0.22
5819400,0.17226,0.22
5820300,0.17226,0.22
5821200,0.16595,0.22
5822100,0.16595,0.22
5823000,0.16595,0.22
5823900,0.16595,0.22
5824800,0.15284,0.22
5825700,0.15284,0.22
5826600,0.15284,0.22
5827500,0.15284,0.22
5828400,0.14771,0.22
5829300,0.14771,0.22
5830200,0.14771,0.22
5831100,0.14771,0.22
5832000,0.15185,0.22
5832900,0.15185,0.22
5833800,0.15185,0.22
5834700,0.15185,0.22
5835600,0.13599,0.22
5836500,0.13599,0.22
5837400,0.13599,0.22
5838300,0.13599,0.22
5839200,0.1266,0.22
5840100,0.1266,0.22
5841000,0.1266,0.22
5841900,0.1266,0.22
5842800,0.13356,0.22
5843700,0.13356,0.22
5844600,0.13356,0.22
5845500,0.13356,0.22
5846400,0.1409,0.22
5847300,0.1409,0.22
5848200,0.1409,0.22
5849100,0.1409,0.22
5850000,0.15656,0.22
5850900,0.15656,0.22
5851800,0.15656,0.22
5852700,0.15656,0.22
5853600,0.17762,0.22
5854500,0.17762,0.22
5855400,0.17762,0.22
5856300,0.17762,0.22
5857200,0.174,0.22
5858100,0.174,0.22
5859000,0.174,0.22
5859900,0.174,0.22
5860800,0.18354,0.22
5861700,0.18354,0.22
5862600,0.18354,0.22
5863500,0.18354,0.22
5864400,0.19808,0.22
5865300,0.19808,0.22
5866200,0.19808,0.22
5867100,0.19808,0.22
5868000,0.20048,0.22
5868900,0.20048,0.22
5869800,0.20048,0.22
5870700,0.20048,0.22
5871600,0.21891,0.22
5872500,0.21891,0.22
5873400,0.21891,0.22
5874300,0.21891,0.22
5875200,0.2269,0.22
5876100,0.2269,0.22
5877000,0.2269,0.22
5877900,0.2269,0.22
5878800,0.22305,0.22
5879700,0.22305,0.22
5880600,0.22305,0.22
5881500,0.22305,0.22
5882400,0.22866,0.22
5883300,0.22866,0.22
5884200,0.22866,0.22
5885100,0.22866,0.22
5886000,0.21408,0.22
5886900,0.21408,0.22
5887800,0.21408,0.22
5888700,0.21408,0.22
5889600,0.18942,0.22
5890500,0.18942,0.22
5891400,0.18942,0.22
5892300,0.18942,0.22
5893200,0.15327,0.22
5894100,0.15327,0.22
5895000,0.15327,0.22
5895900,0.15327,0.22
5896800,0.14878,0.22
5897700,0.14878,0.22
5898600,0.14878,0.22
5899500,0.14878,0.22
5900400,0.13997,0.22
5901300,0.13997,0.22
5902200,0.13997,0.22
5903100,0.13997,0.22
5904000,0.12227,0.22
5904900,0.12227,0.22
5905800,0.12227,0.22
5906700,0.12227,0.22
5907600,0.12068,0.22
5908500,0.12068,0.22
5909400,0.12068,0.22
5910300,0.12068,0.22
5911200,0.12948,0.22
5912100,0.12948,0.22
5913000,0.12948,0.22
5913900,0.12948,0.22
5914800,0.1455,0.22
5915700,0.1455,0.22
5916600,0.1455,0.22
5917500,0.1455,0.22
5918400,0.13993,0.22
5919300,0.13993,0.22
5920200,0.13993,0.22
5921100,0.13993,0.22
5922000,0.13794,0.22
5922900,0.13794,0.22
5923800,0.13794,0.22
5924700,0.13794,0.22
5925600,0.13806,0.22
5926500,0.13806,0.22
5927400,0.13806,0.22
5928300,0.13806,0.22
5929200,0.13007,0.22
5930100,0.13007,0.22
5931000,0.13007,0.22
5931900,0.13007,0.22
5932800,0.13287,0.22
5933700,0.13287,0.22
5934600,0.13287,0.22
5935500,0.13287,0.22
5936400,0.13762,0.22
5937300,0.13762,0.22
5938200,0.13762,0.22
5939100,0.13762,0.22
5940000,0.13951,0.22
5940900,0.13951,0.22
5941800,0.13951,0.22
5942700,0.13951,0.22
5943600,0.13561,0.22
5944500,0.13561,0.22
5945400,0.13561,0.22
5946300,0.13561,0.22
5947200,0.13501,0.22
5948100,0.13501,0.22
5949000,0.13501,0.22
5949900,0.13501,0.22
5950800,0.15023,0.22
5951700,0.15023,0.22
5952600,0.15023,0.22
5953500,0.15023,0.22
5954400,0.15808,0.22
5955300,0.15808,0.22
5956200,0.15808,0.22
5957100,0.15808,0.22
5958000,0.15851,0.22
5958900,0.15851,0.22
5959800,0.15851,0.22
5960700,0.15851,0.22
5961600,0.16092,0.22
5962500,0.16092,0.22
5963400,0.16092,0.22
5964300,0.16092,0.22
5965200,0.15692,0.22
5966100,0.15692,0.22
5967000,0.15692,0.22
5967900,0.15692,0.22
5968800,0.14998,0.22
5969700,0.14998,0.22
5970600,0.14998,0.22
5971500,0.14998,0.22
5972400,0.14488,0.22
5973300,0.14488,0.22
5974200,0.14488,0.22
5975100,0.14488,0.22
5976000,0.13977,0.22
5976900,0.13977,0.22
5977800,0.13977,0.22
5978700,0.13977,0.22
5979600,0.14732,0.22
5980500,0.14732,0.22
5981400,0.14732,0.22
5982300,0.14732,0.22
5983200,0.16049,0.22
5984100,0.16049,0.22
5985000,0.16049,0.22
5985900,0.16049,0.22
5986800,0.15936,0.22
5987700,0.15936,0.22
5988600,0.15936,0.22
5989500,0.15936,0.22
5990400,0.15413,0.22
5991300,0.15413,0.22
5992200,0.15413,0.22
5993100,0.15413,0.22
5994000,0.14657,0.22
5994900,0.14657,0.22
5995800,0.14657,0.22
5996700,0.14657,0.22
5997600,0.14262,0.22
5998500,0.14262,0.22
5999400,0.14262,0.22
6000300,0.14262,0.22
6001200,0.14232,0.22
6002100,0.14232,0.22
6003000,0.14232,0.22
6003900,0.14232,0.22
6004800,0.14092,0.22
6005700,0.14092,0.22
6006600,0.14092,0.22
6007500,0.14092,0.22
6008400,0.13604,0.22
6009300,0.13604,0.22
6010200,0.13604,0.22
6011100,0.13604,0.22
6012000,0.13589,0.22
6012900,0.13589,0.22
6013800,0.13589,0.22
6014700,0.13589,0.22
6015600,0.14384,0.22
6016500,0.14384,0.22
6017400,0.14384,0.22
6018300,0.14384,0.22
6019200,0.16925,0.22
6020100,0.16925,0.22
6021000,0.16925,0.22
6021900,0.16925,0.22
6022800,0.19773,0.22
6023700,0.19773,0.22
6024600,0.19773,0.22
6025500,0.19773,0.22
6026400,0.21549,0.22
6027300,0.21549,0.22
6028200,0.21549,0.22
6029100,0.21549,0.22
6030000,0.22722,0.22
6030900,0.22722,0.22
6031800,0.22722,0.22
6032700,0.22722,0.22
6033600,0.22757,0.22
6034500,0.22757,0.22
6035400,0.22757,0.22
6036300,0.22757,0.22
6037200,0.24081,0.22
6038100,0.24081,0.22
6039000,0.24081,0.22
6039900,0.24081,0.22
6040800,0.23531,0.22
6041700,0.23531,0.22
6042600,0.23531,0.22
6043500,0.23531,0.22
6044400,0.20312,0.22
6045300,0.20312,0.22
6046200,0.20312,0.22
6047100,0.20312,0.22
6048000,0.17929,0.22
6048900,0.17929,0.22
6049800,0.17929,0.22
6050700,0.17929,0.22
6051600,0.15907,0.22
6052500,0.15907,0.22
6053400,0.15907,0.22
6054300,0.15907,0.22
6055200,0.14864,0.22
6056100,0.14864,0.22
6057000,0.14864,0.22
6057900,0.14864,0.22
6058800,0.14766,0.22
6059700,0.14766,0.22
6060600,0.14766,0.22
6061500,0.14766,0.22
6062400,0.15252,0.22
6063300,0.15252,0.22
6064200,0.15252,0.22
6065100,0.15252,0.22
6066000,0.16321,0.22
6066900,0.16321,0.22
6067800,0.16321,0.22
6068700,0.16321,0.22
6069600,0.16782,0.22
6070500,0.16782,0.22
6071400,0.16782,0.22
6072300,0.16782,0.22
6073200,0.16733,0.22
6074100,0.16733,0.22
6075000,0.16733,0.22
6075900,0.16733,0.22
6076800,0.15951,0.22
6077700,0.15951,0.22
6078600,0.15951,0.22
6079500,0.15951,0.22
6080400,0.15689,0.22
6081300,0.15689,0.22
6082200,0.15689,0.22
6083100,0.15689,0.22
6084000,0.15265,0.22
6084900,0.15265,0.22
6085800,0.15265,0.22
6086700,0.15265,0.22
6087600,0.15087,0.22
6088500,0.15087,0.22
6089400,0.15087,0.22
6090300,0.15087,0.22
6091200,0.14899,0.22
6092100,0.14899,0.22
6093000,0.14899,0.22
6093900,0.14899,0.22
6094800,0.14688,0.22
6095700,0.14688,0.22
6096600,0.14688,0.22
6097500,0.14688,0.22
6098400,0.14479,0.22
6099300,0.14479,0.22
6100200,0.14479,0.22
6101100,0.14479,0.22
6102000,0.14698,0.22
6102900,0.14698,0.22
6103800,0.14698,0.22
6104700,0.14698,0.22
6105600,0.15203,0.22
6106500,0.15203,0.22
6107400,0.15203,0.22
6108300,0.15203,0.22
6109200,0.17063,0.22
6110100,0.17063,0.22
6111000,0.17063,0.22
6111900,0.17063,0.22
6112800,0.18775,0.22
6113700,0.18775,0.22
6114600,0.18775,0.22
6115500,0.18775,0.22
6116400,0.18141,0.22
6117300,0.18141,0.22
6118200,0.18141,0.22
6119100,0.18141,0.22
6120000,0.17504,0.22
6120900,0.17504,0.22
6121800,0.17504,0.22
6122700,0.17504,0.22
6123600,0.17532,0.22
6124500,0.17532,0.22
6125400,0.17532,0.22
6126300,0.17532,0.22
6127200,0.16454,0.22
6128100,0.16454,0.22
6129000,0.16454,0.22
6129900,0.16454,0.22
6130800,0.16114,0.22
6131700,0.16114,0.22
6132600,0.16114,0.22
6133500,0.16114,0.22
6134400,0.1612,0.22
6135300,0.1612,0.22
6136200,0.1612,0.22
6137100,0.1612,0.22
6138000,0.15649,0.22
6138900,0.15649,0.22
6139800,0.15649,0.22
6140700,0.15649,0.22
6141600,0.15506,0.22
6142500,0.15506,0.22
6143400,0.15506,0.22
6144300,0.15506,0.22
6145200,0.15467,0.22
6146100,0.15467,0.22
6147000,0.15467,0.22
6147900,0.15467,0.22
6148800,0.1516,0.22
6149700,0.1516,0.22
6150600,0.1516,0.22
6151500,0.1516,0.22
6152400,0.16183,0.22
6153300,0.16183,0.22
6154200,0.16183,0.22
6155100,0.16183,0.22
6156000,0.17737,0.22
6156900,0.17737,0.22
6157800,0.17737,0.22
6158700,0.17737,0.22
6159600,0.18326,0.22
6160500,0.18326,0.22
6161400,0.18326,0.22
6162300,0.18326,0.22
6163200,0.17957,0.22
6164100,0.17957,0.22
6165000,0.17957,0.22
6165900,0.17957,0.22
6166800,0.17483,0.22
6167700,0.17483,0.22
6168600,0.17483,0.22
6169500,0.17483,0.22
6170400,0.17073,0.22
6171300,0.17073,0.22
6172200,0.17073,0.22
6173100,0.17073,0.22
6174000,0.16639,0.22
6174900,0.16639,0.22
6175800,0.16639,0.22
6176700,0.16639,0.22
6177600,0.16227,0.22
6178500,0.16227,0.22
6179400,0.16227,0.22
6180300,0.16227,0.22
6181200,0.15293,0.22
6182100,0.15293,0.22
6183000,0.15293,0.22
6183900,0.15293,0.22
6184800,0.15137,0.22
6185700,0.15137,0.22
6186600,0.15137,0.22
6187500,0.15137,0.22
6188400,0.15925,0.22
6189300,0.15925,0.22
6190200,0.15925,0.22
