Time,heating_cooling.heapro.Q_flow,heating_cooling.coopro.Q_flow
22675186,257.6646,-98697.33
22675786,61.876137,-99704.15
22676386,4.510704,-100489.84
2.26764e+07,3.3674521,-100504.46
2.26764e+07,3.3674521,-100504.46
22676986,0.41258696,-100942.516
22677266,0.1776268,-101090.625
22677266,0.1776268,-101090.625
22677586,0.0762551,-101420.266
22678186,0.063670315,-101632.52
22678786,0.063670315,-101139.016
22679386,0.063670315,-101140.75
22679986,0.063670315,-101413.414
2.268e+07,0.063670315,-101418.33
2.268e+07,0.063670315,-101418.33
2.268006e+07,0.063670315,-101428.29
2.268006e+07,0.063670315,-101428.29
22680586,0.063670315,-99899.43
22681186,0.063670315,-98383.54
22681768,0.063670315,-99632.23
22681768,0.063670315,-99632.23
22681786,0.063670315,-99687.31
22682386,0.063670315,-101811.89
22682986,0.063670315,-103234.016
22683586,0.063670315,-104528.08
2.26836e+07,0.063670315,-104558.72
2.26836e+07,0.063670315,-104558.72
22684186,0.063670315,-105772.57
22684786,0.063670315,-106959.02
22685386,0.063670315,-108168.414
22685986,0.063670315,-109385.375
22686586,0.063670315,-110656.38
22687186,0.063670315,-111988.73
2.26872e+07,0.063670315,-112021.13
2.26872e+07,0.063670315,-112021.13
22687786,0.063670315,-115019.25
22688386,0.063670315,-118136.05
22688986,0.063670315,-118968.51
22689586,0.063670315,-119943.95
22690186,0.063670315,-121582.125
22690786,0.063670315,-122866.484
2.26908e+07,0.063670315,-122890.92
2.26908e+07,0.063670315,-122890.92
22691386,0.063670315,-122103.15
22691986,0.063670315,-121238.78
22692586,0.063670315,-122561.39
22693186,0.063670315,-123529.586
22693786,0.063670315,-123646.234
22694386,0.063670315,-123887.6
2.26944e+07,0.063670315,-123896.805
2.26944e+07,0.063670315,-123896.805
22694986,0.063670315,-119083.164
22695586,0.063670315,-113491.734
22696186,0.063670315,-114661.625
22696786,0.063670315,-115203.64
22697386,0.063670315,-113273.76
22697986,0.063670315,-111684.12
2.2698e+07,0.063670315,-111655.945
2.2698e+07,0.063670315,-111655.945
22698586,0.063670315,-106929.08
22699186,0.063670315,-101219.09
22699786,0.063670315,-95921.41
22700386,0.063670315,-85658.766
22700986,0.063670315,-79912.51
22701586,0.063670315,-76176.914
2.27016e+07,0.063670315,-76066.195
2.27016e+07,0.063670315,-76066.195
2.270187e+07,0.063670315,-72999.02
2.270187e+07,0.063670315,-72999.02
22701904,0.063670315,-72449.336
22701904,0.063670315,-72449.336
22702186,0.063670315,-67079.195
22702786,0.063670315,-57615.047
22703386,0.063670315,-54242.18
22703986,0.063670315,-51090.586
22704586,0.063670315,-47045.24
22705186,0.063670315,-44014.42
2.27052e+07,0.063670315,-43954.863
2.27052e+07,0,-0
22705786,0,-0
22706386,0,-0
22706986,0,-0
22707586,0,-0
22708186,0,-0
22708786,0,-0
2.27088e+07,0,-0
2.27088e+07,0,-0
22709386,0,-0
22709986,0,-0
22710586,0,-0
22711186,0,-0
22711786,0,-0
22712386,0,-0
2.27124e+07,0,-0
2.27124e+07,0,-0
22712986,0,-0
22713586,0,-0
22714186,0,-0
22714786,0,-0
22715386,0,-0
22715986,0,-0
2.2716e+07,0,-0
2.2716e+07,0,-0
22716586,0,-0
22717186,0,-0
22717786,0,-0
22718386,0,-0
22718986,0,-0
22719586,0,-0
2.27196e+07,0,-0
2.27196e+07,0,-0
22720186,0,-0
22720786,0,-0
22721386,0,-0
22721986,0,-0
22722586,0,-0
22723186,0,-0
2.27232e+07,0,-0
2.27232e+07,0,-0
22723786,0,-0
22724386,0,-0
22724986,0,-0
22725586,0,-0
22726186,0,-0
22726786,0,-0
2.27268e+07,0,-0
2.27268e+07,0,-0
22727386,0,-0
22727986,0,-0
22728586,0,-0
22729186,0,-0
22729786,0,-0
22730386,0,-0
2.27304e+07,0,-0
2.27304e+07,0,-0
22730986,0,-0
22731586,0,-0
22732186,0,-0
22732786,0,-0
22733386,0,-0
22733986,0,-0
2.2734e+07,0,-0
2.2734e+07,0,-0
22734586,0,-0
22735186,0,-0
22735786,0,-0
22736386,0,-0
22736986,0,-0
22737586,0,-0
2.27376e+07,0,-0
2.27376e+07,0,-0
22738186,0,-0
22738786,0,-0
22739386,0,-0
22739986,0,-0
22740586,0,-0
22741186,0,-0
2.27412e+07,0,-0
2.27412e+07,0,-0
22741786,0,-0
22742386,0,-0
22742986,0,-0
22743586,0,-0
22744186,0,-0
22744786,0,-0
2.27448e+07,0,-0
2.27448e+07,0.063670315,-43954.863
22745386,0.063670315,-30947.025
22745986,0.063670315,-5329.4937
22746586,0.063670315,-728.03
22747186,0.063670315,-3616.2927
22747786,0.063670315,-9013.089
22748386,0.063670315,-9184.755
2.27484e+07,0.063670315,-9175.737
2.27484e+07,0.063670315,-9175.737
2.27485e+07,0.063670315,-9758.112
2.27485e+07,0.063670315,-9758.112
22748502,0.063670315,-9764.627
22748502,0.063670315,-9764.627
22748532,0.063670315,-9839.623
22748532,0.063670315,-9839.623
22748534,0.063670315,-9844.669
22748534,0.063670315,-9844.669
22748986,4210.814,-14320.625
22749586,6261.8486,-21320.926
22750186,6729.99,-23355.312
22750786,6562.8276,-24982.004
22751386,6123.598,-28247.285
22751816,5734.8364,-30544.5
22751816,5734.8364,-30544.5
22751838,5715.346,-30648.441
22751838,5715.346,-30648.441
22751986,5586.8467,-31331.041
2.2752e+07,5574.6523,-31396.156
2.2752e+07,5574.6523,-31396.156
22752586,4991.0605,-53498.344
22753186,4562.6035,-69723.04
22753786,3999.302,-70157.14
22754386,3089.269,-71681.79
22754986,2180.8088,-78437.695
22755586,1650.8394,-83642.87
2.27556e+07,1642.2344,-83731.516
2.27556e+07,1642.2344,-83731.516
22756186,1365.8566,-88438.32
22756786,1178.0978,-94030.58
22757386,1024.1565,-96934.77
22757986,826.7682,-98397.164
22758586,569.1408,-100105.695
22758852,435.0435,-100928.64
22758852,435.0435,-100928.64
22759186,250.42976,-101953.8
2.27592e+07,241.83069,-101998.195
2.27592e+07,241.83069,-101998.195
22759786,18.489208,-104472.76
22760262,3.773307,-106591.24
22760262,3.773307,-106591.24
22760386,2.5003145,-107043.4
22760986,0.35596922,-108827.29
2.276127e+07,0.15195781,-109218.24
2.276127e+07,0.15195781,-109218.24
22761586,0.06722715,-109653.39
22762186,0.063670315,-111009.54
22762216,0.063670315,-111094.63
22762216,0.063670315,-111094.63
22762786,0.063670315,-113358.17
2.27628e+07,0.063670315,-113419.734
2.27628e+07,0.063670315,-113419.734
22763386,0.063670315,-115650.87
22763986,0.063670315,-117669.69
22764586,0.063670315,-119586.07
22765186,0.063670315,-121313.8
2.276559e+07,0.063670315,-122363.06
2.276559e+07,0.063670315,-122363.06
22765686,0.063670315,-121989.24
22765686,0.063670315,-121989.24
22765786,0.063670315,-120033.766
22766386,0.063670315,-115469.69
2.27664e+07,0.063670315,-115476.82
2.27664e+07,0.063670315,-115476.82
22766772,0.063670315,-115590.234
22766772,0.063670315,-115590.234
22766986,0.063670315,-115609.53
22767586,0.063670315,-116305.31
22768186,0.063670315,-117969.555
2.276847e+07,0.063670315,-119039.234
2.276847e+07,0.063670315,-119039.234
22768786,0.063670315,-120241.63
22769386,0.063670315,-122535.78
22769948,0.063670315,-125005.82
22769948,0.063670315,-125005.82
22769986,0.063670315,-125190.36
2.277e+07,0.063670315,-125262.55
2.277e+07,0.063670315,-125262.55
22770586,0.063670315,-128496.445
22771186,0.063670315,-132406.45
22771786,0.063670315,-136596.89
22772386,0.063670315,-140778.98
22772664,0.063670315,-142703.1
22772664,0.063670315,-142703.1
22772986,0.063670315,-143040.84
22773586,0.063670315,-144712.17
2.27736e+07,0.063670315,-144769.23
2.27736e+07,0.063670315,-144769.23
22773968,0.063670315,-146997.7
22773968,0.063670315,-146997.7
22774186,0.063670315,-147579.77
22774786,0.063670315,-148045.34
22775386,0.063670315,-148356.08
22775986,0.063670315,-149507.55
22776586,0.063670315,-150854.94
22777186,0.063670315,-151942.2
2.27772e+07,0.063670315,-151969.73
2.27772e+07,0.063670315,-151969.73
22777786,0.063670315,-151394.11
22778386,0.063670315,-151018.4
22778986,0.063670315,-152715.31
22779586,0.063670315,-154044.86
22780186,0.063670315,-154738.44
22780786,0.063670315,-155542.23
2.27808e+07,0.063670315,-155562.27
2.27808e+07,0.063670315,-155562.27
22781386,0.063670315,-150792.34
22781986,0.063670315,-146005.58
22782586,0.063670315,-148001.67
22783186,0.063670315,-147828.81
22783786,0.063670315,-145508.3
22784386,0.063670315,-144058.56
2.27844e+07,0.063670315,-144022.42
2.27844e+07,0.063670315,-144022.42
22784986,0.063670315,-138475.88
22785586,0.063670315,-132258.34
22786186,0.063670315,-124886.3
22786786,0.063670315,-114602.8
22787386,0.063670315,-108979.75
22787986,0.063670315,-103819.12
2.2788e+07,0.063670315,-103674.15
2.2788e+07,0.063670315,-103674.15
22788212,0.063670315,-100989.49
22788212,0.063670315,-100989.49
22788586,0.063670315,-94234.77
2.278902e+07,0.063670315,-86302.12
2.278902e+07,0.063670315,-86302.12
22789186,0.063670315,-84262.37
22789786,0.063670315,-78850.15
22789884,0.063670315,-77894.34
22789884,0.063670315,-77894.34
22789956,0.063670315,-77162.31
22789956,0.063670315,-77162.31
22790386,0.063670315,-72227.01
2.279079e+07,0.063670315,-67351.53
2.279079e+07,0.063670315,-67351.53
22790986,0.063670315,-65164.344
22791586,0.063670315,-59493.34
2.27916e+07,0.063670315,-59371.785
2.27916e+07,0,-0
22791648,0,-0
22791648,0,-0
22792186,0,-0
22792618,0,-0
22792618,0,-0
22792786,0,-0
22793386,0,-0
22793986,0,-0
22794586,0,-0
22795186,0,-0
2.27952e+07,0,-0
2.27952e+07,0,-0
22795786,0,-0
22796386,0,-0
22796986,0,-0
22797586,0,-0
22798186,0,-0
22798786,0,-0
2.27988e+07,0,-0
2.27988e+07,0,-0
22799386,0,-0
22799986,0,-0
22800586,0,-0
22801186,0,-0
22801786,0,-0
22802386,0,-0
2.28024e+07,0,-0
2.28024e+07,0,-0
22802986,0,-0
22803586,0,-0
22804186,0,-0
22804786,0,-0
22805386,0,-0
22805986,0,-0
2.2806e+07,0,-0
2.2806e+07,0,-0
22806586,0,-0
22807186,0,-0
22807786,0,-0
22808386,0,-0
22808986,0,-0
22809586,0,-0
2.28096e+07,0,-0
2.28096e+07,0,-0
22810186,0,-0
22810786,0,-0
22811386,0,-0
22811986,0,-0
22812586,0,-0
22813186,0,-0
2.28132e+07,0,-0
2.28132e+07,0,-0
22813786,0,-0
22814386,0,-0
22814986,0,-0
22815586,0,-0
22816186,0,-0
22816786,0,-0
2.28168e+07,0,-0
2.28168e+07,0,-0
22817386,0,-0
22817986,0,-0
22818586,0,-0
22819186,0,-0
22819786,0,-0
22820386,0,-0
2.28204e+07,0,-0
2.28204e+07,0,-0
22820986,0,-0
22821586,0,-0
22822186,0,-0
22822786,0,-0
22823386,0,-0
22823986,0,-0
2.2824e+07,0,-0
2.2824e+07,0,-0
22824586,0,-0
22825186,0,-0
22825786,0,-0
22826386,0,-0
22826986,0,-0
22827586,0,-0
2.28276e+07,0,-0
2.28276e+07,0,-0
22828186,0,-0
22828786,0,-0
22829386,0,-0
22829986,0,-0
22830586,0,-0
22831186,0,-0
2.28312e+07,0,-0
2.28312e+07,0.063670315,-59371.785
22831786,0.063670315,-88174.484
22832386,0.063670315,-55657.95
22832986,0.063670315,-10849.169
22833586,0.063670315,-16020.465
22834186,0.063670315,-32252.977
22834786,0.063670315,-30347.229
2.28348e+07,0.063670315,-30245.717
2.28348e+07,0.063670315,-30245.717
22835386,0.063670315,-45580.79
22835986,0.063670315,-59946.09
22836586,0.063670315,-58699.543
22837186,0.063670315,-59448.035
22837756,0.063670315,-64418.31
22837756,0.063670315,-64418.31
22837774,0.063670315,-64558.445
22837774,0.063670315,-64558.445
22837786,0.063670315,-64648.36
22838386,0.063670315,-67963.31
2.28384e+07,0.063670315,-68017.74
2.28384e+07,0.063670315,-68017.74
22838986,0.063670315,-80223.8
22839586,0.063670315,-93372.13
22840186,0.063670315,-93202.49
22840786,0.063670315,-93773
22841386,0.063670315,-98387.9
22841986,0.063670315,-101444.54
2.2842e+07,0.063670315,-101489.234
2.2842e+07,0.063670315,-101489.234
22842586,0.063670315,-104765.74
22843186,0.063670315,-108811.96
22843786,0.063670315,-110905.27
22844318,0.063670315,-112739.805
22844318,0.063670315,-112739.805
22844386,0.063670315,-112779.79
2.28444e+07,0.063670315,-112675.4
2.28444e+07,0.063670315,-112675.4
22844986,0.063670315,-107110.695
22845586,0.063670315,-109628.07
2.28456e+07,0.063670315,-109725.516
2.28456e+07,0.063670315,-109725.516
22845646,0.063670315,-110036.75
22845646,0.063670315,-110036.75
22846186,0.063670315,-115561.97
22846786,0.063670315,-118845.46
22847386,0.063670315,-118812.31
22847986,0.063670315,-119478.1
22848586,0.063670315,-120763.1
22849186,0.063670315,-122133.07
2.28492e+07,0.063670315,-122169.93
2.28492e+07,0.063670315,-122169.93
22849786,0.063670315,-123898.73
22850108,0.063670315,-125013.85
22850108,0.063670315,-125013.85
22850386,0.063670315,-125992
22850986,0.063670315,-128047.016
22851586,0.063670315,-130018.8
22851854,0.063670315,-130929.46
22851854,0.063670315,-130929.46
22852186,0.063670315,-132087.31
22852786,0.063670315,-134037.2
2.28528e+07,0.063670315,-134080.48
2.28528e+07,0.063670315,-134080.48
22853386,0.063670315,-133943.7
22853986,0.063670315,-133778.23
22854586,0.063670315,-136038.42
22855186,0.063670315,-138155.27
22855714,0.063670315,-139661.66
22855714,0.063670315,-139661.66
22855786,0.063670315,-139767.5
22856386,0.063670315,-138856.78
2.28564e+07,0.063670315,-138877.05
2.28564e+07,0.063670315,-138877.05
22856986,0.063670315,-140210.05
22857586,0.063670315,-141712.97
22858186,0.063670315,-142959.92
22858786,0.063670315,-143857.67
22859386,0.063670315,-144489.47
22859986,0.063670315,-144810.02
2.286e+07,0.063670315,-144814.97
2.286e+07,0.063670315,-144814.97
22860586,0.063670315,-146800.31
22861186,0.063670315,-148727.25
22861786,0.063670315,-148291.33
22862386,0.063670315,-147993.52
22862986,0.063670315,-148115.8
22863586,0.063670315,-147781.47
2.28636e+07,0.063670315,-147767.83
2.28636e+07,0.063670315,-147767.83
22864186,0.063670315,-145362.61
22864786,0.063670315,-141891.17
22865386,0.063670315,-137636.77
22865986,0.063670315,-135479.47
22866586,0.063670315,-133189.3
22867186,0.063670315,-129758.47
2.28672e+07,0.063670315,-129683.555
2.28672e+07,0.063670315,-129683.555
22867786,0.063670315,-116658.72
22868386,0.063670315,-104727.87
22868986,0.063670315,-105165.28
22869586,0.063670315,-102342.84
22870186,0.063670315,-96934.23
22870526,0.063670315,-94695.48
22870526,0.063670315,-94695.48
22870786,0.063670315,-93630.805
2.28708e+07,0.063670315,-93574.1
2.28708e+07,0.063670315,-93574.1
22871386,0.063670315,-82698.15
22871986,0.063670315,-69211.39
22872002,0.063670315,-68986.21
22872002,0.063670315,-68986.21
22872058,0.063670315,-67751
22872058,0.063670315,-67751
22872176,0.063670315,-65617.99
22872176,0.063670315,-65617.99
2.287229e+07,0.063670315,-64493.39
2.287229e+07,0.063670315,-64493.39
22872488,0.063670315,-62128.754
22872488,0.063670315,-62128.754
22872586,0.063670315,-61563.137
22872806,0.063670315,-60731.926
22872806,0.063670315,-60731.926
22872882,0.063670315,-60519.37
22872882,0.063670315,-60519.37
22873186,0.063670315,-62973.383
22873786,0.063670315,-60365.395
22874386,0.063670315,-55474.19
2.28744e+07,0.063670315,-55384.734
2.28744e+07,0.063670315,-55384.734
22874986,0.063670315,-48970.453
22875586,0.063670315,-42986.64
22876186,0.063670315,-41549.973
22876786,0.063670315,-39450.316
22877386,0.063670315,-36757.434
22877986,0.063670315,-35139.74
2.2878e+07,0.063670315,-35110.598
2.2878e+07,0,-0
22878586,0,-0
22879186,0,-0
22879786,0,-0
22880386,0,-0
22880986,0,-0
22881586,0,-0
2.28816e+07,0,-0
2.28816e+07,0,-0
2.288186e+07,0,-0
2.288186e+07,0,-0
22881922,0,-0
22881922,0,-0
22882186,0,-0
22882786,0,-0
22883386,0,-0
22883986,0,-0
22884586,0,-0
22885186,0,-0
2.28852e+07,0,-0
2.28852e+07,0,-0
22885786,0,-0
22886386,0,-0
22886986,0,-0
22887586,0,-0
22888186,0,-0
22888786,0,-0
2.28888e+07,0,-0
2.28888e+07,0,-0
22889386,0,-0
22889986,0,-0
22890586,0,-0
22891186,0,-0
22891786,0,-0
22892386,0,-0
2.28924e+07,0,-0
2.28924e+07,0,-0
22892986,0,-0
22893586,0,-0
22894186,0,-0
22894786,0,-0
22895386,0,-0
22895986,0,-0
2.2896e+07,0,-0
2.2896e+07,0,-0
22896586,0,-0
22897186,0,-0
22897786,0,-0
22898386,0,-0
22898986,0,-0
22899586,0,-0
2.28996e+07,0,-0
2.28996e+07,0,-0
22900186,0,-0
22900786,0,-0
22901386,0,-0
22901986,0,-0
22902586,0,-0
22903186,0,-0
2.29032e+07,0,-0
2.29032e+07,0,-0
22903786,0,-0
22904386,0,-0
22904986,0,-0
22905586,0,-0
22906186,0,-0
22906786,0,-0
2.29068e+07,0,-0
2.29068e+07,0,-0
22907386,0,-0
22907986,0,-0
22908586,0,-0
22909186,0,-0
22909786,0,-0
22910386,0,-0
2.29104e+07,0,-0
2.29104e+07,0,-0
22910986,0,-0
22911586,0,-0
22912186,0,-0
22912786,0,-0
22913386,0,-0
22913986,0,-0
2.2914e+07,0,-0
2.2914e+07,0,-0
22914586,0,-0
22915186,0,-0
22915786,0,-0
22916386,0,-0
22916986,0,-0
22917586,0,-0
2.29176e+07,0,-0
2.29176e+07,0.063670315,-35110.598
22918186,0.063670315,-52487.914
22918786,0.063670315,-10567.262
22919386,0.063670315,-1427.3121
22919986,0.063670315,-2556.0312
22920542,0.063670315,-10009.681
22920542,0.063670315,-10009.681
22920572,0.063670315,-10189.826
22920572,0.063670315,-10189.826
22920586,0.063670315,-10262.123
22921186,0.063670315,-9607.929
2.29212e+07,0.063670315,-9546.21
2.29212e+07,0.063670315,-9546.21
22921786,0.063670315,-15144.45
22922386,0.063670315,-23374.797
22922986,0.063670315,-26966.912
22923586,0.063670315,-26501.217
22924186,0.063670315,-28955.527
22924786,0.063670315,-31880.965
2.29248e+07,0.063670315,-31933.738
2.29248e+07,0.063670315,-31933.738
22925386,0.063670315,-43694.035
22925986,0.063670315,-55875.066
22926586,0.063670315,-55082.727
22927186,0.063670315,-55417.137
22927786,0.063670315,-60249.96
22928386,0.063670315,-64268.71
2.29284e+07,0.063670315,-64352.227
2.29284e+07,0.063670315,-64352.227
22928986,0.063670315,-68820.51
22929586,0.063670315,-73238.77
22930186,0.063670315,-75424.695
22930786,0.063670315,-77482.58
22931386,0.063670315,-80154.83
22931986,0.063670315,-82685.46
2.2932e+07,0.063670315,-82743.23
2.2932e+07,0.063670315,-82743.23
22932586,0.063670315,-86475.5
22933186,0.063670315,-90340.49
22933786,0.063670315,-91979.45
22934386,0.063670315,-93793.07
22934986,0.063670315,-95676.61
22935586,0.063670315,-97036.43
2.29356e+07,0.063670315,-97064.49
2.29356e+07,0.063670315,-97064.49
22936186,0.063670315,-98112.54
22936786,0.063670315,-99125.35
22937386,0.063670315,-99939.57
22937986,0.063670315,-100551.75
22938586,0.063670315,-101105.46
22939186,0.063670315,-101583.96
2.29392e+07,0.063670315,-101593.14
2.29392e+07,0.063670315,-101593.14
22939786,0.063670315,-98763.36
22940386,0.063670315,-96048.29
22940986,0.063670315,-98359.03
22941586,0.063670315,-100645.13
22942186,0.063670315,-101648.54
22942786,0.063670315,-103082.164
2.29428e+07,0.063670315,-103122.516
2.29428e+07,0.063670315,-103122.516
22943386,0.063670315,-104601.89
22943986,0.063670315,-105628.555
22944586,0.063670315,-106256.21
22945186,0.063670315,-106690.125
22945786,0.063670315,-107211.94
22946386,0.063670315,-108008.945
2.29464e+07,0.063670315,-108032.43
2.29464e+07,0.063670315,-108032.43
22946986,0.063670315,-111629.5
22947586,0.063670315,-114395.72
22948186,0.063670315,-114588.9
22948786,0.063670315,-114804.65
22949386,0.063670315,-115640.695
22949986,0.063670315,-116108.88
2.295e+07,0.063670315,-116113.52
2.295e+07,0.063670315,-116113.52
22950586,0.063670315,-114493.66
22951186,0.063670315,-111364.35
22951786,0.063670315,-109278.5
22952386,0.063670315,-108320.81
22952986,0.063670315,-107224.695
22953586,0.063670315,-105852.51
2.29536e+07,0.063670315,-105819.17
2.29536e+07,0.063670315,-105819.17
22954186,0.063670315,-94696.37
22954786,0.063670315,-83502.89
22955386,0.063670315,-86003.69
22955986,0.063670315,-86797.04
22956586,0.063670315,-83396.54
22957186,0.063670315,-81405.19
2.29572e+07,0.063670315,-81378.22
2.29572e+07,0.063670315,-81378.22
22957786,0.063670315,-73296.2
22958386,0.063670315,-63970.586
22958986,0.063670315,-63137.074
22959586,0.063670315,-61403.19
22960186,0.063670315,-56987.613
22960786,0.063670315,-53502.77
2.29608e+07,0.063670315,-53430.695
2.29608e+07,0.063670315,-53430.695
22961386,0.063670315,-46539.305
22961986,0.063670315,-39315.793
22962586,0.063670315,-36950.92
22963186,0.063670315,-33938.96
22963786,0.063670315,-30153.145
22964336,0.063670315,-27787.496
22964336,0.063670315,-27787.496
22964372,0.063670315,-27666.441
22964372,0.063670315,-27666.441
22964386,0.063670315,-27626.707
2.29644e+07,0.063670315,-27579.762
2.29644e+07,0,-0
22964986,0,-0
22965586,0,-0
22966186,0,-0
22966786,0,-0
22967386,0,-0
22967986,0,-0
2.2968e+07,0,-0
2.2968e+07,0,-0
22968586,0,-0
22969186,0,-0
22969786,0,-0
22970386,0,-0
22970986,0,-0
22971586,0,-0
2.29716e+07,0,-0
2.29716e+07,0,-0
22972186,0,-0
22972786,0,-0
22973386,0,-0
22973986,0,-0
22974586,0,-0
22975186,0,-0
2.29752e+07,0,-0
2.29752e+07,0,-0
22975786,0,-0
22976386,0,-0
22976986,0,-0
22977586,0,-0
22978186,0,-0
22978786,0,-0
2.29788e+07,0,-0
2.29788e+07,0,-0
22979386,0,-0
22979986,0,-0
22980586,0,-0
22981186,0,-0
22981786,0,-0
22982386,0,-0
2.29824e+07,0,-0
2.29824e+07,0,-0
22982986,0,-0
22983586,0,-0
22984186,0,-0
22984786,0,-0
22985386,0,-0
22985986,0,-0
2.2986e+07,0,-0
2.2986e+07,0,-0
22986586,0,-0
22987186,0,-0
22987786,0,-0
22988386,0,-0
22988986,0,-0
22989586,0,-0
2.29896e+07,0,-0
2.29896e+07,0,-0
22990186,0,-0
22990786,0,-0
22991386,0,-0
22991986,0,-0
22992586,0,-0
22993186,0,-0
2.29932e+07,0,-0
2.29932e+07,0,-0
22993786,0,-0
22994386,0,-0
22994986,0,-0
22995586,0,-0
22996186,0,-0
22996786,0,-0
2.29968e+07,0,-0
2.29968e+07,0,-0
22997386,0,-0
22997986,0,-0
22998586,0,-0
22999186,0,-0
22999786,0,-0
23000386,0,-0
2.30004e+07,0,-0
2.30004e+07,0,-0
23000986,0,-0
23001586,0,-0
23002186,0,-0
23002786,0,-0
23003386,0,-0
23003986,0,-0
2.3004e+07,0,-0
2.3004e+07,0.063670315,-27579.762
23004586,0.063670315,-37504.26
23005186,0.063670315,-6096.5283
23005786,0.063670315,-826.7539
23006386,0.063670315,-119.381454
23006986,0.063670315,-2174.3494
23007586,0.063670315,-4753.7183
2.30076e+07,0.063670315,-4761.9697
2.30076e+07,0.063670315,-4761.9697
23008186,0.063670315,-11811.542
23008786,0.063670315,-15803.52
23009386,0.063670315,-14708.526
23009986,0.063670315,-15225.903
23010586,0.063670315,-17767.322
23011186,0.063670315,-21714.148
2.30112e+07,0.063670315,-21752.148
2.30112e+07,0.063670315,-21752.148
23011786,0.063670315,-33040.203
23011824,0.063670315,-34152.523
23011824,0.063670315,-34152.523
23011838,0.063670315,-34546.79
23011838,0.063670315,-34546.79
23012386,0.063670315,-43461.9
23012986,0.063670315,-40889.68
23013586,0.063670315,-40870.92
23014186,0.063670315,-44706.465
23014786,0.063670315,-46591.95
2.30148e+07,0.063670315,-46615.41
2.30148e+07,0.063670315,-46615.41
23015386,0.063670315,-49509.574
23015986,0.063670315,-54130.395
23016586,0.063670315,-56331.918
23017186,0.063670315,-58034.973
23017786,0.063670315,-60777.086
23018386,0.063670315,-63381.25
2.30184e+07,0.063670315,-63435.75
2.30184e+07,0.063670315,-63435.75
23018986,0.063670315,-67051.75
23019586,0.063670315,-70530.84
23020186,0.063670315,-71638.414
23020786,0.063670315,-72922.79
23021386,0.063670315,-73762.93
23021986,0.063670315,-73818.26
2.3022e+07,0.063670315,-73811.71
2.3022e+07,0.063670315,-73811.71
23022586,0.063670315,-73186.96
23023186,0.063670315,-72694.516
23023786,0.063670315,-72449.63
23024386,0.063670315,-72031.664
23024986,0.063670315,-71545.375
23025586,0.063670315,-71081.66
2.30256e+07,0.063670315,-71069.83
2.30256e+07,0.063670315,-71069.83
23026186,0.063670315,-66918.34
23026786,0.063670315,-61785.453
23027386,0.063670315,-61010.484
23027986,0.063670315,-59706.727
23028586,0.063670315,-57417.29
23029186,0.063670315,-56611.31
2.30292e+07,0.063670315,-56613.57
2.30292e+07,0.063670315,-56613.57
23029786,0.063670315,-56981.23
23030386,0.063670315,-57607.87
23030986,0.063670315,-58405.81
23031586,0.063670315,-58639.277
23032186,0.063670315,-58577.152
23032786,0.063670315,-58479.64
2.30328e+07,0.063670315,-58474.76
2.30328e+07,0.063670315,-58474.76
23033386,0.063670315,-61414.504
23033986,0.063670315,-64181.637
23034586,0.063670315,-62273.53
23035186,0.063670315,-60607.027
23035786,0.063670315,-60187.56
23036386,0.063670315,-58908.703
2.30364e+07,0.063670315,-58858.33
2.30364e+07,0.063670315,-58858.33
23036986,0.063670315,-53550.484
23037586,0.063670315,-48830.61
23038186,0.063670315,-49149.71
23038786,0.063670315,-48988.457
23039386,0.063670315,-47521.44
23039986,0.063670315,-46735.152
2.304e+07,0.063670315,-46726.39
2.304e+07,0.063670315,-46726.39
23040586,0.063670315,-36360.594
23041186,0.063670315,-25752.783
23041786,0.063670315,-29611.824
23042386,0.063670315,-31191.453
23042986,0.063670315,-28477.244
23043586,0.063670315,-27631.387
2.30436e+07,0.063670315,-27635.988
2.30436e+07,0.063670315,-27635.988
23044186,0.063670315,-20685.95
23044786,0.063670315,-13304.488
23045386,0.063670315,-15556.319
23045986,0.063670315,-15644.58
23046586,0.063670315,-13398.408
23047186,0.063670315,-12517.488
2.30472e+07,0.063670315,-12509.529
2.30472e+07,0.063670315,-12509.529
23047786,0.063670315,-8789.203
23048152,0.063670315,-6820.04
23048152,0.063670315,-6820.04
2.304818e+07,0.063670315,-6727.528
2.304818e+07,0.063670315,-6727.528
23048386,0.063670315,-6292.8022
23048986,0.063670315,-6425.4893
23049586,0.063670315,-6150.9683
23050186,0.063670315,-5340.8794
23050786,0.063670315,-4916.883
2.30508e+07,0.063670315,-4909.857
2.30508e+07,0,-0
23051386,0,-0
23051986,0,-0
23052586,0,-0
23053186,0,-0
23053786,0,-0
23054386,0,-0
2.30544e+07,0,-0
2.30544e+07,0,-0
23054986,0,-0
23055586,0,-0
23056186,0,-0
23056786,0,-0
23057386,0,-0
23057986,0,-0
2.3058e+07,0,-0
2.3058e+07,0,-0
23058586,0,-0
23059186,0,-0
23059786,0,-0
23060386,0,-0
23060986,0,-0
23061586,0,-0
2.30616e+07,0,-0
2.30616e+07,0,-0
23062186,0,-0
23062786,0,-0
23063386,0,-0
23063986,0,-0
23064586,0,-0
23065186,0,-0
2.30652e+07,0,-0
2.30652e+07,0,-0
23065786,0,-0
23066386,0,-0
23066986,0,-0
23067586,0,-0
23068186,0,-0
23068786,0,-0
2.30688e+07,0,-0
2.30688e+07,0,-0
23069386,0,-0
23069986,0,-0
23070586,0,-0
