# time: time of emissions factor [s],
# EmissionsElectricPower: Emissions factor of electric power [kgCO2-e/kWh],
time,EmissionsElectricPower
8849700,0.341
8850600,0.341
8851500,0.341
8852400,0.341
8853300,0.341
8854200,0.341
8855100,0.341
8856000,0.341
8856900,0.341
8857800,0.341
8858700,0.341
8859600,0.341
8860500,0.341
8861400,0.341
8862300,0.341
8863200,0.341
8864100,0.341
8865000,0.341
8865900,0.341
8866800,0.341
8867700,0.341
8868600,0.341
8869500,0.341
8870400,0.341
8871300,0.341
8872200,0.341
8873100,0.341
8874000,0.341
8874900,0.341
8875800,0.341
8876700,0.341
8877600,0.341
8878500,0.341
8879400,0.341
8880300,0.341
8881200,0.341
8882100,0.341
8883000,0.341
8883900,0.341
8884800,0.341
8885700,0.341
8886600,0.341
8887500,0.341
8888400,0.341
8889300,0.341
8890200,0.341
8891100,0.341
8892000,0.341
8892900,0.341
8893800,0.341
8894700,0.341
8895600,0.341
8896500,0.341
8897400,0.341
8898300,0.341
8899200,0.341
8900100,0.341
8901000,0.341
8901900,0.341
8902800,0.341
8903700,0.341
8904600,0.341
8905500,0.341
8906400,0.341
8907300,0.341
8908200,0.341
8909100,0.341
8910000,0.341
8910900,0.341
8911800,0.341
8912700,0.341
8913600,0.341
8914500,0.341
8915400,0.341
8916300,0.341
8917200,0.341
8918100,0.341
8919000,0.341
8919900,0.341
8920800,0.341
8921700,0.341
8922600,0.341
8923500,0.341
8924400,0.341
8925300,0.341
8926200,0.341
8927100,0.341
8928000,0.341
8928900,0.341
8929800,0.341
8930700,0.341
8931600,0.341
8932500,0.341
8933400,0.341
8934300,0.341
8935200,0.341
8936100,0.341
8937000,0.341
8937900,0.341
8938800,0.341
8939700,0.341
8940600,0.341
8941500,0.341
8942400,0.341
8943300,0.341
8944200,0.341
8945100,0.341
8946000,0.341
8946900,0.341
8947800,0.341
8948700,0.341
8949600,0.341
8950500,0.341
8951400,0.341
8952300,0.341
8953200,0.341
8954100,0.341
8955000,0.341
8955900,0.341
8956800,0.341
8957700,0.341
8958600,0.341
8959500,0.341
8960400,0.341
8961300,0.341
8962200,0.341
8963100,0.341
8964000,0.341
8964900,0.341
8965800,0.341
8966700,0.341
8967600,0.341
8968500,0.341
8969400,0.341
8970300,0.341
8971200,0.341
8972100,0.341
8973000,0.341
8973900,0.341
8974800,0.341
8975700,0.341
8976600,0.341
8977500,0.341
8978400,0.341
8979300,0.341
8980200,0.341
8981100,0.341
8982000,0.341
8982900,0.341
8983800,0.341
8984700,0.341
8985600,0.341
8986500,0.341
8987400,0.341
8988300,0.341
8989200,0.341
8990100,0.341
8991000,0.341
8991900,0.341
8992800,0.341
8993700,0.341
8994600,0.341
8995500,0.341
8996400,0.341
8997300,0.341
8998200,0.341
8999100,0.341
9000000,0.341
9000900,0.341
9001800,0.341
9002700,0.341
9003600,0.341
9004500,0.341
9005400,0.341
9006300,0.341
9007200,0.341
9008100,0.341
9009000,0.341
9009900,0.341
9010800,0.341
9011700,0.341
9012600,0.341
9013500,0.341
9014400,0.341
9015300,0.341
9016200,0.341
9017100,0.341
9018000,0.341
9018900,0.341
9019800,0.341
9020700,0.341
9021600,0.341
9022500,0.341
9023400,0.341
9024300,0.341
9025200,0.341
9026100,0.341
9027000,0.341
9027900,0.341
9028800,0.341
9029700,0.341
9030600,0.341
9031500,0.341
9032400,0.341
9033300,0.341
9034200,0.341
9035100,0.341
9036000,0.341
9036900,0.341
9037800,0.341
9038700,0.341
9039600,0.341
9040500,0.341
9041400,0.341
9042300,0.341
9043200,0.341
9044100,0.341
9045000,0.341
9045900,0.341
9046800,0.341
9047700,0.341
9048600,0.341
9049500,0.341
9050400,0.341
9051300,0.341
9052200,0.341
9053100,0.341
9054000,0.341
9054900,0.341
9055800,0.341
9056700,0.341
9057600,0.341
9058500,0.341
9059400,0.341
9060300,0.341
9061200,0.341
9062100,0.341
9063000,0.341
9063900,0.341
9064800,0.341
9065700,0.341
9066600,0.341
9067500,0.341
9068400,0.341
9069300,0.341
9070200,0.341
9071100,0.341
9072000,0.341
9072900,0.341
9073800,0.341
9074700,0.341
9075600,0.341
9076500,0.341
9077400,0.341
9078300,0.341
9079200,0.341
9080100,0.341
9081000,0.341
9081900,0.341
9082800,0.341
9083700,0.341
9084600,0.341
9085500,0.341
9086400,0.341
9087300,0.341
9088200,0.341
9089100,0.341
9090000,0.341
9090900,0.341
9091800,0.341
9092700,0.341
9093600,0.341
9094500,0.341
9095400,0.341
9096300,0.341
9097200,0.341
9098100,0.341
9099000,0.341
9099900,0.341
9100800,0.341
9101700,0.341
9102600,0.341
9103500,0.341
9104400,0.341
9105300,0.341
9106200,0.341
9107100,0.341
9108000,0.341
9108900,0.341
9109800,0.341
9110700,0.341
9111600,0.341
9112500,0.341
9113400,0.341
9114300,0.341
9115200,0.341
9116100,0.341
9117000,0.341
9117900,0.341
9118800,0.341
9119700,0.341
9120600,0.341
9121500,0.341
9122400,0.341
9123300,0.341
9124200,0.341
9125100,0.341
9126000,0.341
9126900,0.341
9127800,0.341
9128700,0.341
9129600,0.341
9130500,0.341
9131400,0.341
9132300,0.341
9133200,0.341
9134100,0.341
9135000,0.341
9135900,0.341
9136800,0.341
9137700,0.341
9138600,0.341
9139500,0.341
9140400,0.341
9141300,0.341
9142200,0.341
9143100,0.341
9144000,0.341
9144900,0.341
9145800,0.341
9146700,0.341
9147600,0.341
9148500,0.341
9149400,0.341
9150300,0.341
9151200,0.341
9152100,0.341
9153000,0.341
9153900,0.341
9154800,0.341
9155700,0.341
9156600,0.341
9157500,0.341
9158400,0.341
9159300,0.341
9160200,0.341
9161100,0.341
9162000,0.341
9162900,0.341
9163800,0.341
9164700,0.341
9165600,0.341
9166500,0.341
9167400,0.341
9168300,0.341
9169200,0.341
9170100,0.341
9171000,0.341
9171900,0.341
9172800,0.341
9173700,0.341
9174600,0.341
9175500,0.341
9176400,0.341
9177300,0.341
9178200,0.341
9179100,0.341
9180000,0.341
9180900,0.341
9181800,0.341
9182700,0.341
9183600,0.341
9184500,0.341
9185400,0.341
9186300,0.341
9187200,0.341
9188100,0.341
9189000,0.341
9189900,0.341
9190800,0.341
9191700,0.341
9192600,0.341
9193500,0.341
9194400,0.341
9195300,0.341
9196200,0.341
9197100,0.341
9198000,0.341
9198900,0.341
9199800,0.341
9200700,0.341
9201600,0.341
9202500,0.341
9203400,0.341
9204300,0.341
9205200,0.341
9206100,0.341
9207000,0.341
9207900,0.341
9208800,0.341
9209700,0.341
9210600,0.341
9211500,0.341
9212400,0.341
9213300,0.341
9214200,0.341
9215100,0.341
9216000,0.341
9216900,0.341
9217800,0.341
9218700,0.341
9219600,0.341
9220500,0.341
9221400,0.341
9222300,0.341
9223200,0.341
9224100,0.341
9225000,0.341
9225900,0.341
9226800,0.341
9227700,0.341
9228600,0.341
9229500,0.341
9230400,0.341
9231300,0.341
9232200,0.341
9233100,0.341
9234000,0.341
9234900,0.341
9235800,0.341
9236700,0.341
9237600,0.341
9238500,0.341
9239400,0.341
9240300,0.341
9241200,0.341
9242100,0.341
9243000,0.341
9243900,0.341
9244800,0.341
9245700,0.341
9246600,0.341
9247500,0.341
9248400,0.341
9249300,0.341
9250200,0.341
9251100,0.341
9252000,0.341
9252900,0.341
9253800,0.341
9254700,0.341
9255600,0.341
9256500,0.341
9257400,0.341
9258300,0.341
9259200,0.341
9260100,0.341
9261000,0.341
9261900,0.341
9262800,0.341
9263700,0.341
9264600,0.341
9265500,0.341
9266400,0.341
9267300,0.341
9268200,0.341
9269100,0.341
9270000,0.341
9270900,0.341
9271800,0.341
9272700,0.341
9273600,0.341
9274500,0.341
9275400,0.341
9276300,0.341
9277200,0.341
9278100,0.341
9279000,0.341
9279900,0.341
9280800,0.341
9281700,0.341
9282600,0.341
9283500,0.341
9284400,0.341
9285300,0.341
9286200,0.341
9287100,0.341
9288000,0.341
9288900,0.341
9289800,0.341
9290700,0.341
9291600,0.341
9292500,0.341
9293400,0.341
9294300,0.341
9295200,0.341
9296100,0.341
9297000,0.341
9297900,0.341
9298800,0.341
9299700,0.341
9300600,0.341
9301500,0.341
9302400,0.341
9303300,0.341
9304200,0.341
9305100,0.341
9306000,0.341
9306900,0.341
9307800,0.341
9308700,0.341
9309600,0.341
9310500,0.341
9311400,0.341
9312300,0.341
9313200,0.341
9314100,0.341
9315000,0.341
9315900,0.341
9316800,0.341
9317700,0.341
9318600,0.341
9319500,0.341
9320400,0.341
9321300,0.341
9322200,0.341
9323100,0.341
9324000,0.341
9324900,0.341
9325800,0.341
9326700,0.341
9327600,0.341
9328500,0.341
9329400,0.341
9330300,0.341
9331200,0.341
9332100,0.341
9333000,0.341
9333900,0.341
9334800,0.341
9335700,0.341
9336600,0.341
9337500,0.341
9338400,0.341
9339300,0.341
9340200,0.341
9341100,0.341
9342000,0.341
9342900,0.341
9343800,0.341
9344700,0.341
9345600,0.341
9346500,0.341
9347400,0.341
9348300,0.341
9349200,0.341
9350100,0.341
9351000,0.341
9351900,0.341
9352800,0.341
9353700,0.341
9354600,0.341
9355500,0.341
9356400,0.341
9357300,0.341
9358200,0.341
9359100,0.341
9360000,0.341
9360900,0.341
9361800,0.341
9362700,0.341
9363600,0.341
9364500,0.341
9365400,0.341
9366300,0.341
9367200,0.341
9368100,0.341
9369000,0.341
9369900,0.341
9370800,0.341
9371700,0.341
9372600,0.341
9373500,0.341
9374400,0.341
9375300,0.341
9376200,0.341
9377100,0.341
9378000,0.341
9378900,0.341
9379800,0.341
9380700,0.341
9381600,0.341
9382500,0.341
9383400,0.341
9384300,0.341
9385200,0.341
9386100,0.341
9387000,0.341
9387900,0.341
9388800,0.341
9389700,0.341
9390600,0.341
9391500,0.341
9392400,0.341
9393300,0.341
9394200,0.341
9395100,0.341
9396000,0.341
9396900,0.341
9397800,0.341
9398700,0.341
9399600,0.341
9400500,0.341
9401400,0.341
9402300,0.341
9403200,0.341
9404100,0.341
9405000,0.341
9405900,0.341
9406800,0.341
9407700,0.341
9408600,0.341
9409500,0.341
9410400,0.341
9411300,0.341
9412200,0.341
9413100,0.341
9414000,0.341
9414900,0.341
9415800,0.341
9416700,0.341
9417600,0.341
9418500,0.341
9419400,0.341
9420300,0.341
9421200,0.341
9422100,0.341
9423000,0.341
9423900,0.341
9424800,0.341
9425700,0.341
9426600,0.341
9427500,0.341
9428400,0.341
9429300,0.341
9430200,0.341
9431100,0.341
9432000,0.341
9432900,0.341
9433800,0.341
9434700,0.341
9435600,0.341
9436500,0.341
9437400,0.341
9438300,0.341
9439200,0.341
9440100,0.341
9441000,0.341
9441900,0.341
9442800,0.341
9443700,0.341
9444600,0.341
9445500,0.341
9446400,0.341
9447300,0.341
9448200,0.341
9449100,0.341
9450000,0.341
9450900,0.341
9451800,0.341
9452700,0.341
9453600,0.341
9454500,0.341
9455400,0.341
9456300,0.341
9457200,0.341
9458100,0.341
9459000,0.341
9459900,0.341
9460800,0.341
9461700,0.341
9462600,0.341
9463500,0.341
9464400,0.341
9465300,0.341
9466200,0.341
9467100,0.341
9468000,0.341
9468900,0.341
9469800,0.341
9470700,0.341
9471600,0.341
9472500,0.341
9473400,0.341
9474300,0.341
9475200,0.341
9476100,0.341
9477000,0.341
9477900,0.341
9478800,0.341
9479700,0.341
9480600,0.341
9481500,0.341
9482400,0.341
9483300,0.341
9484200,0.341
9485100,0.341
9486000,0.341
9486900,0.341
9487800,0.341
9488700,0.341
9489600,0.341
9490500,0.341
9491400,0.341
9492300,0.341
9493200,0.341
9494100,0.341
9495000,0.341
9495900,0.341
9496800,0.341
9497700,0.341
9498600,0.341
9499500,0.341
9500400,0.341
9501300,0.341
9502200,0.341
9503100,0.341
9504000,0.341
9504900,0.341
9505800,0.341
9506700,0.341
9507600,0.341
9508500,0.341
9509400,0.341
9510300,0.341
9511200,0.341
9512100,0.341
9513000,0.341
9513900,0.341
9514800,0.341
9515700,0.341
9516600,0.341
9517500,0.341
9518400,0.341
9519300,0.341
9520200,0.341
9521100,0.341
9522000,0.341
9522900,0.341
9523800,0.341
9524700,0.341
9525600,0.341
9526500,0.341
9527400,0.341
9528300,0.341
9529200,0.341
9530100,0.341
9531000,0.341
9531900,0.341
9532800,0.341
9533700,0.341
9534600,0.341
9535500,0.341
9536400,0.341
9537300,0.341
9538200,0.341
9539100,0.341
9540000,0.341
9540900,0.341
9541800,0.341
9542700,0.341
9543600,0.341
9544500,0.341
9545400,0.341
9546300,0.341
9547200,0.341
9548100,0.341
9549000,0.341
9549900,0.341
9550800,0.341
9551700,0.341
9552600,0.341
9553500,0.341
9554400,0.341
9555300,0.341
9556200,0.341
9557100,0.341
9558000,0.341
9558900,0.341
9559800,0.341
9560700,0.341
9561600,0.341
9562500,0.341
9563400,0.341
9564300,0.341
9565200,0.341
9566100,0.341
9567000,0.341
9567900,0.341
9568800,0.341
9569700,0.341
9570600,0.341
9571500,0.341
9572400,0.341
9573300,0.341
9574200,0.341
9575100,0.341
9576000,0.341
9576900,0.341
9577800,0.341
9578700,0.341
9579600,0.341
9580500,0.341
9581400,0.341
9582300,0.341
9583200,0.341
9584100,0.341
9585000,0.341
9585900,0.341
9586800,0.341
9587700,0.341
9588600,0.341
9589500,0.341
9590400,0.341
9591300,0.341
9592200,0.341
9593100,0.341
9594000,0.341
9594900,0.341
9595800,0.341
9596700,0.341
9597600,0.341
9598500,0.341
9599400,0.341
9600300,0.341
9601200,0.341
9602100,0.341
9603000,0.341
9603900,0.341
9604800,0.341
9605700,0.341
9606600,0.341
9607500,0.341
9608400,0.341
9609300,0.341
9610200,0.341
9611100,0.341
9612000,0.341
9612900,0.341
9613800,0.341
9614700,0.341
9615600,0.341
9616500,0.341
9617400,0.341
9618300,0.341
9619200,0.341
9620100,0.341
9621000,0.341
9621900,0.341
9622800,0.341
9623700,0.341
9624600,0.341
9625500,0.341
9626400,0.341
9627300,0.341
9628200,0.341
9629100,0.341
9630000,0.341
9630900,0.341
9631800,0.341
9632700,0.341
9633600,0.341
9634500,0.341
9635400,0.341
9636300,0.341
9637200,0.341
9638100,0.341
9639000,0.341
9639900,0.341
9640800,0.341
9641700,0.341
9642600,0.341
9643500,0.341
9644400,0.341
9645300,0.341
9646200,0.341
9647100,0.341
9648000,0.341
9648900,0.341
9649800,0.341
9650700,0.341
9651600,0.341
9652500,0.341
9653400,0.341
9654300,0.341
9655200,0.341
9656100,0.341
9657000,0.341
9657900,0.341
9658800,0.341
9659700,0.341
9660600,0.341
9661500,0.341
9662400,0.341
9663300,0.341
9664200,0.341
9665100,0.341
9666000,0.341
9666900,0.341
9667800,0.341
9668700,0.341
9669600,0.341
9670500,0.341
9671400,0.341
9672300,0.341
9673200,0.341
9674100,0.341
9675000,0.341
9675900,0.341
9676800,0.341
9677700,0.341
9678600,0.341
9679500,0.341
9680400,0.341
9681300,0.341
9682200,0.341
9683100,0.341
9684000,0.341
9684900,0.341
9685800,0.341
9686700,0.341
9687600,0.341
9688500,0.341
9689400,0.341
9690300,0.341
9691200,0.341
9692100,0.341
9693000,0.341
9693900,0.341
9694800,0.341
9695700,0.341
9696600,0.341
9697500,0.341
9698400,0.341
9699300,0.341
9700200,0.341
9701100,0.341
9702000,0.341
9702900,0.341
9703800,0.341
9704700,0.341
9705600,0.341
9706500,0.341
9707400,0.341
9708300,0.341
9709200,0.341
9710100,0.341
9711000,0.341
9711900,0.341
9712800,0.341
9713700,0.341
9714600,0.341
9715500,0.341
9716400,0.341
9717300,0.341
9718200,0.341
9719100,0.341
9720000,0.341
9720900,0.341
9721800,0.341
9722700,0.341
9723600,0.341
9724500,0.341
9725400,0.341
9726300,0.341
9727200,0.341
9728100,0.341
9729000,0.341
9729900,0.341
9730800,0.341
9731700,0.341
9732600,0.341
9733500,0.341
9734400,0.341
9735300,0.341
9736200,0.341
9737100,0.341
9738000,0.341
9738900,0.341
9739800,0.341
9740700,0.341
9741600,0.341
9742500,0.341
9743400,0.341
9744300,0.341
9745200,0.341
9746100,0.341
9747000,0.341
9747900,0.341
9748800,0.341
9749700,0.341
9750600,0.341
9751500,0.341
9752400,0.341
9753300,0.341
9754200,0.341
9755100,0.341
9756000,0.341
9756900,0.341
9757800,0.341
9758700,0.341
9759600,0.341
9760500,0.341
9761400,0.341
9762300,0.341
9763200,0.341
9764100,0.341
9765000,0.341
9765900,0.341
9766800,0.341
9767700,0.341
9768600,0.341
9769500,0.341
9770400,0.341
9771300,0.341
9772200,0.341
9773100,0.341
9774000,0.341
9774900,0.341
9775800,0.341
9776700,0.341
9777600,0.341
9778500,0.341
9779400,0.341
9780300,0.341
9781200,0.341
9782100,0.341
9783000,0.341
9783900,0.341
9784800,0.341
9785700,0.341
9786600,0.341
9787500,0.341
9788400,0.341
9789300,0.341
9790200,0.341
9791100,0.341
9792000,0.341
9792900,0.341
9793800,0.341
9794700,0.341
9795600,0.341
9796500,0.341
9797400,0.341
9798300,0.341
9799200,0.341
9800100,0.341
9801000,0.341
9801900,0.341
9802800,0.341
9803700,0.341
9804600,0.341
9805500,0.341
9806400,0.341
9807300,0.341
9808200,0.341
9809100,0.341
9810000,0.341
9810900,0.341
9811800,0.341
9812700,0.341
9813600,0.341
9814500,0.341
9815400,0.341
9816300,0.341
9817200,0.341
9818100,0.341
9819000,0.341
9819900,0.341
9820800,0.341
9821700,0.341
9822600,0.341
9823500,0.341
9824400,0.341
9825300,0.341
9826200,0.341
9827100,0.341
9828000,0.341
9828900,0.341
9829800,0.341
9830700,0.341
9831600,0.341
9832500,0.341
9833400,0.341
9834300,0.341
9835200,0.341
9836100,0.341
9837000,0.341
9837900,0.341
9838800,0.341
9839700,0.341
9840600,0.341
9841500,0.341
9842400,0.341
9843300,0.341
9844200,0.341
9845100,0.341
9846000,0.341
9846900,0.341
9847800,0.341
9848700,0.341
9849600,0.341
9850500,0.341
9851400,0.341
9852300,0.341
9853200,0.341
9854100,0.341
9855000,0.341
9855900,0.341
9856800,0.341
9857700,0.341
9858600,0.341
9859500,0.341
9860400,0.341
9861300,0.341
9862200,0.341
9863100,0.341
9864000,0.341
9864900,0.341
9865800,0.341
9866700,0.341
9867600,0.341
9868500,0.341
9869400,0.341
9870300,0.341
9871200,0.341
9872100,0.341
9873000,0.341
9873900,0.341
9874800,0.341
9875700,0.341
9876600,0.341
9877500,0.341
9878400,0.341
9879300,0.341
9880200,0.341
9881100,0.341
9882000,0.341
9882900,0.341
9883800,0.341
9884700,0.341
9885600,0.341
9886500,0.341
9887400,0.341
9888300,0.341
9889200,0.341
9890100,0.341
9891000,0.341
9891900,0.341
9892800,0.341
9893700,0.341
9894600,0.341
9895500,0.341
9896400,0.341
9897300,0.341
9898200,0.341
9899100,0.341
9900000,0.341
9900900,0.341
9901800,0.341
9902700,0.341
9903600,0.341
9904500,0.341
9905400,0.341
9906300,0.341
9907200,0.341
9908100,0.341
9909000,0.341
9909900,0.341
9910800,0.341
9911700,0.341
9912600,0.341
9913500,0.341
9914400,0.341
9915300,0.341
9916200,0.341
9917100,0.341
9918000,0.341
9918900,0.341
9919800,0.341
9920700,0.341
9921600,0.341
9922500,0.341
9923400,0.341
9924300,0.341
9925200,0.341
9926100,0.341
9927000,0.341
9927900,0.341
9928800,0.341
9929700,0.341
9930600,0.341
9931500,0.341
9932400,0.341
9933300,0.341
9934200,0.341
9935100,0.341
9936000,0.341
9936900,0.341
9937800,0.341
9938700,0.341
9939600,0.341
9940500,0.341
9941400,0.341
9942300,0.341
9943200,0.341
9944100,0.341
9945000,0.341
9945900,0.341
9946800,0.341
9947700,0.341
9948600,0.341
9949500,0.341
9950400,0.341
9951300,0.341
9952200,0.341
9953100,0.341
9954000,0.341
9954900,0.341
9955800,0.341
9956700,0.341
9957600,0.341
9958500,0.341
9959400,0.341
9960300,0.341
9961200,0.341
9962100,0.341
9963000,0.341
9963900,0.341
9964800,0.341
9965700,0.341
9966600,0.341
9967500,0.341
9968400,0.341
9969300,0.341
9970200,0.341
9971100,0.341
9972000,0.341
9972900,0.341
9973800,0.341
9974700,0.341
9975600,0.341
9976500,0.341
9977400,0.341
9978300,0.341
9979200,0.341
9980100,0.341
9981000,0.341
9981900,0.341
9982800,0.341
9983700,0.341
9984600,0.341
9985500,0.341
9986400,0.341
9987300,0.341
9988200,0.341
9989100,0.341
9990000,0.341
9990900,0.341
9991800,0.341
9992700,0.341
9993600,0.341
9994500,0.341
9995400,0.341
9996300,0.341
9997200,0.341
9998100,0.341
9999000,0.341
9999900,0.341
10000800,0.341
10001700,0.341
10002600,0.341
10003500,0.341
10004400,0.341
10005300,0.341
10006200,0.341
10007100,0.341
10008000,0.341
10008900,0.341
10009800,0.341
10010700,0.341
10011600,0.341
10012500,0.341
10013400,0.341
10014300,0.341
10015200,0.341
10016100,0.341
10017000,0.341
10017900,0.341
10018800,0.341
10019700,0.341
10020600,0.341
10021500,0.341
10022400,0.341
10023300,0.341
10024200,0.341
10025100,0.341
10026000,0.341
10026900,0.341
10027800,0.341
10028700,0.341
10029600,0.341
10030500,0.341
10031400,0.341
10032300,0.341
10033200,0.341
10034100,0.341
10035000,0.341
10035900,0.341
10036800,0.341
10037700,0.341
10038600,0.341
10039500,0.341
10040400,0.341
10041300,0.341
10042200,0.341
10043100,0.341
10044000,0.341
10044900,0.341
10045800,0.341
10046700,0.341
10047600,0.341
10048500,0.341
10049400,0.341
10050300,0.341
10051200,0.341
10052100,0.341
10053000,0.341
10053900,0.341
10054800,0.341
10055700,0.341
10056600,0.341
10057500,0.341
10058400,0.341
10059300,0.341
10060200,0.341
10061100,0.341
10062000,0.341
10062900,0.341
10063800,0.341
10064700,0.341
10065600,0.341
10066500,0.341
10067400,0.341
10068300,0.341
10069200,0.341
10070100,0.341
10071000,0.341
10071900,0.341
10072800,0.341
10073700,0.341
10074600,0.341
10075500,0.341
10076400,0.341
10077300,0.341
10078200,0.341
10079100,0.341
10080000,0.341
10080900,0.341
10081800,0.341
10082700,0.341
10083600,0.341
10084500,0.341
10085400,0.341
10086300,0.341
10087200,0.341
10088100,0.341
10089000,0.341
10089900,0.341
10090800,0.341
10091700,0.341
10092600,0.341
10093500,0.341
10094400,0.341
10095300,0.341
10096200,0.341
10097100,0.341
10098000,0.341
10098900,0.341
10099800,0.341
10100700,0.341
10101600,0.341
10102500,0.341
10103400,0.341
10104300,0.341
10105200,0.341
10106100,0.341
10107000,0.341
10107900,0.341
10108800,0.341
10109700,0.341
10110600,0.341
10111500,0.341
10112400,0.341
10113300,0.341
10114200,0.341
10115100,0.341
10116000,0.341
10116900,0.341
10117800,0.341
10118700,0.341
10119600,0.341
10120500,0.341
10121400,0.341
10122300,0.341
10123200,0.341
10124100,0.341
10125000,0.341
10125900,0.341
10126800,0.341
10127700,0.341
10128600,0.341
10129500,0.341
10130400,0.341
10131300,0.341
10132200,0.341
10133100,0.341
10134000,0.341
10134900,0.341
10135800,0.341
10136700,0.341
10137600,0.341
10138500,0.341
10139400,0.341
10140300,0.341
10141200,0.341
10142100,0.341
10143000,0.341
10143900,0.341
10144800,0.341
10145700,0.341
10146600,0.341
10147500,0.341
10148400,0.341
10149300,0.341
10150200,0.341
10151100,0.341
10152000,0.341
10152900,0.341
10153800,0.341
10154700,0.341
10155600,0.341
10156500,0.341
10157400,0.341
10158300,0.341
10159200,0.341
10160100,0.341
10161000,0.341
10161900,0.341
10162800,0.341
10163700,0.341
10164600,0.341
10165500,0.341
10166400,0.341
10167300,0.341
10168200,0.341
10169100,0.341
10170000,0.341
10170900,0.341
10171800,0.341
10172700,0.341
10173600,0.341
10174500,0.341
10175400,0.341
10176300,0.341
10177200,0.341
10178100,0.341
10179000,0.341
10179900,0.341
10180800,0.341
10181700,0.341
10182600,0.341
10183500,0.341
10184400,0.341
10185300,0.341
10186200,0.341
10187100,0.341
10188000,0.341
10188900,0.341
10189800,0.341
10190700,0.341
10191600,0.341
10192500,0.341
10193400,0.341
10194300,0.341
10195200,0.341
10196100,0.341
10197000,0.341
10197900,0.341
10198800,0.341
10199700,0.341
10200600,0.341
10201500,0.341
10202400,0.341
10203300,0.341
10204200,0.341
10205100,0.341
10206000,0.341
10206900,0.341
10207800,0.341
10208700,0.341
10209600,0.341
10210500,0.341
10211400,0.341
10212300,0.341
10213200,0.341
10214100,0.341
10215000,0.341
10215900,0.341
10216800,0.341
10217700,0.341
10218600,0.341
10219500,0.341
10220400,0.341
10221300,0.341
10222200,0.341
10223100,0.341
10224000,0.341
10224900,0.341
10225800,0.341
10226700,0.341
10227600,0.341
10228500,0.341
10229400,0.341
10230300,0.341
10231200,0.341
10232100,0.341
10233000,0.341
10233900,0.341
10234800,0.341
10235700,0.341
10236600,0.341
10237500,0.341
10238400,0.341
10239300,0.341
10240200,0.341
10241100,0.341
10242000,0.341
10242900,0.341
10243800,0.341
10244700,0.341
10245600,0.341
10246500,0.341
10247400,0.341
10248300,0.341
10249200,0.341
10250100,0.341
10251000,0.341
10251900,0.341
10252800,0.341
10253700,0.341
10254600,0.341
10255500,0.341
10256400,0.341
10257300,0.341
10258200,0.341
10259100,0.341
10260000,0.341
10260900,0.341
10261800,0.341
10262700,0.341
10263600,0.341
10264500,0.341
10265400,0.341
10266300,0.341
10267200,0.341
10268100,0.341
10269000,0.341
10269900,0.341
10270800,0.341
10271700,0.341
10272600,0.341
10273500,0.341
10274400,0.341
10275300,0.341
10276200,0.341
10277100,0.341
10278000,0.341
10278900,0.341
10279800,0.341
10280700,0.341
10281600,0.341
10282500,0.341
10283400,0.341
10284300,0.341
10285200,0.341
10286100,0.341
10287000,0.341
10287900,0.341
10288800,0.341
10289700,0.341
10290600,0.341
10291500,0.341
10292400,0.341
10293300,0.341
10294200,0.341
10295100,0.341
10296000,0.341
10296900,0.341
10297800,0.341
10298700,0.341
10299600,0.341
10300500,0.341
10301400,0.341
10302300,0.341
10303200,0.341
10304100,0.341
10305000,0.341
10305900,0.341
10306800,0.341
10307700,0.341
10308600,0.341
10309500,0.341
10310400,0.341
10311300,0.341
10312200,0.341
10313100,0.341
10314000,0.341
10314900,0.341
10315800,0.341
10316700,0.341
10317600,0.341
10318500,0.341
10319400,0.341
10320300,0.341
10321200,0.341
10322100,0.341
10323000,0.341
10323900,0.341
10324800,0.341
10325700,0.341
10326600,0.341
10327500,0.341
10328400,0.341
10329300,0.341
10330200,0.341
10331100,0.341
10332000,0.341
10332900,0.341
10333800,0.341
10334700,0.341
10335600,0.341
10336500,0.341
10337400,0.341
10338300,0.341
10339200,0.341
10340100,0.341
10341000,0.341
10341900,0.341
10342800,0.341
10343700,0.341
10344600,0.341
10345500,0.341
10346400,0.341
10347300,0.341
10348200,0.341
10349100,0.341
10350000,0.341
10350900,0.341
10351800,0.341
10352700,0.341
10353600,0.341
10354500,0.341
10355400,0.341
10356300,0.341
10357200,0.341
10358100,0.341
10359000,0.341
10359900,0.341
10360800,0.341
10361700,0.341
10362600,0.341
10363500,0.341
10364400,0.341
10365300,0.341
10366200,0.341
10367100,0.341
10368000,0.341
10368900,0.341
10369800,0.341
10370700,0.341
10371600,0.341
10372500,0.341
10373400,0.341
10374300,0.341
10375200,0.341
10376100,0.341
10377000,0.341
10377900,0.341
10378800,0.341
10379700,0.341
10380600,0.341
10381500,0.341
10382400,0.341
10383300,0.341
10384200,0.341
10385100,0.341
10386000,0.341
10386900,0.341
10387800,0.341
10388700,0.341
10389600,0.341
10390500,0.341
10391400,0.341
10392300,0.341
10393200,0.341
10394100,0.341
10395000,0.341
10395900,0.341
10396800,0.341
10397700,0.341
10398600,0.341
10399500,0.341
10400400,0.341
10401300,0.341
10402200,0.341
10403100,0.341
10404000,0.341
10404900,0.341
10405800,0.341
10406700,0.341
10407600,0.341
10408500,0.341
10409400,0.341
10410300,0.341
10411200,0.341
10412100,0.341
10413000,0.341
10413900,0.341
10414800,0.341
10415700,0.341
10416600,0.341
