time,InternalGainsRad[1],InternalGainsCon[1],InternalGainsLat[1],Occupancy[1],UpperSetp[1],LowerSetp[1],UpperCO2[1]
3912300,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3913200,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3914100,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3915000,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3915900,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3916800,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3917700,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3918600,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3919500,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3920400,154.321104288,87.53848927199999,0.0,0.0,299.816666,291.48333399999996,894
3921300,316.1717806,195.66530724,22.027980208,0.40050873,299.816666,291.48333399999996,894
3922200,707.8512479999999,455.96804707999996,73.866280332,1.3430233,299.816666,291.48333399999996,894
3923100,1188.55064328,772.33012376,134.14643787999998,2.4390259999999997,299.816666,291.48333399999996,894
3924000,1617.460936,1048.6348756,181.500004296,3.3,297.03889,294.26111,894
3924900,2026.13357856,1285.5207455999998,193.68792819999996,3.5215987999999996,297.03889,294.26111,894
3925800,2463.7949127999996,1518.6259878399997,180.233720108,3.2769767999999995,297.03889,294.26111,894
3926700,2816.1489043999995,1704.334476,167.4126454,3.0438664,297.03889,294.26111,894
3927600,2968.89931,1799.0298050399997,181.500004296,3.3,297.03889,294.26111,894
3928500,3006.3150311999993,1886.33295708,272.96042539999996,4.962917,297.03889,294.26111,894
3929400,3071.8243348,2039.1880917199999,433.09443736,7.874444500000001,297.03889,294.26111,894
3930300,3139.8712098,2197.9642495199996,599.4312583999999,10.89875,297.03889,294.26111,894
3931200,3184.8992968000002,2303.0299135999994,709.49998132,12.9,297.03889,294.26111,894
3932100,3198.4851548,2334.72999344,742.7097131999999,13.503813000000001,297.03889,294.26111,894
3933000,3197.8157042000003,2333.1676981600003,741.0730693600001,13.474054999999998,297.03889,294.26111,894
3933900,3195.7502147999994,2328.3490822800004,736.0248927199999,13.382271,297.03889,294.26111,894
3934800,3205.1493499999997,2350.2797474,759.0000262,13.8,297.03889,294.26111,894
3935700,3239.6935584,2430.8824009600003,843.44075868,15.335285999999998,297.03889,294.26111,894
3936600,3291.9114019999997,2552.7248489599997,971.08532092,17.656097,297.03889,294.26111,894
3937500,3342.936324,2671.7823964,1095.81227704,19.923859,297.03889,294.26111,894
3938400,3373.8993287999997,2744.0297559999995,1171.4999821199997,21.3,297.03889,294.26111,894
3939300,3359.3550224,2710.09273912,1135.9468073199998,20.653578,297.03889,294.26111,894
3940200,3308.6582931999997,2591.8009051999998,1012.0221815599999,18.400404,297.03889,294.26111,894
3941100,3255.14475,2466.9360871999997,881.2114298,16.022026,297.03889,294.26111,894
3942000,3232.149479,2413.2797,824.99998152,15.0,297.03889,294.26111,894
3942900,3254.0518192,2464.38534628,878.5390275999999,15.973436999999999,297.03889,294.26111,894
3943800,3297.8683451999996,2566.6236398399997,985.6458975999999,17.920834,297.03889,294.26111,894
3944700,3340.887732,2667.0023484,1090.8046889999998,19.832813,297.03889,294.26111,894
3945600,3360.3991772,2712.5298668,1138.49998704,20.7,297.03889,294.26111,894
3946500,3345.5186648,2677.8081834399995,1102.1249714799999,20.038636999999998,297.03889,294.26111,894
3947400,3312.092472,2599.8139309999997,1020.41663568,18.55303,297.03889,294.26111,894
3948300,3277.5071524,2519.1150842,935.8750413999999,17.01591,297.03889,294.26111,894
3949200,3259.1492596,2476.2798267999997,890.99997168,16.2,297.03889,294.26111,894
3950100,3278.1607507999997,2520.6398568,937.4723857199998,17.044952,297.03889,294.26111,894
3951000,3323.85794,2627.2662831999996,1049.17625436,19.075932,297.03889,294.26111,894
3951900,3365.8882191999996,2725.3370508,1151.9170103999998,20.943945000000003,297.03889,294.26111,894
3952800,3373.8993287999997,2744.0297559999995,1171.4999821199997,21.3,297.03889,294.26111,894
3953700,3327.7074116,2636.2489061999995,1058.5865732,19.247028,297.03889,294.26111,894
3954600,3249.0244072,2452.6548227999997,866.2500189199999,15.75,297.03889,294.26111,894
3955500,3170.3410544,2269.0607742399993,673.9134298,12.252972,297.03889,294.26111,894
3956400,3124.1493114,2161.2798896,561.0000208799999,10.2,297.03889,294.26111,894
3957300,3109.436902,2126.950644,525.03611732,9.546111,297.03889,294.26111,894
3958200,3099.53189,2103.83893772,500.82374575999995,9.105886,297.03889,294.26111,894
3959100,3088.4356983999996,2077.9474872,473.69951668,8.612719,297.03889,294.26111,894
3960000,3070.1494018,2035.2798798799997,429.00000572,7.8,297.03889,294.26111,894
3960900,2898.1626127999994,1895.69986528,367.89064572,6.6889205,297.03889,294.26111,894
3961800,2514.3413422399994,1636.5677146,303.79166532,5.5234847,297.03889,294.26111,894
3962700,2045.25199372,1330.1304390399998,240.42187566799998,4.371307,297.03889,294.26111,894
3963600,1617.460936,1048.6348756,181.500004296,3.3,297.03889,294.26111,894
3964500,1183.5592558399999,760.6835646799999,121.94531309999999,2.2171874,297.03889,294.26111,894
3965400,703.4144785199999,445.61558496,63.020832211999995,1.1458334,297.03889,294.26111,894
3966300,314.5079963999999,191.78312087999998,17.960938033999998,0.3265625,297.03889,294.26111,894
3967200,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3968100,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3969000,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3969900,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3970800,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3971700,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3972600,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3973500,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3974400,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3975300,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3976200,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3977100,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3978000,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3978900,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3979800,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3980700,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3981600,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3982500,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3983400,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3984300,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3985200,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3986100,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3987000,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3987900,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3988800,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3989700,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3990600,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3991500,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3992400,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3993300,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3994200,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3995100,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3996000,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3996900,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3997800,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3998700,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
3999600,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4000500,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4001400,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4002300,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4003200,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4004100,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4005000,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4005900,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4006800,154.321104288,87.53848927199999,0.0,0.0,299.816666,291.48333399999996,894
4007700,316.1717806,195.66530724,22.027980208,0.40050873,299.816666,291.48333399999996,894
4008600,707.8512479999999,455.96804707999996,73.866280332,1.3430233,299.816666,291.48333399999996,894
4009500,1188.55064328,772.33012376,134.14643787999998,2.4390259999999997,299.816666,291.48333399999996,894
4010400,1617.460936,1048.6348756,181.500004296,3.3,297.03889,294.26111,894
4011300,2026.13357856,1285.5207455999998,193.68792819999996,3.5215987999999996,297.03889,294.26111,894
4012200,2463.7949127999996,1518.6259878399997,180.233720108,3.2769767999999995,297.03889,294.26111,894
4013100,2816.1489043999995,1704.334476,167.4126454,3.0438664,297.03889,294.26111,894
4014000,2968.89931,1799.0298050399997,181.500004296,3.3,297.03889,294.26111,894
4014900,3006.3150311999993,1886.33295708,272.96042539999996,4.962917,297.03889,294.26111,894
4015800,3071.8243348,2039.1880917199999,433.09443736,7.874444500000001,297.03889,294.26111,894
4016700,3139.8712098,2197.9642495199996,599.4312583999999,10.89875,297.03889,294.26111,894
4017600,3184.8992968000002,2303.0299135999994,709.49998132,12.9,297.03889,294.26111,894
4018500,3198.4851548,2334.72999344,742.7097131999999,13.503813000000001,297.03889,294.26111,894
4019400,3197.8157042000003,2333.1676981600003,741.0730693600001,13.474054999999998,297.03889,294.26111,894
4020300,3195.7502147999994,2328.3490822800004,736.0248927199999,13.382271,297.03889,294.26111,894
4021200,3205.1493499999997,2350.2797474,759.0000262,13.8,297.03889,294.26111,894
4022100,3239.6935584,2430.8824009600003,843.44075868,15.335285999999998,297.03889,294.26111,894
4023000,3291.9114019999997,2552.7248489599997,971.08532092,17.656097,297.03889,294.26111,894
4023900,3342.936324,2671.7823964,1095.81227704,19.923859,297.03889,294.26111,894
4024800,3373.8993287999997,2744.0297559999995,1171.4999821199997,21.3,297.03889,294.26111,894
4025700,3359.3550224,2710.09273912,1135.9468073199998,20.653578,297.03889,294.26111,894
4026600,3308.6582931999997,2591.8009051999998,1012.0221815599999,18.400404,297.03889,294.26111,894
4027500,3255.14475,2466.9360871999997,881.2114298,16.022026,297.03889,294.26111,894
4028400,3232.149479,2413.2797,824.99998152,15.0,297.03889,294.26111,894
4029300,3254.0518192,2464.38534628,878.5390275999999,15.973436999999999,297.03889,294.26111,894
4030200,3297.8683451999996,2566.6236398399997,985.6458975999999,17.920834,297.03889,294.26111,894
4031100,3340.887732,2667.0023484,1090.8046889999998,19.832813,297.03889,294.26111,894
4032000,3360.3991772,2712.5298668,1138.49998704,20.7,297.03889,294.26111,894
4032900,3345.5186648,2677.8081834399995,1102.1249714799999,20.038636999999998,297.03889,294.26111,894
4033800,3312.092472,2599.8139309999997,1020.41663568,18.55303,297.03889,294.26111,894
4034700,3277.5071524,2519.1150842,935.8750413999999,17.01591,297.03889,294.26111,894
4035600,3259.1492596,2476.2798267999997,890.99997168,16.2,297.03889,294.26111,894
4036500,3278.1607507999997,2520.6398568,937.4723857199998,17.044952,297.03889,294.26111,894
4037400,3323.85794,2627.2662831999996,1049.17625436,19.075932,297.03889,294.26111,894
4038300,3365.8882191999996,2725.3370508,1151.9170103999998,20.943945000000003,297.03889,294.26111,894
4039200,3373.8993287999997,2744.0297559999995,1171.4999821199997,21.3,297.03889,294.26111,894
4040100,3327.7074116,2636.2489061999995,1058.5865732,19.247028,297.03889,294.26111,894
4041000,3249.0244072,2452.6548227999997,866.2500189199999,15.75,297.03889,294.26111,894
4041900,3170.3410544,2269.0607742399993,673.9134298,12.252972,297.03889,294.26111,894
4042800,3124.1493114,2161.2798896,561.0000208799999,10.2,297.03889,294.26111,894
4043700,3109.436902,2126.950644,525.03611732,9.546111,297.03889,294.26111,894
4044600,3099.53189,2103.83893772,500.82374575999995,9.105886,297.03889,294.26111,894
4045500,3088.4356983999996,2077.9474872,473.69951668,8.612719,297.03889,294.26111,894
4046400,3070.1494018,2035.2798798799997,429.00000572,7.8,297.03889,294.26111,894
4047300,2898.1626127999994,1895.69986528,367.89064572,6.6889205,297.03889,294.26111,894
4048200,2514.3413422399994,1636.5677146,303.79166532,5.5234847,297.03889,294.26111,894
4049100,2045.25199372,1330.1304390399998,240.42187566799998,4.371307,297.03889,294.26111,894
4050000,1617.460936,1048.6348756,181.500004296,3.3,297.03889,294.26111,894
4050900,1183.5592558399999,760.6835646799999,121.94531309999999,2.2171874,297.03889,294.26111,894
4051800,703.4144785199999,445.61558496,63.020832211999995,1.1458334,297.03889,294.26111,894
4052700,314.5079963999999,191.78312087999998,17.960938033999998,0.3265625,297.03889,294.26111,894
4053600,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4054500,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4055400,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4056300,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4057200,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4058100,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4059000,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4059900,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4060800,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4061700,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4062600,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4063500,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4064400,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4065300,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4066200,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4067100,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4068000,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4068900,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4069800,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4070700,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4071600,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4072500,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4073400,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4074300,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4075200,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4076100,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4077000,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4077900,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4078800,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4079700,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4080600,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4081500,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4082400,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4083300,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4084200,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4085100,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4086000,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4086900,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4087800,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4088700,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4089600,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4090500,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4091400,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4092300,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4093200,154.321104288,87.53848927199999,0.0,0.0,299.816666,291.48333399999996,894
4094100,315.94152304,195.12802566399998,21.4651128328,0.3902748,299.816666,291.48333399999996,894
4095000,707.2371929999999,454.53525207999996,72.365299968,1.3157326999999999,299.816666,291.48333399999996,894
4095900,1187.8598009199998,770.7182511599999,132.457837148,2.4083242,299.816666,291.48333399999996,894
4096800,1617.460936,1048.6348756,181.500004296,3.3,297.03889,294.26111,894
4097700,2025.9735236,1285.1474698400002,193.29683874799997,3.5144882000000006,297.03889,294.26111,894
4098600,2462.14029152,1514.7649841999998,176.18887623999998,3.203434,297.03889,294.26111,894
4099500,2813.8269926,1698.9163334,161.73644291999997,2.9406626,297.03889,294.26111,894
4100400,2968.89931,1799.0298050399997,181.500004296,3.3,297.03889,294.26111,894
4101300,3023.3744371999996,1926.13856292,314.66151537599995,5.721118499999999,297.03889,294.26111,894
4102200,3121.216306,2154.4362684,553.83071536,10.069649,297.03889,294.26111,894
4103100,3222.21224,2390.0935057999995,800.7095335199999,14.558354999999999,297.03889,294.26111,894
4104000,3286.1493885999994,2539.2797794,956.9999618399999,17.4,297.03889,294.26111,894
4104900,3316.9129344000003,2611.0615024,1032.1998024,18.76727,297.03889,294.26111,894
4105800,3343.4948092,2673.0857607999997,1097.1776217999998,19.948685,297.03889,294.26111,894
4106700,3363.3414151999996,2719.39449652,1145.6915901599998,20.830757000000002,297.03889,294.26111,894
4107600,3373.8993287999997,2744.0297559999995,1171.4999821199997,21.3,297.03889,294.26111,894
4108500,3378.9619291999998,2755.8422579999997,1183.87501076,21.525,297.03889,294.26111,894
4109400,3384.0241811999995,2767.65476,1196.2500394,21.75,297.03889,294.26111,894
4110300,3389.0867816,2779.4672619999997,1208.62496352,21.975,297.03889,294.26111,894
4111200,3394.149382,2791.279764,1220.99999216,22.2,297.03889,294.26111,894
4112100,3399.2119823999997,2803.0922659999997,1233.3750208,22.425,297.03889,294.26111,894
4113000,3404.2745827999997,2814.904768,1245.7499797599999,22.65,297.03889,294.26111,894
4113900,3409.3368348,2826.7172699999996,1258.1250083999998,22.875,297.03889,294.26111,894
4114800,3414.3994352,2838.529772,1270.5000370399998,23.1,297.03889,294.26111,894
4115700,3419.4616871999997,2850.342274,1282.874996,23.325,297.03889,294.26111,894
4116600,3424.5242875999993,2862.154776,1295.2499898,23.55,297.03889,294.26111,894
4117500,3429.5868879999994,2873.9672779999996,1307.6250184399998,23.775,297.03889,294.26111,894
4118400,3434.6494883999994,2885.77978,1319.9999774,24.0,297.03889,294.26111,894
4119300,3434.3132824,2884.9955316,1319.17820632,23.985058,297.03889,294.26111,894
4120200,3425.3151556,2864.0005991999997,1297.18357496,23.585155,297.03889,294.26111,894
4121100,3410.8596912,2830.2702532,1261.8471398,22.942677,297.03889,294.26111,894
4122000,3394.149382,2791.279764,1220.99999216,22.2,297.03889,294.26111,894
4122900,3372.1656903999997,2739.9846577999997,1167.2622535599999,21.22295,297.03889,294.26111,894
4123800,3341.0459056,2667.37154788,1091.19144784,19.839844,297.03889,294.26111,894
4124700,3302.7278283999995,2577.9626662399996,997.5249439999998,18.136816,297.03889,294.26111,894
4125600,3259.1492596,2476.2798267999997,890.99997168,16.2,297.03889,294.26111,894
4126500,3047.9376823999996,2245.1749579999996,734.0073083199999,13.345589000000002,297.03889,294.26111,894
4127400,2604.6732399999996,1847.34208464,524.6029516,9.538236,297.03889,294.26111,894
4128300,2078.2248136,1407.0670536,321.02206603999997,5.836765,297.03889,294.26111,894
4129200,1617.460936,1048.6348756,181.500004296,3.3,297.03889,294.26111,894
4130100,1176.0523507199998,743.1675107999998,103.595126908,1.8835477999999999,297.03889,294.26111,894
4131000,696.74167784,430.04569348,46.709559467999995,0.8492646999999999,297.03889,294.26111,894
4131900,312.0057005,185.94444206,11.844209884,0.21534927,297.03889,294.26111,894
4132800,154.321104288,87.53848927199999,0.0,0.0,297.03889,294.26111,894
4133700,154.321104288,87.53848927199999,0.0,0.0,297.03889,294.26111,894
4134600,154.321104288,87.53848927199999,0.0,0.0,297.03889,294.26111,894
4135500,154.321104288,87.53848927199999,0.0,0.0,297.03889,294.26111,894
4136400,154.321104288,87.53848927199999,0.0,0.0,297.03889,294.26111,894
4137300,154.321104288,87.53848927199999,0.0,0.0,297.03889,294.26111,894
4138200,154.321104288,87.53848927199999,0.0,0.0,297.03889,294.26111,894
4139100,154.321104288,87.53848927199999,0.0,0.0,297.03889,294.26111,894
4140000,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4140900,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4141800,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4142700,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4143600,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4144500,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4145400,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4146300,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4147200,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4148100,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4149000,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4149900,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4150800,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4151700,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4152600,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4153500,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4154400,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4155300,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4156200,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4157100,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4158000,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4158900,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4159800,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4160700,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4161600,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4162500,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4163400,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4164300,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4165200,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4166100,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4167000,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4167900,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4168800,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4169700,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4170600,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4171500,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4172400,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4173300,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4174200,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4175100,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4176000,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4176900,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4177800,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4178700,154.321104288,87.53848927199999,0.0,0.0,302.59444499999995,288.705555,1500
4179600,154.321104288,87.53848927199999,0.0,0.0,299.816666,291.48333399999996,894
4180500,154.321104288,87.53848927199999,0.0,0.0,299.816666,291.48333399999996,894
4181400,154.321104288,87.53848927199999,0.0,0.0,299.816666,291.48333399999996,894
4182300,154.321104288,87.53848927199999,0.0,0.0,299.816666,291.48333399999996,894
4183200,154.321104288,87.53848927199999,0.0,0.0,297.03889,294.26111,894
4184100,316.1717806,195.66530724,22.027980208,0.40050873,297.03889,294.26111,894
4185000,707.8512479999999,455.96804707999996,73.866280332,1.3430233,297.03889,294.26111,894
4185900,1188.55064328,772.33012376,134.14643787999998,2.4390259999999997,297.03889,294.26111,894
4186800,1617.460936,1048.6348756,181.500004296,3.3,297.03889,294.26111,894
4187700,2026.13357856,1285.5207455999998,193.68792819999996,3.5215987999999996,297.03889,294.26111,894
4188600,2463.7949127999996,1518.6259878399997,180.233720108,3.2769767999999995,297.03889,294.26111,894
4189500,2816.1489043999995,1704.334476,167.4126454,3.0438664,297.03889,294.26111,894
4190400,2968.89931,1799.0298050399997,181.500004296,3.3,297.03889,294.26111,894
4191300,3009.7749916,1894.4068832,281.41874124,5.1167045,297.03889,294.26111,894
4192200,3081.0513603999993,2060.7185497600003,455.64999272,8.284546,297.03889,294.26111,894
4193100,3150.251962,2222.185784,624.80624076,11.360114,297.03889,294.26111,894
4194000,3184.8992968000002,2303.0299135999994,709.49998132,12.9,297.03889,294.26111,894
4194900,3190.5872752,2316.3022116,723.4043117599998,13.152804999999999,297.03889,294.26111,894
4195800,3195.2098464,2327.087282,734.7031327999998,13.358238,297.03889,294.26111,894
4196700,3199.7390464,2337.6563444,745.7753893199998,13.559551999999998,297.03889,294.26111,894
4197600,3205.1493499999997,2350.2797474,759.0000262,13.8,297.03889,294.26111,894
4198500,3211.4895331999996,2365.07347336,774.4980427599999,14.081782,297.03889,294.26111,894
4199400,3218.1317792,2380.5717338000004,790.7343537599999,14.376988,297.03889,294.26111,894
4200300,3225.032538,2396.67405016,807.6035333599999,14.683701000000001,297.03889,294.26111,894
4201200,3232.149479,2413.2797,824.99998152,15.0,297.03889,294.26111,894
4202100,3259.7248164000002,2477.62210748,892.40628828,16.225569,297.03889,294.26111,894
