# time: time of price [s],
# PriceElectricPowerHighlyDynamic: Price of electricity in highly dynamic scenario [$/kWh],
time,PriceElectricPowerHighlyDynamic
5670000,0.03675
5673600,0.04005
5677200,0.05313
5680800,0.05853
5684400,0.05302
5688000,0.04434
5691600,0.04412
5695200,0.04305
5698800,0.04038
5702400,0.04437
5706000,0.04184
5709600,0.04001
5713200,0.0392
5716800,0.04099
5720400,0.04312
5724000,0.05535
5727600,0.06229
5731200,0.05719
5734800,0.04837
5738400,0.04319
5742000,0.0399
5745600,0.0381
5749200,0.03744
5752800,0.03763
5756400,0.03839
5760000,0.03968
5763600,0.04832
5767200,0.05463
5770800,0.05048
5774400,0.04568
5778000,0.04212
5781600,0.03774
5785200,0.03687
5788800,0.03112
5792400,0.02819
5796000,0.02812
5799600,0.02812
5803200,0.0282
5806800,0.0291
5810400,0.03819
5814000,0.04334
5817600,0.042
5821200,0.03375
5824800,0.03068
5828400,0.02933
5832000,0.02803
5835600,0.02756
5839200,0.0269
5842800,0.02759
5846400,0.02903
5850000,0.04056
5853600,0.0451
5857200,0.03782
5860800,0.03068
5864400,0.02914
5868000,0.02712
5871600,0.02677
5875200,0.02377
5878800,0.02425
5882400,0.02266
5886000,0.02245
5889600,0.02295
5893200,0.02373
5896800,0.02967
5900400,0.03545
5904000,0.03302
5907600,0.02722
5911200,0.0259
5914800,0.02581
5918400,0.02436
5922000,0.02363
5925600,0.0235
5929200,0.02397
5932800,0.02722
5936400,0.03852
5940000,0.04389
5943600,0.04048
5947200,0.02994
5950800,0.02603
5954400,0.02437
5958000,0.02233
5961600,0.02214
5965200,0.02176
5968800,0.02092
5972400,0.02062
5976000,0.021
5979600,0.02191
5983200,0.0279
5986800,0.03106
5990400,0.0267
5994000,0.02358
5997600,0.02335
6001200,0.02201
6004800,0.02133
6008400,0.02141
6012000,0.02122
6015600,0.02127
6019200,0.02303
6022800,0.02948
6026400,0.03454
6030000,0.03206
6033600,0.02539
6037200,0.02319
6040800,0.02232
6044400,0.02196
6048000,0.02159
6051600,0.02079
6055200,0.02
6058800,0.01973
6062400,0.02
6066000,0.02041
6069600,0.0226
6073200,0.0262
6076800,0.02673
6080400,0.025
6084000,0.0232
6087600,0.02299
6091200,0.02259
6094800,0.02204
6098400,0.02122
6102000,0.02143
6105600,0.023
6109200,0.03004
6112800,0.03359
6116400,0.03008
6120000,0.02319
6123600,0.023
6127200,0.02278
6130800,0.02194
6134400,0.025
6138000,0.02347
6141600,0.0218
6145200,0.02096
6148800,0.0216
6152400,0.02197
6156000,0.02519
6159600,0.02703
6163200,0.02706
6166800,0.02502
6170400,0.02474
6174000,0.02484
6177600,0.02372
6181200,0.02305
6184800,0.0224
6188400,0.02294
6192000,0.02389
6195600,0.03237
6199200,0.039
6202800,0.03545
6206400,0.028
6210000,0.02576
6213600,0.025
6217200,0.025
6220800,0.02551
6224400,0.024
6228000,0.02216
6231600,0.02163
6235200,0.02199
6238800,0.02432
6242400,0.0269
6246000,0.02551
6249600,0.02355
6253200,0.02471
6256800,0.02425
6260400,0.02392
6264000,0.02354
6267600,0.023
6271200,0.02335
6274800,0.025
6278400,0.03552
6282000,0.04143
6285600,0.04192
6289200,0.03193
6292800,0.02952
6296400,0.028
6300000,0.02701
6303600,0.0294
6307200,0.03179
6310800,0.02616
6314400,0.02616
6318000,0.02616
6321600,0.02533
6325200,0.0363
6328800,0.0426
6332400,0.03992
6336000,0.03506
6339600,0.03418
6343200,0.03057
6346800,0.02972
6350400,0.02787
6354000,0.02727
6357600,0.02727
6361200,0.02887
6364800,0.04456
6368400,0.04525
6372000,0.04525
6375600,0.03641
6379200,0.0307
6382800,0.0301
6386400,0.02719
6390000,0.0311
6393600,0.02756
6397200,0.02756
6400800,0.02784
6404400,0.02727
6408000,0.02895
6411600,0.03916
6415200,0.04288
6418800,0.04154
6422400,0.03673
6426000,0.03607
6429600,0.03607
6433200,0.03391
6436800,0.03433
6440400,0.03163
6444000,0.03163
6447600,0.03289
6451200,0.04414
6454800,0.0445
6458400,0.04717
6462000,0.03796
6465600,0.03304
6469200,0.03163
6472800,0.02943
6476400,0.02767
6480000,0.02734
6483600,0.02574
6487200,0.02569
6490800,0.02509
6494400,0.02566
6498000,0.03
6501600,0.04215
6505200,0.04219
6508800,0.04129
6512400,0.03203
6516000,0.03056
6519600,0.03006
6523200,0.02848
6526800,0.0276
6530400,0.0276
6534000,0.0276
6537600,0.03769
6541200,0.03758
6544800,0.04143
6548400,0.03026
6552000,0.02714
6555600,0.02572
6559200,0.02535
6562800,0.02293
6566400,0.02222
6570000,0.0224
6573600,0.02175
6577200,0.02267
6580800,0.02309
6584400,0.02525
6588000,0.03192
6591600,0.0301
6595200,0.03001
6598800,0.02789
6602400,0.02785
6606000,0.02708
6609600,0.02663
6613200,0.02652
6616800,0.02596
6620400,0.02625
6624000,0.03
6627600,0.03389
6631200,0.03398
6634800,0.02836
6638400,0.02418
6642000,0.02317
6645600,0.02217
6649200,0.02264
6652800,0.02202
6656400,0.0211
6660000,0.02061
6663600,0.02168
6667200,0.02215
6670800,0.02537
6674400,0.03557
6678000,0.037
6681600,0.03758
6685200,0.03442
6688800,0.03333
6692400,0.03172
6696000,0.0303
6699600,0.02672
6703200,0.02574
6706800,0.02666
6710400,0.03302
6714000,0.03718
6717600,0.03929
6721200,0.03333
6724800,0.03288
6728400,0.03047
6732000,0.02625
6735600,0.02739
6739200,0.02555
6742800,0.02407
6746400,0.02356
6750000,0.02402
6753600,0.02487
6757200,0.02559
6760800,0.03169
6764400,0.03496
6768000,0.03111
6771600,0.02435
6775200,0.02308
6778800,0.02194
6782400,0.02042
6786000,0.01916
6789600,0.0192
6793200,0.0213
6796800,0.02455
6800400,0.02882
6804000,0.03233
6807600,0.02799
6811200,0.02457
6814800,0.02323
6818400,0.02311
6822000,0.02159
6825600,0.02012
6829200,0.01837
6832800,0.01804
6836400,0.01793
6840000,0.01825
6843600,0.01911
6847200,0.02068
6850800,0.02127
6854400,0.02067
6858000,0.01947
6861600,0.01824
6865200,0.01657
6868800,0.01645
6872400,0.0151
6876000,0.01531
6879600,0.01808
6883200,0.02271
6886800,0.02588
6890400,0.02936
6894000,0.02514
6897600,0.02279
6901200,0.02102
6904800,0.01894
6908400,0.0214
6912000,0.0208
6915600,0.01953
6919200,0.0186
6922800,0.02104
6926400,0.02204
6930000,0.02795
6933600,0.03499
6937200,0.03265
6940800,0.02967
6944400,0.02527
6948000,0.02424
6951600,0.02312
6955200,0.02221
6958800,0.02139
6962400,0.02144
6966000,0.02394
6969600,0.03056
6973200,0.03356
6976800,0.038
6980400,0.02893
6984000,0.02437
6987600,0.02293
6991200,0.02049
6994800,0.02209
6998400,0.0202
7002000,0.02003
7005600,0.01956
7009200,0.02011
7012800,0.02078
7016400,0.02667
7020000,0.03789
7023600,0.0329
7027200,0.02735
7030800,0.02444
7034400,0.02391
7038000,0.02222
7041600,0.02222
7045200,0.02194
7048800,0.02205
7052400,0.02281
7056000,0.02677
7059600,0.03288
7063200,0.0359
7066800,0.03373
7070400,0.02444
7074000,0.02222
7077600,0.02026
7081200,0.02173
7084800,0.02032
7088400,0.01919
7092000,0.01886
7095600,0.01912
7099200,0.01991
7102800,0.02621
7106400,0.03141
7110000,0.03228
7113600,0.02791
7117200,0.02566
7120800,0.0247
7124400,0.02381
7128000,0.02369
7131600,0.02274
7135200,0.02191
7138800,0.02329
7142400,0.0248
7146000,0.03126
7149600,0.03263
7153200,0.03037
7156800,0.02176
7160400,0.02091
7164000,0.01984
7167600,0.01995
7171200,0.018
7174800,0.01774
7178400,0.01749
7182000,0.01768
7185600,0.0187
7189200,0.0234
7192800,0.02668
7196400,0.02967
7200000,0.02833
7203600,0.0225
7207200,0.02148
7210800,0.02056
7214400,0.02041
7218000,0.0201
7221600,0.01996
7225200,0.02072
7228800,0.02763
7232400,0.03033
7236000,0.03193
7239600,0.02883
7243200,0.02054
7246800,0.02014
7250400,0.01948
7254000,0.01991
7257600,0.01785
7261200,0.01706
7264800,0.01618
7268400,0.01706
7272000,0.0179
7275600,0.02023
7279200,0.02544
7282800,0.02837
7286400,0.02898
7290000,0.02147
7293600,0.02285
7297200,0.02285
7300800,0.02285
7304400,0.02285
7308000,0.02252
7311600,0.02308
7315200,0.02883
7318800,0.02974
7322400,0.03073
7326000,0.02751
7329600,0.02078
7333200,0.02016
7336800,0.02042
7340400,0.01922
7344000,0.01769
7347600,0.01717
7351200,0.01661
7354800,0.01606
7358400,0.0164
7362000,0.01792
7365600,0.02019
7369200,0.02241
7372800,0.02507
7376400,0.02025
7380000,0.02023
7383600,0.01858
7387200,0.01822
7390800,0.01713
7394400,0.01682
7398000,0.01781
7401600,0.01997
7405200,0.02331
7408800,0.02695
7412400,0.02526
7416000,0.02026
7419600,0.01936
7423200,0.01914
7426800,0.01874
7430400,0.01726
7434000,0.01619
7437600,0.01637
7441200,0.01652
7444800,0.01648
7448400,0.01742
7452000,0.02071
7455600,0.02181
7459200,0.02264
7462800,0.0215
7466400,0.02216
7470000,0.02231
7473600,0.02188
7477200,0.02053
7480800,0.02023
7484400,0.02077
7488000,0.02626
7491600,0.03017
7495200,0.03226
7498800,0.03034
7502400,0.02239
7506000,0.02051
7509600,0.01952
7513200,0.01933
7516800,0.01789
7520400,0.01698
7524000,0.01667
7527600,0.01736
7531200,0.01883
7534800,0.02255
7538400,0.02877
7542000,0.0289
7545600,0.02851
7549200,0.02638
7552800,0.02625
7556400,0.02498
7560000,0.02398
7563600,0.0236
7567200,0.0234
7570800,0.02409
7574400,0.02998
7578000,0.03443
7581600,0.03386
7585200,0.03136
7588800,0.02625
7592400,0.02329
7596000,0.02069
7599600,0.01981
7603200,0.01825
7606800,0.01794
7610400,0.01757
7614000,0.01782
7617600,0.02116
7621200,0.02426
7624800,0.03153
7628400,0.03019
7632000,0.02795
7635600,0.02499
7639200,0.02333
7642800,0.02333
7646400,0.02333
7650000,0.02307
7653600,0.02322
7657200,0.02333
7660800,0.02883
7664400,0.03238
7668000,0.03506
7671600,0.03118
7675200,0.02204
7678800,0.02126
7682400,0.01978
7686000,0.01803
7689600,0.01698
7693200,0.01645
7696800,0.01572
7700400,0.01666
7704000,0.0183
7707600,0.02111
7711200,0.02495
7714800,0.02938
7718400,0.02781
7722000,0.02714
7725600,0.02727
7729200,0.0265
7732800,0.02568
7736400,0.02527
7740000,0.02464
7743600,0.02573
7747200,0.02897
7750800,0.03162
7754400,0.03173
7758000,0.02889
7761600,0.02564
7765200,0.021
7768800,0.01925
7772400,0.01823
7776000,0.01668
7779600,0.01622
7783200,0.01605
7786800,0.0163
7790400,0.01833
7794000,0.02064
7797600,0.02554
7801200,0.02891
7804800,0.02947
7808400,0.02994
7812000,0.02945
7815600,0.02925
7819200,0.02839
7822800,0.02742
7826400,0.02742
7830000,0.02855
7833600,0.03317
7837200,0.03364
7840800,0.03613
7844400,0.03216
7848000,0.02929
7851600,0.02548
7855200,0.02208
7858800,0.02367
7862400,0.02151
7866000,0.02123
7869600,0.0213
7873200,0.0217
7876800,0.02305
7880400,0.02603
7884000,0.03503
7887600,0.03525
7891200,0.03441
7894800,0.02892
7898400,0.03055
7902000,0.02805
7905600,0.02778
7909200,0.02741
7912800,0.02778
7916400,0.02906
7920000,0.03617
7923600,0.03645
7927200,0.04006
7930800,0.03781
7934400,0.03002
7938000,0.02837
7941600,0.02438
7945200,0.02441
7948800,0.02288
7952400,0.02133
7956000,0.02203
7959600,0.02157
7963200,0.02221
7966800,0.02431
7970400,0.02872
7974000,0.02992
7977600,0.02808
7981200,0.02424
7984800,0.02127
7988400,0.01916
7992000,0.01872
7995600,0.01818
7999200,0.01848
8002800,0.02009
8006400,0.02316
8010000,0.02557
8013600,0.0308
8017200,0.02997
8020800,0.02336
8024400,0.02196
8028000,0.02106
8031600,0.02374
8035200,0.02222
8038800,0.02085
8042400,0.02059
8046000,0.02148
8049600,0.02187
8053200,0.02192
8056800,0.0246
8060400,0.02552
8064000,0.02401
8067600,0.0209
8071200,0.02
8074800,0.01944
8078400,0.01818
8082000,0.01818
8085600,0.01818
8089200,0.01852
8092800,0.02264
8096400,0.02581
8100000,0.03226
8103600,0.03058
8107200,0.02292
8110800,0.02095
8114400,0.02091
8118000,0.02056
8121600,0.02055
8125200,0.01969
8128800,0.01995
8132400,0.01993
8136000,0.02097
8139600,0.02339
8143200,0.02986
8146800,0.03143
8150400,0.02565
8154000,0.02293
8157600,0.02213
8161200,0.02098
8164800,0.02039
8168400,0.0197
8172000,0.01992
8175600,0.02097
8179200,0.02601
8182800,0.02958
8186400,0.03429
8190000,0.03352
8193600,0.02563
8197200,0.02296
8200800,0.02123
8204400,0.02123
8208000,0.02055
8211600,0.01925
8215200,0.0189
8218800,0.0202
8222400,0.02199
8226000,0.0225
8229600,0.03026
8233200,0.02978
8236800,0.02552
8240400,0.02342
8244000,0.02296
8247600,0.02078
8251200,0.01975
8254800,0.01937
8258400,0.01942
8262000,0.02015
8265600,0.02535
8269200,0.02753
8272800,0.03347
8276400,0.03291
8280000,0.02526
8283600,0.02258
8287200,0.0212
8290800,0.01899
8294400,0.01837
8298000,0.018
8301600,0.01776
8305200,0.01805
8308800,0.01928
8312400,0.02111
8316000,0.0257
8319600,0.02471
8323200,0.02244
8326800,0.01965
8330400,0.01919
8334000,0.01876
8337600,0.01858
8341200,0.01816
8344800,0.01872
8348400,0.01919
8352000,0.02341
8355600,0.02513
8359200,0.03078
8362800,0.02833
8366400,0.02166
8370000,0.02004
8373600,0.01901
8377200,0.01653
8380800,0.0161
8384400,0.01552
8388000,0.01487
8391600,0.01649
8395200,0.01795
8398800,0.01983
8402400,0.02413
8406000,0.02403
8409600,0.02204
8413200,0.01896
8416800,0.019
8420400,0.01818
8424000,0.01818
8427600,0.01818
8431200,0.01818
8434800,0.01875
8438400,0.02226
8442000,0.02435
8445600,0.02778
8449200,0.02718
8452800,0.02046
8456400,0.01909
8460000,0.01911
8463600,0.01856
8467200,0.01802
8470800,0.01697
8474400,0.01725
8478000,0.01765
8481600,0.01867
8485200,0.02053
8488800,0.02495
8492400,0.02543
8496000,0.02337
8499600,0.01999
8503200,0.01983
8506800,0.01873
8510400,0.01869
8514000,0.01805
8517600,0.01803
8521200,0.01866
8524800,0.02617
8528400,0.02606
8532000,0.02926
8535600,0.02825
8539200,0.02022
8542800,0.01983
8546400,0.01916
8550000,0.02036
8553600,0.01943
8557200,0.01811
8560800,0.01771
8564400,0.01723
8568000,0.01819
8571600,0.01814
8575200,0.01981
8578800,0.0201
8582400,0.01937
8586000,0.01803
8589600,0.01776
8593200,0.01757
8596800,0.01717
8600400,0.0171
8604000,0.01699
8607600,0.01752
8611200,0.02144
8614800,0.0254
8618400,0.02898
8622000,0.02871
8625600,0.02049
8629200,0.01943
8632800,0.01898
8636400,0.02019
8640000,0.01837
8643600,0.01762
8647200,0.01814
8650800,0.01794
8654400,0.01818
8658000,0.01848
8661600,0.01914
8665200,0.02205
8668800,0.02148
8672400,0.02088
8676000,0.0203
8679600,0.01956
8683200,0.01921
8686800,0.01862
8690400,0.01875
8694000,0.02
8697600,0.02415
8701200,0.02831
8704800,0.03217
8708400,0.03228
8712000,0.0238
8715600,0.01935
8719200,0.01982
8722800,0.02088
8726400,0.01965
8730000,0.01909
8733600,0.01909
8737200,0.01951
8740800,0.02086
8744400,0.02384
8748000,0.02749
8751600,0.03034
8755200,0.02851
8758800,0.02698
8762400,0.02755
8766000,0.02625
8769600,0.02418
8773200,0.02386
8776800,0.02343
8780400,0.02386
8784000,0.03082
8787600,0.03179
8791200,0.03484
8794800,0.03318
8798400,0.02817
8802000,0.02109
8805600,0.02101
8809200,0.01909
8812800,0.01818
8816400,0.01725
8820000,0.01714
8823600,0.01781
8827200,0.01945
8830800,0.02257
8834400,0.02725
8838000,0.02803
8841600,0.02668
8845200,0.0238
8848800,0.02237
8852400,0.02121
8856000,0.02121
8859600,0.02033
8863200,0.02067
8866800,0.02121
8870400,0.02597
8874000,0.02856
8877600,0.03208
8881200,0.03119
8884800,0.02441
8888400,0.02079
8892000,0.02009
8895600,0.01926
8899200,0.01867
8902800,0.0172
8906400,0.0173
8910000,0.01778
8913600,0.0202
8917200,0.02338
8920800,0.02837
8924400,0.02742
8928000,0.02533
8931600,0.02307
8935200,0.0216
8938800,0.02114
8942400,0.02103
8946000,0.02033
8949600,0.02011
8953200,0.02078
8956800,0.02487
8960400,0.02677
8964000,0.03149
8967600,0.03147
8971200,0.02433
8974800,0.02162
8978400,0.02092
8982000,0.02034
8985600,0.01887
8989200,0.01803
8992800,0.01803
8996400,0.01892
9000000,0.02194
9003600,0.02316
9007200,0.03003
9010800,0.03026
9014400,0.0297
9018000,0.02658
9021600,0.02637
9025200,0.02608
9028800,0.0259
9032400,0.02504
9036000,0.02503
9039600,0.02619
9043200,0.03167
9046800,0.03233
9050400,0.03419
9054000,0.03396
9057600,0.02739
9061200,0.02319
9064800,0.02194
9068400,0.0216
9072000,0.02
9075600,0.01905
9079200,0.01899
9082800,0.02
9086400,0.022
9090000,0.0242
9093600,0.03199
9097200,0.03367
9100800,0.03377
9104400,0.02992
9108000,0.02933
9111600,0.02745
9115200,0.02677
9118800,0.02568
9122400,0.02499
9126000,0.02638
9129600,0.03375
9133200,0.03273
9136800,0.03346
9140400,0.03398
9144000,0.02721
9147600,0.02384
9151200,0.0222
9154800,0.02457
9158400,0.02163
9162000,0.02116
9165600,0.02138
9169200,0.02285
9172800,0.02322
9176400,0.02525
9180000,0.02538
9183600,0.02769
9187200,0.02721
9190800,0.02488
9194400,0.02363
9198000,0.02216
9201600,0.02113
9205200,0.0207
9208800,0.02049
9212400,0.02166
9216000,0.02525
9219600,0.03002
9223200,0.03302
9226800,0.0333
9230400,0.02705
9234000,0.02358
9237600,0.02198
9241200,0.02598
9244800,0.02506
9248400,0.02365
9252000,0.02364
9255600,0.02365
9259200,0.02351
9262800,0.02675
9266400,0.02593
9270000,0.02707
9273600,0.02686
9277200,0.02444
9280800,0.02222
9284400,0.02179
9288000,0.02124
9291600,0.02124
9295200,0.02052
9298800,0.02222
9302400,0.02913
9306000,0.03441
9309600,0.03722
9313200,0.03798
9316800,0.03171
9320400,0.02466
9324000,0.02201
9327600,0.02492
9331200,0.02226
9334800,0.0218
9338400,0.02179
9342000,0.02271
9345600,0.02511
9349200,0.03107
9352800,0.03424
9356400,0.03362
9360000,0.03251
9363600,0.02722
9367200,0.02685
9370800,0.02571
9374400,0.02504
9378000,0.02424
9381600,0.02435
9385200,0.02561
9388800,0.03295
9392400,0.03567
9396000,0.03574
9399600,0.03802
9403200,0.02806
9406800,0.02532
9410400,0.0222
9414000,0.02246
9417600,0.02075
9421200,0.02004
9424800,0.02025
9428400,0.02069
9432000,0.02264
9435600,0.02653
9439200,0.03074
9442800,0.02942
9446400,0.02844
9450000,0.02451
9453600,0.02429
9457200,0.02323
9460800,0.0233
9464400,0.02316
9468000,0.02289
9471600,0.02461
9475200,0.03092
9478800,0.03261
9482400,0.03708
9486000,0.03688
9489600,0.02701
9493200,0.02323
9496800,0.02145
9500400,0.02107
9504000,0.02038
9507600,0.01964
9511200,0.01897
9514800,0.02019
9518400,0.0209
9522000,0.02603
9525600,0.02846
9529200,0.02999
9532800,0.02815
9536400,0.02684
9540000,0.02716
9543600,0.02596
9547200,0.02598
9550800,0.02511
9554400,0.02556
9558000,0.02685
9561600,0.03242
9565200,0.03442
9568800,0.03677
9572400,0.03882
9576000,0.03001
9579600,0.02487
9583200,0.02375
9586800,0.02415
9590400,0.02262
9594000,0.02205
9597600,0.02152
9601200,0.02231
9604800,0.02392
9608400,0.0304
9612000,0.03426
9615600,0.03329
9619200,0.02955
9622800,0.03052
9626400,0.029
9630000,0.02828
9633600,0.02818
9637200,0.02752
9640800,0.02758
9644400,0.02828
9648000,0.03581
9651600,0.03686
9655200,0.04179
9658800,0.0408
9662400,0.03395
9666000,0.02828
9669600,0.02717
9673200,0.02525
9676800,0.02376
9680400,0.02287
9684000,0.02339
9687600,0.02376
9691200,0.02538
9694800,0.0342
9698400,0.03612
9702000,0.03025
9705600,0.02749
9709200,0.02348
9712800,0.02344
9716400,0.02268
9720000,0.02158
9723600,0.02162
9727200,0.02174
9730800,0.02364
9734400,0.02752
9738000,0.02808
9741600,0.03179
9745200,0.03394
9748800,0.02793
9752400,0.02445
9756000,0.02301
9759600,0.02356
9763200,0.02206
9766800,0.02122
9770400,0.02121
9774000,0.02125
9777600,0.02169
9781200,0.0232
9784800,0.02402
9788400,0.02282
9792000,0.02148
9795600,0.02121
9799200,0.02101
9802800,0.02021
9806400,0.01895
9810000,0.01884
9813600,0.01912
9817200,0.0206
9820800,0.02231
9824400,0.02523
9828000,0.03012
9831600,0.03164
9835200,0.02486
9838800,0.02121
9842400,0.02124
9846000,0.02222
9849600,0.01992
9853200,0.01847
9856800,0.01813
9860400,0.01788
9864000,0.01818
9867600,0.01944
9871200,0.0205
9874800,0.02126
9878400,0.02211
9882000,0.02223
9885600,0.02322
9889200,0.02216
9892800,0.02121
9896400,0.02068
9900000,0.01993
9903600,0.02121
9907200,0.0255
9910800,0.02731
9914400,0.03194
9918000,0.03302
9921600,0.02639
9925200,0.02118
9928800,0.02017
9932400,0.02107
9936000,0.01936
9939600,0.01902
9943200,0.01876
9946800,0.0196
9950400,0.02151
9954000,0.02741
9957600,0.03046
9961200,0.02863
9964800,0.02449
9968400,0.02234
9972000,0.02205
9975600,0.0204
9979200,0.02022
9982800,0.0202
9986400,0.0202
9990000,0.02203
9993600,0.02658
9997200,0.02885
10000800,0.03299
10004400,0.03758
10008000,0.02728
10011600,0.02238
10015200,0.0217
10018800,0.02192
10022400,0.01976
10026000,0.01938
10029600,0.01921
10033200,0.01999
10036800,0.0212
10040400,0.02878
10044000,0.03234
10047600,0.02886
10051200,0.02661
10054800,0.02332
10058400,0.0224
10062000,0.02133
10065600,0.02121
10069200,0.0209
10072800,0.02109
10076400,0.0224
10080000,0.0293
10083600,0.03363
10087200,0.03518
10090800,0.03885
10094400,0.03247
10098000,0.02288
10101600,0.02129
10105200,0.02218
10108800,0.02036
10112400,0.01949
10116000,0.01913
10119600,0.0203
10123200,0.02155
10126800,0.02586
10130400,0.02965
10134000,0.02971
10137600,0.02739
10141200,0.02617
10144800,0.02589
10148400,0.02528
10152000,0.02646
10155600,0.02636
10159200,0.02738
10162800,0.02963
10166400,0.04178
10170000,0.03974
10173600,0.03995
10177200,0.043
10180800,0.03481
10184400,0.02473
10188000,0.02289
10191600,0.02284
10195200,0.02126
10198800,0.0208
10202400,0.02105
10206000,0.0214
10209600,0.02254
10213200,0.02562
10216800,0.02928
10220400,0.03246
10224000,0.03259
10227600,0.0292
10231200,0.02908
10234800,0.02791
10238400,0.02809
10242000,0.02791
10245600,0.02742
10249200,0.02984
10252800,0.03954
10256400,0.03893
10260000,0.03677
10263600,0.03907
10267200,0.03213
10270800,0.02672
10274400,0.02372
10278000,0.02282
10281600,0.02155
10285200,0.02114
10288800,0.02066
10292400,0.02066
10296000,0.02144
10299600,0.02597
10303200,0.02803
10306800,0.0281
10310400,0.02808
10314000,0.02855
10317600,0.02861
10321200,0.02797
10324800,0.02757
10328400,0.02629
10332000,0.02491
10335600,0.02616
10339200,0.03019
10342800,0.03009
10346400,0.03155
10350000,0.0319
10353600,0.02767
10357200,0.02355
10360800,0.02328
10364400,0.02401
10368000,0.02188
10371600,0.02061
10375200,0.01998
10378800,0.0202
10382400,0.02162
10386000,0.02203
10389600,0.02318
10393200,0.02388
10396800,0.02416
10400400,0.02149
10404000,0.02149
10407600,0.01968
10411200,0.0195
10414800,0.01919
10418400,0.01919
10422000,0.02062
10425600,0.02382
10429200,0.02653
10432800,0.02953
10436400,0.03197
10440000,0.02846
10443600,0.0222
10447200,0.02215
10450800,0.02061
10454400,0.01926
10458000,0.01677
10461600,0.01644
10465200,0.01594
10468800,0.01717
10472400,0.01892
10476000,0.01975
10479600,0.02069
10483200,0.02147
10486800,0.01919
10490400,0.01977
10494000,0.01944
10497600,0.01999
10501200,0.02001
10504800,0.02019
10508400,0.02111
10512000,0.0275
10515600,0.03051
10519200,0.03257
10522800,0.03446
10526400,0.02779
10530000,0.02111
10533600,0.02019
10537200,0.02053
10540800,0.0182
10544400,0.01728
10548000,0.01693
10551600,0.01732
10555200,0.0202
10558800,0.02217
10562400,0.02675
10566000,0.02896
10569600,0.02925
10573200,0.02954
10576800,0.02983
10580400,0.03
10584000,0.03
10587600,0.03
10591200,0.03
10594800,0.03068
10598400,0.03911
10602000,0.04044
10605600,0.03691
10609200,0.03878
10612800,0.03166
10616400,0.02455
10620000,0.0222
10623600,0.0213
10627200,0.01867
10630800,0.01822
10634400,0.01801
10638000,0.01821
10641600,0.0202
10645200,0.02379
10648800,0.02595
10652400,0.02824
10656000,0.03042
10659600,0.0289
10663200,0.02911
10666800,0.02967
10670400,0.03179
10674000,0.03179
10677600,0.03275
10681200,0.03928
10684800,0.04626
10688400,0.04058
10692000,0.03752
10695600,0.03921
10699200,0.03215
10702800,0.02547
10706400,0.02299
10710000,0.02368
10713600,0.021
10717200,0.0204
10720800,0.01986
10724400,0.02024
10728000,0.02047
10731600,0.02486
10735200,0.02903
10738800,0.02987
10742400,0.03318
10746000,0.03042
10749600,0.03033
10753200,0.031
10756800,0.03123
10760400,0.03004
10764000,0.03011
10767600,0.03364
10771200,0.03826
10774800,0.03419
10778400,0.03336
10782000,0.03659
10785600,0.02921
10789200,0.025
10792800,0.02296
10796400,0.02163
10800000,0.01957
10803600,0.01848
10807200,0.01848
10810800,0.01819
10814400,0.02135
10818000,0.02615
10821600,0.02682
10825200,0.02752
10828800,0.02655
10832400,0.02608
10836000,0.02601
10839600,0.02586
10843200,0.02559
10846800,0.02451
10850400,0.02531
10854000,0.02595
10857600,0.03079
10861200,0.03059
10864800,0.03391
10868400,0.03732
10872000,0.02961
10875600,0.02459
10879200,0.023
10882800,0.02399
10886400,0.02206
10890000,0.02141
10893600,0.02109
10897200,0.02139
10900800,0.02185
10904400,0.027
10908000,0.0303
10911600,0.02982
10915200,0.03025
10918800,0.02623
10922400,0.0262
10926000,0.02587
10929600,0.02594
10933200,0.02538
10936800,0.02513
10940400,0.02884
10944000,0.03052
10947600,0.03075
10951200,0.031
10954800,0.03351
10958400,0.02812
10962000,0.0243
10965600,0.02318
10969200,0.0237
10972800,0.02169
10976400,0.02118
10980000,0.02079
10983600,0.0202
10987200,0.02098
10990800,0.02433
10994400,0.02351
10998000,0.02602
11001600,0.02452
11005200,0.02366
11008800,0.02439
11012400,0.02325
11016000,0.0233
11019600,0.0226
11023200,0.02323
11026800,0.02345
11030400,0.02678
11034000,0.0298
11037600,0.03149
11041200,0.03506
11044800,0.02974
11048400,0.02354
11052000,0.02324
11055600,0.02382
11059200,0.02115
11062800,0.02098
11066400,0.02015
11070000,0.02015
11073600,0.02028
11077200,0.02279
11080800,0.02137
11084400,0.021
11088000,0.01999
11091600,0.02005
11095200,0.02056
11098800,0.01941
11102400,0.01934
11106000,0.01977
11109600,0.02056
11113200,0.02164
11116800,0.02643
11120400,0.02932
11124000,0.03114
11127600,0.03539
11131200,0.0265
11134800,0.02239
11138400,0.02216
11142000,0.02359
11145600,0.02174
11149200,0.02129
11152800,0.02126
11156400,0.02121
11160000,0.02206
11163600,0.02558
11167200,0.02854
11170800,0.02982
11174400,0.03136
11178000,0.02718
11181600,0.02683
11185200,0.02655
11188800,0.02557
11192400,0.02423
11196000,0.02407
11199600,0.0264
11203200,0.0313
11206800,0.03204
11210400,0.03345
11214000,0.03722
11217600,0.02772
11221200,0.02333
11224800,0.02242
11228400,0.02489
11232000,0.02275
11235600,0.02174
11239200,0.02143
11242800,0.02121
11246400,0.02309
11250000,0.02654
11253600,0.02842
