# time: time of emissions factor [s],,
# EmissionsElectricPower: Emissions factor of electric poweer [kgCO2-e/kWh],,
# EmissionsGasPower: Emissions factor of ga powers [kgCO2-e/kWh],,
time,EmissionsElectricPower,EmissionsGasPower
4835700,0.252,0.181
4836600,0.252,0.181
4837500,0.252,0.181
4838400,0.252,0.181
4839300,0.252,0.181
4840200,0.252,0.181
4841100,0.252,0.181
4842000,0.252,0.181
4842900,0.252,0.181
4843800,0.252,0.181
4844700,0.252,0.181
4845600,0.252,0.181
4846500,0.252,0.181
4847400,0.252,0.181
4848300,0.252,0.181
4849200,0.252,0.181
4850100,0.252,0.181
4851000,0.252,0.181
4851900,0.252,0.181
4852800,0.252,0.181
4853700,0.252,0.181
4854600,0.252,0.181
4855500,0.252,0.181
4856400,0.252,0.181
4857300,0.252,0.181
4858200,0.252,0.181
4859100,0.252,0.181
4860000,0.252,0.181
4860900,0.252,0.181
4861800,0.252,0.181
4862700,0.252,0.181
4863600,0.252,0.181
4864500,0.252,0.181
4865400,0.252,0.181
4866300,0.252,0.181
4867200,0.252,0.181
4868100,0.252,0.181
4869000,0.252,0.181
4869900,0.252,0.181
4870800,0.252,0.181
4871700,0.252,0.181
4872600,0.252,0.181
4873500,0.252,0.181
4874400,0.252,0.181
4875300,0.252,0.181
4876200,0.252,0.181
4877100,0.252,0.181
4878000,0.252,0.181
4878900,0.252,0.181
4879800,0.252,0.181
4880700,0.252,0.181
4881600,0.252,0.181
4882500,0.252,0.181
4883400,0.252,0.181
4884300,0.252,0.181
4885200,0.252,0.181
4886100,0.252,0.181
4887000,0.252,0.181
4887900,0.252,0.181
4888800,0.252,0.181
4889700,0.252,0.181
4890600,0.252,0.181
4891500,0.252,0.181
4892400,0.252,0.181
4893300,0.252,0.181
4894200,0.252,0.181
4895100,0.252,0.181
4896000,0.252,0.181
4896900,0.252,0.181
4897800,0.252,0.181
4898700,0.252,0.181
4899600,0.252,0.181
4900500,0.252,0.181
4901400,0.252,0.181
4902300,0.252,0.181
4903200,0.252,0.181
4904100,0.252,0.181
4905000,0.252,0.181
4905900,0.252,0.181
4906800,0.252,0.181
4907700,0.252,0.181
4908600,0.252,0.181
4909500,0.252,0.181
4910400,0.252,0.181
4911300,0.252,0.181
4912200,0.252,0.181
4913100,0.252,0.181
4914000,0.252,0.181
4914900,0.252,0.181
4915800,0.252,0.181
4916700,0.252,0.181
4917600,0.252,0.181
4918500,0.252,0.181
4919400,0.252,0.181
4920300,0.252,0.181
4921200,0.252,0.181
4922100,0.252,0.181
4923000,0.252,0.181
4923900,0.252,0.181
4924800,0.252,0.181
4925700,0.252,0.181
4926600,0.252,0.181
4927500,0.252,0.181
4928400,0.252,0.181
4929300,0.252,0.181
4930200,0.252,0.181
4931100,0.252,0.181
4932000,0.252,0.181
4932900,0.252,0.181
4933800,0.252,0.181
4934700,0.252,0.181
4935600,0.252,0.181
4936500,0.252,0.181
4937400,0.252,0.181
4938300,0.252,0.181
4939200,0.252,0.181
4940100,0.252,0.181
4941000,0.252,0.181
4941900,0.252,0.181
4942800,0.252,0.181
4943700,0.252,0.181
4944600,0.252,0.181
4945500,0.252,0.181
4946400,0.252,0.181
4947300,0.252,0.181
4948200,0.252,0.181
4949100,0.252,0.181
4950000,0.252,0.181
4950900,0.252,0.181
4951800,0.252,0.181
4952700,0.252,0.181
4953600,0.252,0.181
4954500,0.252,0.181
4955400,0.252,0.181
4956300,0.252,0.181
4957200,0.252,0.181
4958100,0.252,0.181
4959000,0.252,0.181
4959900,0.252,0.181
4960800,0.252,0.181
4961700,0.252,0.181
4962600,0.252,0.181
4963500,0.252,0.181
4964400,0.252,0.181
4965300,0.252,0.181
4966200,0.252,0.181
4967100,0.252,0.181
4968000,0.252,0.181
4968900,0.252,0.181
4969800,0.252,0.181
4970700,0.252,0.181
4971600,0.252,0.181
4972500,0.252,0.181
4973400,0.252,0.181
4974300,0.252,0.181
4975200,0.252,0.181
4976100,0.252,0.181
4977000,0.252,0.181
4977900,0.252,0.181
4978800,0.252,0.181
4979700,0.252,0.181
4980600,0.252,0.181
4981500,0.252,0.181
4982400,0.252,0.181
4983300,0.252,0.181
4984200,0.252,0.181
4985100,0.252,0.181
4986000,0.252,0.181
4986900,0.252,0.181
4987800,0.252,0.181
4988700,0.252,0.181
4989600,0.252,0.181
4990500,0.252,0.181
4991400,0.252,0.181
4992300,0.252,0.181
4993200,0.252,0.181
4994100,0.252,0.181
4995000,0.252,0.181
4995900,0.252,0.181
4996800,0.252,0.181
4997700,0.252,0.181
4998600,0.252,0.181
4999500,0.252,0.181
5000400,0.252,0.181
5001300,0.252,0.181
5002200,0.252,0.181
5003100,0.252,0.181
5004000,0.252,0.181
5004900,0.252,0.181
5005800,0.252,0.181
5006700,0.252,0.181
5007600,0.252,0.181
5008500,0.252,0.181
5009400,0.252,0.181
5010300,0.252,0.181
5011200,0.252,0.181
5012100,0.252,0.181
5013000,0.252,0.181
5013900,0.252,0.181
5014800,0.252,0.181
5015700,0.252,0.181
5016600,0.252,0.181
5017500,0.252,0.181
5018400,0.252,0.181
5019300,0.252,0.181
5020200,0.252,0.181
5021100,0.252,0.181
5022000,0.252,0.181
5022900,0.252,0.181
5023800,0.252,0.181
5024700,0.252,0.181
5025600,0.252,0.181
5026500,0.252,0.181
5027400,0.252,0.181
5028300,0.252,0.181
5029200,0.252,0.181
5030100,0.252,0.181
5031000,0.252,0.181
5031900,0.252,0.181
5032800,0.252,0.181
5033700,0.252,0.181
5034600,0.252,0.181
5035500,0.252,0.181
5036400,0.252,0.181
5037300,0.252,0.181
5038200,0.252,0.181
5039100,0.252,0.181
5040000,0.252,0.181
5040900,0.252,0.181
5041800,0.252,0.181
5042700,0.252,0.181
5043600,0.252,0.181
5044500,0.252,0.181
5045400,0.252,0.181
5046300,0.252,0.181
5047200,0.252,0.181
5048100,0.252,0.181
5049000,0.252,0.181
5049900,0.252,0.181
5050800,0.252,0.181
5051700,0.252,0.181
5052600,0.252,0.181
5053500,0.252,0.181
5054400,0.252,0.181
5055300,0.252,0.181
5056200,0.252,0.181
5057100,0.252,0.181
5058000,0.252,0.181
5058900,0.252,0.181
5059800,0.252,0.181
5060700,0.252,0.181
5061600,0.252,0.181
5062500,0.252,0.181
5063400,0.252,0.181
5064300,0.252,0.181
5065200,0.252,0.181
5066100,0.252,0.181
5067000,0.252,0.181
5067900,0.252,0.181
5068800,0.252,0.181
5069700,0.252,0.181
5070600,0.252,0.181
5071500,0.252,0.181
5072400,0.252,0.181
5073300,0.252,0.181
5074200,0.252,0.181
5075100,0.252,0.181
5076000,0.252,0.181
5076900,0.252,0.181
5077800,0.252,0.181
5078700,0.252,0.181
5079600,0.252,0.181
5080500,0.252,0.181
5081400,0.252,0.181
5082300,0.252,0.181
5083200,0.252,0.181
5084100,0.252,0.181
5085000,0.252,0.181
5085900,0.252,0.181
5086800,0.252,0.181
5087700,0.252,0.181
5088600,0.252,0.181
5089500,0.252,0.181
5090400,0.252,0.181
5091300,0.252,0.181
5092200,0.252,0.181
5093100,0.252,0.181
5094000,0.252,0.181
5094900,0.252,0.181
5095800,0.252,0.181
5096700,0.252,0.181
5097600,0.252,0.181
5098500,0.252,0.181
5099400,0.252,0.181
5100300,0.252,0.181
5101200,0.252,0.181
5102100,0.252,0.181
5103000,0.252,0.181
5103900,0.252,0.181
5104800,0.252,0.181
5105700,0.252,0.181
5106600,0.252,0.181
5107500,0.252,0.181
5108400,0.252,0.181
5109300,0.252,0.181
5110200,0.252,0.181
5111100,0.252,0.181
5112000,0.252,0.181
5112900,0.252,0.181
5113800,0.252,0.181
5114700,0.252,0.181
5115600,0.252,0.181
5116500,0.252,0.181
5117400,0.252,0.181
5118300,0.252,0.181
5119200,0.252,0.181
5120100,0.252,0.181
5121000,0.252,0.181
5121900,0.252,0.181
5122800,0.252,0.181
5123700,0.252,0.181
5124600,0.252,0.181
5125500,0.252,0.181
5126400,0.252,0.181
5127300,0.252,0.181
5128200,0.252,0.181
5129100,0.252,0.181
5130000,0.252,0.181
5130900,0.252,0.181
5131800,0.252,0.181
5132700,0.252,0.181
5133600,0.252,0.181
5134500,0.252,0.181
5135400,0.252,0.181
5136300,0.252,0.181
5137200,0.252,0.181
5138100,0.252,0.181
5139000,0.252,0.181
5139900,0.252,0.181
5140800,0.252,0.181
5141700,0.252,0.181
5142600,0.252,0.181
5143500,0.252,0.181
5144400,0.252,0.181
5145300,0.252,0.181
5146200,0.252,0.181
5147100,0.252,0.181
5148000,0.252,0.181
5148900,0.252,0.181
5149800,0.252,0.181
5150700,0.252,0.181
5151600,0.252,0.181
5152500,0.252,0.181
5153400,0.252,0.181
5154300,0.252,0.181
5155200,0.252,0.181
5156100,0.252,0.181
5157000,0.252,0.181
5157900,0.252,0.181
5158800,0.252,0.181
5159700,0.252,0.181
5160600,0.252,0.181
5161500,0.252,0.181
5162400,0.252,0.181
5163300,0.252,0.181
5164200,0.252,0.181
5165100,0.252,0.181
5166000,0.252,0.181
5166900,0.252,0.181
5167800,0.252,0.181
5168700,0.252,0.181
5169600,0.252,0.181
5170500,0.252,0.181
5171400,0.252,0.181
5172300,0.252,0.181
5173200,0.252,0.181
5174100,0.252,0.181
5175000,0.252,0.181
5175900,0.252,0.181
5176800,0.252,0.181
5177700,0.252,0.181
5178600,0.252,0.181
5179500,0.252,0.181
5180400,0.252,0.181
5181300,0.252,0.181
5182200,0.252,0.181
5183100,0.252,0.181
5184000,0.252,0.181
5184900,0.252,0.181
5185800,0.252,0.181
5186700,0.252,0.181
5187600,0.252,0.181
5188500,0.252,0.181
5189400,0.252,0.181
5190300,0.252,0.181
5191200,0.252,0.181
5192100,0.252,0.181
5193000,0.252,0.181
5193900,0.252,0.181
5194800,0.252,0.181
5195700,0.252,0.181
5196600,0.252,0.181
5197500,0.252,0.181
5198400,0.252,0.181
5199300,0.252,0.181
5200200,0.252,0.181
5201100,0.252,0.181
5202000,0.252,0.181
5202900,0.252,0.181
5203800,0.252,0.181
5204700,0.252,0.181
5205600,0.252,0.181
5206500,0.252,0.181
5207400,0.252,0.181
5208300,0.252,0.181
5209200,0.252,0.181
5210100,0.252,0.181
5211000,0.252,0.181
5211900,0.252,0.181
5212800,0.252,0.181
5213700,0.252,0.181
5214600,0.252,0.181
5215500,0.252,0.181
5216400,0.252,0.181
5217300,0.252,0.181
5218200,0.252,0.181
5219100,0.252,0.181
5220000,0.252,0.181
5220900,0.252,0.181
5221800,0.252,0.181
5222700,0.252,0.181
5223600,0.252,0.181
5224500,0.252,0.181
5225400,0.252,0.181
5226300,0.252,0.181
5227200,0.252,0.181
5228100,0.252,0.181
5229000,0.252,0.181
5229900,0.252,0.181
5230800,0.252,0.181
5231700,0.252,0.181
5232600,0.252,0.181
5233500,0.252,0.181
5234400,0.252,0.181
5235300,0.252,0.181
5236200,0.252,0.181
5237100,0.252,0.181
5238000,0.252,0.181
5238900,0.252,0.181
5239800,0.252,0.181
5240700,0.252,0.181
5241600,0.252,0.181
5242500,0.252,0.181
5243400,0.252,0.181
5244300,0.252,0.181
5245200,0.252,0.181
5246100,0.252,0.181
5247000,0.252,0.181
5247900,0.252,0.181
5248800,0.252,0.181
5249700,0.252,0.181
5250600,0.252,0.181
5251500,0.252,0.181
5252400,0.252,0.181
5253300,0.252,0.181
5254200,0.252,0.181
5255100,0.252,0.181
5256000,0.252,0.181
5256900,0.252,0.181
5257800,0.252,0.181
5258700,0.252,0.181
5259600,0.252,0.181
5260500,0.252,0.181
5261400,0.252,0.181
5262300,0.252,0.181
5263200,0.252,0.181
5264100,0.252,0.181
5265000,0.252,0.181
5265900,0.252,0.181
5266800,0.252,0.181
5267700,0.252,0.181
5268600,0.252,0.181
5269500,0.252,0.181
5270400,0.252,0.181
5271300,0.252,0.181
5272200,0.252,0.181
5273100,0.252,0.181
5274000,0.252,0.181
5274900,0.252,0.181
5275800,0.252,0.181
5276700,0.252,0.181
5277600,0.252,0.181
5278500,0.252,0.181
5279400,0.252,0.181
5280300,0.252,0.181
5281200,0.252,0.181
5282100,0.252,0.181
5283000,0.252,0.181
5283900,0.252,0.181
5284800,0.252,0.181
5285700,0.252,0.181
5286600,0.252,0.181
5287500,0.252,0.181
5288400,0.252,0.181
5289300,0.252,0.181
5290200,0.252,0.181
5291100,0.252,0.181
5292000,0.252,0.181
5292900,0.252,0.181
5293800,0.252,0.181
5294700,0.252,0.181
5295600,0.252,0.181
5296500,0.252,0.181
5297400,0.252,0.181
5298300,0.252,0.181
5299200,0.252,0.181
5300100,0.252,0.181
5301000,0.252,0.181
5301900,0.252,0.181
5302800,0.252,0.181
5303700,0.252,0.181
5304600,0.252,0.181
5305500,0.252,0.181
5306400,0.252,0.181
5307300,0.252,0.181
5308200,0.252,0.181
5309100,0.252,0.181
5310000,0.252,0.181
5310900,0.252,0.181
5311800,0.252,0.181
5312700,0.252,0.181
5313600,0.252,0.181
5314500,0.252,0.181
5315400,0.252,0.181
5316300,0.252,0.181
5317200,0.252,0.181
5318100,0.252,0.181
5319000,0.252,0.181
5319900,0.252,0.181
5320800,0.252,0.181
5321700,0.252,0.181
5322600,0.252,0.181
5323500,0.252,0.181
5324400,0.252,0.181
5325300,0.252,0.181
5326200,0.252,0.181
5327100,0.252,0.181
5328000,0.252,0.181
5328900,0.252,0.181
5329800,0.252,0.181
5330700,0.252,0.181
5331600,0.252,0.181
5332500,0.252,0.181
5333400,0.252,0.181
5334300,0.252,0.181
5335200,0.252,0.181
5336100,0.252,0.181
5337000,0.252,0.181
5337900,0.252,0.181
5338800,0.252,0.181
5339700,0.252,0.181
5340600,0.252,0.181
5341500,0.252,0.181
5342400,0.252,0.181
5343300,0.252,0.181
5344200,0.252,0.181
5345100,0.252,0.181
5346000,0.252,0.181
5346900,0.252,0.181
5347800,0.252,0.181
5348700,0.252,0.181
5349600,0.252,0.181
5350500,0.252,0.181
5351400,0.252,0.181
5352300,0.252,0.181
5353200,0.252,0.181
5354100,0.252,0.181
5355000,0.252,0.181
5355900,0.252,0.181
5356800,0.252,0.181
5357700,0.252,0.181
5358600,0.252,0.181
5359500,0.252,0.181
5360400,0.252,0.181
5361300,0.252,0.181
5362200,0.252,0.181
5363100,0.252,0.181
5364000,0.252,0.181
5364900,0.252,0.181
5365800,0.252,0.181
5366700,0.252,0.181
5367600,0.252,0.181
5368500,0.252,0.181
5369400,0.252,0.181
5370300,0.252,0.181
5371200,0.252,0.181
5372100,0.252,0.181
5373000,0.252,0.181
5373900,0.252,0.181
5374800,0.252,0.181
5375700,0.252,0.181
5376600,0.252,0.181
5377500,0.252,0.181
5378400,0.252,0.181
5379300,0.252,0.181
5380200,0.252,0.181
5381100,0.252,0.181
5382000,0.252,0.181
5382900,0.252,0.181
5383800,0.252,0.181
5384700,0.252,0.181
5385600,0.252,0.181
5386500,0.252,0.181
5387400,0.252,0.181
5388300,0.252,0.181
5389200,0.252,0.181
5390100,0.252,0.181
5391000,0.252,0.181
5391900,0.252,0.181
5392800,0.252,0.181
5393700,0.252,0.181
5394600,0.252,0.181
5395500,0.252,0.181
5396400,0.252,0.181
5397300,0.252,0.181
5398200,0.252,0.181
5399100,0.252,0.181
5400000,0.252,0.181
5400900,0.252,0.181
5401800,0.252,0.181
5402700,0.252,0.181
5403600,0.252,0.181
5404500,0.252,0.181
5405400,0.252,0.181
5406300,0.252,0.181
5407200,0.252,0.181
5408100,0.252,0.181
5409000,0.252,0.181
5409900,0.252,0.181
5410800,0.252,0.181
5411700,0.252,0.181
5412600,0.252,0.181
5413500,0.252,0.181
5414400,0.252,0.181
5415300,0.252,0.181
5416200,0.252,0.181
5417100,0.252,0.181
5418000,0.252,0.181
5418900,0.252,0.181
5419800,0.252,0.181
5420700,0.252,0.181
5421600,0.252,0.181
5422500,0.252,0.181
5423400,0.252,0.181
5424300,0.252,0.181
5425200,0.252,0.181
5426100,0.252,0.181
5427000,0.252,0.181
5427900,0.252,0.181
5428800,0.252,0.181
5429700,0.252,0.181
5430600,0.252,0.181
5431500,0.252,0.181
5432400,0.252,0.181
5433300,0.252,0.181
5434200,0.252,0.181
5435100,0.252,0.181
5436000,0.252,0.181
5436900,0.252,0.181
5437800,0.252,0.181
5438700,0.252,0.181
5439600,0.252,0.181
5440500,0.252,0.181
5441400,0.252,0.181
5442300,0.252,0.181
5443200,0.252,0.181
5444100,0.252,0.181
5445000,0.252,0.181
5445900,0.252,0.181
5446800,0.252,0.181
5447700,0.252,0.181
5448600,0.252,0.181
5449500,0.252,0.181
5450400,0.252,0.181
5451300,0.252,0.181
5452200,0.252,0.181
5453100,0.252,0.181
5454000,0.252,0.181
5454900,0.252,0.181
5455800,0.252,0.181
5456700,0.252,0.181
5457600,0.252,0.181
5458500,0.252,0.181
5459400,0.252,0.181
5460300,0.252,0.181
5461200,0.252,0.181
5462100,0.252,0.181
5463000,0.252,0.181
5463900,0.252,0.181
5464800,0.252,0.181
5465700,0.252,0.181
5466600,0.252,0.181
5467500,0.252,0.181
5468400,0.252,0.181
5469300,0.252,0.181
5470200,0.252,0.181
5471100,0.252,0.181
5472000,0.252,0.181
5472900,0.252,0.181
5473800,0.252,0.181
5474700,0.252,0.181
5475600,0.252,0.181
5476500,0.252,0.181
5477400,0.252,0.181
5478300,0.252,0.181
5479200,0.252,0.181
5480100,0.252,0.181
5481000,0.252,0.181
5481900,0.252,0.181
5482800,0.252,0.181
5483700,0.252,0.181
5484600,0.252,0.181
5485500,0.252,0.181
5486400,0.252,0.181
5487300,0.252,0.181
5488200,0.252,0.181
5489100,0.252,0.181
5490000,0.252,0.181
5490900,0.252,0.181
5491800,0.252,0.181
5492700,0.252,0.181
5493600,0.252,0.181
5494500,0.252,0.181
5495400,0.252,0.181
5496300,0.252,0.181
5497200,0.252,0.181
5498100,0.252,0.181
5499000,0.252,0.181
5499900,0.252,0.181
5500800,0.252,0.181
5501700,0.252,0.181
5502600,0.252,0.181
5503500,0.252,0.181
5504400,0.252,0.181
5505300,0.252,0.181
5506200,0.252,0.181
5507100,0.252,0.181
5508000,0.252,0.181
5508900,0.252,0.181
5509800,0.252,0.181
5510700,0.252,0.181
5511600,0.252,0.181
5512500,0.252,0.181
5513400,0.252,0.181
5514300,0.252,0.181
5515200,0.252,0.181
5516100,0.252,0.181
5517000,0.252,0.181
5517900,0.252,0.181
5518800,0.252,0.181
5519700,0.252,0.181
5520600,0.252,0.181
5521500,0.252,0.181
5522400,0.252,0.181
5523300,0.252,0.181
5524200,0.252,0.181
5525100,0.252,0.181
5526000,0.252,0.181
5526900,0.252,0.181
5527800,0.252,0.181
5528700,0.252,0.181
5529600,0.252,0.181
5530500,0.252,0.181
5531400,0.252,0.181
5532300,0.252,0.181
5533200,0.252,0.181
5534100,0.252,0.181
5535000,0.252,0.181
5535900,0.252,0.181
5536800,0.252,0.181
5537700,0.252,0.181
5538600,0.252,0.181
5539500,0.252,0.181
5540400,0.252,0.181
5541300,0.252,0.181
5542200,0.252,0.181
5543100,0.252,0.181
5544000,0.252,0.181
5544900,0.252,0.181
5545800,0.252,0.181
5546700,0.252,0.181
5547600,0.252,0.181
5548500,0.252,0.181
5549400,0.252,0.181
5550300,0.252,0.181
5551200,0.252,0.181
5552100,0.252,0.181
5553000,0.252,0.181
5553900,0.252,0.181
5554800,0.252,0.181
5555700,0.252,0.181
5556600,0.252,0.181
5557500,0.252,0.181
5558400,0.252,0.181
5559300,0.252,0.181
5560200,0.252,0.181
5561100,0.252,0.181
5562000,0.252,0.181
5562900,0.252,0.181
5563800,0.252,0.181
5564700,0.252,0.181
5565600,0.252,0.181
5566500,0.252,0.181
5567400,0.252,0.181
5568300,0.252,0.181
5569200,0.252,0.181
5570100,0.252,0.181
5571000,0.252,0.181
5571900,0.252,0.181
5572800,0.252,0.181
5573700,0.252,0.181
5574600,0.252,0.181
5575500,0.252,0.181
5576400,0.252,0.181
5577300,0.252,0.181
5578200,0.252,0.181
5579100,0.252,0.181
5580000,0.252,0.181
5580900,0.252,0.181
5581800,0.252,0.181
5582700,0.252,0.181
5583600,0.252,0.181
5584500,0.252,0.181
5585400,0.252,0.181
5586300,0.252,0.181
5587200,0.252,0.181
5588100,0.252,0.181
5589000,0.252,0.181
5589900,0.252,0.181
5590800,0.252,0.181
5591700,0.252,0.181
5592600,0.252,0.181
5593500,0.252,0.181
5594400,0.252,0.181
5595300,0.252,0.181
5596200,0.252,0.181
5597100,0.252,0.181
5598000,0.252,0.181
5598900,0.252,0.181
5599800,0.252,0.181
5600700,0.252,0.181
5601600,0.252,0.181
5602500,0.252,0.181
5603400,0.252,0.181
5604300,0.252,0.181
5605200,0.252,0.181
5606100,0.252,0.181
5607000,0.252,0.181
5607900,0.252,0.181
5608800,0.252,0.181
5609700,0.252,0.181
5610600,0.252,0.181
5611500,0.252,0.181
5612400,0.252,0.181
5613300,0.252,0.181
5614200,0.252,0.181
5615100,0.252,0.181
5616000,0.252,0.181
5616900,0.252,0.181
5617800,0.252,0.181
5618700,0.252,0.181
5619600,0.252,0.181
5620500,0.252,0.181
5621400,0.252,0.181
5622300,0.252,0.181
5623200,0.252,0.181
5624100,0.252,0.181
5625000,0.252,0.181
5625900,0.252,0.181
5626800,0.252,0.181
5627700,0.252,0.181
5628600,0.252,0.181
5629500,0.252,0.181
5630400,0.252,0.181
5631300,0.252,0.181
5632200,0.252,0.181
5633100,0.252,0.181
5634000,0.252,0.181
5634900,0.252,0.181
5635800,0.252,0.181
5636700,0.252,0.181
5637600,0.252,0.181
5638500,0.252,0.181
5639400,0.252,0.181
5640300,0.252,0.181
5641200,0.252,0.181
5642100,0.252,0.181
5643000,0.252,0.181
5643900,0.252,0.181
5644800,0.252,0.181
5645700,0.252,0.181
5646600,0.252,0.181
5647500,0.252,0.181
5648400,0.252,0.181
5649300,0.252,0.181
5650200,0.252,0.181
5651100,0.252,0.181
5652000,0.252,0.181
5652900,0.252,0.181
5653800,0.252,0.181
5654700,0.252,0.181
5655600,0.252,0.181
5656500,0.252,0.181
5657400,0.252,0.181
5658300,0.252,0.181
5659200,0.252,0.181
5660100,0.252,0.181
5661000,0.252,0.181
5661900,0.252,0.181
5662800,0.252,0.181
5663700,0.252,0.181
5664600,0.252,0.181
5665500,0.252,0.181
5666400,0.252,0.181
5667300,0.252,0.181
5668200,0.252,0.181
5669100,0.252,0.181
5670000,0.252,0.181
5670900,0.252,0.181
5671800,0.252,0.181
5672700,0.252,0.181
5673600,0.252,0.181
5674500,0.252,0.181
5675400,0.252,0.181
5676300,0.252,0.181
5677200,0.252,0.181
5678100,0.252,0.181
5679000,0.252,0.181
5679900,0.252,0.181
5680800,0.252,0.181
5681700,0.252,0.181
5682600,0.252,0.181
5683500,0.252,0.181
5684400,0.252,0.181
5685300,0.252,0.181
5686200,0.252,0.181
5687100,0.252,0.181
5688000,0.252,0.181
5688900,0.252,0.181
5689800,0.252,0.181
5690700,0.252,0.181
5691600,0.252,0.181
5692500,0.252,0.181
5693400,0.252,0.181
5694300,0.252,0.181
5695200,0.252,0.181
5696100,0.252,0.181
5697000,0.252,0.181
5697900,0.252,0.181
5698800,0.252,0.181
5699700,0.252,0.181
5700600,0.252,0.181
5701500,0.252,0.181
5702400,0.252,0.181
5703300,0.252,0.181
5704200,0.252,0.181
5705100,0.252,0.181
5706000,0.252,0.181
5706900,0.252,0.181
5707800,0.252,0.181
5708700,0.252,0.181
5709600,0.252,0.181
5710500,0.252,0.181
5711400,0.252,0.181
5712300,0.252,0.181
5713200,0.252,0.181
5714100,0.252,0.181
5715000,0.252,0.181
5715900,0.252,0.181
5716800,0.252,0.181
5717700,0.252,0.181
5718600,0.252,0.181
5719500,0.252,0.181
5720400,0.252,0.181
5721300,0.252,0.181
5722200,0.252,0.181
5723100,0.252,0.181
5724000,0.252,0.181
5724900,0.252,0.181
5725800,0.252,0.181
5726700,0.252,0.181
5727600,0.252,0.181
5728500,0.252,0.181
5729400,0.252,0.181
5730300,0.252,0.181
5731200,0.252,0.181
5732100,0.252,0.181
5733000,0.252,0.181
5733900,0.252,0.181
5734800,0.252,0.181
5735700,0.252,0.181
5736600,0.252,0.181
5737500,0.252,0.181
5738400,0.252,0.181
5739300,0.252,0.181
5740200,0.252,0.181
5741100,0.252,0.181
5742000,0.252,0.181
5742900,0.252,0.181
5743800,0.252,0.181
5744700,0.252,0.181
5745600,0.252,0.181
5746500,0.252,0.181
5747400,0.252,0.181
5748300,0.252,0.181
5749200,0.252,0.181
5750100,0.252,0.181
5751000,0.252,0.181
5751900,0.252,0.181
5752800,0.252,0.181
5753700,0.252,0.181
5754600,0.252,0.181
5755500,0.252,0.181
5756400,0.252,0.181
5757300,0.252,0.181
5758200,0.252,0.181
5759100,0.252,0.181
5760000,0.252,0.181
5760900,0.252,0.181
5761800,0.252,0.181
5762700,0.252,0.181
5763600,0.252,0.181
5764500,0.252,0.181
5765400,0.252,0.181
5766300,0.252,0.181
5767200,0.252,0.181
5768100,0.252,0.181
5769000,0.252,0.181
5769900,0.252,0.181
5770800,0.252,0.181
5771700,0.252,0.181
5772600,0.252,0.181
5773500,0.252,0.181
5774400,0.252,0.181
5775300,0.252,0.181
5776200,0.252,0.181
5777100,0.252,0.181
5778000,0.252,0.181
5778900,0.252,0.181
5779800,0.252,0.181
5780700,0.252,0.181
5781600,0.252,0.181
5782500,0.252,0.181
5783400,0.252,0.181
5784300,0.252,0.181
5785200,0.252,0.181
5786100,0.252,0.181
5787000,0.252,0.181
5787900,0.252,0.181
5788800,0.252,0.181
5789700,0.252,0.181
5790600,0.252,0.181
5791500,0.252,0.181
5792400,0.252,0.181
5793300,0.252,0.181
5794200,0.252,0.181
5795100,0.252,0.181
5796000,0.252,0.181
5796900,0.252,0.181
5797800,0.252,0.181
5798700,0.252,0.181
5799600,0.252,0.181
5800500,0.252,0.181
5801400,0.252,0.181
5802300,0.252,0.181
5803200,0.252,0.181
5804100,0.252,0.181
5805000,0.252,0.181
5805900,0.252,0.181
5806800,0.252,0.181
5807700,0.252,0.181
5808600,0.252,0.181
5809500,0.252,0.181
5810400,0.252,0.181
5811300,0.252,0.181
5812200,0.252,0.181
5813100,0.252,0.181
5814000,0.252,0.181
5814900,0.252,0.181
5815800,0.252,0.181
5816700,0.252,0.181
5817600,0.252,0.181
5818500,0.252,0.181
5819400,0.252,0.181
5820300,0.252,0.181
5821200,0.252,0.181
5822100,0.252,0.181
5823000,0.252,0.181
5823900,0.252,0.181
5824800,0.252,0.181
5825700,0.252,0.181
5826600,0.252,0.181
5827500,0.252,0.181
5828400,0.252,0.181
5829300,0.252,0.181
5830200,0.252,0.181
5831100,0.252,0.181
5832000,0.252,0.181
5832900,0.252,0.181
5833800,0.252,0.181
5834700,0.252,0.181
5835600,0.252,0.181
5836500,0.252,0.181
5837400,0.252,0.181
5838300,0.252,0.181
5839200,0.252,0.181
5840100,0.252,0.181
5841000,0.252,0.181
5841900,0.252,0.181
5842800,0.252,0.181
5843700,0.252,0.181
5844600,0.252,0.181
5845500,0.252,0.181
5846400,0.252,0.181
5847300,0.252,0.181
5848200,0.252,0.181
5849100,0.252,0.181
5850000,0.252,0.181
5850900,0.252,0.181
5851800,0.252,0.181
5852700,0.252,0.181
5853600,0.252,0.181
5854500,0.252,0.181
5855400,0.252,0.181
5856300,0.252,0.181
5857200,0.252,0.181
5858100,0.252,0.181
5859000,0.252,0.181
5859900,0.252,0.181
5860800,0.252,0.181
5861700,0.252,0.181
5862600,0.252,0.181
5863500,0.252,0.181
5864400,0.252,0.181
5865300,0.252,0.181
5866200,0.252,0.181
5867100,0.252,0.181
5868000,0.252,0.181
5868900,0.252,0.181
5869800,0.252,0.181
5870700,0.252,0.181
5871600,0.252,0.181
5872500,0.252,0.181
5873400,0.252,0.181
5874300,0.252,0.181
5875200,0.252,0.181
5876100,0.252,0.181
