,time,T_Z1t,T_Z2t,T_Z3t,T_Z4t,T_Z5t,T_Z1m,T_Z2m,T_Z3m,T_Z4m,T_Z5m,T_Z1b,T_Z2b,T_Z3b,T_Z4b,T_Z5b,m_top_vav1,m_top_vav2,m_top_vav3,m_top_vav4,m_top_vav5,m_mid_vav1,m_mid_vav2,m_mid_vav3,m_mid_vav4,m_mid_vav5,m_bot_vav1,m_bot_vav2,m_bot_vav3,m_bot_vav4,m_bot_vav5,T_top_vav1,T_top_vav2,T_top_vav3,T_top_vav4,T_top_vav5,T_mid_vav1,T_mid_vav2,T_mid_vav3,T_mid_vav4,T_mid_vav5,T_bot_vav1,T_bot_vav2,T_bot_vav3,T_bot_vav4,T_bot_vav5,P_chiller,P_rf_top,P_sf_top,P_rf_mid,P_sf_mid,P_rf_bot,P_sf_bot,oa_temp,T_top_int,T_mid_int,T_bot_int,T_top_mix,T_mid_mix,T_bot_mix,T_top_sa,T_mid_sa,T_bot_sa,occ_1,occ_2,occ_3,occ_4,occ_5,h_sp,c_sp,Tsa_top_SP,Tsa_mid_SP,Tsa_bot_SP,mz1_top_SP,mz2_top_SP,mz3_top_SP,mz4_top_SP,mz5_top_SP,mz1_mid_SP,mz2_mid_SP,mz3_mid_SP,mz4_mid_SP,mz5_mid_SP,mz1_bot_SP,mz2_bot_SP,mz3_bot_SP,mz4_bot_SP,mz5_bot_SP,Tsa1_top_SP,Tsa2_top_SP,Tsa3_top_SP,Tsa4_top_SP,Tsa5_top_SP,Tsa1_mid_SP,Tsa2_mid_SP,Tsa3_mid_SP,Tsa4_mid_SP,Tsa5_mid_SP,Tsa1_bot_SP,Tsa2_bot_SP,Tsa3_bot_SP,Tsa4_bot_SP,Tsa5_bot_SP,Ttop_ret,Tmid_ret,Tbot_ret,damper_top,damper_mid,damper_bot,co2_top,co2_mid,co2_bot,oaflow_top,oaflow_mid,oaflow_bot,supplyflow_top,supplyflow_mid,supplyflow_bot,mflow_top,mflow_mid,mflow_bot,chillcap_top,heatcap_top,chillcap_mid,heatcap_mid,chillcap_bot,heatcap_bot,cumsum_chillcap_top,cumsum_heatcap_top,cumsum_chillcap_mid,cumsum_heatcap_mid,cumsum_chillcap_bot,cumsum_heatcap_bot,total_chillcap,total_heatcap,total_csum_chillcap,total_csum_heatcap,total_fanpower,total_cumfanpower,chiller,chiller_plus_fan,cum_chiller_plus_fan
1194,1.88E+07,296.6542969,295.2773438,294.4112549,295.0454712,294.5004883,299.2997437,296.8959045,296.0939331,296.6555481,296.168335,299.0204773,296.8388672,296.1975708,296.5535889,296.2216492,1.68E-12,2.21E-13,6.31E-14,4.94E-13,-4.21E-13,-4.06E-12,-5.00E-13,-4.14E-13,3.50E-13,6.20E-13,1.65E-13,-6.52E-13,1.21E-14,-2.75E-13,-4.67E-13,317.345459,287.3312683,287.3366699,287.3893738,287.34021,320.0387573,287.1642151,287.1742554,287.2079773,287.1766968,320.7831421,287.1586609,287.1674805,287.192627,287.1698608,7.500156879,-8.82E-25,-7.61E-26,-4.66E-24,-2.91E-25,-2.47E-24,-2.56E-26,287.2483215,295.6611328,296.9254761,297.0319214,295.5983276,296.8201904,296.9228821,286.0803528,286.0144959,286.0394287,0,0,0,0,0,288.75,299.8500061,285.9500122,285.9500122,285.9500122,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,295.5935974,296.8222656,296.9237976,0,0,0,0,0,0,7.54E-12,2.73E-11,2.37E-11,3.10E-13,2.04E-11,2.19E-11,2.04E-12,0,0,3.26E-16,8.87E-16,0,-2.30E-15,0,6.97E-17,0.027569426,0.011009631,0.083156249,0.029617877,0.085739372,0.031679303,3.26E-16,-1.35E-15,0.196465048,0.072306811,-3.92E-28,1131.066012,0.007500157,0.007500157,61326.44045
1195,1.88E+07,296.6520996,295.2607117,294.4013977,295.0351563,294.4909668,299.2998047,296.8807983,296.0857239,296.6469421,296.1604919,299.0201416,296.8231812,296.1895447,296.5454712,296.2141113,-3.11E-12,-6.07E-13,-8.07E-13,-1.05E-12,-6.06E-13,5.07E-12,1.08E-12,5.17E-13,4.88E-14,2.65E-13,-4.92E-12,-1.42E-12,-1.05E-12,-1.07E-12,-9.42E-13,317.345459,287.3312683,287.3366699,287.3893738,287.34021,320.0387573,287.1642151,287.1742554,287.2079773,287.1766968,320.7831421,287.1586609,287.1674805,287.192627,287.1698608,7.5002985,-1.78E-26,-7.00E-25,-8.08E-24,-8.81E-25,-4.84E-24,-1.53E-24,287.2200012,295.6611328,296.9254761,297.0319214,295.5983276,296.8201904,296.9228821,286.0803528,286.0144959,286.0394287,0,0,0,0,0,288.75,299.8500061,285.9500122,285.9500122,285.9500122,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,295.5935974,296.8222656,296.9237976,0,0,0,0,0,0,7.34E-12,2.66E-11,2.30E-11,1.26E-11,8.12E-12,1.05E-11,0,6.98E-12,0,0,-1.68E-15,1.27E-15,2.92E-15,0,-2.94E-15,0.027569426,0.011009631,0.083156249,0.029617877,0.085739372,0.031679303,1.27E-15,-1.70E-15,0.196465048,0.072306811,-3.11E-27,1131.066012,0.007500299,0.007500299,61326.44795
1196,1.88E+07,296.6499023,295.2442322,294.391571,295.0248718,294.4814758,299.2998657,296.8658447,296.0775452,296.6383362,296.1526794,299.0198059,296.8076477,296.181488,296.537384,296.206604,5.89E-12,1.52E-12,8.22E-13,1.70E-12,9.75E-13,-6.68E-12,-1.40E-12,-5.52E-13,4.36E-14,2.14E-13,-4.68E-13,1.67E-13,2.87E-13,1.96E-13,-2.11E-14,317.345459,287.3312683,287.3366699,287.3893738,287.34021,320.0387573,287.1642151,287.1742554,287.2079773,287.1766968,320.7831421,287.1586609,287.1674805,287.192627,287.1698608,7.500443459,-1.65E-24,-2.18E-24,-6.14E-24,-1.27E-24,-3.41E-24,-4.46E-28,287.1916809,295.6611328,296.9254761,297.0319214,295.5983276,296.8201904,296.9228821,286.0803528,286.0144959,286.0394287,0,0,0,0,0,288.75,299.8500061,285.9500122,285.9500122,285.9500122,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,295.5935974,296.8222656,296.9237976,0,0,0,0,0,0,7.14E-12,2.58E-11,2.24E-11,-5.93E-12,1.25E-11,1.50E-11,1.09E-11,0,1.60E-13,1.74E-15,3.19E-15,0,-3.82E-15,2.94E-17,-2.59E-16,0.027569426,0.011009631,0.083156249,0.029617877,0.085739372,0.031679303,1.77E-15,-8.93E-16,0.196465048,0.072306811,-3.45E-27,1131.066012,0.007500443,0.007500443,61326.45545
1197,1.88E+07,296.6476746,295.2278748,294.3817444,295.0145569,294.4719849,299.2999268,296.8510437,296.0693665,296.6297607,296.1448975,299.0194702,296.7922974,296.1734924,296.5292664,296.1990967,1.42E-13,4.69E-13,2.68E-14,3.42E-13,-3.94E-14,7.04E-12,1.43E-12,1.39E-12,2.05E-12,1.31E-12,6.49E-13,-3.23E-13,2.39E-14,-3.35E-13,5.12E-13,317.345459,287.3312683,287.3366699,287.3893738,287.34021,320.0387573,287.1642151,287.1742554,287.2079773,287.1766968,320.7831421,287.1586609,287.1674805,287.192627,287.1698608,7.500587463,-2.83E-25,-1.62E-26,-7.63E-24,-3.16E-24,-4.66E-24,-4.81E-27,287.1633301,295.6611328,296.9254761,297.0319214,295.5983276,296.8201904,296.9228821,286.0803528,286.0144959,286.0394287,0,0,0,0,0,288.75,299.8500061,285.9500122,285.9500122,285.9500122,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,295.5935974,296.8222656,296.9237976,0,0,0,0,0,0,6.95E-12,2.52E-11,2.18E-11,5.53E-12,6.60E-12,8.73E-12,9.40E-13,1.32E-11,5.27E-13,1.50E-16,9.20E-17,2.41E-15,4.14E-15,9.66E-17,3.75E-16,0.027569426,0.011009631,0.083156249,0.029617877,0.085739372,0.031679303,2.65E-15,4.61E-15,0.196465048,0.072306811,-3.18E-27,1131.066012,0.007500587,0.007500587,61326.46295
1198,1.88E+07,296.6454163,295.2116089,294.3719177,295.0042419,294.4624939,299.2999878,296.8363647,296.0612183,296.6211548,296.1371155,299.019104,296.7770996,296.1654968,296.5211792,296.1916199,7.86E-12,2.06E-12,1.42E-12,2.01E-12,1.05E-12,1.14E-11,1.34E-12,1.16E-12,5.53E-13,3.96E-13,5.50E-12,1.04E-12,1.03E-12,4.24E-13,3.01E-13,317.345459,287.3312683,287.3366699,287.3893738,287.34021,320.0387573,287.1642151,287.1742554,287.2079773,287.1766968,320.7831421,287.1586609,287.1674805,287.192627,287.1698608,7.500729084,-1.82E-25,-3.80E-24,-4.17E-24,-3.98E-24,-6.47E-24,-1.19E-24,287.1350098,295.6611328,296.9254761,297.0319214,295.5983276,296.8201904,296.9228821,286.0803528,286.0144959,286.0394287,0,0,0,0,0,288.75,299.8500061,285.9500122,285.9500122,285.9500122,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,295.5935974,296.8222656,296.9237976,0,0,0,0,0,0,6.76E-12,2.45E-11,2.12E-11,6.82E-12,1.67E-11,1.34E-12,1.44E-11,1.48E-11,8.29E-12,2.30E-15,4.25E-15,2.70E-15,6.55E-15,1.52E-15,3.25E-15,0.027569426,0.011009631,0.083156249,0.029617877,0.085739372,0.031679303,6.52E-15,1.41E-14,0.196465048,0.072306811,-8.97E-27,1131.066012,0.007500729,0.007500729,61326.47045
1199,1.88E+07,296.643158,295.1954956,294.3620911,294.993927,294.4530334,299.3000488,296.8218384,296.0530701,296.6125793,296.129364,299.0187683,296.762085,296.1575317,296.513092,296.1841736,-1.12E-11,-1.79E-12,-9.79E-13,-2.23E-12,-1.27E-12,-8.02E-13,-1.47E-13,4.73E-13,8.56E-13,2.66E-13,4.84E-12,1.23E-12,4.48E-13,1.51E-12,9.59E-13,317.345459,287.3312683,287.3366699,287.3893738,287.34021,320.0387573,287.1642151,287.1742554,287.2079773,287.1766968,320.7831421,287.1586609,287.1674805,287.192627,287.1698608,7.500868797,-3.20E-25,-5.60E-24,-3.72E-24,-7.56E-27,-4.73E-24,-1.40E-24,287.1066589,295.6611328,296.9254761,297.0319214,295.5983276,296.8201904,296.9228821,286.0803528,286.0144959,286.0394287,0,0,0,0,0,288.75,299.8500061,285.9500122,285.9500122,285.9500122,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,295.5935974,296.8222656,296.9237976,0,0,0,0,0,0,6.58E-12,2.38E-11,2.07E-11,4.27E-12,1.71E-11,6.16E-12,0,6.46E-13,8.98E-12,0,-5.98E-15,1.18E-16,-4.26E-16,1.65E-15,2.90E-15,0.027569426,0.011009631,0.083156249,0.029617877,0.085739372,0.031679303,1.76E-15,-3.50E-15,0.196465048,0.072306811,-7.01E-27,1131.066012,0.007500869,0.007500869,61326.47795
1200,1.88E+07,296.6408691,295.1795044,294.3522644,294.9836121,294.4436035,299.3000793,296.8074341,296.0449219,296.6039734,296.1216431,299.0184326,296.7472229,296.1495972,296.5050049,296.1766968,1.58E-12,2.77E-13,6.18E-13,2.51E-13,-1.49E-13,5.49E-12,1.00E-12,4.99E-13,-3.98E-13,-1.61E-13,9.64E-12,2.48E-12,1.36E-12,1.23E-12,1.45E-12,317.345459,287.3312683,287.3366699,287.3893738,287.34021,320.0387573,287.1642151,287.1742554,287.2079773,287.1766968,320.7831421,287.1586609,287.1674805,287.192627,287.1698608,7.501010418,-8.38E-25,-1.22E-25,-4.88E-24,-7.50E-25,-2.80E-24,-4.53E-24,287.0783386,295.6611328,296.9254761,297.0319214,295.5983276,296.8201904,296.9228821,286.0803528,286.0144959,286.0394287,0,0,0,0,0,288.75,299.8500061,285.9500122,285.9500122,285.9500122,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,295.5935974,296.8222656,296.9237976,0,0,0,0,0,0,6.41E-12,2.32E-11,2.01E-11,-1.57E-12,1.14E-11,1.32E-11,2.58E-12,6.44E-12,1.62E-11,4.12E-16,8.49E-16,1.17E-15,3.15E-15,2.96E-15,5.74E-15,0.027569426,0.011009631,0.083156249,0.029617877,0.085739372,0.031679303,4.55E-15,9.74E-15,0.196465048,0.072306811,-5.40E-27,1131.066012,0.00750101,0.00750101,61326.48545
1201,1.88E+07,296.6385803,295.1636047,294.3424683,294.9732666,294.4341736,299.3001404,296.7931519,296.0368042,296.5953674,296.1138916,299.0180664,296.7325439,296.1416626,296.4969482,296.1692505,2.86E-12,-4.94E-13,1.76E-13,1.85E-13,7.23E-15,-1.89E-13,6.82E-14,3.68E-13,7.81E-13,7.52E-13,1.01E-11,1.83E-12,1.10E-12,1.65E-12,1.54E-12,317.345459,287.3312683,287.3366699,287.3893738,287.34021,320.0387573,287.1642151,287.1742554,287.2079773,287.1766968,320.7831421,287.1586609,287.1674805,287.192627,287.1698608,7.501155376,-1.16E-25,-1.37E-25,-2.23E-24,-5.73E-26,-2.58E-24,-4.57E-24,287.0499878,295.6611328,296.9254761,297.0319214,295.5983276,296.8201904,296.9228821,286.0803528,286.0144959,286.0394287,0,0,0,0,0,288.75,299.8500061,285.9500122,285.9500122,285.9500122,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,295.5935974,296.8222656,296.9237976,0,0,0,0,0,0,6.24E-12,2.26E-11,1.96E-11,7.13E-12,2.16E-11,1.32E-11,2.73E-12,1.78E-12,1.62E-11,4.37E-16,1.49E-15,3.24E-16,-6.54E-17,2.98E-15,6.01E-15,0.027569426,0.011009631,0.083156249,0.029617877,0.085739372,0.031679303,3.74E-15,7.44E-15,0.196465048,0.072306811,-4.77E-27,1131.066012,0.007501155,0.007501155,61326.49295
1202,1.88E+07,296.636261,295.1478882,294.3327332,294.9630127,294.4247742,299.3001709,296.7790833,296.0287781,296.586853,296.1062317,299.0177307,296.7180786,296.1338806,296.4889832,296.1619263,-5.30E-12,-1.20E-12,-1.02E-12,-1.38E-12,-9.79E-13,5.58E-12,1.85E-12,1.32E-12,1.77E-12,1.28E-12,1.43E-12,1.36E-13,1.32E-13,1.80E-14,3.35E-13,317.345459,287.3312683,287.3366699,287.3893738,287.34021,320.0387573,287.1642151,287.1742554,287.2079773,287.1766968,320.7831421,287.1586609,287.1674805,287.192627,287.1698608,7.50129652,-1.24E-25,-1.79E-24,-6.78E-24,-2.52E-24,-2.88E-24,-7.29E-26,287.0316772,295.6611328,296.9254761,297.0319214,295.5983276,296.8201904,296.9228821,286.0803528,286.0144959,286.0394287,0,0,0,0,0,288.75,299.8500061,285.9500122,285.9500122,285.9500122,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,295.5935974,296.8222656,296.9237976,0,0,0,0,0,0,6.07E-12,2.20E-11,1.91E-11,6.61E-12,2.76E-12,1.07E-11,0,1.18E-11,2.05E-12,0,-2.86E-15,2.15E-15,3.31E-15,3.76E-16,8.44E-16,0.027569426,0.011009631,0.083156249,0.029617877,0.085739372,0.031679303,2.52E-15,1.29E-15,0.196465048,0.072306811,-4.38E-27,1131.066012,0.007501297,0.007501297,61326.50045
1203,1.88E+07,296.6339111,295.1323242,294.3230591,294.9528198,294.4154053,299.3002014,296.7651978,296.020813,296.5783997,296.0986023,299.0173645,296.7038574,296.1261597,296.4811096,296.1546326,3.09E-12,5.66E-13,9.34E-15,6.00E-13,6.84E-13,7.99E-12,8.13E-13,1.04E-12,8.08E-13,3.21E-13,9.69E-13,1.49E-13,2.05E-13,2.72E-13,-4.75E-13,317.345459,287.3312683,287.3366699,287.3893738,287.34021,320.0387573,287.1642151,287.1742554,287.2079773,287.1766968,320.7831421,287.1586609,287.1674805,287.192627,287.1698608,7.501437664,-6.90E-25,-4.49E-25,-2.93E-24,-2.18E-24,-1.59E-24,-2.17E-26,287.0133362,295.6611328,296.9254761,297.0319214,295.5983276,296.8201904,296.9228821,286.0803528,286.0144959,286.0394287,0,0,0,0,0,288.75,299.8500061,285.9500122,285.9500122,285.9500122,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,295.5935974,296.8222656,296.9237976,0,0,0,0,0,0,5.91E-12,2.14E-11,1.85E-11,-1.23E-12,1.57E-11,1.67E-11,4.95E-12,1.10E-11,1.12E-12,7.91E-16,1.66E-15,2.00E-15,4.61E-15,2.05E-16,5.66E-16,0.027569426,0.011009631,0.083156249,0.029617877,0.085739372,0.031679303,2.99E-15,6.84E-15,0.196465048,0.072306811,-2.65E-27,1131.066012,0.007501438,0.007501438,61326.50795
1204,1.88E+07,296.6315308,295.1168518,294.3134766,294.9426575,294.4060669,299.3002625,296.7513733,296.0129089,296.5699768,296.0909729,299.0169983,296.6897888,296.1185303,296.4732971,296.1473999,1.02E-11,2.08E-12,9.58E-13,1.50E-12,1.11E-12,3.28E-12,8.50E-13,1.77E-13,4.73E-14,5.78E-13,2.40E-13,-2.29E-13,-5.71E-13,-6.76E-13,-9.31E-14,317.345459,287.3312683,287.3366699,287.3893738,287.34021,320.0387573,287.1642151,287.1742554,287.2079773,287.1766968,320.7831421,287.1586609,287.1674805,287.192627,287.1698608,7.501578808,-1.42E-24,-4.58E-24,-4.37E-24,-4.40E-25,-1.30E-24,-3.06E-26,286.9949951,295.6611328,296.9254761,297.0319214,295.5983276,296.8201904,296.9228821,286.0803528,286.0144959,286.0394287,0,0,0,0,0,288.75,299.8500061,285.9500122,285.9500122,285.9500122,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,295.5935974,296.8222656,296.9237976,0,0,0,0,0,0,5.75E-12,2.08E-11,1.81E-11,-7.23E-12,8.56E-12,1.77E-11,1.58E-11,4.93E-12,0,2.53E-15,5.44E-15,8.97E-16,1.90E-15,0,1.09E-16,0.027569426,0.011009631,0.083156249,0.029617877,0.085739372,0.031679303,3.42E-15,7.45E-15,0.196465048,0.072306811,-5.05E-27,1131.066012,0.007501579,0.007501579,61326.51546
1205,1.88E+07,296.6291504,295.1015015,294.303894,294.9325256,294.396759,299.300293,296.7377625,296.0050659,296.561615,296.0834045,299.0166626,296.6759644,296.1109619,296.4655762,296.1402588,1.72E-12,5.58E-13,4.54E-13,7.36E-13,6.72E-13,-2.96E-12,1.99E-13,-9.02E-14,8.72E-14,-7.46E-14,1.26E-11,2.24E-12,2.07E-12,2.52E-12,1.67E-12,317.345459,287.3312683,287.3366699,287.3893738,287.34021,320.0387573,287.1642151,287.1742554,287.2079773,287.1766968,320.7831421,287.1586609,287.1674805,287.192627,287.1698608,7.501722813,-4.55E-25,-3.15E-25,-4.24E-24,-1.46E-25,-5.17E-24,-7.71E-24,286.9766541,295.6611328,296.9254761,297.0319214,295.5983276,296.8201904,296.9228821,286.0803528,286.0144959,286.0394287,0,0,0,0,0,288.75,299.8500061,285.9500122,285.9500122,285.9500122,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,295.5935974,296.8222656,296.9237976,0,0,0,0,0,0,5.60E-12,2.03E-11,1.76E-11,6.02E-13,7.94E-12,-1.61E-12,4.14E-12,0,2.11E-11,6.62E-16,9.55E-16,0,-1.68E-15,3.87E-15,7.49E-15,0.027569426,0.011009631,0.083156249,0.029617877,0.085739372,0.031679303,4.53E-15,6.77E-15,0.196465048,0.072306811,-8.17E-27,1131.066012,0.007501723,0.007501723,61326.52296
1206,1.88E+07,296.62677,295.0862732,294.2944031,294.9224243,294.3874512,299.3003235,296.7242432,295.9972839,296.5533142,296.0758667,299.0162964,296.6622925,296.1034851,296.4578857,296.1331482,-6.49E-12,-1.29E-12,-4.11E-13,-1.25E-12,-1.25E-12,1.12E-12,-1.14E-13,-1.57E-13,-5.84E-14,5.26E-13,5.78E-12,1.22E-12,6.95E-13,1.31E-12,1.24E-12,317.345459,287.3312683,287.3366699,287.3893738,287.34021,320.0387573,287.1642151,287.1742554,287.2079773,287.1766968,320.7831421,287.1586609,287.1674805,287.192627,287.1698608,7.501866341,-1.70E-25,-2.10E-24,-3.14E-24,-3.12E-26,-3.62E-24,-1.82E-24,286.9583435,295.6611328,296.9254761,297.0319214,295.5983276,296.8201904,296.9228821,286.0803528,286.0144959,286.0394287,0,0,0,0,0,288.75,299.8500061,285.9500122,285.9500122,285.9500122,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,295.5935974,296.8222656,296.9237976,0,0,0,0,0,0,5.45E-12,1.97E-11,1.71E-11,4.43E-12,1.14E-11,3.45E-12,0,1.31E-12,1.02E-11,0,-3.48E-15,2.39E-16,6.40E-16,1.88E-15,3.45E-15,0.027569426,0.011009631,0.083156249,0.029617877,0.085739372,0.031679303,2.12E-15,6.15E-16,0.196465048,0.072306811,-3.95E-27,1131.066012,0.007501866,0.007501866,61326.53046
1207,1.88E+07,296.6243591,295.071167,294.2849121,294.912384,294.3782043,299.3003235,296.7108765,295.989563,296.5450439,296.0683289,299.0159302,296.6488342,296.0960999,296.4502869,296.1260986,-2.90E-12,-4.03E-13,-2.93E-13,-6.64E-13,-1.17E-13,4.07E-12,5.24E-13,1.72E-13,4.04E-13,-3.43E-13,-9.89E-13,-6.53E-13,-1.14E-13,-1.09E-12,1.17E-13,317.345459,287.3312683,287.3366699,287.3893738,287.34021,320.0387573,287.1642151,287.1742554,287.2079773,287.1766968,320.7831421,287.1586609,287.1674805,287.192627,287.1698608,7.502007484,-1.20E-25,-3.51E-25,-3.57E-24,-4.22E-25,-1.13E-24,-1.29E-25,286.9400024,295.6611328,296.9254761,297.0319214,295.5983276,296.8201904,296.9228821,286.0803528,286.0144959,286.0394287,0,0,0,0,0,288.75,299.8500061,285.9500122,285.9500122,285.9500122,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,295.5935974,296.8222656,296.9237976,0,0,0,0,0,0,5.31E-12,1.92E-11,1.66E-11,5.18E-12,8.51E-12,1.61E-11,0,4.83E-12,0,0,-1.54E-15,8.79E-16,2.34E-15,0,-6.06E-16,0.027569426,0.011009631,0.083156249,0.029617877,0.085739372,0.031679303,8.79E-16,1.85E-16,0.196465048,0.072306811,-9.03E-28,1131.066012,0.007502007,0.007502007,61326.53796
1208,1.88E+07,296.6219177,295.0561523,294.2754822,294.9023438,294.3689575,299.300354,296.6976318,295.9818726,296.5368042,296.0608521,299.015564,296.6355286,296.0887756,296.442749,296.1190796,-3.18E-12,3.72E-13,-5.00E-13,-7.01E-15,-5.17E-13,5.57E-12,1.18E-12,3.34E-13,4.64E-13,1.57E-13,6.76E-12,1.78E-12,5.90E-13,6.04E-13,1.21E-12,317.345459,287.3312683,287.3366699,287.3893738,287.34021,320.0387573,287.1642151,287.1742554,287.2079773,287.1766968,320.7831421,287.1586609,287.1674805,287.192627,287.1698608,7.502152443,-2.07E-25,-2.69E-25,-2.77E-24,-1.07E-24,-3.33E-24,-2.08E-24,286.9216614,295.6611328,296.9254761,297.0319214,295.5983276,296.8201904,296.9228821,286.0803528,286.0144959,286.0394287,0,0,0,0,0,288.75,299.8500061,285.9500122,285.9500122,285.9500122,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,3.276000023,0.675000012,0.446999997,0.569999993,0.518999994,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,293.1499939,285.9500122,285.9500122,285.9500122,285.9500122,295.5935974,296.8222656,296.9237976,0,0,0,0,0,0,5.17E-12,1.87E-11,1.62E-11,3.18E-12,1.10E-11,2.90E-12,0,7.70E-12,1.09E-11,0,-1.67E-15,1.40E-15,3.21E-15,2.01E-15,4.02E-15,0.027569426,0.011009631,0.083156249,0.029617877,0.085739372,0.031679303,3.41E-15,5.56E-15,0.196465048,0.072306811,-3.42E-27,1131.066012,0.007502152,0.007502152,61326.54546
