time,pAtm,lon,lat,nTot,HGloHor,HDifHor,HDirNor,celHei,winSpe,winDir,nOpa,HHorIR,cloTim,TDewPoi,TBlaSky,relHum,solZen,solAlt,solDec,solTim,solHouAng,TDryBul,TWetBul
4521600.0,101325.0,-1.83015225364,0.693942910593,0.0963925925926,223.467327795,159.424230188,684.820036637,77777.0,1.53014916667,3.45751807723,0.0361472222222,208.567368607,4521600.0,257.082469907,246.488218326,0.47624070216,1.35253233513,0.218263991662,-0.191433939684,4520790.24779,325.619551579,265.191935648,263.221150436
4525200.0,101325.0,-1.83015225364,0.693942910593,0.011,404.882900641,165.611917551,870.479248166,77777.0,1.86315333333,3.3935744997,0.011,211.184014275,4525200.0,257.30055787,247.095570624,0.454974506173,1.18119430954,0.389602017255,-0.191178712662,4524390.53348,325.881371744,266.133333333,263.963860941
4528800.0,101325.0,-1.83015225364,0.693942910593,0.011,553.941944959,149.63436197,941.875057499,77777.0,2.47406390432,3.52028623897,0.011,214.252834028,4528800.0,257.428333333,248.055755757,0.416497993827,1.03683362464,0.533962702155,-0.190923398818,4527990.82036,326.143191994,267.133333333,264.66859602
4532400.0,101325.0,-1.83015225364,0.693942910593,0.703607407407,650.233238435,125.909464343,961.431451949,77777.0,2.98082330247,3.53831621589,0.0879509259259,220.791096296,4532400.0,257.528333333,249.75701853,0.394333333333,0.933374771921,0.637421554874,-0.190667998279,4531591.10843,326.405012331,267.957431481,265.2739622
4536000.0,101325.0,-1.83015225364,0.693942910593,0.8,690.525985981,91.556953125,968.693805287,77777.0,3.65351929012,4.34877871955,0.1,224.290785802,4536000.0,257.786508642,250.854166485,0.374333333333,0.886040950933,0.684755375862,-0.190412511174,4535191.39768,326.666832753,268.933333333,266.003641959
4539600.0,101325.0,-1.83015225364,0.693942910593,0.8,670.225479494,52.0131527778,966.893664072,77777.0,4.2690099537,5.22144334555,0.1,228.076759259,4539600.0,258.012324074,251.843612875,0.346535358796,0.903985866248,0.666810460547,-0.190156937628,4538791.68812,326.928653262,269.933333333,266.697087672
4543200.0,101325.0,-1.83015225364,0.693942910593,0.272294444444,588.674831748,12.9389010417,944.033479347,77777.0,5.01174344136,0.679058942566,0.187950925926,234.30345679,4543200.0,258.117489969,253.460870354,0.322063298611,0.983535056661,0.587261270134,-0.189901277771,4542391.97973,327.190473857,270.817258565,267.292117903
4546800.0,101325.0,-1.83015225364,0.693942910593,0.2,451.661728228,5.59929430298,840.642857853,77777.0,5.25666666667,0.0381457535879,0.2,235.783333333,4546800.0,258.390185957,253.996137456,0.328611226852,1.11109507411,0.459701252684,-0.189645531729,4545992.27253,327.452294537,271.220783102,267.65610512
4550400.0,101325.0,-1.83015225364,0.693942910593,0.2,283.058110442,7.15078106996,673.725205803,77777.0,5.45666666667,0.107155311994,0.2,236.783333333,4550400.0,258.60936965,254.152108344,0.33,1.27154373915,0.299252587643,-0.189389699629,4549592.5665,327.714115304,271.328333333,267.751248697
4554000.0,101325.0,-1.83015225364,0.693942910593,0.727705555556,99.3482209008,8.48521904762,344.802927675,77777.0,5.68325648148,0.140595544272,0.375901851852,241.086606481,4554000.0,258.837961317,255.317541482,0.33,1.45290828875,0.117888038041,-0.189133781599,4553192.86166,327.975936156,271.428333333,267.832501343
4557600.0,101325.0,-1.83015225364,0.693942910593,0.8,0.0001,1.19353439153,0.0001,77777.0,5.55068796296,0.480355049766,0.4,237.866666667,4557600.0,258.201666667,254.605117607,0.338130347222,1.64667548819,-0.0758791613978,-0.188877777766,4556793.15799,328.237757094,270.719304128,267.298976119
4561200.0,101325.0,-1.83015225364,0.693942910593,0.8,0.0001,0.0001,0.0001,77777.0,5.34333333333,0.904260935403,0.4,233.866666667,4561200.0,257.501666667,253.36903414,0.339962283951,1.84654246146,-0.275746134665,-0.188621688257,4560393.4555,328.499578117,269.593071412,266.38275215
4564800.0,101325.0,-1.83015225364,0.693942910593,0.975901851852,0.0001,0.0001,0.0001,21684.5379722,5.20980787037,1.29826929772,0.927705555556,248.082549242,4564800.0,256.54599537,256.589053551,0.340879436728,2.04694395345,-0.476147626659,-0.188365513201,4563993.75419,328.761399226,268.399156636,265.397646594
4568400.0,101325.0,-1.83015225364,0.693942910593,1.0,0.0001,0.0001,0.0001,14000.0,4.17838657407,1.84211249697,1.0,247.735567026,4568400.0,256.99550463,257.061687683,0.397,2.24131305965,-0.670516732855,-0.188109252723,4567594.05405,329.02322042,267.371852623,264.787545397
4572000.0,101325.0,-1.83015225364,0.693942910593,1.0,0.0001,0.0001,0.0001,14000.0,2.96,2.43708900632,1.0,244.006773867,4572000.0,257.541666667,256.162497451,0.457,2.41921459412,-0.848418267321,-0.187852906952,4571194.35509,329.2850417,266.290888596,264.109764997
4575600.0,101325.0,-1.83015225364,0.693942910593,0.120490740741,0.0001,0.0001,0.0001,70092.4620278,1.63369837963,3.04758484179,0.120490740741,212.170461905,4575600.0,258.041666667,247.437150743,0.536362839506,2.5609235363,-0.990127209502,-0.187596476015,4574794.6573,329.546863065,264.993655417,263.27346936
4579200.0,101325.0,-1.83015225364,0.693942910593,0.011,0.0001,0.0001,0.0001,77777.0,2.01339884259,3.24787289526,0.011,207.216666667,4579200.0,258.401217901,245.955606951,0.575062522046,2.63232927508,-1.06153294828,-0.187339960039,4578394.96069,329.808684516,264.615,263.075817902
4582800.0,101325.0,-1.83015225364,0.693942910593,0.011,0.0001,0.0001,0.0001,77777.0,2.74833333333,3.34552989702,0.011,206.216666667,4582800.0,258.61055142,245.727778191,0.595505834656,2.60356579423,-1.03276946744,-0.187083359152,4581995.26524,330.070506052,264.315,262.877061378
4586400.0,101325.0,-1.83015225364,0.693942910593,0.011,0.0001,0.0001,0.0001,77777.0,3.44833333333,3.47986888461,0.011,205.216666667,4586400.0,258.757865,245.209880225,0.642636833333,2.48801389375,-0.917217566952,-0.18682667348,4585595.57097,330.332327672,263.719443981,262.495995732
4590000.0,101325.0,-1.83015225364,0.693942910593,0.011,0.0001,0.0001,0.0001,77777.0,4.30650864198,3.49065850399,0.011,205.692060494,4590000.0,258.532990556,245.620571761,0.600833333333,2.32276753579,-0.751971208998,-0.186569903151,4589195.87786,330.594149378,264.22,262.809361112
4593600.0,101325.0,-1.83015225364,0.693942910593,0.011,0.0001,0.0001,0.0001,77777.0,5.1271927063,3.49065850399,0.011,207.390768441,4593600.0,258.138610758,246.081925354,0.550833333333,2.1338385823,-0.563042255509,-0.186313048292,4592796.18593,330.855971169,264.82,263.171541755
4597200.0,101325.0,-1.83015225364,0.693942910593,0.615656481481,0.0001,0.0001,0.0001,46926.453713,6.12117039474,3.49065850399,0.527705555556,220.669766479,4597200.0,257.59520181,249.842141043,0.506969444444,1.93490960262,-0.364113275823,-0.186056109032,4596396.49516,331.117793045,265.164328704,263.314383252
4600800.0,101325.0,-1.83015225364,0.693942910593,0.7,0.0001,0.0001,0.0001,42700.0,5.51550065789,3.52800800457,0.6,226.09258653,4600800.0,257.935366372,251.400134395,0.4765,1.73376999727,-0.162973670473,-0.185799085496,4599996.80556,331.379615006,266.29,264.189050556
4604400.0,101325.0,-1.83015225364,0.693942910593,0.7,15.7005376992,15.3628463463,13.2713145384,42700.0,4.67369374492,3.5975932533,0.6,230.455992063,4604400.0,258.364199431,252.640775131,0.4465,1.53614983002,0.0346464967753,-0.185541977812,4603597.11713,331.641437051,267.49,265.107433038
4608000.0,101325.0,-1.83015225364,0.693942910593,0.963852777778,119.228722669,114.160116309,59.5485637438,22559.237963,3.64563265818,3.5454164737,0.863852777778,243.746571268,4608000.0,258.582170963,256.169560598,0.413841018519,1.34780505892,0.222991267878,-0.185284786108,4607197.42986,331.903259182,268.450282593,265.783417356
4611600.0,101325.0,-1.83015225364,0.693942910593,1.0,188.779011338,176.039015575,43.0267119565,19800.0,4.66711849923,4.34877871955,0.9,257.278652076,4611600.0,260.832752778,259.589728803,0.41709787037,1.17605600837,0.394740318421,-0.18502751051,4610797.74375,332.165081396,270.863177719,267.842995767
4615200.0,101325.0,-1.83015225364,0.693942910593,1.0,214.294070699,203.437061947,27.8550625072,19800.0,6.01405491898,5.22144334555,0.9,269.393264991,4615200.0,263.408333333,262.601750433,0.427833333333,1.03122178353,0.539574543263,-0.184770151147,4614398.05881,332.426903696,273.326175667,269.968147671
4618800.0,101325.0,-1.83015225364,0.693942910593,1.0,231.905849834,220.353953352,14.7271349938,15490.4046296,7.38092021605,0.684008270244,0.9,282.550660714,4618800.0,265.908333333,265.850103639,0.450616898148,0.927349962151,0.643446364644,-0.184512708145,4617998.37503,332.68872608,276.053524826,272.388406175
4622400.0,101325.0,-1.83015225364,0.693942910593,1.0,304.311110102,273.012976896,50.2166667376,14900.0,8.95851929012,0.001,0.9,290.726601852,4622400.0,267.091114815,267.507660068,0.434333333333,0.879863722612,0.690932604183,-0.184255181631,4621598.69241,332.950548548,277.468333333,273.438479733
4626000.0,101325.0,-1.83015225364,0.693942910593,1.0,346.984217678,286.846908084,99.2522240529,14900.0,10.4757333676,0.001,0.9,296.7,4626000.0,267.541666667,268.873306024,0.414333333333,0.898051984013,0.672744342782,-0.183997571733,4625199.01095,333.212371101,278.768333333,274.341500902
4629600.0,101325.0,-1.83015225364,0.693942910593,0.912049074074,361.781923928,232.661800544,201.705159395,17890.3314815,12.2226260117,0.001,0.9,302.899423611,4629600.0,268.041666667,270.251996357,0.403128425926,0.978147026934,0.592649299861,-0.183739878579,4628799.33065,333.474193738,280.068333333,275.293771525
4633200.0,101325.0,-1.83015225364,0.693942910593,0.9,359.675317869,108.749140353,458.566257716,18300.0,11.6772742627,0.0373495005773,0.9,306.405159722,4633200.0,268.10512619,271.079061705,0.375981404321,1.10633502692,0.464461299878,-0.183482102294,4632399.65151,333.736016459,280.909001587,275.721828284
4636800.0,101325.0,-1.83015225364,0.693942910593,0.9,266.475716424,24.7346756927,594.680074124,18300.0,10.537583203,0.106893868751,0.9,309.35,4636800.0,267.896517646,271.767423096,0.354331618967,1.26733640383,0.303459922964,-0.183224243007,4635999.97353,333.997839265,281.676532363,276.121944647
4640400.0,101325.0,-1.83015225364,0.693942910593,0.196392592593,115.168667088,0.441669781746,423.376857901,70610.572213,9.69936320988,0.161829912437,0.196392592593,288.572569444,4640400.0,267.591352037,266.989387637,0.313539393939,1.44911627988,0.121680046917,-0.182966300845,4639600.2967,334.259662154,282.621268464,276.450714441
4644000.0,101325.0,-1.83015225364,0.693942910593,0.1,0.0001,2.02979111111,0.0001,77777.0,7.42,5.08572489453,0.1,276.166666667,4644000.0,267.63161463,264.186782931,0.374833333333,1.6431460546,-0.0723497278043,-0.182708275934,4643200.62103,334.521485128,280.561105147,275.437999216
4647600.0,101325.0,-1.83015225364,0.693942910593,0.1,0.0001,0.0001,0.0001,77777.0,5.02,5.01130582865,0.1,266.166666667,4647600.0,267.655167099,261.773564411,0.444833333333,1.84311508816,-0.272318761362,-0.182450168403,4646800.94651,334.783308185,277.992258242,273.949058174
4651200.0,101325.0,-1.83015225364,0.693942910593,0.275901851852,0.0001,0.0001,0.0001,77777.0,2.23444768519,4.08300551681,0.187950925926,258.975641975,4651200.0,267.600708025,260.008556828,0.53596882716,2.04343732988,-0.472641003083,-0.182191978379,4650401.27314,335.045131327,275.297162939,272.330962968
4654800.0,101325.0,-1.83015225364,0.693942910593,0.3,0.0001,0.0001,0.0001,77777.0,2.49166666667,4.01425727959,0.2,254.70920216,4654800.0,267.315,258.973221881,0.567688011188,2.23750010115,-0.666703774355,-0.181933705987,4654001.60093,335.306954552,274.177642325,271.562720913
4658400.0,101325.0,-1.83015225364,0.693942910593,0.3,0.0001,0.0001,0.0001,77777.0,2.99166666667,4.01425727959,0.2,252.529509259,4658400.0,267.015,258.265121148,0.577436136188,2.41479997029,-0.844003643495,-0.181675351357,4657601.92987,335.568777861,273.504132105,271.031233172
4662000.0,101325.0,-1.83015225364,0.693942910593,0.3,0.0001,0.0001,0.0001,77777.0,3.49166666667,4.01425727959,0.2,248.637541667,4662000.0,266.559040509,257.404575386,0.596751003086,2.5556104103,-0.984814083508,-0.181416914615,4661202.25996,335.830601253,272.708548642,270.441710227
4665600.0,101325.0,-1.83015225364,0.693942910593,0.3,0.0001,0.0001,0.0001,77777.0,3.45744149306,3.71679252957,0.2,246.433333333,4665600.0,266.161417824,256.879601793,0.601254058642,2.62622336176,-1.05542703496,-0.181158395888,4664802.5912,336.09242473,272.253450309,270.062503876
4669200.0,101325.0,-1.83015225364,0.693942910593,0.3,0.0001,0.0001,0.0001,77777.0,3.32785445602,3.2846836581,0.2,244.433333333,4669200.0,265.58,256.198860575,0.591624498457,2.59750521719,-1.0267088904,-0.180899795303,4668402.92359,336.354248289,271.68,269.498245496
4672800.0,101325.0,-1.83015225364,0.693942910593,0.0361472222222,0.0001,0.0001,0.0001,77777.0,3.15181944444,2.77909799128,0.0240981481481,234.408973485,4672800.0,264.98,253.749583161,0.591145625,2.48260113396,-0.911804807163,-0.180641112988,4672003.25712,336.616071932,271.08,268.961290469
4676400.0,101325.0,-1.83015225364,0.693942910593,0.011,0.0001,0.0001,0.0001,77777.0,2.87348611111,3.06596171934,0.011,233.890793821,4676400.0,264.764359182,253.461015555,0.582166666667,2.31795250731,-0.747156180519,-0.180382349069,4675603.5918,336.877895659,271.014225174,268.855040779
4680000.0,101325.0,-1.83015225364,0.693942910593,0.011,0.0001,0.0001,0.0001,77777.0,2.48660605159,3.41502756974,0.011,232.972399782,4680000.0,264.595423431,253.455022304,0.572166666667,2.12938477964,-0.558588452844,-0.180123503674,4679203.92763,337.139719469,271.05112441,268.834648547
4683600.0,101325.0,-1.83015225364,0.693942910593,0.351803703704,0.0001,0.0001,0.0001,77777.0,2.12196329365,3.76409342013,0.0879509259259,235.690641204,4683600.0,264.282815638,254.177170866,0.564825648148,1.93060370818,-0.359807381387,-0.179864576931,4682804.2646,337.401543362,270.912009306,268.672549199
4687200.0,101325.0,-1.83015225364,0.693942910593,0.4,0.0001,0.223835122054,0.0001,77777.0,2.31257242063,3.81569452052,0.1,242.514802662,4687200.0,264.648644136,255.734276785,0.521568796296,1.72944121743,-0.158644890634,-0.179605568965,4686404.60271,337.663367338,272.343684441,269.688092584
4690800.0,101325.0,-1.83015225364,0.693942910593,0.4,32.535741314,30.3919495716,102.984848292,77777.0,2.71945545635,3.7326415223,0.1,248.77046503,4690800.0,264.985,257.29864313,0.470833333333,1.53165398086,0.0391423459346,-0.179346479905,4690004.94197,337.925191397,273.922582425,270.735809716
4694400.0,101325.0,-1.83015225364,0.693942910593,0.224098148148,232.048427321,161.510760352,696.479763234,77777.0,3.04348611111,3.63414441966,0.0120490740741,249.225727844,4694400.0,265.324884722,257.628702706,0.430957916667,1.34301246012,0.227783866672,-0.179087309878,4693605.28237,338.187015539,275.309373188,271.635669978
4698000.0,101325.0,-1.83015225364,0.693942910593,0.2,415.753697994,167.048852393,873.425237545,77777.0,3.26515277778,4.10254873003,0.011,261.966666667,4698000.0,265.126031944,260.876769202,0.341143356481,1.17085428188,0.399942044919,-0.17882805901,4697205.6239,338.448839764,278.848333333,273.809005776
4701600.0,101325.0,-1.83015225364,0.693942910593,0.2,564.363963615,151.05,939.532007093,77777.0,3.37953889991,4.706034807,0.011,275.966666667,4701600.0,264.815,264.260722789,0.256389758598,1.02554784132,0.545248485472,-0.178568727429,4700805.96658,338.710664072,282.548333333,275.827646515
4705200.0,101325.0,-1.83015225364,0.693942910593,0.2,663.134833341,130.05,959.954817292,77777.0,3.42021538801,5.32812128933,0.0879509259259,296.706162037,4705200.0,264.312508333,268.57370064,0.185827215608,0.921265887388,0.649530439407,-0.178309315261,4704406.3104,338.972488463,286.248333333,277.640547797
4708800.0,101325.0,-1.83015225364,0.693942910593,0.2,716.367217699,108.246419444,969.520877366,77777.0,5.27389836861,5.38331575456,0.1,301.35,4708800.0,264.171666667,270.028000936,0.172166666667,0.873635782055,0.69716054474,-0.178049822635,4708006.65535,339.234312937,287.695786738,278.432861275
4712400.0,101325.0,-1.83015225364,0.693942910593,0.2,707.713151094,77.6655089226,968.385936235,77777.0,7.60190702229,5.30320111679,0.1,304.35,4712400.0,264.071666667,270.642079125,0.162166666667,0.892083374316,0.678712952479,-0.177790249677,4711607.00144,339.496137493,288.377434371,278.746123986
4716000.0,101325.0,-1.83015225364,0.693942910593,0.112049074074,630.332271307,36.3898098204,955.03699465,77777.0,10.0329667969,5.26301360373,0.0120490740741,302.984595238,4716000.0,263.82235463,270.237778035,0.151501921296,0.972742222036,0.598054104759,-0.177530596514,4715207.34866,339.757962132,289.194829846,279.125922705
4719600.0,101325.0,-1.83015225364,0.693942910593,0.1,486.208838032,0.413227345679,914.054875794,77777.0,9.63911893808,5.09927029791,0.011,298.849761795,4719600.0,263.515,269.718316397,0.149816134259,1.10157173442,0.469224592373,-0.177270863273,4718807.69702,340.019786853,288.739816451,278.811289028
4723200.0,101325.0,-1.83015225364,0.693942910593,0.1,308.104307194,0.0001,766.741801315,77777.0,8.77511768973,4.92473737271,0.011,295.536262539,4723200.0,263.142243254,268.858289118,0.14933525463,1.2631332609,0.307663065895,-0.177011050082,4722408.04652,340.281611656,287.921679215,278.279239502
4726800.0,101325.0,-1.83015225364,0.693942910593,0.451803703704,113.171896641,0.695170138889,404.646770372,77777.0,7.8582672619,4.75020444751,0.0879509259259,297.181320409,4726800.0,262.621600595,269.105325807,0.157649467593,1.44533088429,0.125465442509,-0.176751157068,4726008.39714,340.543436542,287.278284127,277.97089743
4730400.0,101325.0,-1.83015225364,0.693942910593,0.5,0.0001,2.41397222222,0.0001,77777.0,7.46536369048,4.74290599887,0.1,293.188278241,4730400.0,262.628697024,268.070733348,0.167833333333,1.63962192411,-0.0688255973129,-0.176491184357,4729608.7489,340.80526151,286.031666667,277.277090874
4734000.0,101325.0,-1.83015225364,0.693942910593,0.5,0.0001,0.0001,0.0001,77777.0,7.08616931217,4.8194321865,0.1,287.248706173,4734000.0,262.652002543,266.858339351,0.185520516975,1.83968871867,-0.268892391878,-0.176231132076,4733209.10178,341.067086561,284.731666667,276.609678205
4737600.0,101325.0,-1.83015225364,0.693942910593,0.587950925926,0.0001,0.0001,0.0001,77777.0,6.841375,4.87586127176,0.275901851852,289.153380864,4737600.0,262.539482305,267.024154339,0.195923958333,2.03992466896,-0.469128342164,-0.175971000354,4736809.4558,341.328911693,283.431666667,275.830662255
4741200.0,101325.0,-1.83015225364,0.693942910593,0.6,0.0001,0.0001,0.0001,77777.0,5.55933611111,5.74064653318,0.3,278.6,4741200.0,263.105310802,264.829894022,0.244112364969,2.23367143032,-0.66287510353,-0.175710789316,4740409.81094,341.590736908,280.800453509,274.436460011
4744800.0,101325.0,-1.83015225364,0.693942910593,0.6,0.0001,0.0001,0.0001,77777.0,3.94621093107,1.24755178417,0.3,266.6,4744800.0,263.641666667,261.891874835,0.32139375,2.41035826049,-0.839561933696,-0.17545049909,4744010.16721,341.852562204,277.543015534,272.634755158
4748400.0,101325.0,-1.83015225364,0.693942910593,0.424098148148,0.0001,0.0001,0.0001,77777.0,2.30852026749,1.50588769535,0.3,254.017069444,4748400.0,264.141666667,258.961839679,0.431321979167,2.55026048623,-0.979464159439,-0.175190129803,4747610.5246,342.114387583,274.307339892,270.807114903
4752000.0,101325.0,-1.83015225364,0.693942910593,0.4,0.0001,0.0001,0.0001,77777.0,2.23796579218,1.1995150186,0.3,252.216666667,4752000.0,264.865634722,258.088606181,0.488388773148,2.62007269751,-1.04927637072,-0.174929681582,4751210.88312,342.376213043,273.194970514,270.225470476
4755600.0,101325.0,-1.83015225364,0.693942910593,0.4,0.0001,0.0001,0.0001,77777.0,2.3763218107,0.744113133934,0.3,251.216666667,4755600.0,265.676666667,257.971429007,0.547,2.59138231132,-1.02058598453,-0.174669154554,4754811.24277,342.638038585,272.862468485,270.287188219
4759200.0,101325.0,-1.83015225364,0.693942910593,0.0481962962963,0.0001,0.0001,0.0001,77777.0,2.52036496914,0.184452612139,0.0361472222222,240.785804784,4759200.0,266.371670988,255.284203927,0.607,2.47711041411,-0.90631408732,-0.174408548846,4758411.60354,342.899864208,272.197367037,270.044877688
4762800.0,101325.0,-1.83015225364,0.693942910593,0.011,0.0001,0.0001,0.0001,77777.0,3.1502191358,0.871171200348,0.011,237.535638117,4762800.0,266.545541281,254.43881168,0.651182469136,2.3130558682,-0.742259541408,-0.174147864585,4762011.96543,343.161689913,271.605118889,269.755991441
4766400.0,101325.0,-1.83015225364,0.693942910593,0.011,0.0001,0.0001,0.0001,77777.0,3.7683970679,1.83786448749,0.011,234.65,4766400.0,266.553936613,253.708423956,0.699164952301,2.12485200158,-0.554055674784,-0.173887101898,4765612.32844,343.4235157,270.823333333,269.295255865
4770000.0,101325.0,-1.83015225364,0.693942910593,0.011,0.0001,0.0001,0.0001,77777.0,4.47850617284,2.8322394795,0.011,231.384101852,4770000.0,266.48771956,252.943355714,0.748315088384,1.92622324007,-0.355426913273,-0.173626260912,4769212.69257,343.685341568,270.023333333,268.800127045
4773600.0,101325.0,-1.83015225364,0.693942910593,0.011,0.0001,0.2190888014,0.0001,77777.0,4.77693904321,2.94629493162,0.011,231.709787037,4773600.0,266.170611111,253.05303,0.703509166667,1.72504228404,-0.154245957245,-0.173365341755,4772813.05781,343.947167517,270.220451389,268.760804054
4777200.0,101325.0,-1.83015225364,0.693942910593,0.011,33.5256640491,29.6537270654,98.1465999494,77777.0,4.87673040123,2.8598131821,0.011,232.783333333,4777200.0,265.58,253.254171901,0.650833333333,1.52709180031,0.0437045264867,-0.173104344552,4776413.42418,344.208993548,270.585,268.827696428
4780800.0,101325.0,-1.83015225364,0.693942910593,0.0879509259259,231.479856861,161.325905048,663.622221019,77777.0,5.08683950617,2.81488997281,0.0879509259259,236.237777778,4780800.0,264.98,254.319544127,0.600833333333,1.33815647309,0.232639853704,-0.172843269432,4780013.79166,344.47081966,270.885,268.838371148
4784400.0,101325.0,-1.83015225364,0.693942910593,0.1,413.642328318,166.178875136,854.031431569,77777.0,4.88527237654,2.62011262396,0.1,245.05,4784400.0,265.227806019,256.258487108,0.527439409722,1.16559109772,0.405205229074,-0.17258211652,4783614.16026,344.732645853,272.752776389,270.076950611
4788000.0,101325.0,-1.83015225364,0.693942910593,0.1,566.225623219,149.504795988,939.580390706,77777.0,4.48284791667,2.3742532729,0.1,254.05,4788000.0,265.585,258.672805952,0.454742361111,1.01981374643,0.550982580367,-0.172320885945,4787214.52997,344.994472127,275.23,271.730359781
4791600.0,101325.0,-1.83015225364,0.693942910593,0.1,669.870318055,132.609347222,959.988877701,77777.0,4.1891382716,2.0663498068,0.1,263.249423611,4791600.0,265.885,261.001891591,0.388735729167,0.915124425356,0.655671901439,-0.172059577833,4790814.9008,345.256298482,277.63,273.222820548
4795200.0,101325.0,-1.83015225364,0.693942910593,0.1,722.153966211,108.97149504,969.176334601,77777.0,3.70833333333,2.79553205104,0.1,269.755159722,4795200.0,266.185,262.711514107,0.3565,0.86735897152,0.703437355275,-0.171798192311,4794415.27274,345.518124918,279.37006125,274.344587995
4798800.0,101325.0,-1.83015225364,0.693942910593,0.1,713.420361458,79.7432624224,967.484002773,77777.0,3.20833333333,3.75775254728,0.1,275.7,4798800.0,266.335687963,264.042871332,0.3265,0.88608190489,0.684714421905,-0.171536729505,4798015.64579,345.779951435,280.746295792,275.149498776
4802400.0,101325.0,-1.83015225364,0.693942910593,0.0120490740741,637.139076806,40.1765027174,955.012759769,77777.0,2.70833333333,4.76369603513,0.0120490740741,278.233097222,4802400.0,266.441628241,264.479398499,0.2965,0.967322420744,0.603473906051,-0.171275189544,4801616.01995,346.041778032,282.334533693,276.067911402
4806000.0,101325.0,-1.83015225364,0.693942910593,0.011,497.923376569,2.7737787037,919.66936506,77777.0,3.47748564815,5.16035682173,0.011,277.216666667,4806000.0,266.375343981,264.52067575,0.297426,1.09680669779,0.473989629003,-0.171013572554,4805216.39521,346.30360471,282.412034208,276.13485469
4809600.0,101325.0,-1.83015225364,0.693942910593,0.011,320.071413076,0.0001,807.544231143,77777.0,4.74,5.50942267213,0.011,276.216666667,4809600.0,266.271666667,264.363943765,0.300263473545,1.2589354479,0.311860878899,-0.170751878661,4808816.77159,346.565431469,282.272040411,276.058061826
4813200.0,101325.0,-1.83015225364,0.693942910593,0.011,120.256934654,0.835496031746,435.677688262,77777.0,5.94,5.88169251333,0.011,275.748462963,4813200.0,266.004628086,264.40773728,0.288493392857,1.44155288723,0.12924343957,-0.170490107993,4812417.14907,346.827258308,282.389338728,276.029964298
4816800.0,101325.0,-1.83015225364,0.693942910593,0.011,0.0001,2.41397222222,0.0001,77777.0,5.55953301768,5.9405375819,0.011,268.097092593,4816800.0,265.878078395,262.298617125,0.326733981481,1.63610358202,-0.0653072552273,-0.170228260677,4816017.52766,347.089085228,280.17,274.709489842
4820400.0,101325.0,-1.83015225364,0.693942910593,0.011,0.0001,0.0001,0.0001,77777.0,4.67372013714,5.93411945678,0.011,258.95,4820400.0,265.698990741,260.008027217,0.387,1.83626360388,-0.265467277088,-0.16996633684,4819617.90736,347.350912227,277.77,273.321805544
4824000.0,101325.0,-1.83015225364,0.693942910593,0.011,0.0001,0.0001,0.0001,77777.0,3.64563265818,5.93411945678,0.011,248.937541667,4824000.0,265.390861728,257.686870779,0.447,2.03640606684,-0.465609740043,-0.169704336608,4823218.28815,347.612739308,275.37,271.79481993
4827600.0,101325.0,-1.83015225364,0.693942910593,0.011,0.0001,0.0001,0.0001,77777.0,4.66711849923,6.13261961787,0.011,242.120094444,4827600.0,265.271666667,255.883895838,0.499091234568,2.22982710824,-0.659030781441,-0.169442260108,4826818.67005,347.874566468,273.473979259,270.529014039
4831200.0,101325.0,-1.83015225364,0.693942910593,0.011,0.0001,0.0001,0.0001,77777.0,6.0180281097,0.819923645569,0.011,237.102568519,4831200.0,265.180449728,254.461793163,0.556459403292,2.40588970128,-0.835093374487,-0.169180107468,4830419.05306,348.136393708,271.977485931,269.566284394
4834800.0,101325.0,-1.83015225364,0.693942910593,0.011,0.0001,0.0001,0.0001,77777.0,7.60228936569,0.299905743134,0.011,231.061247737,4834800.0,264.919925272,252.599760767,0.642648847737,2.54487448427,-0.974078157478,-0.168917878814,4834019.43716,348.398221029,270.053634184,268.303252427
4838400.0,101325.0,-1.83015225364,0.693942910593,0.011,0.0001,0.0001,0.0001,77777.0,6.63835701653,0.526798545894,0.011,228.346292842,4838400.0,264.615,252.116498973,0.65,2.61387873472,-1.04308240792,-0.168655574273,4837619.82236,348.660048429,269.614678942,267.940148611
4842000.0,101325.0,-1.83015225364,0.693942910593,0.011,0.0001,0.0001,0.0001,77777.0,5.26472838114,0.770319147697,0.011,227.050082176,4842000.0,264.311389601,251.76042532,0.65,2.58519932987,-1.01440300307,-0.168393193972,4841220.20866,348.92187591,269.311346418,267.663556445
4845600.0,101325.0,-1.83015225364,0.693942910593,0.896,0.0001,0.0001,0.0001,15436.008,3.63919657241,0.986768075607,0.896,255.550537022,4845600.0,263.805426253,258.309602625,0.64936,2.47154415401,-0.900747827215,-0.168130738038,4844820.59606,349.18370347,268.822319915,267.214164775
4849200.0,101325.0,-1.83015225364,0.693942910593,1.0,0.0001,0.0001,0.0001,8200.0,4.0,1.32645023152,1.0,259.158102641,4849200.0,263.834461084,260.047995739,0.65784,2.30807980243,-0.737283475639,-0.167868206597,4848420.98455,349.44553111,268.67589977,267.119694051
4852800.0,101325.0,-1.83015225364,0.693942910593,1.0,0.0001,0.0001,0.0001,8200.0,4.5,1.67551608191,1.0,258.2,4852800.0,263.852285714,259.874220619,0.668,2.12024223771,-0.549445910918,-0.167605599778,4852021.37414,349.707358829,268.491803636,266.997585404
