time,InternalGains
5133600.0,576.0
5137200.0,576.0
5140800.0,576.0
5144400.0,576.0
5148000.0,576.0
5151600.0,576.0
5155200.0,576.0
5158800.0,576.0
5162400.0,57.6
5166000.0,57.6
5169600.0,57.6
5173200.0,57.6
5176800.0,57.6
5180400.0,57.6
5184000.0,57.6
5187600.0,57.6
5191200.0,57.6
5194800.0,57.6
5198400.0,57.6
5202000.0,57.6
5205600.0,57.6
5209200.0,57.6
5212800.0,576.0
5216400.0,576.0
5220000.0,576.0
5223600.0,576.0
5227200.0,576.0
5230800.0,576.0
5234400.0,576.0
5238000.0,576.0
5241600.0,576.0
5245200.0,576.0
5248800.0,57.6
5252400.0,57.6
5256000.0,57.6
5259600.0,57.6
5263200.0,57.6
5266800.0,57.6
5270400.0,57.6
5274000.0,57.6
5277600.0,57.6
5281200.0,57.6
5284800.0,57.6
5288400.0,57.6
5292000.0,57.6
5295600.0,57.6
5299200.0,576.0
5302800.0,576.0
5306400.0,576.0
5310000.0,576.0
5313600.0,576.0
5317200.0,576.0
5320800.0,576.0
5324400.0,576.0
5328000.0,576.0
5331600.0,576.0
5335200.0,57.6
5338800.0,57.6
5342400.0,57.6
5346000.0,57.6
5349600.0,57.6
5353200.0,57.6
5356800.0,57.6
5360400.0,57.6
5364000.0,57.6
5367600.0,57.6
5371200.0,57.6
5374800.0,57.6
5378400.0,57.6
5382000.0,57.6
5385600.0,576.0
5389200.0,576.0
5392800.0,576.0
5396400.0,576.0
5400000.0,576.0
5403600.0,576.0
5407200.0,576.0
5410800.0,576.0
5414400.0,576.0
5418000.0,576.0
5421600.0,57.6
5425200.0,57.6
5428800.0,57.6
5432400.0,57.6
5436000.0,57.6
5439600.0,57.6
5443200.0,57.6
5446800.0,57.6
5450400.0,57.6
5454000.0,57.6
5457600.0,57.6
5461200.0,57.6
5464800.0,57.6
5468400.0,57.6
5472000.0,576.0
5475600.0,576.0
5479200.0,576.0
5482800.0,576.0
5486400.0,576.0
5490000.0,576.0
5493600.0,576.0
5497200.0,576.0
5500800.0,576.0
5504400.0,576.0
5508000.0,57.6
5511600.0,57.6
5515200.0,57.6
5518800.0,57.6
5522400.0,57.6
5526000.0,57.6
5529600.0,57.6
5533200.0,57.6
5536800.0,57.6
5540400.0,57.6
5544000.0,57.6
5547600.0,57.6
5551200.0,57.6
5554800.0,57.6
5558400.0,576.0
5562000.0,576.0
5565600.0,576.0
5569200.0,576.0
5572800.0,576.0
5576400.0,576.0
5580000.0,576.0
5583600.0,576.0
5587200.0,576.0
5590800.0,576.0
5594400.0,57.6
5598000.0,57.6
5601600.0,57.6
5605200.0,57.6
5608800.0,57.6
5612400.0,57.6
5616000.0,57.6
5619600.0,57.6
5623200.0,57.6
5626800.0,57.6
5630400.0,57.6
5634000.0,57.6
5637600.0,57.6
5641200.0,57.6
5644800.0,576.0
5648400.0,576.0
5652000.0,576.0
5655600.0,576.0
5659200.0,576.0
5662800.0,576.0
5666400.0,576.0
5670000.0,576.0
5673600.0,576.0
5677200.0,576.0
5680800.0,57.6
5684400.0,57.6
5688000.0,57.6
5691600.0,57.6
5695200.0,57.6
5698800.0,57.6
5702400.0,57.6
5706000.0,57.6
5709600.0,57.6
5713200.0,57.6
5716800.0,57.6
5720400.0,57.6
5724000.0,57.6
5727600.0,57.6
5731200.0,576.0
5734800.0,576.0
5738400.0,576.0
5742000.0,576.0
5745600.0,576.0
5749200.0,576.0
5752800.0,576.0
5756400.0,576.0
5760000.0,576.0
5763600.0,576.0
5767200.0,57.6
5770800.0,57.6
5774400.0,57.6
5778000.0,57.6
5781600.0,57.6
5785200.0,57.6
5788800.0,57.6
5792400.0,57.6
5796000.0,57.6
5799600.0,57.6
5803200.0,57.6
5806800.0,57.6
5810400.0,57.6
5814000.0,57.6
5817600.0,576.0
5821200.0,576.0
5824800.0,576.0
5828400.0,576.0
5832000.0,576.0
5835600.0,576.0
5839200.0,576.0
5842800.0,576.0
5846400.0,576.0
5850000.0,576.0
5853600.0,57.6
5857200.0,57.6
5860800.0,57.6
5864400.0,57.6
5868000.0,57.6
5871600.0,57.6
5875200.0,57.6
5878800.0,57.6
5882400.0,57.6
5886000.0,57.6
5889600.0,57.6
5893200.0,57.6
5896800.0,57.6
5900400.0,57.6
5904000.0,576.0
5907600.0,576.0
5911200.0,576.0
5914800.0,576.0
5918400.0,576.0
5922000.0,576.0
5925600.0,576.0
5929200.0,576.0
5932800.0,576.0
5936400.0,576.0
5940000.0,57.6
5943600.0,57.6
5947200.0,57.6
5950800.0,57.6
5954400.0,57.6
5958000.0,57.6
5961600.0,57.6
5965200.0,57.6
5968800.0,57.6
5972400.0,57.6
5976000.0,57.6
5979600.0,57.6
5983200.0,57.6
5986800.0,57.6
5990400.0,576.0
5994000.0,576.0
5997600.0,576.0
6001200.0,576.0
6004800.0,576.0
6008400.0,576.0
6012000.0,576.0
6015600.0,576.0
6019200.0,576.0
6022800.0,576.0
6026400.0,57.6
6030000.0,57.6
6033600.0,57.6
6037200.0,57.6
6040800.0,57.6
6044400.0,57.6
6048000.0,57.6
6051600.0,57.6
6055200.0,57.6
6058800.0,57.6
6062400.0,57.6
6066000.0,57.6
6069600.0,57.6
6073200.0,57.6
6076800.0,576.0
6080400.0,576.0
6084000.0,576.0
6087600.0,576.0
6091200.0,576.0
6094800.0,576.0
6098400.0,576.0
6102000.0,576.0
6105600.0,576.0
6109200.0,576.0
6112800.0,57.6
6116400.0,57.6
6120000.0,57.6
6123600.0,57.6
6127200.0,57.6
6130800.0,57.6
6134400.0,57.6
6138000.0,57.6
6141600.0,57.6
6145200.0,57.6
6148800.0,57.6
6152400.0,57.6
6156000.0,57.6
6159600.0,57.6
6163200.0,576.0
6166800.0,576.0
6170400.0,576.0
6174000.0,576.0
6177600.0,576.0
6181200.0,576.0
6184800.0,576.0
6188400.0,576.0
6192000.0,576.0
6195600.0,576.0
6199200.0,57.6
6202800.0,57.6
6206400.0,57.6
6210000.0,57.6
6213600.0,57.6
6217200.0,57.6
6220800.0,57.6
6224400.0,57.6
6228000.0,57.6
6231600.0,57.6
6235200.0,57.6
6238800.0,57.6
6242400.0,57.6
6246000.0,57.6
6249600.0,576.0
6253200.0,576.0
6256800.0,576.0
6260400.0,576.0
6264000.0,576.0
6267600.0,576.0
6271200.0,576.0
6274800.0,576.0
6278400.0,576.0
6282000.0,576.0
6285600.0,57.6
6289200.0,57.6
6292800.0,57.6
6296400.0,57.6
6300000.0,57.6
6303600.0,57.6
6307200.0,57.6
6310800.0,57.6
6314400.0,57.6
6318000.0,57.6
6321600.0,57.6
6325200.0,57.6
6328800.0,57.6
6332400.0,57.6
6336000.0,576.0
6339600.0,576.0
6343200.0,576.0
6346800.0,576.0
6350400.0,576.0
6354000.0,576.0
6357600.0,576.0
6361200.0,576.0
6364800.0,576.0
6368400.0,576.0
6372000.0,57.6
6375600.0,57.6
6379200.0,57.6
6382800.0,57.6
6386400.0,57.6
6390000.0,57.6
6393600.0,57.6
6397200.0,57.6
6400800.0,57.6
6404400.0,57.6
6408000.0,57.6
6411600.0,57.6
6415200.0,57.6
6418800.0,57.6
6422400.0,576.0
6426000.0,576.0
6429600.0,576.0
6433200.0,576.0
6436800.0,576.0
6440400.0,576.0
6444000.0,576.0
6447600.0,576.0
6451200.0,576.0
6454800.0,576.0
6458400.0,57.6
6462000.0,57.6
6465600.0,57.6
6469200.0,57.6
6472800.0,57.6
6476400.0,57.6
6480000.0,57.6
6483600.0,57.6
6487200.0,57.6
6490800.0,57.6
6494400.0,57.6
6498000.0,57.6
6501600.0,57.6
6505200.0,57.6
6508800.0,576.0
6512400.0,576.0
6516000.0,576.0
6519600.0,576.0
6523200.0,576.0
6526800.0,576.0
6530400.0,576.0
6534000.0,576.0
6537600.0,576.0
6541200.0,576.0
6544800.0,57.6
6548400.0,57.6
6552000.0,57.6
6555600.0,57.6
6559200.0,57.6
6562800.0,57.6
6566400.0,57.6
6570000.0,57.6
6573600.0,57.6
6577200.0,57.6
6580800.0,57.6
6584400.0,57.6
6588000.0,57.6
6591600.0,57.6
6595200.0,576.0
6598800.0,576.0
6602400.0,576.0
6606000.0,576.0
6609600.0,576.0
6613200.0,576.0
6616800.0,576.0
6620400.0,576.0
6624000.0,576.0
6627600.0,576.0
6631200.0,57.6
6634800.0,57.6
6638400.0,57.6
6642000.0,57.6
6645600.0,57.6
6649200.0,57.6
6652800.0,57.6
6656400.0,57.6
6660000.0,57.6
6663600.0,57.6
6667200.0,57.6
6670800.0,57.6
6674400.0,57.6
6678000.0,57.6
6681600.0,576.0
6685200.0,576.0
6688800.0,576.0
6692400.0,576.0
6696000.0,576.0
6699600.0,576.0
6703200.0,576.0
6706800.0,576.0
6710400.0,576.0
6714000.0,576.0
6717600.0,57.6
6721200.0,57.6
6724800.0,57.6
6728400.0,57.6
6732000.0,57.6
6735600.0,57.6
6739200.0,57.6
6742800.0,57.6
6746400.0,57.6
6750000.0,57.6
6753600.0,57.6
6757200.0,57.6
6760800.0,57.6
6764400.0,57.6
6768000.0,576.0
6771600.0,576.0
6775200.0,576.0
6778800.0,576.0
6782400.0,576.0
6786000.0,576.0
6789600.0,576.0
6793200.0,576.0
6796800.0,576.0
6800400.0,576.0
6804000.0,57.6
6807600.0,57.6
6811200.0,57.6
6814800.0,57.6
6818400.0,57.6
6822000.0,57.6
6825600.0,57.6
6829200.0,57.6
6832800.0,57.6
6836400.0,57.6
6840000.0,57.6
6843600.0,57.6
6847200.0,57.6
6850800.0,57.6
6854400.0,576.0
6858000.0,576.0
6861600.0,576.0
6865200.0,576.0
6868800.0,576.0
6872400.0,576.0
6876000.0,576.0
6879600.0,576.0
6883200.0,576.0
6886800.0,576.0
6890400.0,57.6
6894000.0,57.6
6897600.0,57.6
6901200.0,57.6
6904800.0,57.6
6908400.0,57.6
6912000.0,57.6
6915600.0,57.6
6919200.0,57.6
6922800.0,57.6
6926400.0,57.6
6930000.0,57.6
6933600.0,57.6
6937200.0,57.6
6940800.0,576.0
6944400.0,576.0
6948000.0,576.0
6951600.0,576.0
6955200.0,576.0
6958800.0,576.0
6962400.0,576.0
6966000.0,576.0
6969600.0,576.0
6973200.0,576.0
6976800.0,57.6
6980400.0,57.6
6984000.0,57.6
6987600.0,57.6
6991200.0,57.6
6994800.0,57.6
6998400.0,57.6
7002000.0,57.6
7005600.0,57.6
7009200.0,57.6
7012800.0,57.6
7016400.0,57.6
7020000.0,57.6
7023600.0,57.6
7027200.0,576.0
7030800.0,576.0
7034400.0,576.0
7038000.0,576.0
7041600.0,576.0
7045200.0,576.0
7048800.0,576.0
7052400.0,576.0
7056000.0,576.0
7059600.0,576.0
7063200.0,57.6
7066800.0,57.6
7070400.0,57.6
7074000.0,57.6
7077600.0,57.6
7081200.0,57.6
7084800.0,57.6
7088400.0,57.6
7092000.0,57.6
7095600.0,57.6
7099200.0,57.6
7102800.0,57.6
7106400.0,57.6
7110000.0,57.6
7113600.0,576.0
7117200.0,576.0
7120800.0,576.0
7124400.0,576.0
7128000.0,576.0
7131600.0,576.0
7135200.0,576.0
7138800.0,576.0
7142400.0,576.0
7146000.0,576.0
7149600.0,57.6
7153200.0,57.6
7156800.0,57.6
7160400.0,57.6
7164000.0,57.6
7167600.0,57.6
7171200.0,57.6
7174800.0,57.6
7178400.0,57.6
7182000.0,57.6
7185600.0,57.6
7189200.0,57.6
7192800.0,57.6
7196400.0,57.6
7200000.0,576.0
7203600.0,576.0
7207200.0,576.0
7210800.0,576.0
7214400.0,576.0
7218000.0,576.0
7221600.0,576.0
7225200.0,576.0
7228800.0,576.0
7232400.0,576.0
7236000.0,57.6
7239600.0,57.6
7243200.0,57.6
7246800.0,57.6
7250400.0,57.6
7254000.0,57.6
7257600.0,57.6
7261200.0,57.6
7264800.0,57.6
7268400.0,57.6
7272000.0,57.6
7275600.0,57.6
7279200.0,57.6
7282800.0,57.6
7286400.0,576.0
7290000.0,576.0
7293600.0,576.0
7297200.0,576.0
7300800.0,576.0
7304400.0,576.0
7308000.0,576.0
7311600.0,576.0
7315200.0,576.0
7318800.0,576.0
7322400.0,57.6
7326000.0,57.6
7329600.0,57.6
7333200.0,57.6
7336800.0,57.6
7340400.0,57.6
7344000.0,57.6
7347600.0,57.6
7351200.0,57.6
7354800.0,57.6
7358400.0,57.6
7362000.0,57.6
7365600.0,57.6
7369200.0,57.6
7372800.0,576.0
7376400.0,576.0
7380000.0,576.0
7383600.0,576.0
7387200.0,576.0
7390800.0,576.0
7394400.0,576.0
7398000.0,576.0
7401600.0,576.0
7405200.0,576.0
7408800.0,57.6
7412400.0,57.6
7416000.0,57.6
7419600.0,57.6
7423200.0,57.6
7426800.0,57.6
7430400.0,57.6
7434000.0,57.6
7437600.0,57.6
7441200.0,57.6
7444800.0,57.6
7448400.0,57.6
7452000.0,57.6
7455600.0,57.6
7459200.0,576.0
7462800.0,576.0
7466400.0,576.0
7470000.0,576.0
7473600.0,576.0
7477200.0,576.0
7480800.0,576.0
7484400.0,576.0
7488000.0,576.0
7491600.0,576.0
7495200.0,57.6
7498800.0,57.6
7502400.0,57.6
7506000.0,57.6
7509600.0,57.6
7513200.0,57.6
7516800.0,57.6
7520400.0,57.6
7524000.0,57.6
7527600.0,57.6
7531200.0,57.6
7534800.0,57.6
7538400.0,57.6
7542000.0,57.6
7545600.0,576.0
7549200.0,576.0
7552800.0,576.0
7556400.0,576.0
7560000.0,576.0
7563600.0,576.0
7567200.0,576.0
7570800.0,576.0
7574400.0,576.0
7578000.0,576.0
7581600.0,57.6
7585200.0,57.6
7588800.0,57.6
7592400.0,57.6
7596000.0,57.6
7599600.0,57.6
7603200.0,57.6
7606800.0,57.6
7610400.0,57.6
7614000.0,57.6
7617600.0,57.6
7621200.0,57.6
7624800.0,57.6
7628400.0,57.6
7632000.0,576.0
7635600.0,576.0
7639200.0,576.0
7642800.0,576.0
7646400.0,576.0
7650000.0,576.0
7653600.0,576.0
7657200.0,576.0
7660800.0,576.0
7664400.0,576.0
7668000.0,57.6
7671600.0,57.6
7675200.0,57.6
7678800.0,57.6
7682400.0,57.6
7686000.0,57.6
7689600.0,57.6
7693200.0,57.6
7696800.0,57.6
7700400.0,57.6
7704000.0,57.6
7707600.0,57.6
7711200.0,57.6
7714800.0,57.6
7718400.0,576.0
7722000.0,576.0
7725600.0,576.0
7729200.0,576.0
7732800.0,576.0
7736400.0,576.0
7740000.0,576.0
7743600.0,576.0
7747200.0,576.0
7750800.0,576.0
7754400.0,57.6
7758000.0,57.6
7761600.0,57.6
7765200.0,57.6
7768800.0,57.6
7772400.0,57.6
7776000.0,57.6
7779600.0,57.6
7783200.0,57.6
7786800.0,57.6
7790400.0,57.6
7794000.0,57.6
7797600.0,57.6
7801200.0,57.6
7804800.0,576.0
7808400.0,576.0
7812000.0,576.0
7815600.0,576.0
7819200.0,576.0
7822800.0,576.0
7826400.0,576.0
7830000.0,576.0
7833600.0,576.0
7837200.0,576.0
7840800.0,57.6
7844400.0,57.6
7848000.0,57.6
7851600.0,57.6
7855200.0,57.6
7858800.0,57.6
7862400.0,57.6
7866000.0,57.6
7869600.0,57.6
7873200.0,57.6
7876800.0,57.6
7880400.0,57.6
7884000.0,57.6
7887600.0,57.6
7891200.0,576.0
7894800.0,576.0
7898400.0,576.0
7902000.0,576.0
7905600.0,576.0
7909200.0,576.0
7912800.0,576.0
7916400.0,576.0
7920000.0,576.0
7923600.0,576.0
7927200.0,57.6
7930800.0,57.6
7934400.0,57.6
7938000.0,57.6
7941600.0,57.6
7945200.0,57.6
7948800.0,57.6
7952400.0,57.6
7956000.0,57.6
7959600.0,57.6
7963200.0,57.6
7966800.0,57.6
7970400.0,57.6
7974000.0,57.6
7977600.0,576.0
7981200.0,576.0
7984800.0,576.0
7988400.0,576.0
7992000.0,576.0
7995600.0,576.0
7999200.0,576.0
8002800.0,576.0
8006400.0,576.0
8010000.0,576.0
8013600.0,57.6
8017200.0,57.6
8020800.0,57.6
8024400.0,57.6
8028000.0,57.6
8031600.0,57.6
8035200.0,57.6
8038800.0,57.6
8042400.0,57.6
8046000.0,57.6
8049600.0,57.6
8053200.0,57.6
8056800.0,57.6
8060400.0,57.6
8064000.0,576.0
8067600.0,576.0
8071200.0,576.0
8074800.0,576.0
8078400.0,576.0
8082000.0,576.0
8085600.0,576.0
8089200.0,576.0
8092800.0,576.0
8096400.0,576.0
8100000.0,57.6
8103600.0,57.6
8107200.0,57.6
8110800.0,57.6
8114400.0,57.6
8118000.0,57.6
8121600.0,57.6
8125200.0,57.6
8128800.0,57.6
8132400.0,57.6
8136000.0,57.6
8139600.0,57.6
8143200.0,57.6
8146800.0,57.6
8150400.0,576.0
8154000.0,576.0
8157600.0,576.0
8161200.0,576.0
8164800.0,576.0
8168400.0,576.0
8172000.0,576.0
8175600.0,576.0
8179200.0,576.0
8182800.0,576.0
8186400.0,57.6
8190000.0,57.6
8193600.0,57.6
8197200.0,57.6
8200800.0,57.6
8204400.0,57.6
8208000.0,57.6
8211600.0,57.6
8215200.0,57.6
8218800.0,57.6
8222400.0,57.6
8226000.0,57.6
8229600.0,57.6
8233200.0,57.6
8236800.0,576.0
8240400.0,576.0
8244000.0,576.0
8247600.0,576.0
8251200.0,576.0
8254800.0,576.0
8258400.0,576.0
8262000.0,576.0
8265600.0,576.0
8269200.0,576.0
8272800.0,57.6
8276400.0,57.6
8280000.0,57.6
8283600.0,57.6
8287200.0,57.6
8290800.0,57.6
8294400.0,57.6
8298000.0,57.6
8301600.0,57.6
8305200.0,57.6
8308800.0,57.6
8312400.0,57.6
8316000.0,57.6
8319600.0,57.6
8323200.0,576.0
8326800.0,576.0
8330400.0,576.0
8334000.0,576.0
8337600.0,576.0
8341200.0,576.0
8344800.0,576.0
8348400.0,576.0
8352000.0,576.0
8355600.0,576.0
8359200.0,57.6
8362800.0,57.6
8366400.0,57.6
8370000.0,57.6
8373600.0,57.6
8377200.0,57.6
8380800.0,57.6
8384400.0,57.6
8388000.0,57.6
8391600.0,57.6
8395200.0,57.6
8398800.0,57.6
8402400.0,57.6
8406000.0,57.6
8409600.0,576.0
8413200.0,576.0
8416800.0,576.0
8420400.0,576.0
8424000.0,576.0
8427600.0,576.0
8431200.0,576.0
8434800.0,576.0
8438400.0,576.0
8442000.0,576.0
8445600.0,57.6
8449200.0,57.6
8452800.0,57.6
8456400.0,57.6
8460000.0,57.6
8463600.0,57.6
8467200.0,57.6
8470800.0,57.6
8474400.0,57.6
8478000.0,57.6
8481600.0,57.6
8485200.0,57.6
8488800.0,57.6
8492400.0,57.6
8496000.0,576.0
8499600.0,576.0
8503200.0,576.0
8506800.0,576.0
8510400.0,576.0
8514000.0,576.0
8517600.0,576.0
8521200.0,576.0
8524800.0,576.0
8528400.0,576.0
8532000.0,57.6
8535600.0,57.6
8539200.0,57.6
8542800.0,57.6
8546400.0,57.6
8550000.0,57.6
8553600.0,57.6
8557200.0,57.6
8560800.0,57.6
8564400.0,57.6
8568000.0,57.6
8571600.0,57.6
8575200.0,57.6
8578800.0,57.6
8582400.0,576.0
8586000.0,576.0
8589600.0,576.0
8593200.0,576.0
8596800.0,576.0
8600400.0,576.0
8604000.0,576.0
8607600.0,576.0
8611200.0,576.0
8614800.0,576.0
8618400.0,57.6
8622000.0,57.6
8625600.0,57.6
8629200.0,57.6
8632800.0,57.6
8636400.0,57.6
8640000.0,57.6
8643600.0,57.6
8647200.0,57.6
8650800.0,57.6
8654400.0,57.6
8658000.0,57.6
8661600.0,57.6
8665200.0,57.6
8668800.0,576.0
8672400.0,576.0
8676000.0,576.0
8679600.0,576.0
8683200.0,576.0
8686800.0,576.0
8690400.0,576.0
8694000.0,576.0
8697600.0,576.0
8701200.0,576.0
8704800.0,57.6
8708400.0,57.6
8712000.0,57.6
8715600.0,57.6
8719200.0,57.6
8722800.0,57.6
8726400.0,57.6
8730000.0,57.6
8733600.0,57.6
8737200.0,57.6
8740800.0,57.6
8744400.0,57.6
8748000.0,57.6
8751600.0,57.6
8755200.0,576.0
8758800.0,576.0
8762400.0,576.0
8766000.0,576.0
8769600.0,576.0
8773200.0,576.0
8776800.0,576.0
8780400.0,576.0
8784000.0,576.0
8787600.0,576.0
8791200.0,57.6
8794800.0,57.6
8798400.0,57.6
8802000.0,57.6
8805600.0,57.6
8809200.0,57.6
8812800.0,57.6
8816400.0,57.6
8820000.0,57.6
8823600.0,57.6
8827200.0,57.6
8830800.0,57.6
8834400.0,57.6
8838000.0,57.6
8841600.0,576.0
8845200.0,576.0
8848800.0,576.0
8852400.0,576.0
8856000.0,576.0
8859600.0,576.0
8863200.0,576.0
8866800.0,576.0
8870400.0,576.0
8874000.0,576.0
8877600.0,57.6
8881200.0,57.6
8884800.0,57.6
8888400.0,57.6
8892000.0,57.6
8895600.0,57.6
8899200.0,57.6
8902800.0,57.6
8906400.0,57.6
8910000.0,57.6
8913600.0,57.6
8917200.0,57.6
8920800.0,57.6
8924400.0,57.6
8928000.0,576.0
8931600.0,576.0
8935200.0,576.0
8938800.0,576.0
8942400.0,576.0
8946000.0,576.0
8949600.0,576.0
8953200.0,576.0
8956800.0,576.0
8960400.0,576.0
8964000.0,57.6
8967600.0,57.6
8971200.0,57.6
8974800.0,57.6
8978400.0,57.6
8982000.0,57.6
8985600.0,57.6
8989200.0,57.6
8992800.0,57.6
8996400.0,57.6
9000000.0,57.6
9003600.0,57.6
9007200.0,57.6
9010800.0,57.6
9014400.0,576.0
9018000.0,576.0
9021600.0,576.0
9025200.0,576.0
9028800.0,576.0
9032400.0,576.0
9036000.0,576.0
9039600.0,576.0
9043200.0,576.0
9046800.0,576.0
9050400.0,57.6
9054000.0,57.6
9057600.0,57.6
9061200.0,57.6
9064800.0,57.6
9068400.0,57.6
9072000.0,57.6
9075600.0,57.6
9079200.0,57.6
9082800.0,57.6
9086400.0,57.6
9090000.0,57.6
9093600.0,57.6
9097200.0,57.6
9100800.0,576.0
9104400.0,576.0
9108000.0,576.0
9111600.0,576.0
9115200.0,576.0
9118800.0,576.0
9122400.0,576.0
9126000.0,576.0
9129600.0,576.0
9133200.0,576.0
9136800.0,57.6
9140400.0,57.6
9144000.0,57.6
9147600.0,57.6
9151200.0,57.6
9154800.0,57.6
9158400.0,57.6
9162000.0,57.6
9165600.0,57.6
9169200.0,57.6
9172800.0,57.6
9176400.0,57.6
9180000.0,57.6
9183600.0,57.6
9187200.0,576.0
9190800.0,576.0
9194400.0,576.0
9198000.0,576.0
9201600.0,576.0
9205200.0,576.0
9208800.0,576.0
9212400.0,576.0
9216000.0,576.0
9219600.0,576.0
9223200.0,57.6
9226800.0,57.6
9230400.0,57.6
9234000.0,57.6
9237600.0,57.6
9241200.0,57.6
9244800.0,57.6
9248400.0,57.6
9252000.0,57.6
9255600.0,57.6
9259200.0,57.6
9262800.0,57.6
9266400.0,57.6
9270000.0,57.6
9273600.0,576.0
9277200.0,576.0
9280800.0,576.0
9284400.0,576.0
9288000.0,576.0
9291600.0,576.0
9295200.0,576.0
9298800.0,576.0
9302400.0,576.0
9306000.0,576.0
9309600.0,57.6
9313200.0,57.6
9316800.0,57.6
9320400.0,57.6
9324000.0,57.6
9327600.0,57.6
9331200.0,57.6
9334800.0,57.6
9338400.0,57.6
9342000.0,57.6
9345600.0,57.6
9349200.0,57.6
9352800.0,57.6
9356400.0,57.6
9360000.0,576.0
9363600.0,576.0
9367200.0,576.0
9370800.0,576.0
9374400.0,576.0
9378000.0,576.0
9381600.0,576.0
9385200.0,576.0
9388800.0,576.0
9392400.0,576.0
9396000.0,57.6
9399600.0,57.6
9403200.0,57.6
9406800.0,57.6
9410400.0,57.6
9414000.0,57.6
9417600.0,57.6
9421200.0,57.6
9424800.0,57.6
9428400.0,57.6
9432000.0,57.6
9435600.0,57.6
9439200.0,57.6
9442800.0,57.6
9446400.0,576.0
9450000.0,576.0
9453600.0,576.0
9457200.0,576.0
9460800.0,576.0
9464400.0,576.0
9468000.0,576.0
9471600.0,576.0
9475200.0,576.0
9478800.0,576.0
9482400.0,57.6
9486000.0,57.6
9489600.0,57.6
9493200.0,57.6
9496800.0,57.6
9500400.0,57.6
9504000.0,57.6
9507600.0,57.6
9511200.0,57.6
9514800.0,57.6
9518400.0,57.6
9522000.0,57.6
9525600.0,57.6
9529200.0,57.6
9532800.0,576.0
9536400.0,576.0
9540000.0,576.0
9543600.0,576.0
9547200.0,576.0
9550800.0,576.0
9554400.0,576.0
9558000.0,576.0
9561600.0,576.0
9565200.0,576.0
9568800.0,57.6
9572400.0,57.6
9576000.0,57.6
9579600.0,57.6
9583200.0,57.6
9586800.0,57.6
9590400.0,57.6
9594000.0,57.6
9597600.0,57.6
9601200.0,57.6
9604800.0,57.6
9608400.0,57.6
9612000.0,57.6
9615600.0,57.6
9619200.0,576.0
9622800.0,576.0
9626400.0,576.0
9630000.0,576.0
9633600.0,576.0
9637200.0,576.0
9640800.0,576.0
9644400.0,576.0
9648000.0,576.0
9651600.0,576.0
9655200.0,57.6
9658800.0,57.6
9662400.0,57.6
9666000.0,57.6
9669600.0,57.6
9673200.0,57.6
9676800.0,57.6
9680400.0,57.6
9684000.0,57.6
9687600.0,57.6
9691200.0,57.6
9694800.0,57.6
9698400.0,57.6
9702000.0,57.6
9705600.0,576.0
9709200.0,576.0
9712800.0,576.0
9716400.0,576.0
9720000.0,576.0
9723600.0,576.0
9727200.0,576.0
9730800.0,576.0
9734400.0,576.0
9738000.0,576.0
9741600.0,57.6
9745200.0,57.6
9748800.0,57.6
9752400.0,57.6
9756000.0,57.6
9759600.0,57.6
9763200.0,57.6
9766800.0,57.6
9770400.0,57.6
9774000.0,57.6
9777600.0,57.6
9781200.0,57.6
9784800.0,57.6
9788400.0,57.6
9792000.0,576.0
9795600.0,576.0
9799200.0,576.0
9802800.0,576.0
9806400.0,576.0
9810000.0,576.0
9813600.0,576.0
9817200.0,576.0
9820800.0,576.0
9824400.0,576.0
9828000.0,57.6
9831600.0,57.6
9835200.0,57.6
9838800.0,57.6
9842400.0,57.6
9846000.0,57.6
9849600.0,57.6
9853200.0,57.6
9856800.0,57.6
9860400.0,57.6
9864000.0,57.6
9867600.0,57.6
9871200.0,57.6
9874800.0,57.6
9878400.0,576.0
9882000.0,576.0
9885600.0,576.0
9889200.0,576.0
9892800.0,576.0
9896400.0,576.0
9900000.0,576.0
9903600.0,576.0
9907200.0,576.0
9910800.0,576.0
9914400.0,57.6
9918000.0,57.6
9921600.0,57.6
9925200.0,57.6
9928800.0,57.6
9932400.0,57.6
9936000.0,57.6
9939600.0,57.6
9943200.0,57.6
9946800.0,57.6
9950400.0,57.6
9954000.0,57.6
9957600.0,57.6
9961200.0,57.6
9964800.0,576.0
9968400.0,576.0
9972000.0,576.0
9975600.0,576.0
9979200.0,576.0
9982800.0,576.0
9986400.0,576.0
9990000.0,576.0
9993600.0,576.0
9997200.0,576.0
10000800.0,57.6
10004400.0,57.6
10008000.0,57.6
10011600.0,57.6
10015200.0,57.6
10018800.0,57.6
10022400.0,57.6
10026000.0,57.6
10029600.0,57.6
10033200.0,57.6
10036800.0,57.6
10040400.0,57.6
10044000.0,57.6
10047600.0,57.6
10051200.0,576.0
10054800.0,576.0
10058400.0,576.0
10062000.0,576.0
10065600.0,576.0
10069200.0,576.0
10072800.0,576.0
10076400.0,576.0
10080000.0,576.0
10083600.0,576.0
10087200.0,57.6
10090800.0,57.6
10094400.0,57.6
10098000.0,57.6
10101600.0,57.6
10105200.0,57.6
10108800.0,57.6
10112400.0,57.6
10116000.0,57.6
10119600.0,57.6
10123200.0,57.6
10126800.0,57.6
10130400.0,57.6
10134000.0,57.6
10137600.0,576.0
10141200.0,576.0
10144800.0,576.0
10148400.0,576.0
10152000.0,576.0
10155600.0,576.0
10159200.0,576.0
10162800.0,576.0
10166400.0,576.0
