time,PriceElectricPowerConstant,PriceElectricPowerDynamic,PriceElectricPowerHighlyDynamic
5568300.0,0.2535,0.2666,0.25919000000000003
5569200.0,0.2535,0.2666,0.25453000000000003
5570100.0,0.2535,0.2666,0.25453000000000003
5571000.0,0.2535,0.2666,0.25453000000000003
5571900.0,0.2535,0.2666,0.25453000000000003
5572800.0,0.2535,0.2666,0.24034
5573700.0,0.2535,0.2666,0.24034
5574600.0,0.2535,0.2666,0.24034
5575500.0,0.2535,0.2666,0.24034
5576400.0,0.2535,0.2666,0.24023
5577300.0,0.2535,0.2666,0.24023
5578200.0,0.2535,0.2666,0.24023
5579100.0,0.2535,0.2666,0.24023
5580000.0,0.2535,0.2666,0.2399
5580900.0,0.2535,0.2666,0.2399
5581800.0,0.2535,0.2666,0.2399
5582700.0,0.2535,0.2666,0.2399
5583600.0,0.2535,0.2666,0.24024
5584500.0,0.2535,0.2666,0.24024
5585400.0,0.2535,0.2666,0.24024
5586300.0,0.2535,0.2666,0.24024
5587200.0,0.2535,0.2666,0.23800000000000002
5588100.0,0.2535,0.2666,0.23800000000000002
5589000.0,0.2535,0.2666,0.23800000000000002
5589900.0,0.2535,0.2666,0.23800000000000002
5590800.0,0.2535,0.2666,0.24246
5591700.0,0.2535,0.2666,0.24246
5592600.0,0.2535,0.2666,0.24246
5593500.0,0.2535,0.2666,0.24246
5594400.0,0.2535,0.2666,0.24834
5595300.0,0.2535,0.2666,0.24834
5596200.0,0.2535,0.2666,0.24834
5597100.0,0.2535,0.2666,0.24834
5598000.0,0.2535,0.2666,0.25191
5598900.0,0.2535,0.2666,0.25191
5599800.0,0.2535,0.2666,0.25191
5600700.0,0.2535,0.2666,0.25191
5601600.0,0.2535,0.2666,0.24921000000000001
5602500.0,0.2535,0.2666,0.24921000000000001
5603400.0,0.2535,0.2666,0.24921000000000001
5604300.0,0.2535,0.2666,0.24921000000000001
5605200.0,0.2535,0.2666,0.24094000000000002
5606100.0,0.2535,0.2666,0.24094000000000002
5607000.0,0.2535,0.2666,0.24094000000000002
5607900.0,0.2535,0.2666,0.24094000000000002
5608800.0,0.2535,0.2666,0.23600000000000002
5609700.0,0.2535,0.2383,0.23600000000000002
5610600.0,0.2535,0.2383,0.23600000000000002
5611500.0,0.2535,0.2383,0.23600000000000002
5612400.0,0.2535,0.2383,0.23469
5613300.0,0.2535,0.2383,0.23469
5614200.0,0.2535,0.2383,0.23469
5615100.0,0.2535,0.2383,0.23469
5616000.0,0.2535,0.2383,0.23179
5616900.0,0.2535,0.2383,0.23179
5617800.0,0.2535,0.2383,0.23179
5618700.0,0.2535,0.2383,0.23179
5619600.0,0.2535,0.2383,0.2325
5620500.0,0.2535,0.2383,0.2325
5621400.0,0.2535,0.2383,0.2325
5622300.0,0.2535,0.2383,0.2325
5623200.0,0.2535,0.2383,0.23
5624100.0,0.2535,0.2383,0.23
5625000.0,0.2535,0.2383,0.23
5625900.0,0.2535,0.2383,0.23
5626800.0,0.2535,0.2383,0.22838
5627700.0,0.2535,0.2383,0.22838
5628600.0,0.2535,0.2383,0.22838
5629500.0,0.2535,0.2383,0.22838
5630400.0,0.2535,0.2383,0.22779000000000002
5631300.0,0.2535,0.2383,0.22779000000000002
5632200.0,0.2535,0.2383,0.22779000000000002
5633100.0,0.2535,0.2383,0.22779000000000002
5634000.0,0.2535,0.2383,0.22969
5634900.0,0.2535,0.2383,0.22969
5635800.0,0.2535,0.2383,0.22969
5636700.0,0.2535,0.2383,0.22969
5637600.0,0.2535,0.2383,0.23598000000000002
5638500.0,0.2535,0.2383,0.23598000000000002
5639400.0,0.2535,0.2383,0.23598000000000002
5640300.0,0.2535,0.2383,0.23598000000000002
5641200.0,0.2535,0.2666,0.2439
5642100.0,0.2535,0.2666,0.2439
5643000.0,0.2535,0.2666,0.2439
5643900.0,0.2535,0.2666,0.2439
5644800.0,0.2535,0.2666,0.24428
5645700.0,0.2535,0.2666,0.24428
5646600.0,0.2535,0.2666,0.24428
5647500.0,0.2535,0.2666,0.24428
5648400.0,0.2535,0.2666,0.23855
5649300.0,0.2535,0.2666,0.23855
5650200.0,0.2535,0.2666,0.23855
5651100.0,0.2535,0.2666,0.23855
5652000.0,0.2535,0.2666,0.24121
5652900.0,0.2535,0.2666,0.24121
5653800.0,0.2535,0.2666,0.24121
5654700.0,0.2535,0.2666,0.24121
5655600.0,0.2535,0.2666,0.23909000000000002
5656500.0,0.2535,0.2666,0.23909000000000002
5657400.0,0.2535,0.2666,0.23909000000000002
5658300.0,0.2535,0.2666,0.23909000000000002
5659200.0,0.2535,0.2666,0.23731000000000002
5660100.0,0.2535,0.2666,0.23731000000000002
5661000.0,0.2535,0.2666,0.23731000000000002
5661900.0,0.2535,0.2666,0.23731000000000002
5662800.0,0.2535,0.2666,0.23882
5663700.0,0.2535,0.2666,0.23882
5664600.0,0.2535,0.2666,0.23882
5665500.0,0.2535,0.2666,0.23882
5666400.0,0.2535,0.2666,0.23500000000000001
5667300.0,0.2535,0.2666,0.23500000000000001
5668200.0,0.2535,0.2666,0.23500000000000001
5669100.0,0.2535,0.2666,0.23500000000000001
5670000.0,0.2535,0.2666,0.23443000000000003
5670900.0,0.2535,0.2666,0.23443000000000003
5671800.0,0.2535,0.2666,0.23443000000000003
5672700.0,0.2535,0.2666,0.23443000000000003
5673600.0,0.2535,0.2666,0.23586000000000001
5674500.0,0.2535,0.2666,0.23586000000000001
5675400.0,0.2535,0.2666,0.23586000000000001
5676300.0,0.2535,0.2666,0.23586000000000001
5677200.0,0.2535,0.2666,0.23937
5678100.0,0.2535,0.2666,0.23937
5679000.0,0.2535,0.2666,0.23937
5679900.0,0.2535,0.2666,0.23937
5680800.0,0.2535,0.2666,0.24395
5681700.0,0.2535,0.2666,0.24395
5682600.0,0.2535,0.2666,0.24395
5683500.0,0.2535,0.2666,0.24395
5684400.0,0.2535,0.2666,0.24649000000000001
5685300.0,0.2535,0.2666,0.24649000000000001
5686200.0,0.2535,0.2666,0.24649000000000001
5687100.0,0.2535,0.2666,0.24649000000000001
5688000.0,0.2535,0.2666,0.24230000000000002
5688900.0,0.2535,0.2666,0.24230000000000002
5689800.0,0.2535,0.2666,0.24230000000000002
5690700.0,0.2535,0.2666,0.24230000000000002
5691600.0,0.2535,0.2666,0.23453000000000002
5692500.0,0.2535,0.2666,0.23453000000000002
5693400.0,0.2535,0.2666,0.23453000000000002
5694300.0,0.2535,0.2666,0.23453000000000002
5695200.0,0.2535,0.2666,0.23578000000000002
5696100.0,0.2535,0.2383,0.23578000000000002
5697000.0,0.2535,0.2383,0.23578000000000002
5697900.0,0.2535,0.2383,0.23578000000000002
5698800.0,0.2535,0.2383,0.24520000000000003
5699700.0,0.2535,0.2383,0.24520000000000003
5700600.0,0.2535,0.2383,0.24520000000000003
5701500.0,0.2535,0.2383,0.24520000000000003
5702400.0,0.2535,0.2383,0.23173000000000002
5703300.0,0.2535,0.2383,0.23173000000000002
5704200.0,0.2535,0.2383,0.23173000000000002
5705100.0,0.2535,0.2383,0.23173000000000002
5706000.0,0.2535,0.2383,0.23076000000000002
5706900.0,0.2535,0.2383,0.23076000000000002
5707800.0,0.2535,0.2383,0.23076000000000002
5708700.0,0.2535,0.2383,0.23076000000000002
5709600.0,0.2535,0.2383,0.23083
5710500.0,0.2535,0.2383,0.23083
5711400.0,0.2535,0.2383,0.23083
5712300.0,0.2535,0.2383,0.23083
5713200.0,0.2535,0.2383,0.23004000000000002
5714100.0,0.2535,0.2383,0.23004000000000002
5715000.0,0.2535,0.2383,0.23004000000000002
5715900.0,0.2535,0.2383,0.23004000000000002
5716800.0,0.2535,0.2383,0.22947
5717700.0,0.2535,0.2383,0.22947
5718600.0,0.2535,0.2383,0.22947
5719500.0,0.2535,0.2383,0.22947
5720400.0,0.2535,0.2383,0.23666
5721300.0,0.2535,0.2383,0.23666
5722200.0,0.2535,0.2383,0.23666
5723100.0,0.2535,0.2383,0.23666
5724000.0,0.2535,0.2383,0.24711
5724900.0,0.2535,0.2383,0.24711
5725800.0,0.2535,0.2383,0.24711
5726700.0,0.2535,0.2383,0.24711
5727600.0,0.2535,0.2666,0.24842000000000003
5728500.0,0.2535,0.2666,0.24842000000000003
5729400.0,0.2535,0.2666,0.24842000000000003
5730300.0,0.2535,0.2666,0.24842000000000003
5731200.0,0.2535,0.2666,0.27
5732100.0,0.2535,0.2666,0.27
5733000.0,0.2535,0.2666,0.27
5733900.0,0.2535,0.2666,0.27
5734800.0,0.2535,0.2666,0.26283
5735700.0,0.2535,0.2666,0.26283
5736600.0,0.2535,0.2666,0.26283
5737500.0,0.2535,0.2666,0.26283
5738400.0,0.2535,0.2666,0.25482
5739300.0,0.2535,0.2666,0.25482
5740200.0,0.2535,0.2666,0.25482
5741100.0,0.2535,0.2666,0.25482
5742000.0,0.2535,0.2666,0.24627000000000002
5742900.0,0.2535,0.2666,0.24627000000000002
5743800.0,0.2535,0.2666,0.24627000000000002
5744700.0,0.2535,0.2666,0.24627000000000002
5745600.0,0.2535,0.2666,0.24238
5746500.0,0.2535,0.2666,0.24238
5747400.0,0.2535,0.2666,0.24238
5748300.0,0.2535,0.2666,0.24238
5749200.0,0.2535,0.2666,0.25043000000000004
5750100.0,0.2535,0.2666,0.25043000000000004
5751000.0,0.2535,0.2666,0.25043000000000004
5751900.0,0.2535,0.2666,0.25043000000000004
5752800.0,0.2535,0.2666,0.24596
5753700.0,0.2535,0.2666,0.24596
5754600.0,0.2535,0.2666,0.24596
5755500.0,0.2535,0.2666,0.24596
5756400.0,0.2535,0.2666,0.23702
5757300.0,0.2535,0.2666,0.23702
5758200.0,0.2535,0.2666,0.23702
5759100.0,0.2535,0.2666,0.23702
5760000.0,0.2535,0.2666,0.23865
5760900.0,0.2535,0.2666,0.23865
5761800.0,0.2535,0.2666,0.23865
5762700.0,0.2535,0.2666,0.23865
5763600.0,0.2535,0.2666,0.24307
5764500.0,0.2535,0.2666,0.24307
5765400.0,0.2535,0.2666,0.24307
5766300.0,0.2535,0.2666,0.24307
5767200.0,0.2535,0.2666,0.255
5768100.0,0.2535,0.2666,0.255
5769000.0,0.2535,0.2666,0.255
5769900.0,0.2535,0.2666,0.255
5770800.0,0.2535,0.2666,0.265
5771700.0,0.2535,0.2666,0.265
5772600.0,0.2535,0.2666,0.265
5773500.0,0.2535,0.2666,0.265
5774400.0,0.2535,0.2666,0.24404
5775300.0,0.2535,0.2666,0.24404
5776200.0,0.2535,0.2666,0.24404
5777100.0,0.2535,0.2666,0.24404
5778000.0,0.2535,0.2666,0.24057
5778900.0,0.2535,0.2666,0.24057
5779800.0,0.2535,0.2666,0.24057
5780700.0,0.2535,0.2666,0.24057
5781600.0,0.2535,0.2666,0.23924
5782500.0,0.2535,0.2383,0.23924
5783400.0,0.2535,0.2383,0.23924
5784300.0,0.2535,0.2383,0.23924
5785200.0,0.2535,0.2383,0.23245000000000002
5786100.0,0.2535,0.2383,0.23245000000000002
5787000.0,0.2535,0.2383,0.23245000000000002
5787900.0,0.2535,0.2383,0.23245000000000002
5788800.0,0.2535,0.2383,0.23255
5789700.0,0.2535,0.2383,0.23255
5790600.0,0.2535,0.2383,0.23255
5791500.0,0.2535,0.2383,0.23255
5792400.0,0.2535,0.2383,0.22778
5793300.0,0.2535,0.2383,0.22778
5794200.0,0.2535,0.2383,0.22778
5795100.0,0.2535,0.2383,0.22778
5796000.0,0.2535,0.2383,0.22536
5796900.0,0.2535,0.2383,0.22536
5797800.0,0.2535,0.2383,0.22536
5798700.0,0.2535,0.2383,0.22536
5799600.0,0.2535,0.2383,0.22234
5800500.0,0.2535,0.2383,0.22234
5801400.0,0.2535,0.2383,0.22234
5802300.0,0.2535,0.2383,0.22234
5803200.0,0.2535,0.2383,0.21577000000000002
5804100.0,0.2535,0.2383,0.21577000000000002
5805000.0,0.2535,0.2383,0.21577000000000002
5805900.0,0.2535,0.2383,0.21577000000000002
5806800.0,0.2535,0.2383,0.21774000000000002
5807700.0,0.2535,0.2383,0.21774000000000002
5808600.0,0.2535,0.2383,0.21774000000000002
5809500.0,0.2535,0.2383,0.21774000000000002
5810400.0,0.2535,0.2383,0.22564
5811300.0,0.2535,0.2383,0.22564
5812200.0,0.2535,0.2383,0.22564
5813100.0,0.2535,0.2383,0.22564
5814000.0,0.2535,0.2666,0.22382000000000002
5814900.0,0.2535,0.2666,0.22382000000000002
5815800.0,0.2535,0.2666,0.22382000000000002
5816700.0,0.2535,0.2666,0.22382000000000002
5817600.0,0.2535,0.2666,0.22908
5818500.0,0.2535,0.2666,0.22908
5819400.0,0.2535,0.2666,0.22908
5820300.0,0.2535,0.2666,0.22908
5821200.0,0.2535,0.2666,0.23786000000000002
5822100.0,0.2535,0.2666,0.23786000000000002
5823000.0,0.2535,0.2666,0.23786000000000002
5823900.0,0.2535,0.2666,0.23786000000000002
5824800.0,0.2535,0.2666,0.23634000000000002
5825700.0,0.2535,0.2666,0.23634000000000002
5826600.0,0.2535,0.2666,0.23634000000000002
5827500.0,0.2535,0.2666,0.23634000000000002
5828400.0,0.2535,0.2666,0.23306000000000002
5829300.0,0.2535,0.2666,0.23306000000000002
5830200.0,0.2535,0.2666,0.23306000000000002
5831100.0,0.2535,0.2666,0.23306000000000002
5832000.0,0.2535,0.2666,0.24148
5832900.0,0.2535,0.2666,0.24148
5833800.0,0.2535,0.2666,0.24148
5834700.0,0.2535,0.2666,0.24148
5835600.0,0.2535,0.2666,0.22872
5836500.0,0.2535,0.2666,0.22872
5837400.0,0.2535,0.2666,0.22872
5838300.0,0.2535,0.2666,0.22872
5839200.0,0.2535,0.2666,0.22615000000000002
5840100.0,0.2535,0.2666,0.22615000000000002
5841000.0,0.2535,0.2666,0.22615000000000002
5841900.0,0.2535,0.2666,0.22615000000000002
5842800.0,0.2535,0.2666,0.22451000000000002
5843700.0,0.2535,0.2666,0.22451000000000002
5844600.0,0.2535,0.2666,0.22451000000000002
5845500.0,0.2535,0.2666,0.22451000000000002
5846400.0,0.2535,0.2666,0.22785
5847300.0,0.2535,0.2666,0.22785
5848200.0,0.2535,0.2666,0.22785
5849100.0,0.2535,0.2666,0.22785
5850000.0,0.2535,0.2666,0.23079
5850900.0,0.2535,0.2666,0.23079
5851800.0,0.2535,0.2666,0.23079
5852700.0,0.2535,0.2666,0.23079
5853600.0,0.2535,0.2666,0.23377
5854500.0,0.2535,0.2666,0.23377
5855400.0,0.2535,0.2666,0.23377
5856300.0,0.2535,0.2666,0.23377
5857200.0,0.2535,0.2666,0.24165
5858100.0,0.2535,0.2666,0.24165
5859000.0,0.2535,0.2666,0.24165
5859900.0,0.2535,0.2666,0.24165
5860800.0,0.2535,0.2666,0.23758
5861700.0,0.2535,0.2666,0.23758
5862600.0,0.2535,0.2666,0.23758
5863500.0,0.2535,0.2666,0.23758
5864400.0,0.2535,0.2666,0.2371
5865300.0,0.2535,0.2666,0.2371
5866200.0,0.2535,0.2666,0.2371
5867100.0,0.2535,0.2666,0.2371
5868000.0,0.2535,0.2666,0.24422
5868900.0,0.2535,0.2383,0.24422
5869800.0,0.2535,0.2383,0.24422
5870700.0,0.2535,0.2383,0.24422
5871600.0,0.2535,0.2383,0.26138
5872500.0,0.2535,0.2383,0.26138
5873400.0,0.2535,0.2383,0.26138
5874300.0,0.2535,0.2383,0.26138
5875200.0,0.2535,0.2383,0.26357
5876100.0,0.2535,0.2383,0.26357
5877000.0,0.2535,0.2383,0.26357
5877900.0,0.2535,0.2383,0.26357
5878800.0,0.2535,0.2383,0.2609
5879700.0,0.2535,0.2383,0.2609
5880600.0,0.2535,0.2383,0.2609
5881500.0,0.2535,0.2383,0.2609
5882400.0,0.2535,0.2383,0.245
5883300.0,0.2535,0.2383,0.245
5884200.0,0.2535,0.2383,0.245
5885100.0,0.2535,0.2383,0.245
5886000.0,0.2535,0.2383,0.22806
5886900.0,0.2535,0.2383,0.22806
5887800.0,0.2535,0.2383,0.22806
5888700.0,0.2535,0.2383,0.22806
5889600.0,0.2535,0.2383,0.21912
5890500.0,0.2535,0.2383,0.21912
5891400.0,0.2535,0.2383,0.21912
5892300.0,0.2535,0.2383,0.21912
5893200.0,0.2535,0.2383,0.21676
5894100.0,0.2535,0.2383,0.21676
5895000.0,0.2535,0.2383,0.21676
5895900.0,0.2535,0.2383,0.21676
5896800.0,0.2535,0.2383,0.21915
5897700.0,0.2535,0.2383,0.21915
5898600.0,0.2535,0.2383,0.21915
5899500.0,0.2535,0.2383,0.21915
5900400.0,0.2535,0.2666,0.22962000000000002
5901300.0,0.2535,0.2666,0.22962000000000002
5902200.0,0.2535,0.2666,0.22962000000000002
5903100.0,0.2535,0.2666,0.22962000000000002
5904000.0,0.2535,0.2666,0.24180000000000001
5904900.0,0.2535,0.2666,0.24180000000000001
5905800.0,0.2535,0.2666,0.24180000000000001
5906700.0,0.2535,0.2666,0.24180000000000001
5907600.0,0.2535,0.2666,0.24230000000000002
5908500.0,0.2535,0.2666,0.24230000000000002
5909400.0,0.2535,0.2666,0.24230000000000002
5910300.0,0.2535,0.2666,0.24230000000000002
5911200.0,0.2535,0.2666,0.24516000000000002
5912100.0,0.2535,0.2666,0.24516000000000002
5913000.0,0.2535,0.2666,0.24516000000000002
5913900.0,0.2535,0.2666,0.24516000000000002
5914800.0,0.2535,0.2666,0.25577
5915700.0,0.2535,0.2666,0.25577
5916600.0,0.2535,0.2666,0.25577
5917500.0,0.2535,0.2666,0.25577
5918400.0,0.2535,0.2666,0.251
5919300.0,0.2535,0.2666,0.251
5920200.0,0.2535,0.2666,0.251
5921100.0,0.2535,0.2666,0.251
5922000.0,0.2535,0.2666,0.24092000000000002
5922900.0,0.2535,0.2666,0.24092000000000002
5923800.0,0.2535,0.2666,0.24092000000000002
5924700.0,0.2535,0.2666,0.24092000000000002
5925600.0,0.2535,0.2666,0.23409000000000002
5926500.0,0.2535,0.2666,0.23409000000000002
5927400.0,0.2535,0.2666,0.23409000000000002
5928300.0,0.2535,0.2666,0.23409000000000002
5929200.0,0.2535,0.2666,0.22363
5930100.0,0.2535,0.2666,0.22363
5931000.0,0.2535,0.2666,0.22363
5931900.0,0.2535,0.2666,0.22363
5932800.0,0.2535,0.2666,0.23409000000000002
5933700.0,0.2535,0.2666,0.23409000000000002
5934600.0,0.2535,0.2666,0.23409000000000002
5935500.0,0.2535,0.2666,0.23409000000000002
5936400.0,0.2535,0.2666,0.23751
5937300.0,0.2535,0.2666,0.23751
5938200.0,0.2535,0.2666,0.23751
5939100.0,0.2535,0.2666,0.23751
5940000.0,0.2535,0.2666,0.24347000000000002
5940900.0,0.2535,0.2666,0.24347000000000002
5941800.0,0.2535,0.2666,0.24347000000000002
5942700.0,0.2535,0.2666,0.24347000000000002
5943600.0,0.2535,0.2666,0.24092000000000002
5944500.0,0.2535,0.2666,0.24092000000000002
5945400.0,0.2535,0.2666,0.24092000000000002
5946300.0,0.2535,0.2666,0.24092000000000002
5947200.0,0.2535,0.2666,0.23210000000000003
5948100.0,0.2535,0.2666,0.23210000000000003
5949000.0,0.2535,0.2666,0.23210000000000003
5949900.0,0.2535,0.2666,0.23210000000000003
5950800.0,0.2535,0.2666,0.22938
5951700.0,0.2535,0.2666,0.22938
5952600.0,0.2535,0.2666,0.22938
5953500.0,0.2535,0.2666,0.22938
5954400.0,0.2535,0.2666,0.23137000000000002
5955300.0,0.2535,0.2383,0.23137000000000002
5956200.0,0.2535,0.2383,0.23137000000000002
5957100.0,0.2535,0.2383,0.23137000000000002
5958000.0,0.2535,0.2383,0.22695
5958900.0,0.2535,0.2383,0.22695
5959800.0,0.2535,0.2383,0.22695
5960700.0,0.2535,0.2383,0.22695
5961600.0,0.2535,0.2383,0.22619
5962500.0,0.2535,0.2383,0.22619
5963400.0,0.2535,0.2383,0.22619
5964300.0,0.2535,0.2383,0.22619
5965200.0,0.2535,0.2383,0.2267
5966100.0,0.2535,0.2383,0.2267
5967000.0,0.2535,0.2383,0.2267
5967900.0,0.2535,0.2383,0.2267
5968800.0,0.2535,0.2383,0.22871000000000002
5969700.0,0.2535,0.2383,0.22871000000000002
5970600.0,0.2535,0.2383,0.22871000000000002
5971500.0,0.2535,0.2383,0.22871000000000002
5972400.0,0.2535,0.2383,0.22281
5973300.0,0.2535,0.2383,0.22281
5974200.0,0.2535,0.2383,0.22281
5975100.0,0.2535,0.2383,0.22281
5976000.0,0.2535,0.2383,0.22399000000000002
5976900.0,0.2535,0.2383,0.22399000000000002
5977800.0,0.2535,0.2383,0.22399000000000002
5978700.0,0.2535,0.2383,0.22399000000000002
5979600.0,0.2535,0.2383,0.22796000000000002
5980500.0,0.2535,0.2383,0.22796000000000002
5981400.0,0.2535,0.2383,0.22796000000000002
5982300.0,0.2535,0.2383,0.22796000000000002
5983200.0,0.2535,0.2383,0.23982
5984100.0,0.2535,0.2383,0.23982
5985000.0,0.2535,0.2383,0.23982
5985900.0,0.2535,0.2383,0.23982
5986800.0,0.2535,0.2666,0.24796
5987700.0,0.2535,0.2666,0.24796
5988600.0,0.2535,0.2666,0.24796
5989500.0,0.2535,0.2666,0.24796
5990400.0,0.2535,0.2666,0.24806
5991300.0,0.2535,0.2666,0.24806
5992200.0,0.2535,0.2666,0.24806
5993100.0,0.2535,0.2666,0.24806
5994000.0,0.2535,0.2666,0.24684
5994900.0,0.2535,0.2666,0.24684
5995800.0,0.2535,0.2666,0.24684
5996700.0,0.2535,0.2666,0.24684
5997600.0,0.2535,0.2666,0.24531000000000003
5998500.0,0.2535,0.2666,0.24531000000000003
5999400.0,0.2535,0.2666,0.24531000000000003
6000300.0,0.2535,0.2666,0.24531000000000003
6001200.0,0.2535,0.2666,0.24266000000000001
6002100.0,0.2535,0.2666,0.24266000000000001
6003000.0,0.2535,0.2666,0.24266000000000001
6003900.0,0.2535,0.2666,0.24266000000000001
6004800.0,0.2535,0.2666,0.23995
6005700.0,0.2535,0.2666,0.23995
6006600.0,0.2535,0.2666,0.23995
6007500.0,0.2535,0.2666,0.23995
6008400.0,0.2535,0.2666,0.23869
6009300.0,0.2535,0.2666,0.23869
6010200.0,0.2535,0.2666,0.23869
6011100.0,0.2535,0.2666,0.23869
6012000.0,0.2535,0.2666,0.2369
6012900.0,0.2535,0.2666,0.2369
6013800.0,0.2535,0.2666,0.2369
6014700.0,0.2535,0.2666,0.2369
6015600.0,0.2535,0.2666,0.23711000000000002
6016500.0,0.2535,0.2666,0.23711000000000002
6017400.0,0.2535,0.2666,0.23711000000000002
6018300.0,0.2535,0.2666,0.23711000000000002
6019200.0,0.2535,0.2666,0.23927
6020100.0,0.2535,0.2666,0.23927
6021000.0,0.2535,0.2666,0.23927
6021900.0,0.2535,0.2666,0.23927
6022800.0,0.2535,0.2666,0.24628
6023700.0,0.2535,0.2666,0.24628
6024600.0,0.2535,0.2666,0.24628
6025500.0,0.2535,0.2666,0.24628
6026400.0,0.2535,0.2666,0.25029
6027300.0,0.2535,0.2666,0.25029
6028200.0,0.2535,0.2666,0.25029
6029100.0,0.2535,0.2666,0.25029
6030000.0,0.2535,0.2666,0.2579
6030900.0,0.2535,0.2666,0.2579
6031800.0,0.2535,0.2666,0.2579
6032700.0,0.2535,0.2666,0.2579
6033600.0,0.2535,0.2666,0.25630000000000003
6034500.0,0.2535,0.2666,0.25630000000000003
6035400.0,0.2535,0.2666,0.25630000000000003
6036300.0,0.2535,0.2666,0.25630000000000003
6037200.0,0.2535,0.2666,0.24765
6038100.0,0.2535,0.2666,0.24765
6039000.0,0.2535,0.2666,0.24765
6039900.0,0.2535,0.2666,0.24765
6040800.0,0.2535,0.2666,0.24761
6041700.0,0.2535,0.2383,0.24761
6042600.0,0.2535,0.2383,0.24761
6043500.0,0.2535,0.2383,0.24761
6044400.0,0.2535,0.2383,0.24401
6045300.0,0.2535,0.2383,0.24401
6046200.0,0.2535,0.2383,0.24401
6047100.0,0.2535,0.2383,0.24401
6048000.0,0.2535,0.2383,0.24098
6048900.0,0.2535,0.2383,0.24098
6049800.0,0.2535,0.2383,0.24098
6050700.0,0.2535,0.2383,0.24098
6051600.0,0.2535,0.2383,0.23897000000000002
6052500.0,0.2535,0.2383,0.23897000000000002
6053400.0,0.2535,0.2383,0.23897000000000002
6054300.0,0.2535,0.2383,0.23897000000000002
6055200.0,0.2535,0.2383,0.23691
6056100.0,0.2535,0.2383,0.23691
6057000.0,0.2535,0.2383,0.23691
6057900.0,0.2535,0.2383,0.23691
6058800.0,0.2535,0.2383,0.23500000000000001
6059700.0,0.2535,0.2383,0.23500000000000001
6060600.0,0.2535,0.2383,0.23500000000000001
6061500.0,0.2535,0.2383,0.23500000000000001
6062400.0,0.2535,0.2383,0.23292000000000002
6063300.0,0.2535,0.2383,0.23292000000000002
6064200.0,0.2535,0.2383,0.23292000000000002
6065100.0,0.2535,0.2383,0.23292000000000002
6066000.0,0.2535,0.2383,0.2363
6066900.0,0.2535,0.2383,0.2363
6067800.0,0.2535,0.2383,0.2363
6068700.0,0.2535,0.2383,0.2363
6069600.0,0.2535,0.2383,0.24683
6070500.0,0.2535,0.2383,0.24683
6071400.0,0.2535,0.2383,0.24683
6072300.0,0.2535,0.2383,0.24683
6073200.0,0.2535,0.2666,0.25205
6074100.0,0.2535,0.2666,0.25205
6075000.0,0.2535,0.2666,0.25205
6075900.0,0.2535,0.2666,0.25205
6076800.0,0.2535,0.2666,0.25137
6077700.0,0.2535,0.2666,0.25137
6078600.0,0.2535,0.2666,0.25137
6079500.0,0.2535,0.2666,0.25137
6080400.0,0.2535,0.2666,0.24802000000000002
6081300.0,0.2535,0.2666,0.24802000000000002
6082200.0,0.2535,0.2666,0.24802000000000002
6083100.0,0.2535,0.2666,0.24802000000000002
6084000.0,0.2535,0.2666,0.2444
6084900.0,0.2535,0.2666,0.2444
6085800.0,0.2535,0.2666,0.2444
6086700.0,0.2535,0.2666,0.2444
6087600.0,0.2535,0.2666,0.24174
6088500.0,0.2535,0.2666,0.24174
6089400.0,0.2535,0.2666,0.24174
6090300.0,0.2535,0.2666,0.24174
6091200.0,0.2535,0.2666,0.24012
6092100.0,0.2535,0.2666,0.24012
6093000.0,0.2535,0.2666,0.24012
6093900.0,0.2535,0.2666,0.24012
6094800.0,0.2535,0.2666,0.23761000000000002
6095700.0,0.2535,0.2666,0.23761000000000002
6096600.0,0.2535,0.2666,0.23761000000000002
6097500.0,0.2535,0.2666,0.23761000000000002
6098400.0,0.2535,0.2666,0.23702
6099300.0,0.2535,0.2666,0.23702
6100200.0,0.2535,0.2666,0.23702
6101100.0,0.2535,0.2666,0.23702
6102000.0,0.2535,0.2666,0.23805
6102900.0,0.2535,0.2666,0.23805
6103800.0,0.2535,0.2666,0.23805
6104700.0,0.2535,0.2666,0.23805
6105600.0,0.2535,0.2666,0.23915
6106500.0,0.2535,0.2666,0.23915
6107400.0,0.2535,0.2666,0.23915
6108300.0,0.2535,0.2666,0.23915
6109200.0,0.2535,0.2666,0.24091
6110100.0,0.2535,0.2666,0.24091
6111000.0,0.2535,0.2666,0.24091
6111900.0,0.2535,0.2666,0.24091
6112800.0,0.2535,0.2666,0.24402000000000001
6113700.0,0.2535,0.2666,0.24402000000000001
6114600.0,0.2535,0.2666,0.24402000000000001
6115500.0,0.2535,0.2666,0.24402000000000001
6116400.0,0.2535,0.2666,0.25
6117300.0,0.2535,0.2666,0.25
6118200.0,0.2535,0.2666,0.25
6119100.0,0.2535,0.2666,0.25
6120000.0,0.2535,0.2666,0.24773
6120900.0,0.2535,0.2666,0.24773
6121800.0,0.2535,0.2666,0.24773
6122700.0,0.2535,0.2666,0.24773
6123600.0,0.2535,0.2666,0.2364
6124500.0,0.2535,0.2666,0.2364
6125400.0,0.2535,0.2666,0.2364
6126300.0,0.2535,0.2666,0.2364
6127200.0,0.2535,0.2666,0.23591
