time,HDifHor,HDirNor,HGloHor,HHorIR,TBlaSky,TDewPoi,TDryBul,TWetBul,ceiHei,nOpa,nTot,pAtm,relHum,solAlt,solDec,solHouAng,solTim,solZen,winDir,winSpe,cloTim,lat,lon
2037600.0,57.08035714285715,585.7504604051566,195.2783604452055,209.0,258.1493255392073,267.25,272.65,270.5889523165503,2000.0,0.3,0.3,101934.0,0.63,0.210557837067999,-0.3398722793216317,144.9426637376372,2036304.696852119,1.360238489726898,0.1745329251994329,3.6,2037600.0,0.9706509008626303,0.22070211990243896
2038500.0,55.70200892857143,561.8439226519337,182.7039945419521,209.47265625,258.2113881097423,267.175,272.73453125,270.6218335673248,1721.508283754836,0.3,0.3,101935.6334033613,0.6225,0.1947410079459431,-0.3398309684339639,145.008102340339,2037204.54223261,1.376055318848953,0.1135306354168898,3.59609375,2038500.0,0.9706509008626303,0.22070211990243896
2039400.0,54.0,535.0,167.0,210.59375,258.2991687052775,267.1,272.84625,270.6785625896034,1331.868107610886,0.3,0.3,101935.8487394958,0.615,0.1769348113592502,-0.3397896467975184,145.0735409486423,2038104.387690127,1.393861515435646,0.0920509559159943,3.75625,2039400.0,0.9706509008626303,0.22070211990243896
2040300.0,51.515625,501.9992708333334,148.9253141983696,211.91796875,258.3887006615749,267.025,272.95984375,270.736411283879,944.7938776614924,0.3,0.3,101937.6397058823,0.6075,0.1572293275400067,-0.3397483144140228,145.1389795625481,2039004.233224685,1.41356699925489,0.1118122610568182,3.96328125,2040300.0,0.9706509008626303,0.22070211990243896
2041200.0,48.0,460.4147222222222,130.1497961956522,213.0,258.4560239911955,266.95,273.05,270.7729062908272,674.0,0.3,0.3,101944.0,0.6,0.1357197096417797,-0.3397069712852043,145.2044181820573,2039904.078836294,1.435076617153117,0.1745329251994329,4.1,2041200.0,0.9706509008626303,0.22070211990243896
2042100.0,43.734375,412.6228125,111.2993800951087,213.48828125,258.2338918307804,266.9610795454545,273.1038281249999,270.8052984702082,551.2243509229428,0.253125,0.253125,101955.6581632653,0.5973437500000001,0.1125047946299327,-0.339665617412791,145.2698568071709,2040803.924524969,1.458291532164964,1.11282373545333,4.12734375,2042100.0,0.9706509008626303,0.22070211990243896
2043000.0,39.0,361.0,93.0,213.65625,257.5305365049699,267.0795454545454,273.131875,270.8533957619312,518.2638352809411,0.15,0.15,101969.612244898,0.6012500000000001,0.0876858522727501,-0.3396242527985109,145.3352954378897,2041703.770290721,1.483110474522146,3.086378572178017,4.110416666666667,2043000.0,0.9706509008626303,0.22070211990243896
2043900.0,33.44105113636363,274.9240625,75.2062587657784,213.99609375,256.5055008008097,267.2082386363636,273.143984375,270.8983798068826,553.9214019984689,0.046875,0.046875,101983.2602040816,0.60703125,0.0613654995127583,-0.3395828774440925,145.4007340742146,2042603.616133563,1.509430827282138,5.087540449608592,4.08828125,2043900.0,0.9706509008626303,0.22070211990243896
2044800.0,27.05113636363636,154.1269444444445,57.78190743338008,215.0,255.8989821566012,267.25,273.15,270.9213530988204,637.0,0.0,0.0,101994.0,0.61,0.0336467957742421,-0.3395414913512643,145.4661727161465,2043503.462053508,1.537149531020654,6.108652381980153,4.1,2044800.0,0.9706509008626303,0.22070211990243896
2045700.0,20.63565340909091,46.51635416666676,41.21660238429172,217.244140625,255.8830058048947,267.155303030303,273.156953125,270.892711385868,905.1893529332084,0.0,0.0,102001.7256333568,0.6040625000000001,0.0046325248554968,-0.3395000945217555,145.5316113636865,2044403.308050568,1.5661638019394,6.26754049727273,4.2796875,2045700.0,0.9706509008626303,0.22070211990243896
2046600.0,15.0,0.0,26.0,220.484375,255.8330791700688,266.989898989899,273.145625,270.8146256394782,1366.031511203531,0.0,0.0,102008.6833216045,0.5925,-0.0255753386488675,-0.339458686957295,145.5970500168353,2045303.154124755,1.596371665443764,6.283185307179586,4.620833333333333,2046600.0,0.9706509008626303,0.22070211990243896
2047500.0,10.11505681818182,0.0,14.07858214553639,223.982421875,255.7395402526616,266.8295454545454,273.086484375,270.7163607148016,1803.107913872089,0.0,0.0,102015.79934905,0.5846875,-0.0568759858707248,-0.3394172686596126,145.6624886755939,2046203.000276083,1.627672312665621,6.283185307179586,4.9515625,2047500.0,0.9706509008626303,0.22070211990243896
2048400.0,5.78409090909091,0.0,6.505251312828207,227.0,255.5927970371228,266.75,272.95,270.6268003770268,2000.0,0.0,0.0,102024.0,0.59,-0.0891699638985878,-0.3393758396304378,145.7279273399632,2047102.846504563,1.659966290693484,6.283185307179586,5.1,2048400.0,0.9706509008626303,0.22070211990243896
2049300.0,2.561079545454547,0.0,2.429294823705927,229.4731069711538,255.3760140678053,266.7403846153846,272.7209375,270.510321841772,1789.672259558673,0.0,0.0,102033.4881465517,0.605,-0.1223592119141952,-0.3393343998715008,145.7933660099441,2048002.692810208,1.693155538709092,6.140831890063799,4.87734375,2049300.0,0.9706509008626303,0.22070211990243896
2050200.0,1.0,0.0,1.0,231.8137019230769,255.1054133938605,266.7382478632479,272.4325,270.3382673469071,1310.465617945165,0.0,0.0,102043.5,0.62,-0.1563469553653409,-0.3392929493845318,145.8588046855375,2048902.539193031,1.727143282160237,5.97629824703725,4.38125,2050200.0,0.9706509008626303,0.22070211990243896
2051100.0,0.5369318181818181,0.0,0.6246366279069766,233.9974459134615,254.8209918560505,266.7419871794872,272.1278125,270.1486432929443,804.0261673590755,0.0,0.0,102053.5118534483,0.635,-0.1910374690813521,-0.3392514881712614,145.9242433667443,2049802.385653044,1.761833795876249,5.834308440182295,3.86953125,2051100.0,0.9706509008626303,0.22070211990243896
2052000.0,0.2272727272727272,0.0,0.3052325581395349,236.0,254.5627472963614,266.75,271.85,269.9803397661446,512.0,0.0,0.0,102063.0,0.65,-0.226335718181,-0.3392100162334205,145.9896820535655,2050702.23219026,1.797132044975897,5.759586531581287,3.6,2052000.0,0.9706509008626303,0.22070211990243896
2052900.0,0.0539772727272728,0.0,0.0832122093023256,237.3111478365385,254.332499368431,266.7600961538461,271.6015625,269.8360701932857,439.6426758301836,0.0,0.0,102071.1564986737,0.665,-0.2621468830162328,-0.3391685335727402,146.0551207460019,2051602.07880469,1.832943209811129,5.744196972974175,3.574888392857143,2052900.0,0.9706509008626303,0.22070211990243896
2053800.0,0.0,0.0,0.0,237.8425480769231,254.1123150801103,266.775641025641,271.3625,269.6979817671819,430.067963892859,0.0,0.0,102078.198938992,0.68,-0.2983757714749704,-0.3391270401909519,146.1205594440545,2052501.925496348,1.869172098269867,5.744727647408904,3.595535714285715,2053800.0,0.9706509008626303,0.22070211990243896
2054700.0,0.0,0.0,0.0,238.2026742788462,253.9125611611038,266.8033653846153,271.1421875,269.5748828981507,481.7092700091049,0.0,0.0,102085.1419098143,0.6950000000000001,-0.3349261189448103,-0.3390855360897872,146.185998147724,2053401.772265246,1.905722445739707,5.752687763929823,3.618415178571428,2054700.0,0.9706509008626303,0.22070211990243896
2055600.0,0.0,0.0,0.0,239.0,253.7435993064101,266.85,270.95,269.4757426201385,593.0,0.0,0.0,102093.0,0.71,-0.3716997733175158,-0.3390440212709782,146.2514368570116,2054301.619111396,1.942496100112412,5.759586531581287,3.6,2055600.0,0.9706509008626303,0.22070211990243896
2056500.0,0.0,0.0,0.0,242.2153764204545,253.6700050185284,267.0020833333333,270.83310546875,269.4415897968918,889.7998212258708,0.0,0.0,102102.7740384615,0.724375,-0.4085957598266403,-0.339002495736257,146.316875571918,2055201.466034811,1.979392086621537,5.788613580820537,3.496428571428571,2056500.0,0.9706509008626303,0.22070211990243896
2057400.0,0.0,0.0,0.0,247.4389204545455,253.715071299355,267.2722222222222,270.81328125,269.4905499803986,1361.122946067076,0.0,0.0,102114.5769230769,0.7375,-0.4455092185590073,-0.3389609594873561,146.3823142924441,2056101.313035503,2.016305545353904,5.847998577087719,3.335714285714286,2057400.0,0.9706509008626303,0.22070211990243896
2058300.0,0.0,0.0,0.0,251.6930042613636,253.8273391350277,267.55625,270.86181640625,269.596846212788,1800.134597874743,0.0,0.0,102128.0913461538,0.749375,-0.482330206604896,-0.3389194125260083,146.4477530185908,2057001.160113484,2.053126533399793,5.906810781901543,3.182142857142857,2058300.0,0.9706509008626303,0.22070211990243896
2059200.0,0.0,0.0,0.0,252.0,253.9554865038707,267.75,270.95,269.7341491838313,2000.0,0.0,0.0,102143.0,0.76,-0.5189423576582097,-0.3388778548539466,146.5131917503592,2057901.007268768,2.089738684453106,5.934119456780721,3.1,2059200.0,0.9706509008626303,0.22070211990243896
2060100.0,0.0,0.0,0.0,249.1114042207792,254.5987629028209,267.855859375,271.0996018629808,269.8811378882305,1816.317157740961,0.035625,0.035625,102161.5234375,0.76125,-0.5552213954092071,-0.3388362864729043,146.57863048775,2058800.854501366,2.126017722204104,5.026704078712597,3.325,2060100.0,0.9706509008626303,0.22070211990243896
2061000.0,0.0,0.0,0.0,245.8728354978355,255.7469274903145,267.9517361111111,271.3088341346154,270.0274272913126,1386.665068908135,0.12,0.12,102183.5625,0.7516666666666667,-0.5910335046773492,-0.338794707384615,146.6440692307641,2059700.70181129,2.161829831472246,3.033132907215861,3.85,2061000.0,0.9706509008626303,0.22070211990243896
2061900.0,0.0,0.0,0.0,242.447849025974,256.7678508024321,268.0467447916666,271.5136493389423,270.1639780445341,927.180445621242,0.219375,0.219375,102205.3203125,0.74125,-0.6262335778584034,-0.3387531175908124,146.7095079794026,2060600.549198554,2.1970299046533,1.050158377606234,4.375,2061900.0,0.9706509008626303,0.22070211990243896
2062800.0,0.0,0.0,0.0,239.0,257.4166465804286,268.15,271.65,270.284579531193,654.0,0.3,0.3,102223.0,0.74,-0.6606633765083032,-0.3387115170932309,146.7749467336661,2061500.396663168,2.2314597033032,0.1745329251994329,4.6,2062800.0,0.9706509008626303,0.22070211990243896
2063700.0,0.0,0.0,0.0,235.4285714285714,257.8153021319054,268.283203125,271.7200420673076,270.3978056649342,573.3501390774153,0.3575,0.3575,102236.7555803571,0.7489285714285714,-0.6941496819870516,-0.3386699058936046,146.8403854935557,2062400.244205147,2.264946008781948,0.2181661564992912,4.54296875,2063700.0,0.9706509008626303,0.22070211990243896
2064600.0,0.0,0.0,0.0,231.7142857142857,258.1413982466473,268.4364583333333,271.7560096153846,270.4934082876454,547.6664902882835,0.41,0.41,102249.4732142857,0.7604761904761905,-0.7265025586077694,-0.3386282839936682,146.9058242590722,2063300.091824502,2.297298885402666,0.2617993877991494,4.431249999999999,2064600.0,0.9706509008626303,0.22070211990243896
2065500.0,0.0,0.0,0.0,228.1428571428571,258.3858425878348,268.571484375,271.7389723557692,270.5380029643136,577.39959635501,0.4575,0.4575,102261.4542410714,0.7717857142857143,-0.7575139207505623,-0.3385866513951568,146.9712630302166,2064199.939521245,2.328310247545459,0.3054326190990077,4.278906249999999,2065500.0,0.9706509008626303,0.22070211990243896
2066400.0,0.0,0.0,0.0,225.0,258.5315091378653,268.65,271.65,270.4980726824373,663.0,0.5,0.5,102273.0,0.78,-0.7869566827043721,-0.3385450080998054,147.0367018069898,2065099.787295389,2.357753009499269,0.3490658503988659,4.1,2066400.0,0.9706509008626303,0.22070211990243896
2067300.0,0.0,0.0,0.0,223.7589285714286,258.4874500472494,268.65390625,271.5140625,270.3972324754523,934.1140555247176,0.51625,0.51625,102284.2723214286,0.7851674107142858,-0.8145848719863213,-0.3385033541093496,147.1021405893925,2065999.635146945,2.385381198781218,0.3926990816987241,3.86640625,2067300.0,0.9706509008626303,0.22070211990243896
2068200.0,0.0,0.0,0.0,224.6904761904762,258.2705739463196,268.60625,271.36875,270.2839446622232,1383.703248057656,0.5033333333333333,0.5033333333333333,102294.9642857143,0.7897321428571429,-0.8401351888599988,-0.338461689425525,147.1675793774258,2066899.483075927,2.410931515654895,0.4363323129985824,3.58125,2068200.0,0.9706509008626303,0.22070211990243896
2069100.0,0.0,0.0,0.0,226.2767857142857,258.0312311517836,268.53046875,271.2140625,270.1620659520769,1807.190816561767,0.48875,0.48875,102304.6741071429,0.7944308035714286,-0.8633305664255135,-0.3384200140500678,147.2330181710905,2067799.331082347,2.43412689322041,0.4799655442984406,3.30546875,2069100.0,0.9706509008626303,0.22070211990243896
2070000.0,0.0,0.0,0.0,227.0,257.9130822339587,268.45,271.05,270.0353233025966,2000.0,0.5,0.5,102313.0,0.8,-0.8838862773803657,-0.3383783279847141,147.2984569703875,2068699.179166217,2.454682604175262,0.5235987755982988,3.1,2070000.0,0.9706509008626303,0.22070211990243896
2070900.0,0.0,0.0,0.0,226.6852678571429,258.1826006426734,268.375,270.8778459821428,269.9089496666128,1803.673634618484,0.58125,0.58125,102316.09375,0.807265625,-0.901518980145246,-0.3383366312312004,147.3638957753178,2069599.027327548,2.472315306940143,0.5672320068981571,3.1875,2070900.0,0.9706509008626303,0.22070211990243896
2071800.0,0.0,0.0,0.0,226.125,259.0120013879297,268.3,270.7013392857143,269.783178822233,1355.10195508968,0.7166666666666668,0.7166666666666668,102313.75,0.815625,-0.9159587365592508,-0.3382949237912637,147.4293345858821,2070498.875566354,2.486755063354147,0.6108652381980153,3.566666666666666,2071800.0,0.9706509008626303,0.22070211990243896
2072700.0,0.0,0.0,0.0,225.2522321428571,260.2565867172356,268.225,270.5241629464285,269.6543632641364,892.7292980160355,0.84375,0.84375,102311.03125,0.823671875,-0.9269634460583078,-0.3382532056666411,147.4947734020814,2071398.723882647,2.497759772853204,0.6544984694978736,3.962499999999999,2072700.0,0.9706509008626303,0.22070211990243896
2073600.0,0.0,0.0,0.0,224.0,260.900345926923,268.15,270.35,269.5191665098753,655.0,0.9,0.9,102313.0,0.8300000000000001,-0.93433440071962,-0.3382114768590696,147.5602122239166,2072298.572276439,2.505130727514516,0.6981317007977318,4.1,2073600.0,0.9706509008626303,0.22070211990243896
2074500.0,0.0,0.0,0.0,220.9357142857143,260.7302943808511,268.075,270.1924694548872,269.3863270598113,646.8130594182534,0.9,0.9,102319.375,0.8336718750000001,-0.9379309707467764,-0.3381697373702872,147.6256510513886,2073198.420747742,2.508727297541673,0.7417649320975901,3.90625,2074500.0,0.9706509008626303,0.22070211990243896
2075400.0,0.0,0.0,0.0,216.0428571428571,260.5841285127424,268.0,270.0596804511278,269.2685542503048,684.6776647350907,0.9,0.9,102326.5,0.8356250000000001,-0.9376820716764304,-0.3381279872020316,147.6910898844982,2074098.269296568,2.508478398471327,0.7853981633974483,3.583333333333333,2075400.0,0.9706509008626303,0.22070211990243896
2076300.0,0.0,0.0,0.0,211.3785714285714,260.457422672089,267.925,269.9470512218045,269.1684733528683,724.4534376843828,0.9,0.9,102334.375,0.837265625,-0.9335923012679848,-0.3380862263560409,147.7565287232464,2074998.117922929,2.504388628062881,0.8290313946973066,3.26875,2076300.0,0.9706509008626303,0.22070211990243896
2077200.0,0.0,0.0,0.0,209.0,260.3457524281263,267.85,269.85,269.0885002281191,722.0,0.9,0.9,102343.0,0.84,-0.9257415238164248,-0.3380444548340537,147.821967567634,2075897.966626839,2.496537850611321,0.8726646259971648,3.1,2077200.0,0.9706509008626303,0.22070211990243896
2078100.0,0.0,0.0,0.0,208.9071428571428,260.4794053017164,267.9998883928571,269.9511770148026,269.2079771966742,618.093620378683,0.9,0.9,102352.2088414634,0.844609375,-0.914277986946062,-0.3380026726378085,147.8874064176619,2076797.815408308,2.485074313740959,0.8406214717613314,3.0875,2078100.0,0.9706509008626303,0.22070211990243896
2079000.0,0.0,0.0,0.0,209.3857142857143,260.892124593584,268.4080357142857,270.2772615131579,269.5490165749613,440.5311567664181,0.9,0.9,102361.8902439024,0.8502083333333333,-0.899406333310159,-0.3379608797690444,147.952845273331,2077697.66426735,2.470202660105056,0.7144941625351786,3.116666666666667,2079000.0,0.9706509008626303,0.22070211990243896
2079900.0,0.0,0.0,0.0,209.9214285714286,261.2847046630593,268.7871651785714,270.5897152549342,269.8772118628851,275.7031147709441,0.9,0.9,102372.1265243902,0.855703125,-0.8813726852724382,-0.3379190762295007,148.0182841346422,2078597.513203975,2.452169012067335,0.5801856224403025,3.1375,2079900.0,0.9706509008626303,0.22070211990243896
2080800.0,0.0,0.0,0.0,210.0,261.357975992016,268.85,270.65,269.9568287559351,210.0,0.9,0.9,102383.0,0.86,-0.8604491349622045,-0.3378772620209167,148.0837230015964,2079497.362218197,2.431245461757101,0.5235987755982988,3.1,2080800.0,0.9706509008626303,0.22070211990243896
2081700.0,0.0,0.0,0.0,209.3660714285714,261.126388589139,268.6417410714286,270.46185546875,269.7859255998982,460.102745386864,0.9,0.9,102396.7816787348,0.8621428571428571,-0.8369195559090095,-0.3378354371450321,148.1491618741944,2080397.211310028,2.407715882703906,0.5537329759647635,2.98671875,2081700.0,0.9706509008626303,0.22070211990243896
2082600.0,0.0,0.0,0.0,208.4642857142857,260.8361366686436,268.4107142857143,270.21859375,269.5522355604761,1013.451136987737,0.9,0.9,102413.5316310976,0.8623809523809525,-0.8110679373811434,-0.3377936016035872,148.2146007524372,2081297.06047948,2.38186426417604,0.607592745850526,2.839583333333334,2082600.0,0.9706509008626303,0.22070211990243896
2083500.0,0.0,0.0,0.0,207.8303571428571,260.5356432972237,268.1743303571428,269.96603515625,269.3037468318004,1612.573960094741,0.9,0.9,102430.0157679116,0.8614285714285714,-0.7831697129236703,-0.337751755398322,148.2800396363256,2082196.909726564,2.353966039718567,0.6630887619100332,2.69765625,2083500.0,0.9706509008626303,0.22070211990243896
2084400.0,0.0,0.0,0.0,208.0,260.2733045856757,267.95,269.75,269.0883159473859,2000.0,0.9,0.9,102443.0,0.86,-0.7534859938588276,-0.3377098985309773,148.3454785258605,2083096.759051294,2.324282320653724,0.6981317007977318,2.6,2084400.0,0.9706509008626303,0.22070211990243896
2085300.0,0.0,0.0,0.0,208.75,260.0489874790822,267.7380208333333,269.57029296875,268.8962542609895,2141.764300967757,0.9,0.9,102451.697265625,0.8560714285714286,-0.7222602861132601,-0.3376680310032937,148.4109174210427,2083996.60845368,2.293056612908157,0.7112216701876893,2.56953125,2085300.0,0.9706509008626303,0.22070211990243896
2086200.0,0.0,0.0,0.0,209.5,259.8379984426199,267.5305555555555,269.40328125,268.7033619697304,2182.284225845593,0.9,0.9,102458.453125,0.8492857142857143,-0.6897171370138744,-0.3376261528170126,148.4763563218733,2084896.457933736,2.260513463808771,0.7155849933176751,2.58125,2086200.0,0.9706509008626303,0.22070211990243896
2087100.0,0.0,0.0,0.0,210.25,259.6518702003064,267.3328125,269.25962890625,268.535110716949,2131.662037800633,0.9,0.9,102464.732421875,0.842857142857143,-0.6560621636049437,-0.3375842639738751,148.541795228353,2085796.307491473,2.22685849039984,0.7112216701876893,2.60234375,2087100.0,0.9706509008626303,0.22070211990243896
2088000.0,0.0,0.0,0.0,211.0,259.5021323042934,267.15,269.15,268.4164779054055,2000.0,0.9,0.9,102472.0,0.84,-0.6214829916873659,-0.3375423644756228,148.6072341404827,2086696.157126904,2.192279318482262,0.6981317007977318,2.6,2088000.0,0.9706509008626303,0.22070211990243896
2088900.0,0.0,0.0,0.0,211.75,259.6006084449408,267.2414772727273,269.22927734375,268.5134047146369,1625.126546329732,0.9,0.9,102481.9360465116,0.844453125,-0.5861507379858719,-0.3375004543239978,148.6726730582634,2087596.00684004,2.156947064780768,0.6337726846304409,2.5125,2088900.0,0.9706509008626303,0.22070211990243896
2089800.0,0.0,0.0,0.0,212.5,259.9707239921396,267.6592171717172,269.5088020833333,268.8291232190746,1019.985331835379,0.9,0.9,102493.6627906977,0.854375,-0.5502217685226318,-0.337458533520742,148.7381119816958,2088495.856630894,2.121018095317528,0.5148721293383273,2.35,2089800.0,0.9706509008626303,0.22070211990243896
2090700.0,0.0,0.0,0.0,213.25,260.3414225046455,268.0973484848485,269.78392578125,269.14332484353,457.351451423337,0.9,0.9,102504.8081395349,0.864609375,-0.5138395512671812,-0.337416602067598,148.8035509107808,2089395.706499477,2.084635878062078,0.4003348971761994,2.1875,2090700.0,0.9706509008626303,0.22070211990243896
2091600.0,0.0,0.0,0.0,214.0,260.4418148364546,268.25,269.85,269.2330214673188,210.0,0.9,0.9,102513.0,0.87,-0.4771364867301693,-0.3373746599663086,148.8689898455195,2090295.556445802,2.047932813525066,0.3490658503988659,2.1,2091600.0,0.9706509008626303,0.22070211990243896
2092500.0,0.0,0.0,0.0,214.2352941176471,259.0612540561288,268.1212155032467,269.7176041666667,269.1065070417297,383.0722503683553,0.8132812500000001,0.8132812500000001,102512.5824854651,0.8703515625,-0.4402356475857756,-0.3373327072186164,148.9344287859125,2091195.406469881,2.011031974380672,0.4036073895236887,2.3125,2092500.0,0.9706509008626303,0.22070211990243896
2093400.0,0.0,0.0,0.0,213.7941176470588,257.0594914752946,267.9486201298701,269.5536111111111,268.944540316452,767.3945396091328,0.61875,0.61875,102504.2122093023,0.8696875000000001,-0.4032523908489996,-0.3372907438262649,148.9998677319608,2092095.256571725,1.974048717643896,0.5235987755982988,2.816666666666667,2093400.0,0.9706509008626303,0.22070211990243896
2094300.0,0.0,0.0,0.0,213.2058823529412,255.7592603876491,267.7767146915584,269.3878125,268.7815830996821,1164.269559045344,0.4148437500000001,0.4148437500000001,102494.9858284884,0.8691796875,-0.366295827154079,-0.3372487697909975,149.0653066836652,2092995.106751347,1.937092153948976,0.6435901616729091,3.3375,2094300.0,0.9706509008626303,0.22070211990243896
2095200.0,0.0,0.0,0.0,213.0,255.0246364836417,267.65,269.25,268.6519218817308,1375.0,0.3,0.3,102492.0,0.87,-0.3294701444401329,-0.3372067851145578,149.1307456410267,2093894.957008759,1.900266471235029,0.6981317007977318,3.6,2095200.0,0.9706509008626303,0.22070211990243896
2096100.0,0.0,0.0,0.0,213.9113051470588,254.746203820607,267.5613392857143,269.1375,268.5539308676728,1391.77801607608,0.27328125,0.27328125,102494.5,0.8723828125,-0.292875790362928,-0.33716478979869,149.1961846040461,2094794.807343973,1.863672117157825,0.6981317007977318,3.5375,2096100.0,0.9706509008626303,0.22070211990243896
2097000.0,0.0,0.0,0.0,215.7683823529412,254.5838731765181,267.4778571428571,269.0305555555555,268.4636865405557,1368.982327381332,0.26625,0.26625,102497.0,0.8753125,-0.2566105208899658,-0.3371227838451383,149.2616235727243,2095694.657757001,1.827406847684862,0.6981317007977318,3.35,2097000.0,0.9706509008626303,0.22070211990243896
2097900.0,0.0,0.0,0.0,217.741268382353,254.5325539518433,267.4054464285714,268.9333333333333,268.3820034067942,1351.195474995917,0.27609375,0.27609375,102499.5,0.8780859375,-0.2207703231274125,-0.3370807672556473,149.3270625470621,2096594.508247854,1.791566649922309,0.6981317007977318,3.1625,2097900.0,0.9706509008626303,0.22070211990243896
2098800.0,0.0,0.0,0.0,219.0,254.5750346687349,267.35,268.85,268.3097786772633,1383.0,0.3,0.3,102502.0,0.88,-0.1854502193872387,-0.3370387400319618,149.3925015270605,2097494.358816545,1.756246546182135,0.6981317007977318,3.1,2098800.0,0.9706509008626303,0.22070211990243896
2099700.0,0.0,0.0,0.0,218.0825407608696,254.7412977874093,267.309375,268.7875,268.2533081960941,1521.436019021404,0.345,0.345,102504.5,0.8809375,-0.1507449574457478,-0.3369967021758267,149.4579405127202,2098394.209463086,1.721541284240644,0.6981317007977318,3.2015625,2099700.0,0.9706509008626303,0.22070211990243896
2100600.0,0.0,0.0,0.0,215.3451086956522,255.0170222106258,267.295,268.7666666666667,268.2344834309392,1732.118323331526,0.4066666666666667,0.4066666666666667,102507.0,0.88125,-0.1167495892878256,-0.3369546536889874,149.5233795040422,2099294.060187488,1.687545916082722,0.6981317007977318,3.370833333333334,2100600.0,0.9706509008626303,0.22070211990243896
2101500.0,0.0,0.0,0.0,212.6851222826087,255.3473857294814,267.333125,268.8125,268.2776166194948,1922.491465975885,0.4650000000000001,0.4650000000000001,102509.5,0.8809375,-0.083559937662675,-0.3369125945731896,149.5888185010273,2100193.910989764,1.654356264457572,0.6981317007977318,3.5296875,2101500.0,0.9706509008626303,0.22070211990243896
2102400.0,0.0,0.0,0.0,212.0,255.67877017884,267.45,268.95,268.4069472417631,2000.0,0.5,0.5,102512.0,0.88,-0.0512729467232417,-0.3368705248301791,149.6542575036764,2101093.761869926,1.622069273518138,0.6981317007977318,3.6,2102400.0,0.9706509008626303,0.22070211990243896
2103300.0,0.0,0.0,0.0,214.2624223602485,255.7876095603596,267.6262109375,269.1515625,268.5922997914575,1892.48599803069,0.475,0.475,102518.2804878049,0.8777343750000001,-0.0199869100807881,-0.336828444461702,149.7196965119904,2101993.612827985,1.590783236875685,0.6708609312353204,3.5140625,2103300.0,0.9706509008626303,0.22070211990243896
2104200.0,0.0,0.0,0.0,218.0983436853002,255.6831562032231,267.8215625,269.3708333333333,268.7894936039229,1659.571580686007,0.4,0.4,102529.6646341463,0.874375,0.0101984330078546,-0.3367863534695046,149.7851355259701,2102893.463863953,1.560597893787042,0.6108652381980153,3.329166666666667,2104200.0,0.9706509008626303,0.22070211990243896
2105100.0,2.380859375,12.61206896551724,3.487847222222222,221.8850931677019,255.5840364228817,268.0311328125,269.6046875,269.0018887399743,1406.37137299832,0.3250000000000001,0.3250000000000001,102542.4664634146,0.871328125,0.0391819446498096,-0.3367442518553337,149.8505745456165,2103793.314977843,1.531614382145087,0.5508695451607103,3.1546875,2105100.0,0.9706509008626303,0.22070211990243896
2106000.0,8.265625000000002,44.71551724137931,12.71759259259259,224.0,255.7345178114418,268.25,269.85,269.2331801498321,1238.0,0.3,0.3,102553.0,0.87,0.0668612910416555,-0.336702139620936,149.9160135709302,2104693.166169666,1.503935035753241,0.5235987755982988,3.1,2106000.0,0.9706509008626303,0.22070211990243896
2106900.0,15.767578125,87.71120689655172,25.83854166666666,224.5913149350649,256.2381848046838,268.4727213541667,270.1,269.4752167511333,1166.648862021818,0.340625,0.340625,102560.6317508711,0.87,0.093133313433497,-0.336660016768059,149.9814526019123,2105593.017439434,1.477663013361399,0.5556419298341323,3.18984375,2106900.0,0.9706509008626303,0.22070211990243896
2107800.0,23.0,133.0,41.0,225.0054112554112,256.8593639124721,268.6970486111111,270.35,269.7172018301816,1131.065712701029,0.4083333333333334,0.4083333333333334,102567.6806039489,0.87,0.1178945783080034,-0.3366178832984498,150.0468916385636,2106492.868787159,1.452901748486893,0.6381360077604268,3.339583333333334,2107800.0,0.9706509008626303,0.22070211990243896
2108700.0,29.69106158088235,185.2921714818267,57.64333333333333,225.416801948052,257.4559508690027,268.9228515625,270.6,269.9591389460618,1126.199707029725,0.471875,0.471875,102574.8891550523,0.87,0.1410421143070657,-0.3365757392138561,150.1123306808849,2107392.720212853,1.429754212487831,0.7506279322053737,3.49453125,2108700.0,0.9706509008626303,0.22070211990243896
2109600.0,36.62408088235294,246.7101584342964,75.56740740740742,226.0,257.8882923406553,269.15,270.85,270.2010317541276,1147.0,0.5,0.5,102583.0,0.87,0.1624743378054279,-0.3365335845160262,150.1777697288772,2108292.571716527,1.408321988989469,0.8726646259971648,3.6,2109600.0,0.9706509008626303,0.22070211990243896
2110500.0,43.49505974264706,304.7730661696179,93.45777777777778,226.9403409090909,258.1867880888315,269.40625,271.1,270.4440770150888,1299.687844768933,0.5,0.5,102592.4084821429,0.870234375,0.1820921610672874,-0.3364914192067079,150.2432087825412,2109192.423298194,1.388704165727609,1.043788705001296,3.64453125,2110500.0,0.9706509008626303,0.22070211990243896
2111400.0,50.0,347.0,110.0,228.1136363636364,258.491511371735,269.6888888888889,271.35,270.6879153958785,1593.301092095393,0.5,0.5,102602.6130952381,0.870625,0.1998002667155987,-0.33644924328765,150.3086478418779,2110092.274957865,1.370996060079298,1.26718175900005,3.65625,2111400.0,0.9706509008626303,0.22070211990243896
