time,Occupancy[1],InternalGainsRad[1],InternalGainsCon[1],InternalGainsLat[1],radiatorSetPoint.y1
8409600.0,14,559.00029,559.00029,279.500145,292.15
8410500.0,15,582.485756,582.485756,291.242878,292.15
8410500.0,15,582.485756,582.485756,291.242878,292.15
8411400.0,15,605.97503,605.97503,302.987515,292.15
8411400.0,15,605.97503,605.97503,302.987515,292.15
8412300.0,16,629.460479,629.460479,314.7302395,292.15
8412300.0,16,629.460479,629.460479,314.7302395,292.15
8413200.0,17,652.94977,652.94977,326.474885,292.15
8413200.0,17,652.94977,652.94977,326.474885,292.15
8414100.0,17,676.435185,676.435185,338.217601,292.15
8414100.0,17,676.435185,676.435185,338.217601,292.15
8415000.0,18,699.9244675,699.9244675,349.962238,292.15
8415000.0,18,699.9244675,699.9244675,349.962238,292.15
8415900.0,18,723.409925,723.409925,361.7049625,292.15
8415900.0,18,723.409925,723.409925,361.7049625,292.15
8416800.0,19,746.899165,746.899165,373.4495995,292.15
8416800.0,19,746.899165,746.899165,373.4495995,292.15
8417700.0,20,770.384665,770.384665,385.1923325,292.15
8417700.0,20,770.384665,770.384665,385.1923325,292.15
8418600.0,20,793.873905,793.873905,396.936961,292.15
8418600.0,20,793.873905,793.873905,396.936961,292.15
8419500.0,40,1562.879955,1562.879955,781.4399775,292.15
8419500.0,40,1562.879955,1562.879955,781.4399775,292.15
8420400.0,101,3898.878855,3898.878855,1949.439385,292.15
8420400.0,101,3898.878855,3898.878855,1949.439385,292.15
8421300.0,106,4103.16675,4103.16675,2051.583375,292.15
8421300.0,106,4103.16675,4103.16675,2051.583375,292.15
8422200.0,114,4382.9604,4382.9604,2191.4802,292.15
8422200.0,114,4382.9604,4382.9604,2191.4802,292.15
8423100.0,124,4790.96074,4790.96074,2395.48037,292.15
8423100.0,124,4790.96074,4790.96074,2395.48037,292.15
8424000.0,123,4729.309305,4729.309305,2364.654695,292.15
8424000.0,123,4729.309305,4729.309305,2364.654695,292.15
8424900.0,120,4637.7751,4637.7751,2318.88755,292.15
8424900.0,120,4637.7751,4637.7751,2318.88755,292.15
8425800.0,119,4602.51285,4602.51285,2301.25634,292.15
8425800.0,119,4602.51285,4602.51285,2301.25634,292.15
8426700.0,118,4567.71045,4567.71045,2283.85531,292.15
8426700.0,118,4567.71045,4567.71045,2283.85531,292.15
8427600.0,114,4395.0491,4395.0491,2197.52455,292.15
8427600.0,114,4395.0491,4395.0491,2197.52455,292.15
8428500.0,115,4418.019925,4418.019925,2209.00992,292.15
8428500.0,115,4418.019925,4418.019925,2209.00992,292.15
8429400.0,116,4478.6534,4478.6534,2239.3267,292.15
8429400.0,116,4478.6534,4478.6534,2239.3267,292.15
8430300.0,118,4539.28305,4539.28305,2269.641525,292.15
8430300.0,118,4539.28305,4539.28305,2269.641525,292.15
8431200.0,119,4575.1947,4575.1947,2287.59735,292.15
8431200.0,119,4575.1947,4575.1947,2287.59735,292.15
8432100.0,116,4487.8776,4487.8776,2243.9388,292.15
8432100.0,116,4487.8776,4487.8776,2243.9388,292.15
8433000.0,121,4651.0351,4651.0351,2325.51755,292.15
8433000.0,121,4651.0351,4651.0351,2325.51755,292.15
8433900.0,121,4660.96514,4660.96514,2330.48257,292.15
8433900.0,121,4660.96514,4660.96514,2330.48257,292.15
8434800.0,121,4670.89535,4670.89535,2335.447675,292.15
8434800.0,121,4670.89535,4670.89535,2335.447675,292.15
8435700.0,121,4681.14805,4681.14805,2340.57411,292.15
8435700.0,121,4681.14805,4681.14805,2340.57411,292.15
8436600.0,125,4824.68721,4824.68721,2412.343605,292.15
8436600.0,125,4824.68721,4824.68721,2412.343605,292.15
8437500.0,124,4776.23024,4776.23024,2388.11512,292.15
8437500.0,124,4776.23024,4776.23024,2388.11512,292.15
8438400.0,27,1056.115225,1056.115225,528.057604,292.15
8438400.0,27,1056.115225,1056.115225,528.057604,292.15
8439300.0,19,754.6214575,754.6214575,377.3107245,292.15
8439300.0,19,754.6214575,754.6214575,377.3107245,292.15
8440200.0,21,841.72797,841.72797,420.863985,292.15
8440200.0,21,841.72797,841.72797,420.863985,292.15
8441100.0,26,1018.659856,1018.659856,509.329928,292.15
8441100.0,26,1018.659856,1018.659856,509.329928,292.15
8442000.0,27,1070.34618,1070.34618,535.17309,292.15
8442000.0,27,1070.34618,1070.34618,535.17309,292.15
8442900.0,28,1096.826825,1096.826825,548.413455,292.15
8442900.0,28,1096.826825,1096.826825,548.413455,292.15
8443800.0,29,1123.311295,1123.311295,561.655656,292.15
8443800.0,29,1123.311295,1123.311295,561.655656,292.15
8444700.0,29,1149.79194,1149.79194,574.89597,292.15
8444700.0,29,1149.79194,1149.79194,574.89597,292.15
8445600.0,30,1176.276495,1176.276495,588.13829,292.15
8445600.0,30,1176.276495,1176.276495,588.13829,292.15
8446500.0,31,1200.00008,1200.00008,600.00004,292.15
8446500.0,31,1200.00008,1200.00008,600.00004,292.15
8447400.0,31,1220.225235,1220.225235,610.1126175,292.15
8447400.0,31,1220.225235,1220.225235,610.1126175,292.15
8448300.0,31,1194.23997,1194.23997,597.119985,292.15
8448300.0,31,1194.23997,1194.23997,597.119985,292.15
8449200.0,30,1180.212505,1180.212505,590.106244,292.15
8449200.0,30,1180.212505,1180.212505,590.106244,292.15
8450100.0,32,1236.58374,1236.58374,618.29187,292.15
8450100.0,32,1236.58374,1236.58374,618.29187,292.15
8451000.0,28,1112.121555,1112.121555,556.060769,292.15
8451000.0,28,1112.121555,1112.121555,556.060769,292.15
8451900.0,21,837.415665,837.415665,418.7078325,292.15
8451900.0,21,837.415665,837.415665,418.7078325,292.15
8452800.0,9,371.20129,371.20129,185.600645,292.15
8452800.0,9,371.20129,371.20129,185.600645,292.15
8453700.0,4,185.5987155,185.5987155,92.7993535,292.15
8453700.0,4,185.5987155,185.5987155,92.7993535,292.15
8454600.0,2,99.02976,99.02976,49.51488,292.15
8454600.0,2,99.02976,99.02976,49.51488,292.15
8455500.0,3,116.2099175,116.2099175,58.1049579,292.15
8455500.0,3,116.2099175,116.2099175,58.1049579,292.15
8456400.0,4,161.683192,161.683192,80.841596,292.15
8456400.0,4,161.683192,161.683192,80.841596,292.15
8457300.0,4,167.6236805,167.6236805,83.8118445,292.15
8457300.0,4,167.6236805,167.6236805,83.8118445,292.15
8458200.0,2,100.569603,100.569603,50.2848015,292.15
8458200.0,2,100.569603,100.569603,50.2848015,292.15
8459100.0,0,31.99872005,31.99872005,15.99936045,292.15
8459100.0,0,31.99872005,31.99872005,15.99936045,292.15
8460000.0,0,22.7558413,22.7558413,11.37792065,292.15
8460000.0,0,22.7558413,22.7558413,11.37792065,292.15
8460900.0,1,65.4220775,65.4220775,32.7110396,292.15
8460900.0,1,65.4220775,65.4220775,32.7110396,292.15
8461800.0,2,108.0883205,108.0883205,54.0441594,292.15
8461800.0,2,108.0883205,108.0883205,54.0441594,292.15
8462700.0,3,150.7545635,150.7545635,75.377286,292.15
8462700.0,3,150.7545635,150.7545635,75.377286,292.15
8463600.0,5,193.420798,193.420798,96.710399,292.15
8463600.0,5,193.420798,193.420798,96.710399,292.15
8464500.0,3,151.169287,151.169287,75.5846435,292.15
8464500.0,3,151.169287,151.169287,75.5846435,292.15
8465400.0,2,82.1683185,82.1683185,41.08415925,292.15
8465400.0,2,82.1683185,82.1683185,41.08415925,292.15
8466300.0,2,88.362243,88.362243,44.1811215,292.15
8466300.0,2,88.362243,88.362243,44.1811215,292.15
8467200.0,2,94.556159,94.556159,47.2780795,292.15
8467200.0,2,94.556159,94.556159,47.2780795,292.15
8468100.0,2,100.7500835,100.7500835,50.3750409,292.15
8468100.0,2,100.7500835,100.7500835,50.3750409,292.15
8469000.0,2,106.940166,106.940166,53.470083,292.15
8469000.0,2,106.940166,106.940166,53.470083,292.15
8469900.0,2,113.1340735,113.1340735,56.56703845,292.15
8469900.0,2,113.1340735,113.1340735,56.56703845,292.15
8470800.0,3,119.327998,119.327998,59.663999,292.15
8470800.0,3,119.327998,119.327998,59.663999,292.15
8471700.0,3,125.52191825,125.52191825,62.76095955,292.15
8471700.0,3,125.52191825,125.52191825,62.76095955,292.15
8472600.0,3,131.7158385,131.7158385,65.85791925,292.15
8472600.0,3,131.7158385,131.7158385,65.85791925,292.15
8473500.0,3,137.9097545,137.9097545,68.954873,292.15
8473500.0,3,137.9097545,137.9097545,68.954873,292.15
8474400.0,3,144.1036705,144.1036705,72.0518395,292.15
8474400.0,3,144.1036705,144.1036705,72.0518395,292.15
8475300.0,3,150.297595,150.297595,75.1487975,292.15
8475300.0,3,150.297595,150.297595,75.1487975,292.15
8476200.0,2,113.279993,113.279993,56.6399965,292.15
8476200.0,2,113.279993,113.279993,56.6399965,292.15
8477100.0,1,50.6111981,50.6111981,25.30559905,292.15
8477100.0,1,50.6111981,50.6111981,25.30559905,292.15
8478000.0,1,74.9567995,74.9567995,37.47839805,292.15
8478000.0,1,74.9567995,74.9567995,37.47839805,295.15
8478900.0,2,107.212795,107.212795,53.6063975,295.15
8478900.0,2,107.212795,107.212795,53.6063975,295.15
8479800.0,3,139.4687905,139.4687905,69.7343995,295.15
8479800.0,3,139.4687905,139.4687905,69.7343995,295.15
8480700.0,4,171.724803,171.724803,85.8624015,295.15
8480700.0,4,171.724803,171.724803,85.8624015,295.15
8481600.0,5,203.98079,203.98079,101.990395,295.15
8481600.0,5,203.98079,203.98079,101.990395,295.15
8482500.0,6,236.236811,236.236811,118.1184055,295.15
8482500.0,6,236.236811,236.236811,118.1184055,295.15
8483400.0,6,268.492815,268.492815,134.246399,295.15
8483400.0,6,268.492815,268.492815,134.246399,295.15
8484300.0,10,412.174095,412.174095,206.087039,295.15
8484300.0,10,412.174095,412.174095,206.087039,295.15
8485200.0,19,735.59034,735.59034,367.79517,295.15
8485200.0,19,735.59034,735.59034,367.79517,295.15
8486100.0,19,743.7619,743.7619,371.88095,295.15
8486100.0,19,743.7619,743.7619,371.88095,295.15
8487000.0,19,751.9334175,751.9334175,375.966713,295.15
8487000.0,19,751.9334175,751.9334175,375.966713,295.15
8487900.0,19,760.101144,760.101144,380.050572,295.15
8487900.0,19,760.101144,760.101144,380.050572,295.15
8488800.0,20,768.27267,768.27267,384.136335,295.15
8488800.0,20,768.27267,768.27267,384.136335,295.15
8489700.0,20,776.444145,776.444145,388.222064,295.15
8489700.0,20,776.444145,776.444145,388.222064,295.15
8490600.0,20,784.61188,784.61188,392.30594,295.15
8490600.0,20,784.61188,784.61188,392.30594,295.15
8491500.0,20,792.783355,792.783355,396.391686,295.15
8491500.0,20,792.783355,792.783355,396.391686,295.15
8492400.0,20,800.954915,800.954915,400.477449,295.15
8492400.0,20,800.954915,800.954915,400.477449,295.15
8493300.0,26,1023.889889,1023.889889,511.9449445,295.15
8493300.0,26,1023.889889,1023.889889,511.9449445,295.15
8494200.0,51,1960.961305,1960.961305,980.48061,295.15
8494200.0,51,1960.961305,1960.961305,980.48061,295.15
8495100.0,142,5457.91885,5457.91885,2728.95934,295.15
8495100.0,142,5457.91885,5457.91885,2728.95934,295.15
8496000.0,356,13681.9196,13681.9196,6840.9598,295.15
8496000.0,356,13681.9196,13681.9196,6840.9598,295.15
8496900.0,437,16798.72085,16798.72085,8399.36085,295.15
8496900.0,437,16798.72085,16798.72085,8399.36085,295.15
8497800.0,464,17822.7201,17822.7201,8911.36005,295.15
8497800.0,464,17822.7201,17822.7201,8911.36005,295.15
8498700.0,494,18982.3989,18982.3989,9491.19945,295.15
8498700.0,494,18982.3989,18982.3989,9491.19945,295.15
8499600.0,509,19575.041,19575.041,9787.5205,295.15
8499600.0,509,19575.041,19575.041,9787.5205,295.15
8500500.0,525,20188.15875,20188.15875,10094.07895,295.15
8500500.0,525,20188.15875,20188.15875,10094.07895,295.15
8501400.0,533,20486.3991,20486.3991,10243.19955,295.15
8501400.0,533,20486.3991,20486.3991,10243.19955,295.15
8502300.0,541,20800.0015,20800.0015,10400.00075,295.15
8502300.0,541,20800.0015,20800.0015,10400.00075,295.15
8503200.0,586,22525.4403,22525.4403,11262.72015,295.15
8503200.0,586,22525.4403,22525.4403,11262.72015,295.15
8504100.0,604,23212.80045,23212.80045,11606.3998,295.15
8504100.0,604,23212.80045,23212.80045,11606.3998,295.15
8505000.0,602,23142.40175,23142.40175,11571.2013,295.15
8505000.0,602,23142.40175,23142.40175,11571.2013,295.15
8505900.0,614,23587.84085,23587.84085,11793.92085,295.15
8505900.0,614,23587.84085,23587.84085,11793.92085,295.15
8506800.0,606,23287.03945,23287.03945,11643.5193,295.15
8506800.0,606,23287.03945,23287.03945,11643.5193,295.15
8507700.0,585,22483.1987,22483.1987,11241.59935,295.15
8507700.0,585,22483.1987,22483.1987,11241.59935,295.15
8508600.0,579,22260.48,22260.48,11130.24,295.15
8508600.0,579,22260.48,22260.48,11130.24,295.15
8509500.0,603,23167.9995,23167.9995,11583.99975,295.15
8509500.0,603,23167.9995,23167.9995,11583.99975,295.15
8510400.0,733,28158.0775,28158.0775,14079.03875,295.15
8510400.0,733,28158.0775,28158.0775,14079.03875,295.15
8511300.0,765,29385.60075,29385.60075,14692.79995,295.15
8511300.0,765,29385.60075,29385.60075,14692.79995,295.15
8512200.0,761,29247.361,29247.361,14623.6805,295.15
8512200.0,761,29247.361,29247.361,14623.6805,295.15
8513100.0,776,29827.19955,29827.19955,14913.6002,295.15
8513100.0,776,29827.19955,29827.19955,14913.6002,295.15
8514000.0,712,27368.95875,27368.95875,13684.47895,295.15
8514000.0,712,27368.95875,27368.95875,13684.47895,295.15
8514900.0,680,26128.6379,26128.6379,13064.31895,295.15
8514900.0,680,26128.6379,26128.6379,13064.31895,295.15
8515800.0,689,26476.8013,26476.8013,13238.40065,295.15
8515800.0,689,26476.8013,26476.8013,13238.40065,295.15
8516700.0,672,25820.1593,25820.1593,12910.07965,295.15
8516700.0,672,25820.1593,25820.1593,12910.07965,295.15
8517600.0,628,24117.76145,24117.76145,12058.88115,295.15
8517600.0,628,24117.76145,24117.76145,12058.88115,295.15
8518500.0,581,22338.5593,22338.5593,11169.27965,295.15
8518500.0,581,22338.5593,22338.5593,11169.27965,295.15
8519400.0,528,20282.8802,20282.8802,10141.4401,295.15
8519400.0,528,20282.8802,20282.8802,10141.4401,295.15
8520300.0,480,18446.3345,18446.3345,9223.16725,295.15
8520300.0,480,18446.3345,18446.3345,9223.16725,295.15
8521200.0,460,17691.26505,17691.26505,8845.6321,295.15
8521200.0,460,17691.26505,17691.26505,8845.6321,295.15
8522100.0,450,17311.3601,17311.3601,8655.68005,295.15
8522100.0,450,17311.3601,17311.3601,8655.68005,295.15
8523000.0,335,12885.76115,12885.76115,6442.880575,295.15
8523000.0,335,12885.76115,12885.76115,6442.880575,295.15
8523900.0,199,7662.0785,7662.0785,3831.03925,295.15
8523900.0,199,7662.0785,7662.0785,3831.03925,295.15
8524800.0,127,4908.79845,4908.79845,2454.399225,295.15
8524800.0,127,4908.79845,4908.79845,2454.399225,295.15
8525700.0,106,4084.48137,4084.48137,2042.240685,295.15
8525700.0,106,4084.48137,4084.48137,2042.240685,295.15
8526600.0,93,3577.601295,3577.601295,1788.800605,295.15
8526600.0,93,3577.601295,3577.601295,1788.800605,295.15
8527500.0,78,3018.240095,3018.240095,1509.12009,295.15
8527500.0,78,3018.240095,3018.240095,1509.12009,295.15
8528400.0,35,1352.72825,1352.72825,676.364125,295.15
8528400.0,35,1352.72825,1352.72825,676.364125,295.15
8529300.0,22,866.791665,866.791665,433.3958495,295.15
8529300.0,22,866.791665,866.791665,433.3958495,295.15
8530200.0,24,932.194541,932.194541,466.0972705,295.15
8530200.0,24,932.194541,932.194541,466.0972705,295.15
8531100.0,24,945.5654575,945.5654575,472.7827245,295.15
8531100.0,24,945.5654575,945.5654575,472.7827245,295.15
8532000.0,16,643.4918625,643.4918625,321.745927,295.15
8532000.0,16,643.4918625,643.4918625,321.745927,295.15
8532900.0,14,559.71072,559.71072,279.85536,295.15
8532900.0,14,559.71072,559.71072,279.85536,295.15
8533800.0,14,540.737275,540.737275,270.3686375,295.15
8533800.0,14,540.737275,540.737275,270.3686375,295.15
8534700.0,12,483.095035,483.095035,241.547509,295.15
8534700.0,12,483.095035,483.095035,241.547509,295.15
8535600.0,10,394.202885,394.202885,197.1014425,295.15
8535600.0,10,394.202885,394.202885,197.1014425,292.15
8536500.0,6,241.51679,241.51679,120.758395,292.15
8536500.0,6,241.51679,241.51679,120.758395,292.15
8537400.0,5,196.0435155,196.0435155,98.0217535,292.15
8537400.0,5,196.0435155,196.0435155,98.0217535,292.15
8538300.0,4,168.5606355,168.5606355,84.2803135,292.15
8538300.0,4,168.5606355,168.5606355,84.2803135,292.15
8539200.0,5,225.043195,225.043195,112.5215975,292.15
8539200.0,5,225.043195,225.043195,112.5215975,292.15
8540100.0,7,292.020475,292.020475,146.0102375,292.15
8540100.0,7,292.020475,292.020475,146.0102375,292.15
8541000.0,4,189.4732875,189.4732875,94.7366395,292.15
8541000.0,4,189.4732875,189.4732875,94.7366395,292.15
8541900.0,3,117.7497605,117.7497605,58.87488025,292.15
8541900.0,3,117.7497605,117.7497605,58.87488025,292.15
8542800.0,3,119.9999995,119.9999995,59.99999975,292.15
8542800.0,3,119.9999995,119.9999995,59.99999975,292.15
8543700.0,3,122.2502385,122.2502385,61.12511925,292.15
8543700.0,3,122.2502385,122.2502385,61.12511925,292.15
8544600.0,3,124.5004775,124.5004775,62.25023875,292.15
8544600.0,3,124.5004775,124.5004775,62.25023875,292.15
8545500.0,3,126.7507165,126.7507165,63.37535825,292.15
8545500.0,3,126.7507165,126.7507165,63.37535825,292.15
8546400.0,3,129.0009555,129.0009555,64.50047775,292.15
8546400.0,3,129.0009555,129.0009555,64.50047775,292.15
8547300.0,3,131.251203,131.251203,65.6256015,292.15
8547300.0,3,131.251203,131.251203,65.6256015,292.15
8548200.0,3,133.5014335,133.5014335,66.750721,292.15
8548200.0,3,133.5014335,133.5014335,66.750721,292.15
8549100.0,3,135.7516725,135.7516725,67.8758405,292.15
8549100.0,3,135.7516725,135.7516725,67.8758405,292.15
8550000.0,3,138.00192,138.00192,69.00096,292.15
8550000.0,3,138.00192,138.00192,69.00096,292.15
8550900.0,3,140.248317,140.248317,70.1241585,292.15
8550900.0,3,140.248317,140.248317,70.1241585,292.15
8551800.0,3,142.498556,142.498556,71.249278,292.15
8551800.0,3,142.498556,142.498556,71.249278,292.15
8552700.0,3,144.748795,144.748795,72.3743975,292.15
8552700.0,3,144.748795,144.748795,72.3743975,292.15
8553600.0,3,146.9990425,146.9990425,73.499517,292.15
8553600.0,3,146.9990425,146.9990425,73.499517,292.15
8554500.0,3,149.2492815,149.2492815,74.6246365,292.15
8554500.0,3,149.2492815,149.2492815,74.6246365,292.15
8555400.0,3,151.4995205,151.4995205,75.749756,292.15
8555400.0,3,151.4995205,151.4995205,75.749756,292.15
8556300.0,4,153.7497595,153.7497595,76.8748755,292.15
8556300.0,4,153.7497595,153.7497595,76.8748755,292.15
8557200.0,4,155.99999,155.99999,77.999995,292.15
8557200.0,4,155.99999,155.99999,77.999995,292.15
8558100.0,4,158.2502375,158.2502375,79.1251145,292.15
8558100.0,4,158.2502375,158.2502375,79.1251145,292.15
8559000.0,4,160.5004765,160.5004765,80.250234,292.15
8559000.0,4,160.5004765,160.5004765,80.250234,292.15
8559900.0,4,162.7507155,162.7507155,81.3753535,292.15
8559900.0,4,162.7507155,162.7507155,81.3753535,292.15
8560800.0,4,165.0009545,165.0009545,82.500473,292.15
8560800.0,4,165.0009545,165.0009545,82.500473,292.15
8561700.0,4,167.2512105,167.2512105,83.625601,292.15
8561700.0,4,167.2512105,167.2512105,83.625601,292.15
8562600.0,4,169.5014495,169.5014495,84.7507205,292.15
8562600.0,4,169.5014495,169.5014495,84.7507205,292.15
8563500.0,4,171.75168,171.75168,85.87584,292.15
8563500.0,4,171.75168,171.75168,85.87584,292.15
8564400.0,4,173.998077,173.998077,86.9990385,292.15
8564400.0,4,173.998077,173.998077,86.9990385,292.15
8565300.0,4,176.248316,176.248316,88.124158,292.15
8565300.0,4,176.248316,176.248316,88.124158,292.15
8566200.0,4,178.498555,178.498555,89.2492775,292.15
8566200.0,4,178.498555,178.498555,89.2492775,292.15
8567100.0,4,180.748794,180.748794,90.374397,292.15
8567100.0,4,180.748794,180.748794,90.374397,292.15
8568000.0,4,182.999033,182.999033,91.4995165,292.15
8568000.0,4,182.999033,182.999033,91.4995165,292.15
8568900.0,4,185.249272,185.249272,92.624636,292.15
8568900.0,4,185.249272,185.249272,92.624636,292.15
8569800.0,4,187.499511,187.499511,93.7497555,292.15
8569800.0,4,187.499511,187.499511,93.7497555,292.15
8570700.0,4,189.74975,189.74975,94.874875,292.15
8570700.0,4,189.74975,189.74975,94.874875,292.15
8571600.0,5,197.51807,197.51807,98.759035,292.15
8571600.0,5,197.51807,197.51807,98.759035,295.15
8572500.0,6,238.5868825,238.5868825,119.2934455,295.15
8572500.0,6,238.5868825,238.5868825,119.2934455,295.15
8573400.0,7,285.1776095,285.1776095,142.588809,295.15
8573400.0,7,285.1776095,285.1776095,142.588809,295.15
8574300.0,8,331.764469,331.764469,165.8822345,295.15
8574300.0,8,331.764469,331.764469,165.8822345,295.15
8575200.0,9,378.3513625,378.3513625,189.1756855,295.15
8575200.0,9,378.3513625,378.3513625,189.1756855,295.15
8576100.0,11,424.9420895,424.9420895,212.471049,295.15
8576100.0,11,424.9420895,424.9420895,212.471049,295.15
8577000.0,12,471.528949,471.528949,235.7644745,295.15
8577000.0,12,471.528949,471.528949,235.7644745,295.15
8577900.0,13,518.1158425,518.1158425,259.0579255,295.15
8577900.0,13,518.1158425,518.1158425,259.0579255,295.15
8578800.0,14,564.706595,564.706595,282.353289,295.15
8578800.0,14,564.706595,564.706595,282.353289,295.15
8579700.0,17,679.64929,679.64929,339.824645,295.15
8579700.0,17,679.64929,679.64929,339.824645,295.15
8580600.0,40,1565.26854,1565.26854,782.63427,295.15
8580600.0,40,1565.26854,1565.26854,782.63427,295.15
8581500.0,141,5428.9075,5428.9075,2714.45375,295.15
8581500.0,141,5428.9075,5428.9075,2714.45375,295.15
8582400.0,380,14625.28105,14625.28105,7312.64095,295.15
8582400.0,380,14625.28105,14625.28105,7312.64095,295.15
8583300.0,458,17600.95935,17600.95935,8800.4801,295.15
8583300.0,458,17600.95935,17600.95935,8800.4801,295.15
8584200.0,477,18347.83905,18347.83905,9173.91995,295.15
8584200.0,477,18347.83905,18347.83905,9173.91995,295.15
8585100.0,486,18691.8417,18691.8417,9345.92085,295.15
8585100.0,486,18691.8417,18691.8417,9345.92085,295.15
8586000.0,503,19352.9598,19352.9598,9676.4799,295.15
8586000.0,503,19352.9598,19352.9598,9676.4799,295.15
8586900.0,505,19401.60105,19401.60105,9700.8001,295.15
8586900.0,505,19401.60105,19401.60105,9700.8001,295.15
8587800.0,533,20498.56005,20498.56005,10249.28045,295.15
8587800.0,533,20498.56005,20498.56005,10249.28045,295.15
8588700.0,578,22211.2004,22211.2004,11105.6002,295.15
8588700.0,578,22211.2004,22211.2004,11105.6002,295.15
8589600.0,644,24766.7203,24766.7203,12383.36015,295.15
8589600.0,644,24766.7203,24766.7203,12383.36015,295.15
8590500.0,661,25410.13205,25410.13205,12705.06645,295.15
8590500.0,661,25410.13205,25410.13205,12705.06645,295.15
8591400.0,660,25355.94625,25355.94625,12677.9727,295.15
8591400.0,660,25355.94625,25355.94625,12677.9727,295.15
8592300.0,627,24094.7222,24094.7222,12047.3611,295.15
8592300.0,627,24094.7222,24094.7222,12047.3611,295.15
8593200.0,617,23706.88165,23706.88165,11853.4404,295.15
8593200.0,617,23706.88165,23706.88165,11853.4404,295.15
8594100.0,646,24834.55965,24834.55965,12417.2794,295.15
8594100.0,646,24834.55965,24834.55965,12417.2794,295.15
8595000.0,656,25207.039,25207.039,12603.5195,295.15
8595000.0,656,25207.039,25207.039,12603.5195,295.15
8595900.0,644,24746.237,24746.237,12373.1185,295.15
8595900.0,644,24746.237,24746.237,12373.1185,295.15
8596800.0,698,26827.51895,26827.51895,13413.7599,295.15
8596800.0,698,26827.51895,26827.51895,13413.7599,295.15
8597700.0,748,28727.0403,28727.0403,14363.52015,295.15
8597700.0,748,28727.0403,28727.0403,14363.52015,295.15
8598600.0,734,28188.1624,28188.1624,14094.0812,295.15
8598600.0,734,28188.1624,28188.1624,14094.0812,295.15
8599500.0,714,27420.1619,27420.1619,13710.08095,295.15
8599500.0,714,27420.1619,27420.1619,13710.08095,295.15
8600400.0,694,26657.2801,26657.2801,13328.64005,295.15
8600400.0,694,26657.2801,26657.2801,13328.64005,295.15
8601300.0,677,26033.9207,26033.9207,13016.96035,295.15
8601300.0,677,26033.9207,26033.9207,13016.96035,295.15
8602200.0,694,26672.6396,26672.6396,13336.3198,295.15
8602200.0,694,26672.6396,26672.6396,13336.3198,295.15
8603100.0,666,25592.3219,25592.3219,12796.16095,295.15
8603100.0,666,25592.3219,25592.3219,12796.16095,295.15
8604000.0,628,24131.8383,24131.8383,12065.91915,295.15
8604000.0,628,24131.8383,24131.8383,12065.91915,295.15
8604900.0,591,22730.23845,22730.23845,11365.1188,295.15
8604900.0,591,22730.23845,22730.23845,11365.1188,295.15
8605800.0,565,21708.79855,21708.79855,10854.39885,295.15
8605800.0,565,21708.79855,21708.79855,10854.39885,295.15
8606700.0,506,19462.399,19462.399,9731.1995,295.15
8606700.0,506,19462.399,19462.399,9731.1995,295.15
8607600.0,453,17397.7609,17397.7609,8698.88045,295.15
8607600.0,453,17397.7609,17397.7609,8698.88045,295.15
8608500.0,378,14524.15825,14524.15825,7262.079125,295.15
8608500.0,378,14524.15825,14524.15825,7262.079125,295.15
8609400.0,286,11001.60015,11001.60015,5500.80016,295.15
8609400.0,286,11001.60015,11001.60015,5500.80016,295.15
8610300.0,183,7034.88016,7034.88016,3517.44008,295.15
8610300.0,183,7034.88016,7034.88016,3517.44008,295.15
8611200.0,131,5036.80165,5036.80165,2518.40074,295.15
8611200.0,131,5036.80165,5036.80165,2518.40074,295.15
8612100.0,112,4326.4014,4326.4014,2163.2007,295.15
8612100.0,112,4326.4014,4326.4014,2163.2007,295.15
8613000.0,101,3878.9376,3878.9376,1939.4688,295.15
8613000.0,101,3878.9376,3878.9376,1939.4688,295.15
8613900.0,89,3426.935055,3426.935055,1713.467485,295.15
8613900.0,89,3426.935055,3426.935055,1713.467485,295.15
8614800.0,75,2882.926045,2882.926045,1441.463065,295.15
8614800.0,75,2882.926045,2882.926045,1441.463065,295.15
8615700.0,55,2119.68002,2119.68002,1059.84001,295.15
8615700.0,55,2119.68002,2119.68002,1059.84001,295.15
8616600.0,33,1285.47081,1285.47081,642.735405,295.15
8616600.0,33,1285.47081,1285.47081,642.735405,295.15
8617500.0,26,1006.69053,1006.69053,503.345265,295.15
8617500.0,26,1006.69053,1006.69053,503.345265,295.15
8618400.0,17,680.401965,680.401965,340.200974,295.15
8618400.0,17,680.401965,680.401965,340.200974,295.15
8619300.0,16,621.599985,621.599985,310.799984,295.15
8619300.0,16,621.599985,621.599985,310.799984,295.15
8620200.0,11,459.6019275,459.6019275,229.800968,295.15
8620200.0,11,459.6019275,459.6019275,229.800968,295.15
8621100.0,9,378.658544,378.658544,189.329272,295.15
8621100.0,9,378.658544,378.658544,189.329272,295.15
8622000.0,9,368.640002,368.640002,184.320001,295.15
8622000.0,9,368.640002,368.640002,184.320001,292.15
8622900.0,9,358.6214345,358.6214345,179.310713,292.15
8622900.0,9,358.6214345,358.6214345,179.310713,292.15
8623800.0,9,348.6067175,348.6067175,174.303363,292.15
8623800.0,9,348.6067175,348.6067175,174.303363,292.15
8624700.0,8,338.58815,338.58815,169.294075,292.15
8624700.0,8,338.58815,338.58815,169.294075,292.15
8625600.0,8,328.569608,328.569608,164.284804,292.15
