time,LowerSetp[1],UpperSetp[1],UpperCO2[1]
9954300,288.15,299.15,1000
9954600,288.15,299.15,1000
9954900,288.15,299.15,1000
9955200,288.15,299.15,1000
9955500,288.15,299.15,1000
9955800,288.15,299.15,1000
9956100,288.15,299.15,1000
9956400,288.15,299.15,1000
9956700,288.15,299.15,1000
9957000,288.15,299.15,1000
9957300,288.15,299.15,1000
9957600,288.15,299.15,1000
9957900,288.15,299.15,1000
9958200,288.15,299.15,1000
9958500,288.15,299.15,1000
9958800,288.15,299.15,1000
9959100,288.15,299.15,1000
9959400,288.15,299.15,1000
9959700,288.15,299.15,1000
9960000,288.15,299.15,1000
9960300,288.15,299.15,1000
9960600,288.15,299.15,1000
9960900,288.15,299.15,1000
9961200,288.15,299.15,1000
9961500,294.15,299.15,1000
9961800,294.15,299.15,1000
9962100,294.15,299.15,1000
9962400,294.15,299.15,1000
9962700,294.15,299.15,1000
9963000,294.15,299.15,1000
9963300,294.15,299.15,1000
9963600,294.15,299.15,1000
9963900,294.15,299.15,1000
9964200,294.15,299.15,1000
9964500,294.15,299.15,1000
9964800,294.15,299.15,1000
9965100,294.15,299.15,1000
9965400,294.15,299.15,1000
9965700,294.15,299.15,1000
9966000,294.15,299.15,1000
9966300,294.15,299.15,1000
9966600,294.15,299.15,1000
9966900,294.15,299.15,1000
9967200,294.15,299.15,1000
9967500,294.15,299.15,1000
9967800,294.15,299.15,1000
9968100,294.15,299.15,1000
9968400,294.15,299.15,1000
9968700,294.15,299.15,1000
9969000,294.15,299.15,1000
9969300,294.15,299.15,1000
9969600,294.15,299.15,1000
9969900,294.15,299.15,1000
9970200,294.15,299.15,1000
9970500,294.15,299.15,1000
9970800,294.15,299.15,1000
9971100,294.15,299.15,1000
9971400,294.15,299.15,1000
9971700,294.15,299.15,1000
9972000,294.15,299.15,1000
9972300,294.15,299.15,1000
9972600,294.15,299.15,1000
9972900,294.15,299.15,1000
9973200,294.15,299.15,1000
9973500,294.15,299.15,1000
9973800,294.15,299.15,1000
9974100,294.15,299.15,1000
9974400,294.15,299.15,1000
9974700,294.15,299.15,1000
9975000,294.15,299.15,1000
9975300,294.15,299.15,1000
9975600,294.15,299.15,1000
9975900,294.15,299.15,1000
9976200,294.15,299.15,1000
9976500,294.15,299.15,1000
9976800,294.15,299.15,1000
9977100,294.15,299.15,1000
9977400,294.15,299.15,1000
9977700,294.15,299.15,1000
9978000,294.15,299.15,1000
9978300,294.15,299.15,1000
9978600,294.15,299.15,1000
9978900,294.15,299.15,1000
9979200,294.15,299.15,1000
9979500,294.15,299.15,1000
9979800,294.15,299.15,1000
9980100,294.15,299.15,1000
9980400,294.15,299.15,1000
9980700,294.15,299.15,1000
9981000,294.15,299.15,1000
9981300,294.15,299.15,1000
9981600,294.15,299.15,1000
9981900,294.15,299.15,1000
9982200,294.15,299.15,1000
9982500,294.15,299.15,1000
9982800,294.15,299.15,1000
9983100,294.15,299.15,1000
9983400,294.15,299.15,1000
9983700,294.15,299.15,1000
9984000,294.15,299.15,1000
9984300,294.15,299.15,1000
9984600,294.15,299.15,1000
9984900,294.15,299.15,1000
9985200,294.15,299.15,1000
9985500,294.15,299.15,1000
9985800,294.15,299.15,1000
9986100,294.15,299.15,1000
9986400,294.15,299.15,1000
9986700,294.15,299.15,1000
9987000,294.15,299.15,1000
9987300,294.15,299.15,1000
9987600,294.15,299.15,1000
9987900,294.15,299.15,1000
9988200,294.15,299.15,1000
9988500,294.15,299.15,1000
9988800,294.15,299.15,1000
9989100,294.15,299.15,1000
9989400,294.15,299.15,1000
9989700,294.15,299.15,1000
9990000,294.15,299.15,1000
9990300,294.15,299.15,1000
9990600,294.15,299.15,1000
9990900,294.15,299.15,1000
9991200,294.15,299.15,1000
9991500,294.15,299.15,1000
9991800,294.15,299.15,1000
9992100,294.15,299.15,1000
9992400,294.15,299.15,1000
9992700,294.15,299.15,1000
9993000,294.15,299.15,1000
9993300,294.15,299.15,1000
9993600,294.15,299.15,1000
9993900,294.15,299.15,1000
9994200,294.15,299.15,1000
9994500,294.15,299.15,1000
9994800,294.15,299.15,1000
9995100,294.15,299.15,1000
9995400,294.15,299.15,1000
9995700,294.15,299.15,1000
9996000,294.15,299.15,1000
9996300,294.15,299.15,1000
9996600,294.15,299.15,1000
9996900,294.15,299.15,1000
9997200,294.15,299.15,1000
9997500,294.15,299.15,1000
9997800,294.15,299.15,1000
9998100,294.15,299.15,1000
9998400,294.15,299.15,1000
9998700,294.15,299.15,1000
9999000,294.15,299.15,1000
9999300,294.15,299.15,1000
9999600,294.15,299.15,1000
9999900,294.15,299.15,1000
10000200,294.15,299.15,1000
10000500,294.15,299.15,1000
10000800,294.15,299.15,1000
10001100,294.15,299.15,1000
10001400,294.15,299.15,1000
10001700,294.15,299.15,1000
10002000,294.15,299.15,1000
10002300,294.15,299.15,1000
10002600,294.15,299.15,1000
10002900,294.15,299.15,1000
10003200,294.15,299.15,1000
10003500,294.15,299.15,1000
10003800,294.15,299.15,1000
10004100,294.15,299.15,1000
10004400,294.15,299.15,1000
10004700,288.15,299.15,1000
10005000,288.15,299.15,1000
10005300,288.15,299.15,1000
10005600,288.15,299.15,1000
10005900,288.15,299.15,1000
10006200,288.15,299.15,1000
10006500,288.15,299.15,1000
10006800,288.15,299.15,1000
10007100,288.15,299.15,1000
10007400,288.15,299.15,1000
10007700,288.15,299.15,1000
10008000,288.15,299.15,1000
10008300,288.15,299.15,1000
10008600,288.15,299.15,1000
10008900,288.15,299.15,1000
10009200,288.15,299.15,1000
10009500,288.15,299.15,1000
10009800,288.15,299.15,1000
10010100,288.15,299.15,1000
10010400,288.15,299.15,1000
10010700,288.15,299.15,1000
10011000,288.15,299.15,1000
10011300,288.15,299.15,1000
10011600,288.15,299.15,1000
10011900,288.15,299.15,1000
10012200,288.15,299.15,1000
10012500,288.15,299.15,1000
10012800,288.15,299.15,1000
10013100,288.15,299.15,1000
10013400,288.15,299.15,1000
10013700,288.15,299.15,1000
10014000,288.15,299.15,1000
10014300,288.15,299.15,1000
10014600,288.15,299.15,1000
10014900,288.15,299.15,1000
10015200,288.15,299.15,1000
10015500,288.15,299.15,1000
10015800,288.15,299.15,1000
10016100,288.15,299.15,1000
10016400,288.15,299.15,1000
10016700,288.15,299.15,1000
10017000,288.15,299.15,1000
10017300,288.15,299.15,1000
10017600,288.15,299.15,1000
10017900,288.15,299.15,1000
10018200,288.15,299.15,1000
10018500,288.15,299.15,1000
10018800,288.15,299.15,1000
10019100,288.15,299.15,1000
10019400,288.15,299.15,1000
10019700,288.15,299.15,1000
10020000,288.15,299.15,1000
10020300,288.15,299.15,1000
10020600,288.15,299.15,1000
10020900,288.15,299.15,1000
10021200,288.15,299.15,1000
10021500,288.15,299.15,1000
10021800,288.15,299.15,1000
10022100,288.15,299.15,1000
10022400,288.15,299.15,1000
10022700,288.15,299.15,1000
10023000,288.15,299.15,1000
10023300,288.15,299.15,1000
10023600,288.15,299.15,1000
10023900,288.15,299.15,1000
10024200,288.15,299.15,1000
10024500,288.15,299.15,1000
10024800,288.15,299.15,1000
10025100,288.15,299.15,1000
10025400,288.15,299.15,1000
10025700,288.15,299.15,1000
10026000,288.15,299.15,1000
10026300,288.15,299.15,1000
10026600,288.15,299.15,1000
10026900,288.15,299.15,1000
10027200,288.15,299.15,1000
10027500,288.15,299.15,1000
10027800,288.15,299.15,1000
10028100,288.15,299.15,1000
10028400,288.15,299.15,1000
10028700,288.15,299.15,1000
10029000,288.15,299.15,1000
10029300,288.15,299.15,1000
10029600,288.15,299.15,1000
10029900,288.15,299.15,1000
10030200,288.15,299.15,1000
10030500,288.15,299.15,1000
10030800,288.15,299.15,1000
10031100,288.15,299.15,1000
10031400,288.15,299.15,1000
10031700,288.15,299.15,1000
10032000,288.15,299.15,1000
10032300,288.15,299.15,1000
10032600,288.15,299.15,1000
10032900,288.15,299.15,1000
10033200,288.15,299.15,1000
10033500,288.15,299.15,1000
10033800,288.15,299.15,1000
10034100,288.15,299.15,1000
10034400,288.15,299.15,1000
10034700,288.15,299.15,1000
10035000,288.15,299.15,1000
10035300,288.15,299.15,1000
10035600,288.15,299.15,1000
10035900,288.15,299.15,1000
10036200,288.15,299.15,1000
10036500,288.15,299.15,1000
10036800,288.15,299.15,1000
10037100,288.15,299.15,1000
10037400,288.15,299.15,1000
10037700,288.15,299.15,1000
10038000,288.15,299.15,1000
10038300,288.15,299.15,1000
10038600,288.15,299.15,1000
10038900,288.15,299.15,1000
10039200,288.15,299.15,1000
10039500,288.15,299.15,1000
10039800,288.15,299.15,1000
10040100,288.15,299.15,1000
10040400,288.15,299.15,1000
10040700,288.15,299.15,1000
10041000,288.15,299.15,1000
10041300,288.15,299.15,1000
10041600,288.15,299.15,1000
10041900,288.15,299.15,1000
10042200,288.15,299.15,1000
10042500,288.15,299.15,1000
10042800,288.15,299.15,1000
10043100,288.15,299.15,1000
10043400,288.15,299.15,1000
10043700,288.15,299.15,1000
10044000,288.15,299.15,1000
10044300,288.15,299.15,1000
10044600,288.15,299.15,1000
10044900,288.15,299.15,1000
10045200,288.15,299.15,1000
10045500,288.15,299.15,1000
10045800,288.15,299.15,1000
10046100,288.15,299.15,1000
10046400,288.15,299.15,1000
10046700,288.15,299.15,1000
10047000,288.15,299.15,1000
10047300,288.15,299.15,1000
10047600,288.15,299.15,1000
10047900,294.15,299.15,1000
10048200,294.15,299.15,1000
10048500,294.15,299.15,1000
10048800,294.15,299.15,1000
10049100,294.15,299.15,1000
10049400,294.15,299.15,1000
10049700,294.15,299.15,1000
10050000,294.15,299.15,1000
10050300,294.15,299.15,1000
10050600,294.15,299.15,1000
10050900,294.15,299.15,1000
10051200,294.15,299.15,1000
10051500,294.15,299.15,1000
10051800,294.15,299.15,1000
10052100,294.15,299.15,1000
10052400,294.15,299.15,1000
10052700,294.15,299.15,1000
10053000,294.15,299.15,1000
10053300,294.15,299.15,1000
10053600,294.15,299.15,1000
10053900,294.15,299.15,1000
10054200,294.15,299.15,1000
10054500,294.15,299.15,1000
10054800,294.15,299.15,1000
10055100,294.15,299.15,1000
10055400,294.15,299.15,1000
10055700,294.15,299.15,1000
10056000,294.15,299.15,1000
10056300,294.15,299.15,1000
10056600,294.15,299.15,1000
10056900,294.15,299.15,1000
10057200,294.15,299.15,1000
10057500,294.15,299.15,1000
10057800,294.15,299.15,1000
10058100,294.15,299.15,1000
10058400,294.15,299.15,1000
10058700,294.15,299.15,1000
10059000,294.15,299.15,1000
10059300,294.15,299.15,1000
10059600,294.15,299.15,1000
10059900,294.15,299.15,1000
10060200,294.15,299.15,1000
10060500,294.15,299.15,1000
10060800,294.15,299.15,1000
10061100,294.15,299.15,1000
10061400,294.15,299.15,1000
10061700,294.15,299.15,1000
10062000,294.15,299.15,1000
10062300,294.15,299.15,1000
10062600,294.15,299.15,1000
10062900,294.15,299.15,1000
10063200,294.15,299.15,1000
10063500,294.15,299.15,1000
10063800,294.15,299.15,1000
10064100,294.15,299.15,1000
10064400,294.15,299.15,1000
10064700,294.15,299.15,1000
10065000,294.15,299.15,1000
10065300,294.15,299.15,1000
10065600,294.15,299.15,1000
10065900,294.15,299.15,1000
10066200,294.15,299.15,1000
10066500,294.15,299.15,1000
10066800,294.15,299.15,1000
10067100,294.15,299.15,1000
10067400,294.15,299.15,1000
10067700,294.15,299.15,1000
10068000,294.15,299.15,1000
10068300,294.15,299.15,1000
10068600,294.15,299.15,1000
10068900,294.15,299.15,1000
10069200,294.15,299.15,1000
10069500,294.15,299.15,1000
10069800,294.15,299.15,1000
10070100,294.15,299.15,1000
10070400,294.15,299.15,1000
10070700,294.15,299.15,1000
10071000,294.15,299.15,1000
10071300,294.15,299.15,1000
10071600,294.15,299.15,1000
10071900,294.15,299.15,1000
10072200,294.15,299.15,1000
10072500,294.15,299.15,1000
10072800,294.15,299.15,1000
10073100,294.15,299.15,1000
10073400,294.15,299.15,1000
10073700,294.15,299.15,1000
10074000,294.15,299.15,1000
10074300,294.15,299.15,1000
10074600,294.15,299.15,1000
10074900,294.15,299.15,1000
10075200,294.15,299.15,1000
10075500,294.15,299.15,1000
10075800,294.15,299.15,1000
10076100,294.15,299.15,1000
10076400,294.15,299.15,1000
10076700,294.15,299.15,1000
10077000,294.15,299.15,1000
10077300,294.15,299.15,1000
10077600,294.15,299.15,1000
10077900,294.15,299.15,1000
10078200,294.15,299.15,1000
10078500,294.15,299.15,1000
10078800,294.15,299.15,1000
10079100,294.15,299.15,1000
10079400,294.15,299.15,1000
10079700,294.15,299.15,1000
10080000,294.15,299.15,1000
10080300,294.15,299.15,1000
10080600,294.15,299.15,1000
10080900,294.15,299.15,1000
10081200,294.15,299.15,1000
10081500,294.15,299.15,1000
10081800,294.15,299.15,1000
10082100,294.15,299.15,1000
10082400,294.15,299.15,1000
10082700,294.15,299.15,1000
10083000,294.15,299.15,1000
10083300,294.15,299.15,1000
10083600,294.15,299.15,1000
10083900,294.15,299.15,1000
10084200,294.15,299.15,1000
10084500,294.15,299.15,1000
10084800,294.15,299.15,1000
10085100,294.15,299.15,1000
10085400,294.15,299.15,1000
10085700,294.15,299.15,1000
10086000,294.15,299.15,1000
10086300,294.15,299.15,1000
10086600,294.15,299.15,1000
10086900,294.15,299.15,1000
10087200,294.15,299.15,1000
10087500,294.15,299.15,1000
10087800,294.15,299.15,1000
10088100,294.15,299.15,1000
10088400,294.15,299.15,1000
10088700,294.15,299.15,1000
10089000,294.15,299.15,1000
10089300,294.15,299.15,1000
10089600,294.15,299.15,1000
10089900,294.15,299.15,1000
10090200,294.15,299.15,1000
10090500,294.15,299.15,1000
10090800,294.15,299.15,1000
10091100,288.15,299.15,1000
10091400,288.15,299.15,1000
10091700,288.15,299.15,1000
10092000,288.15,299.15,1000
10092300,288.15,299.15,1000
10092600,288.15,299.15,1000
10092900,288.15,299.15,1000
10093200,288.15,299.15,1000
10093500,288.15,299.15,1000
10093800,288.15,299.15,1000
10094100,288.15,299.15,1000
10094400,288.15,299.15,1000
10094700,288.15,299.15,1000
10095000,288.15,299.15,1000
10095300,288.15,299.15,1000
10095600,288.15,299.15,1000
10095900,288.15,299.15,1000
10096200,288.15,299.15,1000
10096500,288.15,299.15,1000
10096800,288.15,299.15,1000
10097100,288.15,299.15,1000
10097400,288.15,299.15,1000
10097700,288.15,299.15,1000
10098000,288.15,299.15,1000
10098300,288.15,299.15,1000
10098600,288.15,299.15,1000
10098900,288.15,299.15,1000
10099200,288.15,299.15,1000
10099500,288.15,299.15,1000
10099800,288.15,299.15,1000
10100100,288.15,299.15,1000
10100400,288.15,299.15,1000
10100700,288.15,299.15,1000
10101000,288.15,299.15,1000
10101300,288.15,299.15,1000
10101600,288.15,299.15,1000
10101900,288.15,299.15,1000
10102200,288.15,299.15,1000
10102500,288.15,299.15,1000
10102800,288.15,299.15,1000
10103100,288.15,299.15,1000
10103400,288.15,299.15,1000
10103700,288.15,299.15,1000
10104000,288.15,299.15,1000
10104300,288.15,299.15,1000
10104600,288.15,299.15,1000
10104900,288.15,299.15,1000
10105200,288.15,299.15,1000
10105500,288.15,299.15,1000
10105800,288.15,299.15,1000
10106100,288.15,299.15,1000
10106400,288.15,299.15,1000
10106700,288.15,299.15,1000
10107000,288.15,299.15,1000
10107300,288.15,299.15,1000
10107600,288.15,299.15,1000
10107900,288.15,299.15,1000
10108200,288.15,299.15,1000
10108500,288.15,299.15,1000
10108800,288.15,299.15,1000
10109100,288.15,299.15,1000
10109400,288.15,299.15,1000
10109700,288.15,299.15,1000
10110000,288.15,299.15,1000
10110300,288.15,299.15,1000
10110600,288.15,299.15,1000
10110900,288.15,299.15,1000
10111200,288.15,299.15,1000
10111500,288.15,299.15,1000
10111800,288.15,299.15,1000
10112100,288.15,299.15,1000
10112400,288.15,299.15,1000
10112700,288.15,299.15,1000
10113000,288.15,299.15,1000
10113300,288.15,299.15,1000
10113600,288.15,299.15,1000
10113900,288.15,299.15,1000
10114200,288.15,299.15,1000
10114500,288.15,299.15,1000
10114800,288.15,299.15,1000
10115100,288.15,299.15,1000
10115400,288.15,299.15,1000
10115700,288.15,299.15,1000
10116000,288.15,299.15,1000
10116300,288.15,299.15,1000
10116600,288.15,299.15,1000
10116900,288.15,299.15,1000
10117200,288.15,299.15,1000
10117500,288.15,299.15,1000
10117800,288.15,299.15,1000
10118100,288.15,299.15,1000
10118400,288.15,299.15,1000
10118700,288.15,299.15,1000
10119000,288.15,299.15,1000
10119300,288.15,299.15,1000
10119600,288.15,299.15,1000
10119900,288.15,299.15,1000
10120200,288.15,299.15,1000
10120500,288.15,299.15,1000
10120800,288.15,299.15,1000
10121100,288.15,299.15,1000
10121400,288.15,299.15,1000
10121700,288.15,299.15,1000
10122000,288.15,299.15,1000
10122300,288.15,299.15,1000
10122600,288.15,299.15,1000
10122900,288.15,299.15,1000
10123200,288.15,299.15,1000
10123500,288.15,299.15,1000
10123800,288.15,299.15,1000
10124100,288.15,299.15,1000
10124400,288.15,299.15,1000
10124700,288.15,299.15,1000
10125000,288.15,299.15,1000
10125300,288.15,299.15,1000
10125600,288.15,299.15,1000
10125900,288.15,299.15,1000
10126200,288.15,299.15,1000
10126500,288.15,299.15,1000
10126800,288.15,299.15,1000
10127100,288.15,299.15,1000
10127400,288.15,299.15,1000
10127700,288.15,299.15,1000
10128000,288.15,299.15,1000
10128300,288.15,299.15,1000
10128600,288.15,299.15,1000
10128900,288.15,299.15,1000
10129200,288.15,299.15,1000
10129500,288.15,299.15,1000
10129800,288.15,299.15,1000
10130100,288.15,299.15,1000
10130400,288.15,299.15,1000
10130700,288.15,299.15,1000
10131000,288.15,299.15,1000
10131300,288.15,299.15,1000
10131600,288.15,299.15,1000
10131900,288.15,299.15,1000
10132200,288.15,299.15,1000
10132500,288.15,299.15,1000
10132800,288.15,299.15,1000
10133100,288.15,299.15,1000
10133400,288.15,299.15,1000
10133700,288.15,299.15,1000
10134000,288.15,299.15,1000
10134300,288.15,299.15,1000
10134600,288.15,299.15,1000
10134900,288.15,299.15,1000
10135200,288.15,299.15,1000
10135500,288.15,299.15,1000
10135800,288.15,299.15,1000
10136100,288.15,299.15,1000
10136400,288.15,299.15,1000
10136700,288.15,299.15,1000
10137000,288.15,299.15,1000
10137300,288.15,299.15,1000
10137600,288.15,299.15,1000
10137900,288.15,299.15,1000
10138200,288.15,299.15,1000
10138500,288.15,299.15,1000
10138800,288.15,299.15,1000
10139100,288.15,299.15,1000
10139400,288.15,299.15,1000
10139700,288.15,299.15,1000
10140000,288.15,299.15,1000
10140300,288.15,299.15,1000
10140600,288.15,299.15,1000
10140900,288.15,299.15,1000
10141200,288.15,299.15,1000
10141500,288.15,299.15,1000
10141800,288.15,299.15,1000
10142100,288.15,299.15,1000
10142400,288.15,299.15,1000
10142700,288.15,299.15,1000
10143000,288.15,299.15,1000
10143300,288.15,299.15,1000
10143600,288.15,299.15,1000
10143900,288.15,299.15,1000
10144200,288.15,299.15,1000
10144500,288.15,299.15,1000
10144800,288.15,299.15,1000
10145100,288.15,299.15,1000
10145400,288.15,299.15,1000
10145700,288.15,299.15,1000
10146000,288.15,299.15,1000
10146300,288.15,299.15,1000
10146600,288.15,299.15,1000
10146900,288.15,299.15,1000
10147200,288.15,299.15,1000
10147500,288.15,299.15,1000
10147800,288.15,299.15,1000
10148100,288.15,299.15,1000
10148400,288.15,299.15,1000
10148700,288.15,299.15,1000
10149000,288.15,299.15,1000
10149300,288.15,299.15,1000
10149600,288.15,299.15,1000
10149900,288.15,299.15,1000
10150200,288.15,299.15,1000
10150500,288.15,299.15,1000
10150800,288.15,299.15,1000
10151100,288.15,299.15,1000
10151400,288.15,299.15,1000
10151700,288.15,299.15,1000
10152000,288.15,299.15,1000
10152300,288.15,299.15,1000
10152600,288.15,299.15,1000
10152900,288.15,299.15,1000
10153200,288.15,299.15,1000
10153500,288.15,299.15,1000
10153800,288.15,299.15,1000
10154100,288.15,299.15,1000
10154400,288.15,299.15,1000
10154700,288.15,299.15,1000
10155000,288.15,299.15,1000
10155300,288.15,299.15,1000
10155600,288.15,299.15,1000
10155900,288.15,299.15,1000
10156200,288.15,299.15,1000
10156500,288.15,299.15,1000
10156800,288.15,299.15,1000
10157100,288.15,299.15,1000
10157400,288.15,299.15,1000
10157700,288.15,299.15,1000
10158000,288.15,299.15,1000
10158300,288.15,299.15,1000
10158600,288.15,299.15,1000
10158900,288.15,299.15,1000
10159200,288.15,299.15,1000
10159500,288.15,299.15,1000
10159800,288.15,299.15,1000
10160100,288.15,299.15,1000
10160400,288.15,299.15,1000
10160700,288.15,299.15,1000
10161000,288.15,299.15,1000
10161300,288.15,299.15,1000
10161600,288.15,299.15,1000
10161900,288.15,299.15,1000
10162200,288.15,299.15,1000
10162500,288.15,299.15,1000
10162800,288.15,299.15,1000
10163100,288.15,299.15,1000
10163400,288.15,299.15,1000
10163700,288.15,299.15,1000
10164000,288.15,299.15,1000
10164300,288.15,299.15,1000
10164600,288.15,299.15,1000
10164900,288.15,299.15,1000
10165200,288.15,299.15,1000
10165500,288.15,299.15,1000
10165800,288.15,299.15,1000
10166100,288.15,299.15,1000
10166400,288.15,299.15,1000
10166700,288.15,299.15,1000
10167000,288.15,299.15,1000
10167300,288.15,299.15,1000
10167600,288.15,299.15,1000
10167900,288.15,299.15,1000
10168200,288.15,299.15,1000
10168500,288.15,299.15,1000
10168800,288.15,299.15,1000
10169100,288.15,299.15,1000
10169400,288.15,299.15,1000
10169700,288.15,299.15,1000
10170000,288.15,299.15,1000
10170300,288.15,299.15,1000
10170600,288.15,299.15,1000
10170900,288.15,299.15,1000
10171200,288.15,299.15,1000
10171500,288.15,299.15,1000
10171800,288.15,299.15,1000
10172100,288.15,299.15,1000
10172400,288.15,299.15,1000
10172700,288.15,299.15,1000
10173000,288.15,299.15,1000
10173300,288.15,299.15,1000
10173600,288.15,299.15,1000
10173900,288.15,299.15,1000
10174200,288.15,299.15,1000
10174500,288.15,299.15,1000
10174800,288.15,299.15,1000
10175100,288.15,299.15,1000
10175400,288.15,299.15,1000
10175700,288.15,299.15,1000
10176000,288.15,299.15,1000
10176300,288.15,299.15,1000
10176600,288.15,299.15,1000
10176900,288.15,299.15,1000
10177200,288.15,299.15,1000
10177500,288.15,299.15,1000
10177800,288.15,299.15,1000
10178100,288.15,299.15,1000
10178400,288.15,299.15,1000
10178700,288.15,299.15,1000
10179000,288.15,299.15,1000
10179300,288.15,299.15,1000
10179600,288.15,299.15,1000
10179900,288.15,299.15,1000
10180200,288.15,299.15,1000
10180500,288.15,299.15,1000
10180800,288.15,299.15,1000
10181100,288.15,299.15,1000
10181400,288.15,299.15,1000
10181700,288.15,299.15,1000
10182000,288.15,299.15,1000
10182300,288.15,299.15,1000
10182600,288.15,299.15,1000
10182900,288.15,299.15,1000
10183200,288.15,299.15,1000
10183500,288.15,299.15,1000
10183800,288.15,299.15,1000
10184100,288.15,299.15,1000
10184400,288.15,299.15,1000
10184700,288.15,299.15,1000
10185000,288.15,299.15,1000
10185300,288.15,299.15,1000
10185600,288.15,299.15,1000
10185900,288.15,299.15,1000
10186200,288.15,299.15,1000
10186500,288.15,299.15,1000
10186800,288.15,299.15,1000
10187100,288.15,299.15,1000
10187400,288.15,299.15,1000
10187700,288.15,299.15,1000
10188000,288.15,299.15,1000
10188300,288.15,299.15,1000
10188600,288.15,299.15,1000
10188900,288.15,299.15,1000
10189200,288.15,299.15,1000
10189500,288.15,299.15,1000
10189800,288.15,299.15,1000
10190100,288.15,299.15,1000
10190400,288.15,299.15,1000
10190700,288.15,299.15,1000
10191000,288.15,299.15,1000
10191300,288.15,299.15,1000
10191600,288.15,299.15,1000
10191900,288.15,299.15,1000
10192200,288.15,299.15,1000
10192500,288.15,299.15,1000
10192800,288.15,299.15,1000
10193100,288.15,299.15,1000
10193400,288.15,299.15,1000
10193700,288.15,299.15,1000
10194000,288.15,299.15,1000
10194300,288.15,299.15,1000
10194600,288.15,299.15,1000
10194900,288.15,299.15,1000
10195200,288.15,299.15,1000
10195500,288.15,299.15,1000
10195800,288.15,299.15,1000
10196100,288.15,299.15,1000
10196400,288.15,299.15,1000
10196700,288.15,299.15,1000
10197000,288.15,299.15,1000
10197300,288.15,299.15,1000
10197600,288.15,299.15,1000
10197900,288.15,299.15,1000
10198200,288.15,299.15,1000
10198500,288.15,299.15,1000
10198800,288.15,299.15,1000
10199100,288.15,299.15,1000
10199400,288.15,299.15,1000
10199700,288.15,299.15,1000
10200000,288.15,299.15,1000
10200300,288.15,299.15,1000
10200600,288.15,299.15,1000
10200900,288.15,299.15,1000
10201200,288.15,299.15,1000
10201500,288.15,299.15,1000
10201800,288.15,299.15,1000
10202100,288.15,299.15,1000
10202400,288.15,299.15,1000
10202700,288.15,299.15,1000
10203000,288.15,299.15,1000
10203300,288.15,299.15,1000
10203600,288.15,299.15,1000
10203900,288.15,299.15,1000
10204200,288.15,299.15,1000
10204500,288.15,299.15,1000
10204800,288.15,299.15,1000
10205100,288.15,299.15,1000
10205400,288.15,299.15,1000
10205700,288.15,299.15,1000
10206000,288.15,299.15,1000
10206300,288.15,299.15,1000
10206600,288.15,299.15,1000
10206900,288.15,299.15,1000
10207200,288.15,299.15,1000
10207500,288.15,299.15,1000
10207800,288.15,299.15,1000
10208100,288.15,299.15,1000
10208400,288.15,299.15,1000
10208700,288.15,299.15,1000
10209000,288.15,299.15,1000
10209300,288.15,299.15,1000
10209600,288.15,299.15,1000
10209900,288.15,299.15,1000
10210200,288.15,299.15,1000
10210500,288.15,299.15,1000
10210800,288.15,299.15,1000
10211100,288.15,299.15,1000
10211400,288.15,299.15,1000
10211700,288.15,299.15,1000
10212000,288.15,299.15,1000
10212300,288.15,299.15,1000
10212600,288.15,299.15,1000
10212900,288.15,299.15,1000
10213200,288.15,299.15,1000
10213500,288.15,299.15,1000
10213800,288.15,299.15,1000
10214100,288.15,299.15,1000
10214400,288.15,299.15,1000
10214700,288.15,299.15,1000
10215000,288.15,299.15,1000
10215300,288.15,299.15,1000
10215600,288.15,299.15,1000
10215900,288.15,299.15,1000
10216200,288.15,299.15,1000
10216500,288.15,299.15,1000
10216800,288.15,299.15,1000
10217100,288.15,299.15,1000
10217400,288.15,299.15,1000
10217700,288.15,299.15,1000
10218000,288.15,299.15,1000
10218300,288.15,299.15,1000
10218600,288.15,299.15,1000
10218900,288.15,299.15,1000
10219200,288.15,299.15,1000
10219500,288.15,299.15,1000
10219800,288.15,299.15,1000
10220100,288.15,299.15,1000
10220400,288.15,299.15,1000
10220700,288.15,299.15,1000
10221000,288.15,299.15,1000
10221300,288.15,299.15,1000
10221600,288.15,299.15,1000
10221900,288.15,299.15,1000
10222200,288.15,299.15,1000
10222500,288.15,299.15,1000
10222800,288.15,299.15,1000
10223100,288.15,299.15,1000
10223400,288.15,299.15,1000
10223700,288.15,299.15,1000
10224000,288.15,299.15,1000
10224300,288.15,299.15,1000
10224600,288.15,299.15,1000
10224900,288.15,299.15,1000
10225200,288.15,299.15,1000
10225500,288.15,299.15,1000
10225800,288.15,299.15,1000
10226100,288.15,299.15,1000
10226400,288.15,299.15,1000
10226700,288.15,299.15,1000
10227000,288.15,299.15,1000
10227300,288.15,299.15,1000
10227600,288.15,299.15,1000
10227900,288.15,299.15,1000
10228200,288.15,299.15,1000
10228500,288.15,299.15,1000
10228800,288.15,299.15,1000
10229100,288.15,299.15,1000
10229400,288.15,299.15,1000
10229700,288.15,299.15,1000
10230000,288.15,299.15,1000
10230300,288.15,299.15,1000
10230600,288.15,299.15,1000
10230900,288.15,299.15,1000
10231200,288.15,299.15,1000
10231500,288.15,299.15,1000
10231800,288.15,299.15,1000
10232100,288.15,299.15,1000
10232400,288.15,299.15,1000
10232700,288.15,299.15,1000
10233000,288.15,299.15,1000
10233300,288.15,299.15,1000
