time,LowerSetp[1],UpperSetp[1],UpperCO2[1]
4569300,294.15,296.15,894
4570200,294.15,296.15,894
4571100,294.15,296.15,894
4572000,294.15,296.15,894
4572900,294.15,296.15,894
4573800,294.15,296.15,894
4574700,294.15,296.15,894
4575600,294.15,296.15,894
4576500,294.15,296.15,894
4577400,294.15,296.15,894
4578300,294.15,296.15,894
4579200,294.15,296.15,894
4580100,294.15,296.15,894
4581000,294.15,296.15,894
4581900,294.15,296.15,894
4582800,294.15,296.15,894
4583700,294.15,296.15,894
4584600,294.15,296.15,894
4585500,294.15,296.15,894
4586400,294.15,296.15,894
4587300,294.15,296.15,894
4588200,294.15,296.15,894
4589100,294.15,296.15,894
4590000,294.15,296.15,894
4590900,294.15,296.15,894
4591800,294.15,296.15,894
4592700,294.15,296.15,894
4593600,294.15,296.15,894
4594500,294.15,296.15,894
4595400,294.15,296.15,894
4596300,294.15,296.15,894
4597200,294.15,296.15,894
4598100,294.15,296.15,894
4599000,294.15,296.15,894
4599900,294.15,296.15,894
4600800,294.15,296.15,894
4601700,294.15,296.15,894
4602600,294.15,296.15,894
4603500,294.15,296.15,894
4604400,294.15,296.15,894
4605300,294.15,296.15,894
4606200,294.15,296.15,894
4607100,294.15,296.15,894
4608000,294.15,296.15,894
4608900,294.15,296.15,894
4609800,294.15,296.15,894
4610700,294.15,296.15,894
4611600,294.15,296.15,894
4612500,294.15,296.15,894
4613400,294.15,296.15,894
4614300,294.15,296.15,894
4615200,294.15,296.15,894
4616100,294.15,296.15,894
4617000,294.15,296.15,894
4617900,294.15,296.15,894
4618800,294.15,296.15,894
4619700,294.15,296.15,894
4620600,294.15,296.15,894
4621500,294.15,296.15,894
4622400,294.15,296.15,894
4623300,294.15,296.15,894
4624200,294.15,296.15,894
4625100,294.15,296.15,894
4626000,294.15,296.15,894
4626900,294.15,296.15,894
4627800,294.15,296.15,894
4628700,294.15,296.15,894
4629600,294.15,296.15,894
4630500,294.15,296.15,894
4631400,294.15,296.15,894
4632300,294.15,296.15,894
4633200,294.15,296.15,894
4634100,294.15,296.15,894
4635000,294.15,296.15,894
4635900,294.15,296.15,894
4636800,294.15,296.15,894
4637700,294.15,296.15,894
4638600,294.15,296.15,894
4639500,294.15,296.15,894
4640400,294.15,296.15,894
4641300,294.15,296.15,894
4642200,294.15,296.15,894
4643100,294.15,296.15,894
4644000,294.15,296.15,894
4644900,294.15,296.15,894
4645800,294.15,296.15,894
4646700,294.15,296.15,894
4647600,294.15,296.15,894
4648500,294.15,296.15,894
4649400,294.15,296.15,894
4650300,294.15,296.15,894
4651200,294.15,296.15,894
4652100,294.15,296.15,894
4653000,294.15,296.15,894
4653900,294.15,296.15,894
4654800,294.15,296.15,894
4655700,294.15,296.15,894
4656600,294.15,296.15,894
4657500,294.15,296.15,894
4658400,294.15,296.15,894
4659300,294.15,296.15,894
4660200,294.15,296.15,894
4661100,294.15,296.15,894
4662000,294.15,296.15,894
4662900,294.15,296.15,894
4663800,294.15,296.15,894
4664700,294.15,296.15,894
4665600,294.15,296.15,894
4666500,294.15,296.15,894
4667400,294.15,296.15,894
4668300,294.15,296.15,894
4669200,294.15,296.15,894
4670100,294.15,296.15,894
4671000,294.15,296.15,894
4671900,294.15,296.15,894
4672800,294.15,296.15,894
4673700,294.15,296.15,894
4674600,294.15,296.15,894
4675500,294.15,296.15,894
4676400,294.15,296.15,894
4677300,294.15,296.15,894
4678200,294.15,296.15,894
4679100,294.15,296.15,894
4680000,294.15,296.15,894
4680900,294.15,296.15,894
4681800,294.15,296.15,894
4682700,294.15,296.15,894
4683600,294.15,296.15,894
4684500,294.15,296.15,894
4685400,294.15,296.15,894
4686300,294.15,296.15,894
4687200,294.15,296.15,894
4688100,294.15,296.15,894
4689000,294.15,296.15,894
4689900,294.15,296.15,894
4690800,294.15,296.15,894
4691700,294.15,296.15,894
4692600,294.15,296.15,894
4693500,294.15,296.15,894
4694400,294.15,296.15,894
4695300,294.15,296.15,894
4696200,294.15,296.15,894
4697100,294.15,296.15,894
4698000,294.15,296.15,894
4698900,294.15,296.15,894
4699800,294.15,296.15,894
4700700,294.15,296.15,894
4701600,294.15,296.15,894
4702500,294.15,296.15,894
4703400,294.15,296.15,894
4704300,294.15,296.15,894
4705200,294.15,296.15,894
4706100,294.15,296.15,894
4707000,294.15,296.15,894
4707900,294.15,296.15,894
4708800,294.15,296.15,894
4709700,294.15,296.15,894
4710600,294.15,296.15,894
4711500,294.15,296.15,894
4712400,294.15,296.15,894
4713300,294.15,296.15,894
4714200,294.15,296.15,894
4715100,294.15,296.15,894
4716000,294.15,296.15,894
4716900,294.15,296.15,894
4717800,294.15,296.15,894
4718700,294.15,296.15,894
4719600,294.15,296.15,894
4720500,294.15,296.15,894
4721400,294.15,296.15,894
4722300,294.15,296.15,894
4723200,294.15,296.15,894
4724100,294.15,296.15,894
4725000,294.15,296.15,894
4725900,294.15,296.15,894
4726800,294.15,296.15,894
4727700,294.15,296.15,894
4728600,294.15,296.15,894
4729500,294.15,296.15,894
4730400,294.15,296.15,894
4731300,294.15,296.15,894
4732200,294.15,296.15,894
4733100,294.15,296.15,894
4734000,294.15,296.15,894
4734900,294.15,296.15,894
4735800,294.15,296.15,894
4736700,294.15,296.15,894
4737600,294.15,296.15,894
4738500,294.15,296.15,894
4739400,294.15,296.15,894
4740300,294.15,296.15,894
4741200,294.15,296.15,894
4742100,294.15,296.15,894
4743000,294.15,296.15,894
4743900,294.15,296.15,894
4744800,294.15,296.15,894
4745700,294.15,296.15,894
4746600,294.15,296.15,894
4747500,294.15,296.15,894
4748400,294.15,296.15,894
4749300,294.15,296.15,894
4750200,294.15,296.15,894
4751100,294.15,296.15,894
4752000,294.15,296.15,894
4752900,294.15,296.15,894
4753800,294.15,296.15,894
4754700,294.15,296.15,894
4755600,294.15,296.15,894
4756500,294.15,296.15,894
4757400,294.15,296.15,894
4758300,294.15,296.15,894
4759200,294.15,296.15,894
4760100,294.15,296.15,894
4761000,294.15,296.15,894
4761900,294.15,296.15,894
4762800,294.15,296.15,894
4763700,294.15,296.15,894
4764600,294.15,296.15,894
4765500,294.15,296.15,894
4766400,294.15,296.15,894
4767300,294.15,296.15,894
4768200,294.15,296.15,894
4769100,294.15,296.15,894
4770000,294.15,296.15,894
4770900,294.15,296.15,894
4771800,294.15,296.15,894
4772700,294.15,296.15,894
4773600,294.15,296.15,894
4774500,294.15,296.15,894
4775400,294.15,296.15,894
4776300,294.15,296.15,894
4777200,294.15,296.15,894
4778100,294.15,296.15,894
4779000,294.15,296.15,894
4779900,294.15,296.15,894
4780800,294.15,296.15,894
4781700,294.15,296.15,894
4782600,294.15,296.15,894
4783500,294.15,296.15,894
4784400,294.15,296.15,894
4785300,294.15,296.15,894
4786200,294.15,296.15,894
4787100,294.15,296.15,894
4788000,294.15,296.15,894
4788900,294.15,296.15,894
4789800,294.15,296.15,894
4790700,294.15,296.15,894
4791600,294.15,296.15,894
4792500,294.15,296.15,894
4793400,294.15,296.15,894
4794300,294.15,296.15,894
4795200,294.15,296.15,894
4796100,294.15,296.15,894
4797000,294.15,296.15,894
4797900,294.15,296.15,894
4798800,294.15,296.15,894
4799700,294.15,296.15,894
4800600,294.15,296.15,894
4801500,294.15,296.15,894
4802400,294.15,296.15,894
4803300,294.15,296.15,894
4804200,294.15,296.15,894
4805100,294.15,296.15,894
4806000,294.15,296.15,894
4806900,294.15,296.15,894
4807800,294.15,296.15,894
4808700,294.15,296.15,894
4809600,294.15,296.15,894
4810500,294.15,296.15,894
4811400,294.15,296.15,894
4812300,294.15,296.15,894
4813200,294.15,296.15,894
4814100,294.15,296.15,894
4815000,294.15,296.15,894
4815900,294.15,296.15,894
4816800,294.15,296.15,894
4817700,294.15,296.15,894
4818600,294.15,296.15,894
4819500,294.15,296.15,894
4820400,294.15,296.15,894
4821300,294.15,296.15,894
4822200,294.15,296.15,894
4823100,294.15,296.15,894
4824000,294.15,296.15,894
4824900,294.15,296.15,894
4825800,294.15,296.15,894
4826700,294.15,296.15,894
4827600,294.15,296.15,894
4828500,294.15,296.15,894
4829400,294.15,296.15,894
4830300,294.15,296.15,894
4831200,294.15,296.15,894
4832100,294.15,296.15,894
4833000,294.15,296.15,894
4833900,294.15,296.15,894
4834800,294.15,296.15,894
4835700,294.15,296.15,894
4836600,294.15,296.15,894
4837500,294.15,296.15,894
4838400,294.15,296.15,894
4839300,294.15,296.15,894
4840200,294.15,296.15,894
4841100,294.15,296.15,894
4842000,294.15,296.15,894
4842900,294.15,296.15,894
4843800,294.15,296.15,894
4844700,294.15,296.15,894
4845600,294.15,296.15,894
4846500,294.15,296.15,894
4847400,294.15,296.15,894
4848300,294.15,296.15,894
4849200,294.15,296.15,894
4850100,294.15,296.15,894
4851000,294.15,296.15,894
4851900,294.15,296.15,894
4852800,294.15,296.15,894
4853700,294.15,296.15,894
4854600,294.15,296.15,894
4855500,294.15,296.15,894
4856400,294.15,296.15,894
4857300,294.15,296.15,894
4858200,294.15,296.15,894
4859100,294.15,296.15,894
4860000,294.15,296.15,894
4860900,294.15,296.15,894
4861800,294.15,296.15,894
4862700,294.15,296.15,894
4863600,294.15,296.15,894
4864500,294.15,296.15,894
4865400,294.15,296.15,894
4866300,294.15,296.15,894
4867200,294.15,296.15,894
4868100,294.15,296.15,894
4869000,294.15,296.15,894
4869900,294.15,296.15,894
4870800,294.15,296.15,894
4871700,294.15,296.15,894
4872600,294.15,296.15,894
4873500,294.15,296.15,894
4874400,294.15,296.15,894
4875300,294.15,296.15,894
4876200,294.15,296.15,894
4877100,294.15,296.15,894
4878000,294.15,296.15,894
4878900,294.15,296.15,894
4879800,294.15,296.15,894
4880700,294.15,296.15,894
4881600,294.15,296.15,894
4882500,294.15,296.15,894
4883400,294.15,296.15,894
4884300,294.15,296.15,894
4885200,294.15,296.15,894
4886100,294.15,296.15,894
4887000,294.15,296.15,894
4887900,294.15,296.15,894
4888800,294.15,296.15,894
4889700,294.15,296.15,894
4890600,294.15,296.15,894
4891500,294.15,296.15,894
4892400,294.15,296.15,894
4893300,294.15,296.15,894
4894200,294.15,296.15,894
4895100,294.15,296.15,894
4896000,294.15,296.15,894
4896900,294.15,296.15,894
4897800,294.15,296.15,894
4898700,294.15,296.15,894
4899600,294.15,296.15,894
4900500,294.15,296.15,894
4901400,294.15,296.15,894
4902300,294.15,296.15,894
4903200,294.15,296.15,894
4904100,294.15,296.15,894
4905000,294.15,296.15,894
4905900,294.15,296.15,894
4906800,294.15,296.15,894
4907700,294.15,296.15,894
4908600,294.15,296.15,894
4909500,294.15,296.15,894
4910400,294.15,296.15,894
4911300,294.15,296.15,894
4912200,294.15,296.15,894
4913100,294.15,296.15,894
4914000,294.15,296.15,894
4914900,294.15,296.15,894
4915800,294.15,296.15,894
4916700,294.15,296.15,894
4917600,294.15,296.15,894
4918500,294.15,296.15,894
4919400,294.15,296.15,894
4920300,294.15,296.15,894
4921200,294.15,296.15,894
4922100,294.15,296.15,894
4923000,294.15,296.15,894
4923900,294.15,296.15,894
4924800,294.15,296.15,894
4925700,294.15,296.15,894
4926600,294.15,296.15,894
4927500,294.15,296.15,894
4928400,294.15,296.15,894
4929300,294.15,296.15,894
4930200,294.15,296.15,894
4931100,294.15,296.15,894
4932000,294.15,296.15,894
4932900,294.15,296.15,894
4933800,294.15,296.15,894
4934700,294.15,296.15,894
4935600,294.15,296.15,894
4936500,294.15,296.15,894
4937400,294.15,296.15,894
4938300,294.15,296.15,894
4939200,294.15,296.15,894
4940100,294.15,296.15,894
4941000,294.15,296.15,894
4941900,294.15,296.15,894
4942800,294.15,296.15,894
4943700,294.15,296.15,894
4944600,294.15,296.15,894
4945500,294.15,296.15,894
4946400,294.15,296.15,894
4947300,294.15,296.15,894
4948200,294.15,296.15,894
4949100,294.15,296.15,894
4950000,294.15,296.15,894
4950900,294.15,296.15,894
4951800,294.15,296.15,894
4952700,294.15,296.15,894
4953600,294.15,296.15,894
4954500,294.15,296.15,894
4955400,294.15,296.15,894
4956300,294.15,296.15,894
4957200,294.15,296.15,894
4958100,294.15,296.15,894
4959000,294.15,296.15,894
4959900,294.15,296.15,894
4960800,294.15,296.15,894
4961700,294.15,296.15,894
4962600,294.15,296.15,894
4963500,294.15,296.15,894
4964400,294.15,296.15,894
4965300,294.15,296.15,894
4966200,294.15,296.15,894
4967100,294.15,296.15,894
4968000,294.15,296.15,894
4968900,294.15,296.15,894
4969800,294.15,296.15,894
4970700,294.15,296.15,894
4971600,294.15,296.15,894
4972500,294.15,296.15,894
4973400,294.15,296.15,894
4974300,294.15,296.15,894
4975200,294.15,296.15,894
4976100,294.15,296.15,894
4977000,294.15,296.15,894
4977900,294.15,296.15,894
4978800,294.15,296.15,894
4979700,294.15,296.15,894
4980600,294.15,296.15,894
4981500,294.15,296.15,894
4982400,294.15,296.15,894
4983300,294.15,296.15,894
4984200,294.15,296.15,894
4985100,294.15,296.15,894
4986000,294.15,296.15,894
4986900,294.15,296.15,894
4987800,294.15,296.15,894
4988700,294.15,296.15,894
4989600,294.15,296.15,894
4990500,294.15,296.15,894
4991400,294.15,296.15,894
4992300,294.15,296.15,894
4993200,294.15,296.15,894
4994100,294.15,296.15,894
4995000,294.15,296.15,894
4995900,294.15,296.15,894
4996800,294.15,296.15,894
4997700,294.15,296.15,894
4998600,294.15,296.15,894
4999500,294.15,296.15,894
5000400,294.15,296.15,894
5001300,294.15,296.15,894
5002200,294.15,296.15,894
5003100,294.15,296.15,894
5004000,294.15,296.15,894
5004900,294.15,296.15,894
5005800,294.15,296.15,894
5006700,294.15,296.15,894
5007600,294.15,296.15,894
5008500,294.15,296.15,894
5009400,294.15,296.15,894
5010300,294.15,296.15,894
5011200,294.15,296.15,894
5012100,294.15,296.15,894
5013000,294.15,296.15,894
5013900,294.15,296.15,894
5014800,294.15,296.15,894
5015700,294.15,296.15,894
5016600,294.15,296.15,894
5017500,294.15,296.15,894
5018400,294.15,296.15,894
5019300,294.15,296.15,894
5020200,294.15,296.15,894
5021100,294.15,296.15,894
5022000,294.15,296.15,894
5022900,294.15,296.15,894
5023800,294.15,296.15,894
5024700,294.15,296.15,894
5025600,294.15,296.15,894
5026500,294.15,296.15,894
5027400,294.15,296.15,894
5028300,294.15,296.15,894
5029200,294.15,296.15,894
5030100,294.15,296.15,894
5031000,294.15,296.15,894
5031900,294.15,296.15,894
5032800,294.15,296.15,894
5033700,294.15,296.15,894
5034600,294.15,296.15,894
5035500,294.15,296.15,894
5036400,294.15,296.15,894
5037300,294.15,296.15,894
5038200,294.15,296.15,894
5039100,294.15,296.15,894
5040000,294.15,296.15,894
5040900,294.15,296.15,894
5041800,294.15,296.15,894
5042700,294.15,296.15,894
5043600,294.15,296.15,894
5044500,294.15,296.15,894
5045400,294.15,296.15,894
5046300,294.15,296.15,894
5047200,294.15,296.15,894
5048100,294.15,296.15,894
5049000,294.15,296.15,894
5049900,294.15,296.15,894
5050800,294.15,296.15,894
5051700,294.15,296.15,894
5052600,294.15,296.15,894
5053500,294.15,296.15,894
5054400,294.15,296.15,894
5055300,294.15,296.15,894
5056200,294.15,296.15,894
5057100,294.15,296.15,894
5058000,294.15,296.15,894
5058900,294.15,296.15,894
5059800,294.15,296.15,894
5060700,294.15,296.15,894
5061600,294.15,296.15,894
5062500,294.15,296.15,894
5063400,294.15,296.15,894
5064300,294.15,296.15,894
5065200,294.15,296.15,894
5066100,294.15,296.15,894
5067000,294.15,296.15,894
5067900,294.15,296.15,894
5068800,294.15,296.15,894
5069700,294.15,296.15,894
5070600,294.15,296.15,894
5071500,294.15,296.15,894
5072400,294.15,296.15,894
5073300,294.15,296.15,894
5074200,294.15,296.15,894
5075100,294.15,296.15,894
5076000,294.15,296.15,894
5076900,294.15,296.15,894
5077800,294.15,296.15,894
5078700,294.15,296.15,894
5079600,294.15,296.15,894
5080500,294.15,296.15,894
5081400,294.15,296.15,894
5082300,294.15,296.15,894
5083200,294.15,296.15,894
5084100,294.15,296.15,894
5085000,294.15,296.15,894
5085900,294.15,296.15,894
5086800,294.15,296.15,894
5087700,294.15,296.15,894
5088600,294.15,296.15,894
5089500,294.15,296.15,894
5090400,294.15,296.15,894
5091300,294.15,296.15,894
5092200,294.15,296.15,894
5093100,294.15,296.15,894
5094000,294.15,296.15,894
5094900,294.15,296.15,894
5095800,294.15,296.15,894
5096700,294.15,296.15,894
5097600,294.15,296.15,894
5098500,294.15,296.15,894
5099400,294.15,296.15,894
5100300,294.15,296.15,894
5101200,294.15,296.15,894
5102100,294.15,296.15,894
5103000,294.15,296.15,894
5103900,294.15,296.15,894
5104800,294.15,296.15,894
5105700,294.15,296.15,894
5106600,294.15,296.15,894
5107500,294.15,296.15,894
5108400,294.15,296.15,894
5109300,294.15,296.15,894
5110200,294.15,296.15,894
5111100,294.15,296.15,894
5112000,294.15,296.15,894
5112900,294.15,296.15,894
5113800,294.15,296.15,894
5114700,294.15,296.15,894
5115600,294.15,296.15,894
5116500,294.15,296.15,894
5117400,294.15,296.15,894
5118300,294.15,296.15,894
5119200,294.15,296.15,894
5120100,294.15,296.15,894
5121000,294.15,296.15,894
5121900,294.15,296.15,894
5122800,294.15,296.15,894
5123700,294.15,296.15,894
5124600,294.15,296.15,894
5125500,294.15,296.15,894
5126400,294.15,296.15,894
5127300,294.15,296.15,894
5128200,294.15,296.15,894
5129100,294.15,296.15,894
5130000,294.15,296.15,894
5130900,294.15,296.15,894
5131800,294.15,296.15,894
5132700,294.15,296.15,894
5133600,294.15,296.15,894
5134500,294.15,296.15,894
5135400,294.15,296.15,894
5136300,294.15,296.15,894
5137200,294.15,296.15,894
5138100,294.15,296.15,894
5139000,294.15,296.15,894
5139900,294.15,296.15,894
5140800,294.15,296.15,894
5141700,294.15,296.15,894
5142600,294.15,296.15,894
5143500,294.15,296.15,894
5144400,294.15,296.15,894
5145300,294.15,296.15,894
5146200,294.15,296.15,894
5147100,294.15,296.15,894
5148000,294.15,296.15,894
5148900,294.15,296.15,894
5149800,294.15,296.15,894
5150700,294.15,296.15,894
5151600,294.15,296.15,894
5152500,294.15,296.15,894
5153400,294.15,296.15,894
5154300,294.15,296.15,894
5155200,294.15,296.15,894
5156100,294.15,296.15,894
5157000,294.15,296.15,894
5157900,294.15,296.15,894
5158800,294.15,296.15,894
5159700,294.15,296.15,894
5160600,294.15,296.15,894
5161500,294.15,296.15,894
5162400,294.15,296.15,894
5163300,294.15,296.15,894
5164200,294.15,296.15,894
5165100,294.15,296.15,894
5166000,294.15,296.15,894
5166900,294.15,296.15,894
5167800,294.15,296.15,894
5168700,294.15,296.15,894
5169600,294.15,296.15,894
5170500,294.15,296.15,894
5171400,294.15,296.15,894
5172300,294.15,296.15,894
5173200,294.15,296.15,894
5174100,294.15,296.15,894
5175000,294.15,296.15,894
5175900,294.15,296.15,894
5176800,294.15,296.15,894
5177700,294.15,296.15,894
5178600,294.15,296.15,894
5179500,294.15,296.15,894
5180400,294.15,296.15,894
5181300,294.15,296.15,894
5182200,294.15,296.15,894
5183100,294.15,296.15,894
5184000,294.15,296.15,894
5184900,294.15,296.15,894
5185800,294.15,296.15,894
5186700,294.15,296.15,894
5187600,294.15,296.15,894
5188500,294.15,296.15,894
5189400,294.15,296.15,894
5190300,294.15,296.15,894
5191200,294.15,296.15,894
5192100,294.15,296.15,894
5193000,294.15,296.15,894
5193900,294.15,296.15,894
5194800,294.15,296.15,894
5195700,294.15,296.15,894
5196600,294.15,296.15,894
5197500,294.15,296.15,894
5198400,294.15,296.15,894
5199300,294.15,296.15,894
5200200,294.15,296.15,894
5201100,294.15,296.15,894
5202000,294.15,296.15,894
5202900,294.15,296.15,894
5203800,294.15,296.15,894
5204700,294.15,296.15,894
5205600,294.15,296.15,894
5206500,294.15,296.15,894
5207400,294.15,296.15,894
5208300,294.15,296.15,894
5209200,294.15,296.15,894
5210100,294.15,296.15,894
5211000,294.15,296.15,894
5211900,294.15,296.15,894
5212800,294.15,296.15,894
5213700,294.15,296.15,894
5214600,294.15,296.15,894
5215500,294.15,296.15,894
5216400,294.15,296.15,894
5217300,294.15,296.15,894
5218200,294.15,296.15,894
5219100,294.15,296.15,894
5220000,294.15,296.15,894
5220900,294.15,296.15,894
5221800,294.15,296.15,894
5222700,294.15,296.15,894
5223600,294.15,296.15,894
5224500,294.15,296.15,894
5225400,294.15,296.15,894
5226300,294.15,296.15,894
5227200,294.15,296.15,894
5228100,294.15,296.15,894
5229000,294.15,296.15,894
5229900,294.15,296.15,894
5230800,294.15,296.15,894
5231700,294.15,296.15,894
5232600,294.15,296.15,894
5233500,294.15,296.15,894
5234400,294.15,296.15,894
5235300,294.15,296.15,894
5236200,294.15,296.15,894
5237100,294.15,296.15,894
5238000,294.15,296.15,894
5238900,294.15,296.15,894
5239800,294.15,296.15,894
5240700,294.15,296.15,894
5241600,294.15,296.15,894
5242500,294.15,296.15,894
5243400,294.15,296.15,894
5244300,294.15,296.15,894
5245200,294.15,296.15,894
5246100,294.15,296.15,894
5247000,294.15,296.15,894
5247900,294.15,296.15,894
5248800,294.15,296.15,894
5249700,294.15,296.15,894
5250600,294.15,296.15,894
5251500,294.15,296.15,894
5252400,294.15,296.15,894
5253300,294.15,296.15,894
5254200,294.15,296.15,894
5255100,294.15,296.15,894
5256000,294.15,296.15,894
5256900,294.15,296.15,894
5257800,294.15,296.15,894
5258700,294.15,296.15,894
5259600,294.15,296.15,894
5260500,294.15,296.15,894
5261400,294.15,296.15,894
5262300,294.15,296.15,894
5263200,294.15,296.15,894
5264100,294.15,296.15,894
5265000,294.15,296.15,894
5265900,294.15,296.15,894
5266800,294.15,296.15,894
5267700,294.15,296.15,894
5268600,294.15,296.15,894
5269500,294.15,296.15,894
5270400,294.15,296.15,894
5271300,294.15,296.15,894
5272200,294.15,296.15,894
5273100,294.15,296.15,894
5274000,294.15,296.15,894
5274900,294.15,296.15,894
5275800,294.15,296.15,894
5276700,294.15,296.15,894
5277600,294.15,296.15,894
5278500,294.15,296.15,894
5279400,294.15,296.15,894
5280300,294.15,296.15,894
5281200,294.15,296.15,894
5282100,294.15,296.15,894
5283000,294.15,296.15,894
5283900,294.15,296.15,894
5284800,294.15,296.15,894
5285700,294.15,296.15,894
5286600,294.15,296.15,894
5287500,294.15,296.15,894
5288400,294.15,296.15,894
5289300,294.15,296.15,894
5290200,294.15,296.15,894
5291100,294.15,296.15,894
5292000,294.15,296.15,894
5292900,294.15,296.15,894
5293800,294.15,296.15,894
5294700,294.15,296.15,894
5295600,294.15,296.15,894
5296500,294.15,296.15,894
5297400,294.15,296.15,894
5298300,294.15,296.15,894
5299200,294.15,296.15,894
5300100,294.15,296.15,894
5301000,294.15,296.15,894
5301900,294.15,296.15,894
5302800,294.15,296.15,894
5303700,294.15,296.15,894
5304600,294.15,296.15,894
5305500,294.15,296.15,894
5306400,294.15,296.15,894
5307300,294.15,296.15,894
5308200,294.15,296.15,894
5309100,294.15,296.15,894
5310000,294.15,296.15,894
5310900,294.15,296.15,894
5311800,294.15,296.15,894
5312700,294.15,296.15,894
5313600,294.15,296.15,894
5314500,294.15,296.15,894
5315400,294.15,296.15,894
5316300,294.15,296.15,894
5317200,294.15,296.15,894
5318100,294.15,296.15,894
5319000,294.15,296.15,894
5319900,294.15,296.15,894
5320800,294.15,296.15,894
5321700,294.15,296.15,894
5322600,294.15,296.15,894
5323500,294.15,296.15,894
5324400,294.15,296.15,894
5325300,294.15,296.15,894
5326200,294.15,296.15,894
5327100,294.15,296.15,894
5328000,294.15,296.15,894
5328900,294.15,296.15,894
5329800,294.15,296.15,894
5330700,294.15,296.15,894
5331600,294.15,296.15,894
5332500,294.15,296.15,894
5333400,294.15,296.15,894
5334300,294.15,296.15,894
5335200,294.15,296.15,894
5336100,294.15,296.15,894
5337000,294.15,296.15,894
5337900,294.15,296.15,894
5338800,294.15,296.15,894
5339700,294.15,296.15,894
5340600,294.15,296.15,894
5341500,294.15,296.15,894
5342400,294.15,296.15,894
5343300,294.15,296.15,894
5344200,294.15,296.15,894
5345100,294.15,296.15,894
5346000,294.15,296.15,894
5346900,294.15,296.15,894
5347800,294.15,296.15,894
5348700,294.15,296.15,894
5349600,294.15,296.15,894
5350500,294.15,296.15,894
5351400,294.15,296.15,894
5352300,294.15,296.15,894
5353200,294.15,296.15,894
5354100,294.15,296.15,894
5355000,294.15,296.15,894
5355900,294.15,296.15,894
5356800,294.15,296.15,894
5357700,294.15,296.15,894
5358600,294.15,296.15,894
5359500,294.15,296.15,894
5360400,294.15,296.15,894
5361300,294.15,296.15,894
5362200,294.15,296.15,894
5363100,294.15,296.15,894
5364000,294.15,296.15,894
5364900,294.15,296.15,894
5365800,294.15,296.15,894
5366700,294.15,296.15,894
5367600,294.15,296.15,894
5368500,294.15,296.15,894
5369400,294.15,296.15,894
5370300,294.15,296.15,894
5371200,294.15,296.15,894
5372100,294.15,296.15,894
5373000,294.15,296.15,894
5373900,294.15,296.15,894
5374800,294.15,296.15,894
5375700,294.15,296.15,894
5376600,294.15,296.15,894
5377500,294.15,296.15,894
5378400,294.15,296.15,894
5379300,294.15,296.15,894
5380200,294.15,296.15,894
5381100,294.15,296.15,894
5382000,294.15,296.15,894
5382900,294.15,296.15,894
5383800,294.15,296.15,894
5384700,294.15,296.15,894
5385600,294.15,296.15,894
5386500,294.15,296.15,894
5387400,294.15,296.15,894
5388300,294.15,296.15,894
5389200,294.15,296.15,894
5390100,294.15,296.15,894
5391000,294.15,296.15,894
5391900,294.15,296.15,894
5392800,294.15,296.15,894
5393700,294.15,296.15,894
5394600,294.15,296.15,894
5395500,294.15,296.15,894
5396400,294.15,296.15,894
5397300,294.15,296.15,894
5398200,294.15,296.15,894
5399100,294.15,296.15,894
5400000,294.15,296.15,894
5400900,294.15,296.15,894
5401800,294.15,296.15,894
5402700,294.15,296.15,894
5403600,294.15,296.15,894
5404500,294.15,296.15,894
5405400,294.15,296.15,894
5406300,294.15,296.15,894
5407200,294.15,296.15,894
5408100,294.15,296.15,894
5409000,294.15,296.15,894
5409900,294.15,296.15,894
5410800,294.15,296.15,894
5411700,294.15,296.15,894
5412600,294.15,296.15,894
5413500,294.15,296.15,894
5414400,294.15,296.15,894
5415300,294.15,296.15,894
5416200,294.15,296.15,894
5417100,294.15,296.15,894
5418000,294.15,296.15,894
5418900,294.15,296.15,894
5419800,294.15,296.15,894
5420700,294.15,296.15,894
5421600,294.15,296.15,894
5422500,294.15,296.15,894
5423400,294.15,296.15,894
5424300,294.15,296.15,894
5425200,294.15,296.15,894
5426100,294.15,296.15,894
5427000,294.15,296.15,894
5427900,294.15,296.15,894
5428800,294.15,296.15,894
5429700,294.15,296.15,894
5430600,294.15,296.15,894
5431500,294.15,296.15,894
5432400,294.15,296.15,894
5433300,294.15,296.15,894
5434200,294.15,296.15,894
5435100,294.15,296.15,894
5436000,294.15,296.15,894
5436900,294.15,296.15,894
5437800,294.15,296.15,894
5438700,294.15,296.15,894
5439600,294.15,296.15,894
5440500,294.15,296.15,894
5441400,294.15,296.15,894
5442300,294.15,296.15,894
5443200,294.15,296.15,894
5444100,294.15,296.15,894
5445000,294.15,296.15,894
5445900,294.15,296.15,894
5446800,294.15,296.15,894
5447700,294.15,296.15,894
5448600,294.15,296.15,894
5449500,294.15,296.15,894
5450400,294.15,296.15,894
5451300,294.15,296.15,894
5452200,294.15,296.15,894
5453100,294.15,296.15,894
5454000,294.15,296.15,894
5454900,294.15,296.15,894
5455800,294.15,296.15,894
5456700,294.15,296.15,894
5457600,294.15,296.15,894
5458500,294.15,296.15,894
5459400,294.15,296.15,894
5460300,294.15,296.15,894
5461200,294.15,296.15,894
5462100,294.15,296.15,894
5463000,294.15,296.15,894
5463900,294.15,296.15,894
5464800,294.15,296.15,894
5465700,294.15,296.15,894
