time,InternalGainsRad[1],InternalGainsCon[1],InternalGainsLat[1]
8338500,0,0,0
8339400,0,0,0
8340300,0,0,0
8341200,0,0,0
8342100,0,0,0
8343000,0,0,0
8343900,0,0,0
8344800,0,0,0
8345700,0,0,0
8346600,0,0,0
8347500,0,0,0
8348400,0,0,0
8349300,0,0,0
8350200,0,0,0
8351100,0,0,0
8352000,0,0,0
8352900,0,0,0
8353800,0,0,0
8354700,0,0,0
8355600,0,0,0
8356500,0,0,0
8357400,0,0,0
8358300,0,0,0
8359200,0,0,0
8360100,0,0,0
8361000,0,0,0
8361900,0,0,0
8362800,0,0,0
8363700,0,0,0
8364600,0,0,0
8365500,0,0,0
8366400,43.8,29.2,45
8367300,43.8,29.2,45
8368200,43.8,29.2,45
8369100,43.8,29.2,45
8370000,43.8,29.2,45
8370900,43.8,29.2,45
8371800,43.8,29.2,45
8372700,43.8,29.2,45
8373600,43.8,29.2,45
8374500,43.8,29.2,45
8375400,43.8,29.2,45
8376300,43.8,29.2,45
8377200,43.8,29.2,45
8378100,43.8,29.2,45
8379000,43.8,29.2,45
8379900,43.8,29.2,45
8380800,43.8,29.2,45
8381700,43.8,29.2,45
8382600,43.8,29.2,45
8383500,43.8,29.2,45
8384400,43.8,29.2,45
8385300,43.8,29.2,45
8386200,43.8,29.2,45
8387100,43.8,29.2,45
8388000,43.8,29.2,45
8388900,43.8,29.2,45
8389800,43.8,29.2,45
8390700,43.8,29.2,45
8391600,43.8,29.2,45
8392500,43.8,29.2,45
8393400,43.8,29.2,45
8394300,43.8,29.2,45
8395200,43.8,29.2,45
8396100,43.8,29.2,45
8397000,43.8,29.2,45
8397900,43.8,29.2,45
8398800,43.8,29.2,45
8399700,43.8,29.2,45
8400600,43.8,29.2,45
8401500,43.8,29.2,45
8402400,43.8,29.2,45
8403300,43.8,29.2,45
8404200,43.8,29.2,45
8405100,43.8,29.2,45
8406000,43.8,29.2,45
8406900,0,0,0
8407800,0,0,0
8408700,0,0,0
8409600,0,0,0
8410500,0,0,0
8411400,0,0,0
8412300,0,0,0
8413200,0,0,0
8414100,0,0,0
8415000,0,0,0
8415900,0,0,0
8416800,0,0,0
8417700,0,0,0
8418600,0,0,0
8419500,0,0,0
8420400,0,0,0
8421300,0,0,0
8422200,0,0,0
8423100,0,0,0
8424000,0,0,0
8424900,0,0,0
8425800,0,0,0
8426700,0,0,0
8427600,0,0,0
8428500,0,0,0
8429400,0,0,0
8430300,0,0,0
8431200,0,0,0
8432100,0,0,0
8433000,0,0,0
8433900,0,0,0
8434800,0,0,0
8435700,0,0,0
8436600,0,0,0
8437500,0,0,0
8438400,0,0,0
8439300,0,0,0
8440200,0,0,0
8441100,0,0,0
8442000,0,0,0
8442900,0,0,0
8443800,0,0,0
8444700,0,0,0
8445600,0,0,0
8446500,0,0,0
8447400,0,0,0
8448300,0,0,0
8449200,0,0,0
8450100,0,0,0
8451000,0,0,0
8451900,0,0,0
8452800,43.8,29.2,45
8453700,43.8,29.2,45
8454600,43.8,29.2,45
8455500,43.8,29.2,45
8456400,43.8,29.2,45
8457300,43.8,29.2,45
8458200,43.8,29.2,45
8459100,43.8,29.2,45
8460000,43.8,29.2,45
8460900,43.8,29.2,45
8461800,43.8,29.2,45
8462700,43.8,29.2,45
8463600,43.8,29.2,45
8464500,43.8,29.2,45
8465400,43.8,29.2,45
8466300,43.8,29.2,45
8467200,43.8,29.2,45
8468100,43.8,29.2,45
8469000,43.8,29.2,45
8469900,43.8,29.2,45
8470800,43.8,29.2,45
8471700,43.8,29.2,45
8472600,43.8,29.2,45
8473500,43.8,29.2,45
8474400,43.8,29.2,45
8475300,43.8,29.2,45
8476200,43.8,29.2,45
8477100,43.8,29.2,45
8478000,43.8,29.2,45
8478900,43.8,29.2,45
8479800,43.8,29.2,45
8480700,43.8,29.2,45
8481600,43.8,29.2,45
8482500,43.8,29.2,45
8483400,43.8,29.2,45
8484300,43.8,29.2,45
8485200,43.8,29.2,45
8486100,43.8,29.2,45
8487000,43.8,29.2,45
8487900,43.8,29.2,45
8488800,43.8,29.2,45
8489700,43.8,29.2,45
8490600,43.8,29.2,45
8491500,43.8,29.2,45
8492400,43.8,29.2,45
8493300,0,0,0
8494200,0,0,0
8495100,0,0,0
8496000,0,0,0
8496900,0,0,0
8497800,0,0,0
8498700,0,0,0
8499600,0,0,0
8500500,0,0,0
8501400,0,0,0
8502300,0,0,0
8503200,0,0,0
8504100,0,0,0
8505000,0,0,0
8505900,0,0,0
8506800,0,0,0
8507700,0,0,0
8508600,0,0,0
8509500,0,0,0
8510400,0,0,0
8511300,0,0,0
8512200,0,0,0
8513100,0,0,0
8514000,0,0,0
8514900,0,0,0
8515800,0,0,0
8516700,0,0,0
8517600,0,0,0
8518500,0,0,0
8519400,0,0,0
8520300,0,0,0
8521200,0,0,0
8522100,0,0,0
8523000,0,0,0
8523900,0,0,0
8524800,0,0,0
8525700,0,0,0
8526600,0,0,0
8527500,0,0,0
8528400,0,0,0
8529300,0,0,0
8530200,0,0,0
8531100,0,0,0
8532000,0,0,0
8532900,0,0,0
8533800,0,0,0
8534700,0,0,0
8535600,0,0,0
8536500,0,0,0
8537400,0,0,0
8538300,0,0,0
8539200,43.8,29.2,45
8540100,43.8,29.2,45
8541000,43.8,29.2,45
8541900,43.8,29.2,45
8542800,43.8,29.2,45
8543700,43.8,29.2,45
8544600,43.8,29.2,45
8545500,43.8,29.2,45
8546400,43.8,29.2,45
8547300,43.8,29.2,45
8548200,43.8,29.2,45
8549100,43.8,29.2,45
8550000,43.8,29.2,45
8550900,43.8,29.2,45
8551800,43.8,29.2,45
8552700,43.8,29.2,45
8553600,43.8,29.2,45
8554500,43.8,29.2,45
8555400,43.8,29.2,45
8556300,43.8,29.2,45
8557200,43.8,29.2,45
8558100,43.8,29.2,45
8559000,43.8,29.2,45
8559900,43.8,29.2,45
8560800,43.8,29.2,45
8561700,43.8,29.2,45
8562600,43.8,29.2,45
8563500,43.8,29.2,45
8564400,43.8,29.2,45
8565300,43.8,29.2,45
8566200,43.8,29.2,45
8567100,43.8,29.2,45
8568000,43.8,29.2,45
8568900,43.8,29.2,45
8569800,43.8,29.2,45
8570700,43.8,29.2,45
8571600,43.8,29.2,45
8572500,43.8,29.2,45
8573400,43.8,29.2,45
8574300,43.8,29.2,45
8575200,43.8,29.2,45
8576100,43.8,29.2,45
8577000,43.8,29.2,45
8577900,43.8,29.2,45
8578800,43.8,29.2,45
8579700,0,0,0
8580600,0,0,0
8581500,0,0,0
8582400,0,0,0
8583300,0,0,0
8584200,0,0,0
8585100,0,0,0
8586000,0,0,0
8586900,0,0,0
8587800,0,0,0
8588700,0,0,0
8589600,0,0,0
8590500,0,0,0
8591400,0,0,0
8592300,0,0,0
8593200,0,0,0
8594100,0,0,0
8595000,0,0,0
8595900,0,0,0
8596800,0,0,0
8597700,0,0,0
8598600,0,0,0
8599500,0,0,0
8600400,0,0,0
8601300,0,0,0
8602200,0,0,0
8603100,0,0,0
8604000,0,0,0
8604900,0,0,0
8605800,0,0,0
8606700,0,0,0
8607600,0,0,0
8608500,0,0,0
8609400,0,0,0
8610300,0,0,0
8611200,0,0,0
8612100,0,0,0
8613000,0,0,0
8613900,0,0,0
8614800,0,0,0
8615700,0,0,0
8616600,0,0,0
8617500,0,0,0
8618400,0,0,0
8619300,0,0,0
8620200,0,0,0
8621100,0,0,0
8622000,0,0,0
8622900,0,0,0
8623800,0,0,0
8624700,0,0,0
8625600,43.8,29.2,45
8626500,43.8,29.2,45
8627400,43.8,29.2,45
8628300,43.8,29.2,45
8629200,43.8,29.2,45
8630100,43.8,29.2,45
8631000,43.8,29.2,45
8631900,43.8,29.2,45
8632800,43.8,29.2,45
8633700,43.8,29.2,45
8634600,43.8,29.2,45
8635500,43.8,29.2,45
8636400,43.8,29.2,45
8637300,43.8,29.2,45
8638200,43.8,29.2,45
8639100,43.8,29.2,45
8640000,43.8,29.2,45
8640900,43.8,29.2,45
8641800,43.8,29.2,45
8642700,43.8,29.2,45
8643600,43.8,29.2,45
8644500,43.8,29.2,45
8645400,43.8,29.2,45
8646300,43.8,29.2,45
8647200,43.8,29.2,45
8648100,43.8,29.2,45
8649000,43.8,29.2,45
8649900,43.8,29.2,45
8650800,43.8,29.2,45
8651700,43.8,29.2,45
8652600,43.8,29.2,45
8653500,43.8,29.2,45
8654400,43.8,29.2,45
8655300,43.8,29.2,45
8656200,43.8,29.2,45
8657100,43.8,29.2,45
8658000,43.8,29.2,45
8658900,43.8,29.2,45
8659800,43.8,29.2,45
8660700,43.8,29.2,45
8661600,43.8,29.2,45
8662500,43.8,29.2,45
8663400,43.8,29.2,45
8664300,43.8,29.2,45
8665200,43.8,29.2,45
8666100,0,0,0
8667000,0,0,0
8667900,0,0,0
8668800,0,0,0
8669700,0,0,0
8670600,0,0,0
8671500,0,0,0
8672400,0,0,0
8673300,0,0,0
8674200,0,0,0
8675100,0,0,0
8676000,0,0,0
8676900,0,0,0
8677800,0,0,0
8678700,0,0,0
8679600,0,0,0
8680500,0,0,0
8681400,0,0,0
8682300,0,0,0
8683200,0,0,0
8684100,0,0,0
8685000,0,0,0
8685900,0,0,0
8686800,0,0,0
8687700,0,0,0
8688600,0,0,0
8689500,0,0,0
8690400,0,0,0
8691300,0,0,0
8692200,0,0,0
8693100,0,0,0
8694000,0,0,0
8694900,0,0,0
8695800,0,0,0
8696700,0,0,0
8697600,0,0,0
8698500,0,0,0
8699400,0,0,0
8700300,0,0,0
8701200,0,0,0
8702100,0,0,0
8703000,0,0,0
8703900,0,0,0
8704800,0,0,0
8705700,0,0,0
8706600,0,0,0
8707500,0,0,0
8708400,0,0,0
8709300,0,0,0
8710200,0,0,0
8711100,0,0,0
8712000,43.8,29.2,45
8712900,43.8,29.2,45
8713800,43.8,29.2,45
8714700,43.8,29.2,45
8715600,43.8,29.2,45
8716500,43.8,29.2,45
8717400,43.8,29.2,45
8718300,43.8,29.2,45
8719200,43.8,29.2,45
8720100,43.8,29.2,45
8721000,43.8,29.2,45
8721900,43.8,29.2,45
8722800,43.8,29.2,45
8723700,43.8,29.2,45
8724600,43.8,29.2,45
8725500,43.8,29.2,45
8726400,43.8,29.2,45
8727300,43.8,29.2,45
8728200,43.8,29.2,45
8729100,43.8,29.2,45
8730000,43.8,29.2,45
8730900,43.8,29.2,45
8731800,43.8,29.2,45
8732700,43.8,29.2,45
8733600,43.8,29.2,45
8734500,43.8,29.2,45
8735400,43.8,29.2,45
8736300,43.8,29.2,45
8737200,43.8,29.2,45
8738100,43.8,29.2,45
8739000,43.8,29.2,45
8739900,43.8,29.2,45
8740800,43.8,29.2,45
8741700,43.8,29.2,45
8742600,43.8,29.2,45
8743500,43.8,29.2,45
8744400,43.8,29.2,45
8745300,43.8,29.2,45
8746200,43.8,29.2,45
8747100,43.8,29.2,45
8748000,43.8,29.2,45
8748900,43.8,29.2,45
8749800,43.8,29.2,45
8750700,43.8,29.2,45
8751600,43.8,29.2,45
8752500,0,0,0
8753400,0,0,0
8754300,0,0,0
8755200,0,0,0
8756100,0,0,0
8757000,0,0,0
8757900,0,0,0
8758800,0,0,0
8759700,0,0,0
8760600,0,0,0
8761500,0,0,0
8762400,0,0,0
8763300,0,0,0
8764200,0,0,0
8765100,0,0,0
8766000,0,0,0
8766900,0,0,0
8767800,0,0,0
8768700,0,0,0
8769600,0,0,0
8770500,0,0,0
8771400,0,0,0
8772300,0,0,0
8773200,0,0,0
8774100,0,0,0
8775000,0,0,0
8775900,0,0,0
8776800,0,0,0
8777700,0,0,0
8778600,0,0,0
8779500,0,0,0
8780400,0,0,0
8781300,0,0,0
8782200,0,0,0
8783100,0,0,0
8784000,0,0,0
8784900,0,0,0
8785800,0,0,0
8786700,0,0,0
8787600,0,0,0
8788500,0,0,0
8789400,0,0,0
8790300,0,0,0
8791200,0,0,0
8792100,0,0,0
8793000,0,0,0
8793900,0,0,0
8794800,0,0,0
8795700,0,0,0
8796600,0,0,0
8797500,0,0,0
8798400,43.8,29.2,45
8799300,43.8,29.2,45
8800200,43.8,29.2,45
8801100,43.8,29.2,45
8802000,43.8,29.2,45
8802900,43.8,29.2,45
8803800,43.8,29.2,45
8804700,43.8,29.2,45
8805600,43.8,29.2,45
8806500,43.8,29.2,45
8807400,43.8,29.2,45
8808300,43.8,29.2,45
8809200,43.8,29.2,45
8810100,43.8,29.2,45
8811000,43.8,29.2,45
8811900,43.8,29.2,45
8812800,43.8,29.2,45
8813700,43.8,29.2,45
8814600,43.8,29.2,45
8815500,43.8,29.2,45
8816400,43.8,29.2,45
8817300,43.8,29.2,45
8818200,43.8,29.2,45
8819100,43.8,29.2,45
8820000,43.8,29.2,45
8820900,43.8,29.2,45
8821800,43.8,29.2,45
8822700,43.8,29.2,45
8823600,43.8,29.2,45
8824500,43.8,29.2,45
8825400,43.8,29.2,45
8826300,43.8,29.2,45
8827200,43.8,29.2,45
8828100,43.8,29.2,45
8829000,43.8,29.2,45
8829900,43.8,29.2,45
8830800,43.8,29.2,45
8831700,43.8,29.2,45
8832600,43.8,29.2,45
8833500,43.8,29.2,45
8834400,43.8,29.2,45
8835300,43.8,29.2,45
8836200,43.8,29.2,45
8837100,43.8,29.2,45
8838000,43.8,29.2,45
8838900,0,0,0
8839800,0,0,0
8840700,0,0,0
8841600,0,0,0
8842500,0,0,0
8843400,0,0,0
8844300,0,0,0
8845200,0,0,0
8846100,0,0,0
8847000,0,0,0
8847900,0,0,0
8848800,0,0,0
8849700,0,0,0
8850600,0,0,0
8851500,0,0,0
8852400,0,0,0
8853300,0,0,0
8854200,0,0,0
8855100,0,0,0
8856000,0,0,0
8856900,0,0,0
8857800,0,0,0
8858700,0,0,0
8859600,0,0,0
8860500,0,0,0
8861400,0,0,0
8862300,0,0,0
8863200,0,0,0
8864100,0,0,0
8865000,0,0,0
8865900,0,0,0
8866800,0,0,0
8867700,0,0,0
8868600,0,0,0
8869500,0,0,0
8870400,0,0,0
8871300,0,0,0
8872200,0,0,0
8873100,0,0,0
8874000,0,0,0
8874900,0,0,0
8875800,0,0,0
8876700,0,0,0
8877600,0,0,0
8878500,0,0,0
8879400,0,0,0
8880300,0,0,0
8881200,0,0,0
8882100,0,0,0
8883000,0,0,0
8883900,0,0,0
8884800,43.8,29.2,45
8885700,43.8,29.2,45
8886600,43.8,29.2,45
8887500,43.8,29.2,45
8888400,43.8,29.2,45
8889300,43.8,29.2,45
8890200,43.8,29.2,45
8891100,43.8,29.2,45
8892000,43.8,29.2,45
8892900,43.8,29.2,45
8893800,43.8,29.2,45
8894700,43.8,29.2,45
8895600,43.8,29.2,45
8896500,43.8,29.2,45
8897400,43.8,29.2,45
8898300,43.8,29.2,45
8899200,43.8,29.2,45
8900100,43.8,29.2,45
8901000,43.8,29.2,45
8901900,43.8,29.2,45
8902800,43.8,29.2,45
8903700,43.8,29.2,45
8904600,43.8,29.2,45
8905500,43.8,29.2,45
8906400,43.8,29.2,45
8907300,43.8,29.2,45
8908200,43.8,29.2,45
8909100,43.8,29.2,45
8910000,43.8,29.2,45
8910900,43.8,29.2,45
8911800,43.8,29.2,45
8912700,43.8,29.2,45
8913600,43.8,29.2,45
8914500,43.8,29.2,45
8915400,43.8,29.2,45
8916300,43.8,29.2,45
8917200,43.8,29.2,45
8918100,43.8,29.2,45
8919000,43.8,29.2,45
8919900,43.8,29.2,45
8920800,43.8,29.2,45
8921700,43.8,29.2,45
8922600,43.8,29.2,45
8923500,43.8,29.2,45
8924400,43.8,29.2,45
8925300,0,0,0
8926200,0,0,0
8927100,0,0,0
8928000,0,0,0
8928900,0,0,0
8929800,0,0,0
8930700,0,0,0
8931600,0,0,0
8932500,0,0,0
8933400,0,0,0
8934300,0,0,0
8935200,0,0,0
8936100,0,0,0
8937000,0,0,0
8937900,0,0,0
8938800,0,0,0
8939700,0,0,0
8940600,0,0,0
8941500,0,0,0
8942400,0,0,0
8943300,0,0,0
8944200,0,0,0
8945100,0,0,0
8946000,0,0,0
8946900,0,0,0
8947800,0,0,0
8948700,0,0,0
8949600,0,0,0
8950500,0,0,0
8951400,0,0,0
8952300,0,0,0
8953200,0,0,0
8954100,0,0,0
8955000,0,0,0
8955900,0,0,0
8956800,0,0,0
8957700,0,0,0
8958600,0,0,0
8959500,0,0,0
8960400,0,0,0
8961300,0,0,0
8962200,0,0,0
8963100,0,0,0
8964000,0,0,0
8964900,0,0,0
8965800,0,0,0
8966700,0,0,0
8967600,0,0,0
8968500,0,0,0
8969400,0,0,0
8970300,0,0,0
8971200,43.8,29.2,45
8972100,43.8,29.2,45
8973000,43.8,29.2,45
8973900,43.8,29.2,45
8974800,43.8,29.2,45
8975700,43.8,29.2,45
8976600,43.8,29.2,45
8977500,43.8,29.2,45
8978400,43.8,29.2,45
8979300,43.8,29.2,45
8980200,43.8,29.2,45
8981100,43.8,29.2,45
8982000,43.8,29.2,45
8982900,43.8,29.2,45
8983800,43.8,29.2,45
8984700,43.8,29.2,45
8985600,43.8,29.2,45
8986500,43.8,29.2,45
8987400,43.8,29.2,45
8988300,43.8,29.2,45
8989200,43.8,29.2,45
8990100,43.8,29.2,45
8991000,43.8,29.2,45
8991900,43.8,29.2,45
8992800,43.8,29.2,45
8993700,43.8,29.2,45
8994600,43.8,29.2,45
8995500,43.8,29.2,45
8996400,43.8,29.2,45
8997300,43.8,29.2,45
8998200,43.8,29.2,45
8999100,43.8,29.2,45
9000000,43.8,29.2,45
9000900,43.8,29.2,45
9001800,43.8,29.2,45
9002700,43.8,29.2,45
9003600,43.8,29.2,45
9004500,43.8,29.2,45
9005400,43.8,29.2,45
9006300,43.8,29.2,45
9007200,43.8,29.2,45
9008100,43.8,29.2,45
9009000,43.8,29.2,45
9009900,43.8,29.2,45
9010800,43.8,29.2,45
9011700,0,0,0
9012600,0,0,0
9013500,0,0,0
9014400,0,0,0
9015300,0,0,0
9016200,0,0,0
9017100,0,0,0
9018000,0,0,0
9018900,0,0,0
9019800,0,0,0
9020700,0,0,0
9021600,0,0,0
9022500,0,0,0
9023400,0,0,0
9024300,0,0,0
9025200,0,0,0
9026100,0,0,0
9027000,0,0,0
9027900,0,0,0
9028800,0,0,0
9029700,0,0,0
9030600,0,0,0
9031500,0,0,0
9032400,0,0,0
9033300,0,0,0
9034200,0,0,0
9035100,0,0,0
9036000,0,0,0
9036900,0,0,0
9037800,0,0,0
9038700,0,0,0
9039600,0,0,0
9040500,0,0,0
9041400,0,0,0
9042300,0,0,0
9043200,0,0,0
9044100,0,0,0
9045000,0,0,0
9045900,0,0,0
9046800,0,0,0
9047700,0,0,0
9048600,0,0,0
9049500,0,0,0
9050400,0,0,0
9051300,0,0,0
9052200,0,0,0
9053100,0,0,0
9054000,0,0,0
9054900,0,0,0
9055800,0,0,0
9056700,0,0,0
9057600,43.8,29.2,45
9058500,43.8,29.2,45
9059400,43.8,29.2,45
9060300,43.8,29.2,45
9061200,43.8,29.2,45
9062100,43.8,29.2,45
9063000,43.8,29.2,45
9063900,43.8,29.2,45
9064800,43.8,29.2,45
9065700,43.8,29.2,45
9066600,43.8,29.2,45
9067500,43.8,29.2,45
9068400,43.8,29.2,45
9069300,43.8,29.2,45
9070200,43.8,29.2,45
9071100,43.8,29.2,45
9072000,43.8,29.2,45
9072900,43.8,29.2,45
9073800,43.8,29.2,45
9074700,43.8,29.2,45
9075600,43.8,29.2,45
9076500,43.8,29.2,45
9077400,43.8,29.2,45
9078300,43.8,29.2,45
9079200,43.8,29.2,45
9080100,43.8,29.2,45
9081000,43.8,29.2,45
9081900,43.8,29.2,45
9082800,43.8,29.2,45
9083700,43.8,29.2,45
9084600,43.8,29.2,45
9085500,43.8,29.2,45
9086400,43.8,29.2,45
9087300,43.8,29.2,45
9088200,43.8,29.2,45
9089100,43.8,29.2,45
9090000,43.8,29.2,45
9090900,43.8,29.2,45
9091800,43.8,29.2,45
9092700,43.8,29.2,45
9093600,43.8,29.2,45
9094500,43.8,29.2,45
9095400,43.8,29.2,45
9096300,43.8,29.2,45
9097200,43.8,29.2,45
9098100,0,0,0
9099000,0,0,0
9099900,0,0,0
9100800,0,0,0
9101700,0,0,0
9102600,0,0,0
9103500,0,0,0
9104400,0,0,0
9105300,0,0,0
9106200,0,0,0
9107100,0,0,0
9108000,0,0,0
9108900,0,0,0
9109800,0,0,0
9110700,0,0,0
9111600,0,0,0
9112500,0,0,0
9113400,0,0,0
9114300,0,0,0
9115200,0,0,0
9116100,0,0,0
9117000,0,0,0
9117900,0,0,0
9118800,0,0,0
9119700,0,0,0
9120600,0,0,0
9121500,0,0,0
9122400,0,0,0
9123300,0,0,0
9124200,0,0,0
9125100,0,0,0
9126000,0,0,0
9126900,0,0,0
9127800,0,0,0
9128700,0,0,0
9129600,0,0,0
9130500,0,0,0
9131400,0,0,0
9132300,0,0,0
9133200,0,0,0
9134100,0,0,0
9135000,0,0,0
9135900,0,0,0
9136800,0,0,0
9137700,0,0,0
9138600,0,0,0
9139500,0,0,0
9140400,0,0,0
9141300,0,0,0
9142200,0,0,0
9143100,0,0,0
9144000,43.8,29.2,45
9144900,43.8,29.2,45
9145800,43.8,29.2,45
9146700,43.8,29.2,45
9147600,43.8,29.2,45
9148500,43.8,29.2,45
9149400,43.8,29.2,45
9150300,43.8,29.2,45
9151200,43.8,29.2,45
9152100,43.8,29.2,45
9153000,43.8,29.2,45
9153900,43.8,29.2,45
9154800,43.8,29.2,45
9155700,43.8,29.2,45
9156600,43.8,29.2,45
9157500,43.8,29.2,45
9158400,43.8,29.2,45
9159300,43.8,29.2,45
9160200,43.8,29.2,45
9161100,43.8,29.2,45
9162000,43.8,29.2,45
9162900,43.8,29.2,45
9163800,43.8,29.2,45
9164700,43.8,29.2,45
9165600,43.8,29.2,45
9166500,43.8,29.2,45
9167400,43.8,29.2,45
9168300,43.8,29.2,45
9169200,43.8,29.2,45
9170100,43.8,29.2,45
9171000,43.8,29.2,45
9171900,43.8,29.2,45
9172800,43.8,29.2,45
9173700,43.8,29.2,45
9174600,43.8,29.2,45
9175500,43.8,29.2,45
9176400,43.8,29.2,45
9177300,43.8,29.2,45
9178200,43.8,29.2,45
9179100,43.8,29.2,45
9180000,43.8,29.2,45
9180900,43.8,29.2,45
9181800,43.8,29.2,45
9182700,43.8,29.2,45
9183600,43.8,29.2,45
9184500,0,0,0
9185400,0,0,0
9186300,0,0,0
9187200,0,0,0
9188100,0,0,0
9189000,0,0,0
9189900,0,0,0
9190800,0,0,0
9191700,0,0,0
9192600,0,0,0
9193500,0,0,0
9194400,0,0,0
9195300,0,0,0
9196200,0,0,0
9197100,0,0,0
9198000,0,0,0
9198900,0,0,0
9199800,0,0,0
9200700,0,0,0
9201600,0,0,0
9202500,0,0,0
9203400,0,0,0
9204300,0,0,0
9205200,0,0,0
9206100,0,0,0
9207000,0,0,0
9207900,0,0,0
9208800,0,0,0
9209700,0,0,0
9210600,0,0,0
9211500,0,0,0
9212400,0,0,0
9213300,0,0,0
9214200,0,0,0
9215100,0,0,0
9216000,0,0,0
9216900,0,0,0
9217800,0,0,0
9218700,0,0,0
9219600,0,0,0
9220500,0,0,0
9221400,0,0,0
9222300,0,0,0
9223200,0,0,0
9224100,0,0,0
9225000,0,0,0
9225900,0,0,0
9226800,0,0,0
9227700,0,0,0
9228600,0,0,0
9229500,0,0,0
9230400,43.8,29.2,45
9231300,43.8,29.2,45
9232200,43.8,29.2,45
9233100,43.8,29.2,45
9234000,43.8,29.2,45
9234900,43.8,29.2,45
9235800,43.8,29.2,45
9236700,43.8,29.2,45
9237600,43.8,29.2,45
9238500,43.8,29.2,45
9239400,43.8,29.2,45
9240300,43.8,29.2,45
9241200,43.8,29.2,45
9242100,43.8,29.2,45
9243000,43.8,29.2,45
9243900,43.8,29.2,45
9244800,43.8,29.2,45
9245700,43.8,29.2,45
9246600,43.8,29.2,45
9247500,43.8,29.2,45
9248400,43.8,29.2,45
9249300,43.8,29.2,45
9250200,43.8,29.2,45
9251100,43.8,29.2,45
9252000,43.8,29.2,45
9252900,43.8,29.2,45
9253800,43.8,29.2,45
9254700,43.8,29.2,45
9255600,43.8,29.2,45
9256500,43.8,29.2,45
9257400,43.8,29.2,45
9258300,43.8,29.2,45
9259200,43.8,29.2,45
9260100,43.8,29.2,45
9261000,43.8,29.2,45
9261900,43.8,29.2,45
9262800,43.8,29.2,45
9263700,43.8,29.2,45
9264600,43.8,29.2,45
9265500,43.8,29.2,45
9266400,43.8,29.2,45
9267300,43.8,29.2,45
9268200,43.8,29.2,45
9269100,43.8,29.2,45
9270000,43.8,29.2,45
9270900,0,0,0
9271800,0,0,0
9272700,0,0,0
9273600,0,0,0
9274500,0,0,0
9275400,0,0,0
9276300,0,0,0
9277200,0,0,0
9278100,0,0,0
9279000,0,0,0
9279900,0,0,0
9280800,0,0,0
9281700,0,0,0
9282600,0,0,0
9283500,0,0,0
9284400,0,0,0
9285300,0,0,0
9286200,0,0,0
9287100,0,0,0
9288000,0,0,0
9288900,0,0,0
9289800,0,0,0
9290700,0,0,0
9291600,0,0,0
9292500,0,0,0
9293400,0,0,0
9294300,0,0,0
9295200,0,0,0
9296100,0,0,0
9297000,0,0,0
9297900,0,0,0
9298800,0,0,0
9299700,0,0,0
9300600,0,0,0
9301500,0,0,0
9302400,0,0,0
9303300,0,0,0
9304200,0,0,0
9305100,0,0,0
9306000,0,0,0
9306900,0,0,0
9307800,0,0,0
9308700,0,0,0
9309600,0,0,0
9310500,0,0,0
9311400,0,0,0
9312300,0,0,0
9313200,0,0,0
9314100,0,0,0
9315000,0,0,0
9315900,0,0,0
9316800,43.8,29.2,45
9317700,43.8,29.2,45
9318600,43.8,29.2,45
9319500,43.8,29.2,45
9320400,43.8,29.2,45
9321300,43.8,29.2,45
9322200,43.8,29.2,45
9323100,43.8,29.2,45
9324000,43.8,29.2,45
9324900,43.8,29.2,45
9325800,43.8,29.2,45
9326700,43.8,29.2,45
9327600,43.8,29.2,45
9328500,43.8,29.2,45
9329400,43.8,29.2,45
9330300,43.8,29.2,45
9331200,43.8,29.2,45
9332100,43.8,29.2,45
9333000,43.8,29.2,45
9333900,43.8,29.2,45
9334800,43.8,29.2,45
9335700,43.8,29.2,45
9336600,43.8,29.2,45
9337500,43.8,29.2,45
9338400,43.8,29.2,45
9339300,43.8,29.2,45
9340200,43.8,29.2,45
9341100,43.8,29.2,45
9342000,43.8,29.2,45
9342900,43.8,29.2,45
9343800,43.8,29.2,45
9344700,43.8,29.2,45
9345600,43.8,29.2,45
9346500,43.8,29.2,45
9347400,43.8,29.2,45
9348300,43.8,29.2,45
9349200,43.8,29.2,45
9350100,43.8,29.2,45
9351000,43.8,29.2,45
9351900,43.8,29.2,45
9352800,43.8,29.2,45
9353700,43.8,29.2,45
9354600,43.8,29.2,45
9355500,43.8,29.2,45
9356400,43.8,29.2,45
9357300,0,0,0
9358200,0,0,0
9359100,0,0,0
9360000,0,0,0
9360900,0,0,0
9361800,0,0,0
9362700,0,0,0
9363600,0,0,0
9364500,0,0,0
9365400,0,0,0
9366300,0,0,0
9367200,0,0,0
9368100,0,0,0
9369000,0,0,0
9369900,0,0,0
9370800,0,0,0
9371700,0,0,0
9372600,0,0,0
9373500,0,0,0
9374400,0,0,0
9375300,0,0,0
9376200,0,0,0
9377100,0,0,0
9378000,0,0,0
9378900,0,0,0
9379800,0,0,0
9380700,0,0,0
9381600,0,0,0
9382500,0,0,0
9383400,0,0,0
9384300,0,0,0
9385200,0,0,0
9386100,0,0,0
9387000,0,0,0
9387900,0,0,0
9388800,0,0,0
9389700,0,0,0
9390600,0,0,0
9391500,0,0,0
9392400,0,0,0
9393300,0,0,0
9394200,0,0,0
9395100,0,0,0
9396000,0,0,0
9396900,0,0,0
9397800,0,0,0
9398700,0,0,0
9399600,0,0,0
