Time,dh.qdh
1.12014e+07,298.2919
1.12014e+07,298.2919
1.12023e+07,298.0805
1.12023e+07,298.0805
1.12032e+07,297.87726
1.12032e+07,297.87726
1.12041e+07,297.68225
1.12041e+07,297.68225
1.1205e+07,297.49667
1.1205e+07,297.49667
1.12059e+07,297.32162
1.12059e+07,297.32162
1.12068e+07,297.15836
1.12068e+07,297.15836
1.12077e+07,297.00662
1.12077e+07,297.00662
1.12086e+07,296.8663
1.12086e+07,296.8663
1.12095e+07,296.7373
1.12095e+07,296.7373
1.12104e+07,296.62024
1.12104e+07,296.62024
1.12113e+07,296.51526
1.12113e+07,296.51526
1.12122e+07,296.42236
1.12122e+07,296.42236
1.12131e+07,296.34183
1.12131e+07,296.34183
1.1214e+07,296.2738
1.1214e+07,296.2738
1.12149e+07,296.21835
1.12149e+07,296.21835
1.12158e+07,296.17545
1.12158e+07,296.17545
1.12167e+07,296.14502
1.12167e+07,296.14502
1.12176e+07,296.127
1.12176e+07,296.127
1.12185e+07,296.12146
1.12185e+07,296.12146
1.12194e+07,296.12814
1.12194e+07,296.12814
1.12203e+07,296.1466
1.12203e+07,296.1466
1.12212e+07,296.17642
1.12212e+07,296.17642
1.12221e+07,296.21744
1.12221e+07,296.21744
1.1223e+07,296.26883
1.1223e+07,296.26883
1.12239e+07,296.33057
1.12239e+07,296.33057
1.12248e+07,295.3964
1.12248e+07,295.3964
1.12257e+07,299.4108
1.12257e+07,299.4108
1.12266e+07,301.33273
1.12266e+07,301.33273
1.12275e+07,302.7927
1.12275e+07,302.7927
1.12284e+07,302.92078
1.12284e+07,302.92078
1.12293e+07,304.23218
1.12293e+07,304.23218
1.12302e+07,305.2493
1.12302e+07,305.2493
1.12311e+07,306.27338
1.12311e+07,306.27338
1.1232e+07,307.30392
1.1232e+07,307.30392
1.12329e+07,308.34045
1.12329e+07,308.34045
1.12338e+07,309.38263
1.12338e+07,309.38263
1.12347e+07,310.4299
1.12347e+07,310.4299
1.12356e+07,311.48196
1.12356e+07,311.48196
1.12365e+07,312.53824
1.12365e+07,312.53824
1.12374e+07,313.59833
1.12374e+07,313.59833
1.12383e+07,314.66168
1.12383e+07,314.66168
1.12392e+07,318.0888
1.12392e+07,318.0888
1.12401e+07,314.69507
1.12401e+07,314.69507
1.1241e+07,313.05865
1.1241e+07,313.05865
1.12419e+07,312.8638
1.12419e+07,312.8638
1.12428e+07,314.98346
1.12428e+07,314.98346
1.12437e+07,313.7998
1.12437e+07,313.7998
1.12446e+07,314.04944
1.12446e+07,314.04944
1.12455e+07,314.26187
1.12455e+07,314.26187
1.12464e+07,313.80154
1.12464e+07,313.80154
1.12473e+07,313.7294
1.12473e+07,313.7294
1.12482e+07,313.3564
1.12482e+07,313.3564
1.12491e+07,312.8838
1.12491e+07,312.8838
1.125e+07,312.37192
1.125e+07,312.37192
1.12509e+07,45863.793
1.12509e+07,45863.793
1.12518e+07,68247.125
1.12518e+07,68247.125
1.12527e+07,80516.11
1.12527e+07,80516.11
1.12536e+07,78089.07
1.12536e+07,78089.07
1.12545e+07,72804
1.12545e+07,72804
1.12554e+07,66652.8
1.12554e+07,66652.8
1.12563e+07,58498.773
1.12563e+07,58498.773
1.12572e+07,47804.45
1.12572e+07,47804.45
1.12581e+07,34530.582
1.12581e+07,34530.582
1.1259e+07,19493.535
1.1259e+07,19493.535
1.12599e+07,4550.3574
1.12599e+07,4550.3574
1.12608e+07,296.6151
1.12608e+07,296.6151
1.12617e+07,294.77115
1.12617e+07,294.77115
1.12626e+07,297.32022
1.12626e+07,297.32022
1.12635e+07,297.88583
1.12635e+07,297.88583
1.12644e+07,298.37473
1.12644e+07,298.37473
1.12653e+07,298.8094
1.12653e+07,298.8094
1.12662e+07,299.19812
1.12662e+07,299.19812
1.12671e+07,299.54703
1.12671e+07,299.54703
1.1268e+07,299.8594
1.1268e+07,299.8594
1.12689e+07,300.13858
1.12689e+07,300.13858
1.12698e+07,300.3886
1.12698e+07,300.3886
1.12707e+07,300.61346
1.12707e+07,300.61346
1.12716e+07,300.81567
1.12716e+07,300.81567
1.12725e+07,300.99637
1.12725e+07,300.99637
1.12734e+07,301.15845
1.12734e+07,301.15845
1.12743e+07,301.3037
1.12743e+07,301.3037
1.12752e+07,301.43378
1.12752e+07,301.43378
1.12761e+07,301.55133
1.12761e+07,301.55133
1.1277e+07,301.6575
1.1277e+07,301.6575
1.12779e+07,301.75168
1.12779e+07,301.75168
1.12788e+07,301.8348
1.12788e+07,301.8348
1.12797e+07,301.908
1.12797e+07,301.908
1.12806e+07,301.97232
1.12806e+07,301.97232
1.12815e+07,302.02884
1.12815e+07,302.02884
1.12824e+07,302.07837
1.12824e+07,302.07837
1.12833e+07,302.12897
1.12833e+07,302.12897
1.12842e+07,302.1801
1.12842e+07,302.1801
1.12851e+07,302.22858
1.12851e+07,302.22858
1.1286e+07,302.27112
1.1286e+07,302.27112
1.12869e+07,302.30923
1.12869e+07,302.30923
1.12878e+07,302.34396
1.12878e+07,302.34396
1.12887e+07,302.3752
1.12887e+07,302.3752
1.12896e+07,302.40298
1.12896e+07,302.40298
1.12905e+07,302.42728
1.12905e+07,302.42728
1.12914e+07,302.4493
1.12914e+07,302.4493
1.12923e+07,302.47046
1.12923e+07,302.47046
1.12932e+07,302.4917
1.12932e+07,302.4917
1.12941e+07,302.51212
1.12941e+07,302.51212
1.1295e+07,302.53156
1.1295e+07,302.53156
1.12959e+07,302.55032
1.12959e+07,302.55032
1.12968e+07,302.56873
1.12968e+07,302.56873
1.12977e+07,302.58698
1.12977e+07,302.58698
1.12986e+07,302.60516
1.12986e+07,302.60516
1.12995e+07,302.62347
1.12995e+07,302.62347
1.13004e+07,302.64206
1.13004e+07,302.64206
1.13013e+07,302.6609
1.13013e+07,302.6609
1.13022e+07,302.67996
1.13022e+07,302.67996
1.13031e+07,302.70004
1.13031e+07,302.70004
1.1304e+07,302.72162
1.1304e+07,302.72162
1.13049e+07,302.74997
1.13049e+07,302.74997
1.13058e+07,302.7848
1.13058e+07,302.7848
1.13067e+07,302.82306
1.13067e+07,302.82306
1.13076e+07,302.86157
1.13076e+07,302.86157
1.13085e+07,302.9007
1.13085e+07,302.9007
1.13094e+07,302.94135
1.13094e+07,302.94135
1.13103e+07,302.98358
1.13103e+07,302.98358
1.13112e+07,303.0277
1.13112e+07,303.0277
1.13121e+07,303.07574
1.13121e+07,303.07574
1.1313e+07,307.16983
1.1313e+07,307.16983
1.13139e+07,309.90863
1.13139e+07,309.90863
1.13148e+07,310.56815
1.13148e+07,310.56815
1.13157e+07,309.9299
1.13157e+07,309.9299
1.13166e+07,310.0084
1.13166e+07,310.0084
1.13175e+07,309.9225
1.13175e+07,309.9225
1.13184e+07,311.6877
1.13184e+07,311.6877
1.13193e+07,312.86194
1.13193e+07,312.86194
1.13202e+07,313.80557
1.13202e+07,313.80557
1.13211e+07,314.74084
1.13211e+07,314.74084
1.1322e+07,315.2152
1.1322e+07,315.2152
1.13229e+07,315.38785
1.13229e+07,315.38785
1.13238e+07,315.65186
1.13238e+07,315.65186
1.13247e+07,316.21967
1.13247e+07,316.21967
1.13256e+07,317.26965
1.13256e+07,317.26965
1.13265e+07,318.02164
1.13265e+07,318.02164
1.13274e+07,319.0492
1.13274e+07,319.0492
1.13283e+07,320.1861
1.13283e+07,320.1861
1.13292e+07,321.42017
1.13292e+07,321.42017
1.13301e+07,323.02722
1.13301e+07,323.02722
1.1331e+07,324.68555
1.1331e+07,324.68555
1.13319e+07,326.39084
1.13319e+07,326.39084
1.13328e+07,327.19705
1.13328e+07,327.19705
1.13337e+07,329.24646
1.13337e+07,329.24646
1.13346e+07,330.21146
1.13346e+07,330.21146
1.13355e+07,330.17023
1.13355e+07,330.17023
1.13364e+07,328.67963
1.13364e+07,328.67963
1.13373e+07,325.9222
1.13373e+07,325.9222
1.13382e+07,322.9876
1.13382e+07,322.9876
1.13391e+07,320.01385
1.13391e+07,320.01385
1.134e+07,317.57135
1.134e+07,317.57135
1.13409e+07,314.79056
1.13409e+07,314.79056
1.13418e+07,312.0413
1.13418e+07,312.0413
1.13427e+07,309.3758
1.13427e+07,309.3758
1.13436e+07,306.39633
1.13436e+07,306.39633
1.13445e+07,305.4232
1.13445e+07,305.4232
1.13454e+07,303.62094
1.13454e+07,303.62094
1.13463e+07,304.51245
1.13463e+07,304.51245
1.13472e+07,304.47073
1.13472e+07,304.47073
1.13481e+07,304.41782
1.13481e+07,304.41782
1.1349e+07,304.3585
1.1349e+07,304.3585
1.13499e+07,304.29678
1.13499e+07,304.29678
1.13508e+07,304.23517
1.13508e+07,304.23517
1.13517e+07,304.17508
1.13517e+07,304.17508
1.13526e+07,304.11688
1.13526e+07,304.11688
1.13535e+07,304.06116
1.13535e+07,304.06116
1.13544e+07,304.00818
1.13544e+07,304.00818
1.13553e+07,303.9571
1.13553e+07,303.9571
1.13562e+07,303.90866
1.13562e+07,303.90866
1.13571e+07,303.86435
1.13571e+07,303.86435
1.1358e+07,303.82587
1.1358e+07,303.82587
1.13589e+07,303.79288
1.13589e+07,303.79288
1.13598e+07,303.7629
1.13598e+07,303.7629
1.13607e+07,303.73392
1.13607e+07,303.73392
1.13616e+07,303.70392
1.13616e+07,303.70392
1.13625e+07,303.67282
1.13625e+07,303.67282
1.13634e+07,303.64053
1.13634e+07,303.64053
1.13643e+07,303.60657
1.13643e+07,303.60657
1.13652e+07,303.57056
1.13652e+07,303.57056
1.13661e+07,303.53104
1.13661e+07,303.53104
1.1367e+07,303.48923
1.1367e+07,303.48923
1.13679e+07,303.4474
1.13679e+07,303.4474
1.13688e+07,303.40735
1.13688e+07,303.40735
1.13697e+07,303.36908
1.13697e+07,303.36908
1.13706e+07,303.33157
1.13706e+07,303.33157
1.13715e+07,303.2943
1.13715e+07,303.2943
1.13724e+07,303.25674
1.13724e+07,303.25674
1.13733e+07,303.2191
1.13733e+07,303.2191
1.13742e+07,303.18164
1.13742e+07,303.18164
1.13751e+07,303.14453
1.13751e+07,303.14453
1.1376e+07,303.10794
1.1376e+07,303.10794
1.13769e+07,303.0699
1.13769e+07,303.0699
1.13778e+07,303.0318
1.13778e+07,303.0318
1.13787e+07,302.99603
1.13787e+07,302.99603
1.13796e+07,302.9648
1.13796e+07,302.9648
1.13805e+07,302.9386
1.13805e+07,302.9386
1.13814e+07,302.91595
1.13814e+07,302.91595
1.13823e+07,302.896
1.13823e+07,302.896
1.13832e+07,302.8777
1.13832e+07,302.8777
1.13841e+07,302.86136
1.13841e+07,302.86136
1.1385e+07,302.84726
1.1385e+07,302.84726
1.13859e+07,302.835
1.13859e+07,302.835
1.13868e+07,302.82434
1.13868e+07,302.82434
1.13877e+07,302.81525
1.13877e+07,302.81525
1.13886e+07,302.8079
1.13886e+07,302.8079
1.13895e+07,302.8029
1.13895e+07,302.8029
1.13904e+07,302.80057
1.13904e+07,302.80057
1.13913e+07,302.80225
1.13913e+07,302.80225
1.13922e+07,302.80847
1.13922e+07,302.80847
1.13931e+07,302.81848
1.13931e+07,302.81848
1.1394e+07,302.83163
1.1394e+07,302.83163
1.13949e+07,302.84714
1.13949e+07,302.84714
1.13958e+07,302.86505
1.13958e+07,302.86505
1.13967e+07,302.8858
1.13967e+07,302.8858
1.13976e+07,302.90985
1.13976e+07,302.90985
1.13985e+07,302.9385
1.13985e+07,302.9385
1.13994e+07,302.97067
1.13994e+07,302.97067
1.14003e+07,303.00427
1.14003e+07,303.00427
1.14012e+07,303.03714
1.14012e+07,303.03714
1.14021e+07,303.07108
1.14021e+07,303.07108
1.1403e+07,303.1072
1.1403e+07,303.1072
1.14039e+07,303.1455
1.14039e+07,303.1455
1.14048e+07,303.18576
1.14048e+07,303.18576
1.14057e+07,303.22787
1.14057e+07,303.22787
1.14066e+07,303.27176
1.14066e+07,303.27176
1.14075e+07,303.31732
1.14075e+07,303.31732
1.14084e+07,303.36447
1.14084e+07,303.36447
1.14093e+07,303.41306
1.14093e+07,303.41306
1.14102e+07,303.463
1.14102e+07,303.463
1.14111e+07,303.51422
1.14111e+07,303.51422
1.1412e+07,303.56656
1.1412e+07,303.56656
1.14129e+07,303.61722
1.14129e+07,303.61722
1.14138e+07,303.66592
1.14138e+07,303.66592
1.14147e+07,303.7138
1.14147e+07,303.7138
1.14156e+07,298.94046
1.14156e+07,298.94046
1.14165e+07,303.89017
1.14165e+07,303.89017
1.14174e+07,303.72195
1.14174e+07,303.72195
1.14183e+07,303.74484
1.14183e+07,303.74484
1.14192e+07,301.44193
1.14192e+07,301.44193
1.14201e+07,305.4332
1.14201e+07,305.4332
1.1421e+07,306.66708
1.1421e+07,306.66708
1.14219e+07,306.57574
1.14219e+07,306.57574
1.14228e+07,304.7239
1.14228e+07,304.7239
1.14237e+07,302.24252
1.14237e+07,302.24252
1.14246e+07,304.22195
1.14246e+07,304.22195
1.14255e+07,304.2504
1.14255e+07,304.2504
1.14264e+07,304.27496
1.14264e+07,304.27496
1.14273e+07,304.29706
1.14273e+07,304.29706
1.14282e+07,304.3159
1.14282e+07,304.3159
1.14291e+07,304.33136
1.14291e+07,304.33136
1.143e+07,304.34366
1.143e+07,304.34366
1.14309e+07,304.35577
1.14309e+07,304.35577
1.14318e+07,304.36572
1.14318e+07,304.36572
1.14327e+07,304.37015
1.14327e+07,304.37015
1.14336e+07,304.3658
1.14336e+07,304.3658
1.14345e+07,304.35153
1.14345e+07,304.35153
1.14354e+07,304.33093
1.14354e+07,304.33093
1.14363e+07,304.308
1.14363e+07,304.308
1.14372e+07,304.28656
1.14372e+07,304.28656
1.14381e+07,304.26587
1.14381e+07,304.26587
1.1439e+07,304.24484
1.1439e+07,304.24484
1.14399e+07,304.2236
1.14399e+07,304.2236
1.14408e+07,304.20212
1.14408e+07,304.20212
1.14417e+07,304.17484
1.14417e+07,304.17484
1.14426e+07,304.14676
1.14426e+07,304.14676
1.14435e+07,304.12518
1.14435e+07,304.12518
1.14444e+07,304.11664
1.14444e+07,304.11664
1.14453e+07,304.12216
1.14453e+07,304.12216
1.14462e+07,304.13583
1.14462e+07,304.13583
1.14471e+07,304.15256
1.14471e+07,304.15256
1.1448e+07,304.16763
1.1448e+07,304.16763
1.14489e+07,304.18164
1.14489e+07,304.18164
1.14498e+07,304.19528
1.14498e+07,304.19528
1.14507e+07,304.20825
1.14507e+07,304.20825
1.14516e+07,304.22043
1.14516e+07,304.22043
1.14525e+07,304.2295
1.14525e+07,304.2295
1.14534e+07,304.23734
1.14534e+07,304.23734
1.14543e+07,304.24698
1.14543e+07,304.24698
1.14552e+07,304.261
1.14552e+07,304.261
1.14561e+07,304.27954
1.14561e+07,304.27954
1.1457e+07,304.3009
1.1457e+07,304.3009
1.14579e+07,304.32397
1.14579e+07,304.32397
1.14588e+07,304.34766
1.14588e+07,304.34766
1.14597e+07,304.3721
1.14597e+07,304.3721
1.14606e+07,304.39783
1.14606e+07,304.39783
1.14615e+07,304.42465
1.14615e+07,304.42465
1.14624e+07,304.45236
1.14624e+07,304.45236
1.14633e+07,304.48196
1.14633e+07,304.48196
1.14642e+07,304.5122
1.14642e+07,304.5122
1.14651e+07,304.54095
1.14651e+07,304.54095
1.1466e+07,304.5649
1.1466e+07,304.5649
1.14669e+07,304.58142
1.14669e+07,304.58142
1.14678e+07,304.59116
1.14678e+07,304.59116
1.14687e+07,304.59683
1.14687e+07,304.59683
1.14696e+07,304.60083
1.14696e+07,304.60083
1.14705e+07,304.6033
1.14705e+07,304.6033
1.14714e+07,304.60452
1.14714e+07,304.60452
1.14723e+07,304.60553
1.14723e+07,304.60553
1.14732e+07,304.60693
1.14732e+07,304.60693
1.14741e+07,304.60794
1.14741e+07,304.60794
1.1475e+07,304.609
1.1475e+07,304.609
1.14759e+07,304.6128
1.14759e+07,304.6128
1.14768e+07,304.6214
1.14768e+07,304.6214
1.14777e+07,304.6382
1.14777e+07,304.6382
1.14786e+07,304.66385
1.14786e+07,304.66385
1.14795e+07,309.15088
1.14795e+07,309.15088
1.14804e+07,310.35666
1.14804e+07,310.35666
1.14813e+07,313.18915
1.14813e+07,313.18915
1.14822e+07,315.34744
1.14822e+07,315.34744
1.14831e+07,317.60895
1.14831e+07,317.60895
1.1484e+07,320.62897
1.1484e+07,320.62897
1.14849e+07,322.1569
1.14849e+07,322.1569
1.14858e+07,324.7672
1.14858e+07,324.7672
1.14867e+07,328.2288
1.14867e+07,328.2288
1.14876e+07,333.37854
1.14876e+07,333.37854
1.14885e+07,337.16046
1.14885e+07,337.16046
1.14894e+07,341.2397
1.14894e+07,341.2397
1.14903e+07,345.3221
1.14903e+07,345.3221
1.14912e+07,349.40793
1.14912e+07,349.40793
1.14921e+07,353.49722
1.14921e+07,353.49722
1.1493e+07,357.59015
1.1493e+07,357.59015
1.14939e+07,361.68695
1.14939e+07,361.68695
1.14948e+07,365.78784
1.14948e+07,365.78784
1.14957e+07,369.89297
1.14957e+07,369.89297
1.14966e+07,374.00272
1.14966e+07,374.00272
1.14975e+07,378.11725
1.14975e+07,378.11725
1.14984e+07,385.10107
1.14984e+07,385.10107
1.14993e+07,383.21445
1.14993e+07,383.21445
1.15002e+07,383.7552
1.15002e+07,383.7552
1.15011e+07,384.72223
1.15011e+07,384.72223
1.1502e+07,386.87933
1.1502e+07,386.87933
1.15029e+07,94184.64
1.15029e+07,94184.64
1.15038e+07,135610.2
1.15038e+07,135610.2
1.15047e+07,130677.92
1.15047e+07,130677.92
1.15056e+07,123960.72
1.15056e+07,123960.72
1.15065e+07,121285.3
1.15065e+07,121285.3
1.15074e+07,118556.12
1.15074e+07,118556.12
1.15083e+07,112939.766
1.15083e+07,112939.766
1.15092e+07,101949.164
1.15092e+07,101949.164
1.15101e+07,84809.84
1.15101e+07,84809.84
1.1511e+07,61309.703
1.1511e+07,61309.703
1.15119e+07,31723.16
1.15119e+07,31723.16
1.15128e+07,1204.5537
1.15128e+07,1204.5537
1.15137e+07,314.6629
1.15137e+07,314.6629
1.15146e+07,313.26404
1.15146e+07,313.26404
1.15155e+07,4074.2742
1.15155e+07,4074.2742
1.15164e+07,14925.315
1.15164e+07,14925.315
1.15173e+07,30820.23
1.15173e+07,30820.23
1.15182e+07,46651.44
1.15182e+07,46651.44
1.15191e+07,54849.047
1.15191e+07,54849.047
1.152e+07,55045.914
1.152e+07,55045.914
1.15209e+07,50474.207
1.15209e+07,50474.207
1.15218e+07,43077.855
1.15218e+07,43077.855
1.15227e+07,33144.902
1.15227e+07,33144.902
1.15236e+07,21871.379
1.15236e+07,21871.379
1.15245e+07,10690.994
1.15245e+07,10690.994
1.15254e+07,345.37888
1.15254e+07,345.37888
1.15263e+07,314.52747
1.15263e+07,314.52747
1.15272e+07,312.62415
1.15272e+07,312.62415
1.15281e+07,308.16504
1.15281e+07,308.16504
1.1529e+07,309.07263
1.1529e+07,309.07263
1.15299e+07,307.97778
1.15299e+07,307.97778
1.15308e+07,307.13776
1.15308e+07,307.13776
1.15317e+07,306.51898
1.15317e+07,306.51898
1.15326e+07,305.96942
1.15326e+07,305.96942
1.15335e+07,307.3868
1.15335e+07,307.3868
1.15344e+07,308.0313
1.15344e+07,308.0313
1.15353e+07,308.497
1.15353e+07,308.497
1.15362e+07,309.388
1.15362e+07,309.388
1.15371e+07,310.34656
1.15371e+07,310.34656
1.1538e+07,311.31747
1.1538e+07,311.31747
1.15389e+07,313.08282
1.15389e+07,313.08282
1.15398e+07,314.46558
1.15398e+07,314.46558
1.15407e+07,314.83487
1.15407e+07,314.83487
1.15416e+07,313.8562
1.15416e+07,313.8562
1.15425e+07,311.61746
1.15425e+07,311.61746
1.15434e+07,309.21265
1.15434e+07,309.21265
1.15443e+07,307.05984
1.15443e+07,307.05984
1.15452e+07,306.35764
1.15452e+07,306.35764
1.15461e+07,304.05777
1.15461e+07,304.05777
1.1547e+07,302.45923
1.1547e+07,302.45923
1.15479e+07,300.86978
1.15479e+07,300.86978
1.15488e+07,299.2893
1.15488e+07,299.2893
1.15497e+07,297.71805
1.15497e+07,297.71805
1.15506e+07,298.65582
1.15506e+07,298.65582
1.15515e+07,298.44296
1.15515e+07,298.44296
1.15524e+07,298.24054
1.15524e+07,298.24054
1.15533e+07,298.0587
1.15533e+07,298.0587
1.15542e+07,297.89624
1.15542e+07,297.89624
1.15551e+07,302.41684
1.15551e+07,302.41684
1.1556e+07,301.381
1.1556e+07,301.381
1.15569e+07,303.8888
1.15569e+07,303.8888
1.15578e+07,304.82733
1.15578e+07,304.82733
1.15587e+07,306.17502
1.15587e+07,306.17502
1.15596e+07,308.21222
1.15596e+07,308.21222
1.15605e+07,309.62564
1.15605e+07,309.62564
1.15614e+07,311.42285
1.15614e+07,311.42285
1.15623e+07,313.34607
1.15623e+07,313.34607
1.15632e+07,315.39493
1.15632e+07,315.39493
1.15641e+07,317.57068
1.15641e+07,317.57068
1.1565e+07,319.87598
1.1565e+07,319.87598
1.15659e+07,322.31146
1.15659e+07,322.31146
1.15668e+07,324.7387
1.15668e+07,324.7387
1.15677e+07,328.25006
1.15677e+07,328.25006
1.15686e+07,330.9876
1.15686e+07,330.9876
1.15695e+07,333.57288
1.15695e+07,333.57288
1.15704e+07,335.3581
1.15704e+07,335.3581
1.15713e+07,337.92725
1.15713e+07,337.92725
1.15722e+07,340.26868
1.15722e+07,340.26868
1.15731e+07,342.6217
1.15731e+07,342.6217
1.1574e+07,344.9858
1.1574e+07,344.9858
1.15749e+07,347.3608
1.15749e+07,347.3608
1.15758e+07,349.74637
1.15758e+07,349.74637
1.15767e+07,352.14224
1.15767e+07,352.14224
1.15776e+07,354.54794
1.15776e+07,354.54794
1.15785e+07,356.96323
1.15785e+07,356.96323
1.15794e+07,359.38788
1.15794e+07,359.38788
1.15803e+07,361.82156
1.15803e+07,361.82156
1.15812e+07,363.65427
1.15812e+07,363.65427
1.15821e+07,367.82153
1.15821e+07,367.82153
1.1583e+07,370.76688
1.1583e+07,370.76688
1.15839e+07,372.22855
1.15839e+07,372.22855
1.15848e+07,372.27783
1.15848e+07,372.27783
1.15857e+07,370.84247
1.15857e+07,370.84247
1.15866e+07,369.06314
1.15866e+07,369.06314
1.15875e+07,367.91586
1.15875e+07,367.91586
1.15884e+07,368.2785
1.15884e+07,368.2785
1.15893e+07,366.86203
1.15893e+07,366.86203
1.15902e+07,366.16107
1.15902e+07,366.16107
1.15911e+07,365.45892
1.15911e+07,365.45892
1.1592e+07,364.7551
1.1592e+07,364.7551
1.15929e+07,364.04922
1.15929e+07,364.04922
1.15938e+07,363.341
1.15938e+07,363.341
1.15947e+07,362.62982
1.15947e+07,362.62982
1.15956e+07,361.9222
1.15956e+07,361.9222
1.15965e+07,143335.03
1.15965e+07,143335.03
1.15974e+07,156748.19
1.15974e+07,156748.19
1.15983e+07,138414.77
1.15983e+07,138414.77
1.15992e+07,133194.56
1.15992e+07,133194.56
1.16001e+07,131001.72
1.16001e+07,131001.72
1.1601e+07,129487.27
1.1601e+07,129487.27
1.16019e+07,128033.59
1.16019e+07,128033.59
1.16028e+07,126486.65
1.16028e+07,126486.65
1.16037e+07,124839.91
1.16037e+07,124839.91
1.16046e+07,122998.13
1.16046e+07,122998.13
1.16055e+07,120681.875
1.16055e+07,120681.875
1.16064e+07,117469.83
1.16064e+07,117469.83
1.16073e+07,112715.23
1.16073e+07,112715.23
1.16082e+07,105880.21
1.16082e+07,105880.21
1.16091e+07,95779.34
1.16091e+07,95779.34
1.161e+07,79327.55
1.161e+07,79327.55
1.16109e+07,53028.2
1.16109e+07,53028.2
1.16118e+07,17021.658
1.16118e+07,17021.658
1.16127e+07,260.60205
1.16127e+07,260.60205
1.16136e+07,264.60544
1.16136e+07,264.60544
1.16145e+07,265.55444
1.16145e+07,265.55444
1.16154e+07,266.29907
1.16154e+07,266.29907
1.16163e+07,267.6843
1.16163e+07,267.6843
1.16172e+07,270.69296
1.16172e+07,270.69296
1.16181e+07,271.909
1.16181e+07,271.909
1.1619e+07,272.80426
1.1619e+07,272.80426
1.16199e+07,277.27347
1.16199e+07,277.27347
1.16208e+07,279.66306
1.16208e+07,279.66306
1.16217e+07,282.11313
1.16217e+07,282.11313
1.16226e+07,284.05936
1.16226e+07,284.05936
1.16235e+07,285.63535
1.16235e+07,285.63535
1.16244e+07,287.08365
1.16244e+07,287.08365
1.16253e+07,288.28235
1.16253e+07,288.28235
1.16262e+07,289.31458
1.16262e+07,289.31458
1.16271e+07,290.18756
1.16271e+07,290.18756
1.1628e+07,290.9178
1.1628e+07,290.9178
1.16289e+07,291.62033
1.16289e+07,291.62033
1.16298e+07,292.18872
1.16298e+07,292.18872
1.16307e+07,292.58038
1.16307e+07,292.58038
1.16316e+07,293.0091
1.16316e+07,293.0091
1.16325e+07,293.33792
1.16325e+07,293.33792
1.16334e+07,293.55377
1.16334e+07,293.55377
1.16343e+07,293.87543
1.16343e+07,293.87543
1.16352e+07,293.95355
1.16352e+07,293.95355
1.16361e+07,294.00775
1.16361e+07,294.00775
1.1637e+07,294.11856
1.1637e+07,294.11856
1.16379e+07,294.17267
1.16379e+07,294.17267
1.16388e+07,294.1284
1.16388e+07,294.1284
1.16397e+07,294.2206
1.16397e+07,294.2206
1.16406e+07,294.29227
1.16406e+07,294.29227
1.16415e+07,294.35205
1.16415e+07,294.35205
1.16424e+07,294.40228
1.16424e+07,294.40228
1.16433e+07,294.445
1.16433e+07,294.445
1.16442e+07,294.48294
1.16442e+07,294.48294
1.16451e+07,296.57068
1.16451e+07,296.57068
1.1646e+07,297.94162
1.1646e+07,297.94162
1.16469e+07,299.31192
1.16469e+07,299.31192
1.16478e+07,300.68277
1.16478e+07,300.68277
1.16487e+07,302.05573
1.16487e+07,302.05573
1.16496e+07,302.6157
1.16496e+07,302.6157
1.16505e+07,305.90967
1.16505e+07,305.90967
1.16514e+07,308.64343
1.16514e+07,308.64343
1.16523e+07,311.42404
1.16523e+07,311.42404
1.16532e+07,313.98328
1.16532e+07,313.98328
1.16541e+07,316.98123
1.16541e+07,316.98123
1.1655e+07,319.90417
1.1655e+07,319.90417
1.16559e+07,322.66544
1.16559e+07,322.66544
1.16568e+07,325.12827
1.16568e+07,325.12827
1.16577e+07,327.06735
1.16577e+07,327.06735
1.16586e+07,329.3034
1.16586e+07,329.3034
1.16595e+07,331.66864
1.16595e+07,331.66864
1.16604e+07,334.63715
1.16604e+07,334.63715
1.16613e+07,337.23883
1.16613e+07,337.23883
1.16622e+07,340.1607
1.16622e+07,340.1607
1.16631e+07,343.20636
1.16631e+07,343.20636
1.1664e+07,346.14194
1.1664e+07,346.14194
1.16649e+07,349.83524
1.16649e+07,349.83524
1.16658e+07,353.3945
1.16658e+07,353.3945
1.16667e+07,357.24335
1.16667e+07,357.24335
1.16676e+07,355.4014
1.16676e+07,355.4014
1.16685e+07,364.03403
1.16685e+07,364.03403
1.16694e+07,367.11203
1.16694e+07,367.11203
1.16703e+07,368.99338
1.16703e+07,368.99338
1.16712e+07,368.95145
1.16712e+07,368.95145
1.16721e+07,367.1461
1.16721e+07,367.1461
1.1673e+07,364.73373
1.1673e+07,364.73373
1.16739e+07,362.64322
1.16739e+07,362.64322
1.16748e+07,361.44165
1.16748e+07,361.44165
1.16757e+07,359.73926
1.16757e+07,359.73926
1.16766e+07,358.16248
1.16766e+07,358.16248
1.16775e+07,356.6268
1.16775e+07,356.6268
1.16784e+07,355.16202
1.16784e+07,355.16202
1.16793e+07,354.69788
1.16793e+07,354.69788
1.16802e+07,353.96118
1.16802e+07,353.96118
1.16811e+07,352.4183
1.16811e+07,352.4183
1.1682e+07,349.6147
1.1682e+07,349.6147
1.16829e+07,134602.48
1.16829e+07,134602.48
1.16838e+07,149287.52
1.16838e+07,149287.52
1.16847e+07,132946.17
1.16847e+07,132946.17
1.16856e+07,125831.5
1.16856e+07,125831.5
