time,hvac_floor1_duaFanAirHanUnit_mixingBox_oveEcoDam_activate,hvac_floor1_duaFanAirHanUnit_mixingBox_oveEcoDam_u,hvac_floor1_duaFanAirHanUnit_supFan_variableSpeed_ovePreSetPoi_activate,hvac_floor1_duaFanAirHanUnit_supFan_variableSpeed_ovePreSetPoi_u,hvac_floor1_duaFanAirHanUnit_supFan_variableSpeed_oveSpeSup_activate,hvac_floor1_duaFanAirHanUnit_supFan_variableSpeed_oveSpeSup_u,hvac_floor2_duaFanAirHanUnit_mixingBox_oveEcoDam_activate,hvac_floor2_duaFanAirHanUnit_mixingBox_oveEcoDam_u,hvac_floor2_duaFanAirHanUnit_supFan_variableSpeed_ovePreSetPoi_activate,hvac_floor2_duaFanAirHanUnit_supFan_variableSpeed_ovePreSetPoi_u,hvac_floor2_duaFanAirHanUnit_supFan_variableSpeed_oveSpeSup_activate,hvac_floor2_duaFanAirHanUnit_supFan_variableSpeed_oveSpeSup_u,hvac_floor3_duaFanAirHanUnit_mixingBox_oveEcoDam_activate,hvac_floor3_duaFanAirHanUnit_mixingBox_oveEcoDam_u,hvac_floor3_duaFanAirHanUnit_supFan_variableSpeed_ovePreSetPoi_activate,hvac_floor3_duaFanAirHanUnit_supFan_variableSpeed_ovePreSetPoi_u,hvac_floor3_duaFanAirHanUnit_supFan_variableSpeed_oveSpeSup_activate,hvac_floor3_duaFanAirHanUnit_supFan_variableSpeed_oveSpeSup_u,hvac_oveFloor1TDisAir_activate,hvac_oveFloor1TDisAir_u,hvac_oveFloor2TDisAir_activate,hvac_oveFloor2TDisAir_u,hvac_oveFloor3TDisAir_activate,hvac_oveFloor3TDisAir_u,hvac_oveTCHWSet_activate,hvac_oveTCHWSet_u,hvac_oveTHWSet_activate,hvac_oveTHWSet_u,hvac_reaPBoi_y,hvac_reaPCHWPum_y,hvac_reaPChi_y,hvac_reaPCooTow_y,hvac_reaPFan_y,hvac_reaPHWPum_y
15578850.0,0.0,0.3,0.0,400.0,0.0,0.781163922151749,0.0,0.3,0.0,400.0,0.0,0.7606417341756888,0.0,0.3,0.0,400.0,0.0,0.829225353957339,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,291336.4590275531,336408.6209928953,628712.2538415745,2251.2113627320296,825999.1691890628,309.91224418073375
15578880.0,0.0,0.3,0.0,400.0,0.0,0.7804528197147091,0.0,0.3,0.0,400.0,0.0,0.7597547861548711,0.0,0.3,0.0,400.0,0.0,0.8285113924789755,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,291774.84593107185,336408.6252599434,626523.0656281053,2249.174883936087,823785.6287015318,309.9542721985148
15578910.0,0.0,0.3,0.0,400.0,0.0,0.7797467652451749,0.0,0.3,0.0,400.0,0.0,0.7588755306874362,0.0,0.3,0.0,400.0,0.0,0.8278020741842074,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,292212.5968783793,336408.629338804,624368.8724084074,2247.1892541082634,821591.4314321969,309.9963019896997
15578940.0,0.0,0.3,0.0,400.0,0.0,0.7790454141084162,0.0,0.3,0.0,400.0,0.0,0.7580034563957159,0.0,0.3,0.0,400.0,0.0,0.8270970763911916,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,292649.77204967535,336408.6332508954,622246.9616210014,2245.2457236529926,819415.394772062,310.0383481821932
15578970.0,0.0,0.3,0.0,400.0,0.0,0.7783490473095009,0.0,0.3,0.0,400.0,0.0,0.7571389695536481,0.0,0.3,0.0,400.0,0.0,0.8263966814820353,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,293086.3090885781,336408.6369905506,620159.0317675084,2243.3527184732475,817258.4559871629,310.08039523953255
15579000.0,0.0,0.3,0.0,400.0,0.0,0.7776573287066478,0.0,0.3,0.0,400.0,0.0,0.756281569752312,0.0,0.3,0.0,400.0,0.0,0.825700573896489,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,293522.267558459,336408.64057721203,618102.4514905524,2241.5010779429713,815119.4549305309,310.12245777586537
15579030.0,0.0,0.3,0.0,400.0,0.0,0.776970530403309,0.0,0.3,0.0,400.0,0.0,0.7554316496725797,0.0,0.3,0.0,400.0,0.0,0.8250090275908658,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,293957.58579017164,336408.64400591224,616078.8130613596,2239.6987562138584,812999.2969162399,310.1645202171736
15579060.0,0.0,0.3,0.0,400.0,0.0,0.7762883268450609,0.0,0.3,0.0,400.0,0.0,0.7545887232582748,0.0,0.3,0.0,400.0,0.0,0.8243217362460481,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,294392.3222076222,336408.6472942145,614085.5953402016,2237.936380871768,810896.8530750611,310.2065969646623
15579090.0,0.0,0.3,0.0,400.0,0.0,0.7756109808665602,0.0,0.3,0.0,400.0,0.0,0.7537531690129747,0.0,0.3,0.0,400.0,0.0,0.823638964997238,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,294826.41594394384,336408.65043779754,612124.2782349804,2236.221426291057,808812.9949482379,310.2486725289974
15579120.0,0.0,0.3,0.0,400.0,0.0,0.7749381764517017,0.0,0.3,0.0,400.0,0.0,0.7529245140049763,0.0,0.3,0.0,400.0,0.0,0.8229604157979223,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,295259.92460101837,336408.653452553,610192.3572825578,2234.544377215617,806746.6223169024,310.2907612522839
15579150.0,0.0,0.3,0.0,400.0,0.0,0.7742701679322024,0.0,0.3,0.0,400.0,0.0,0.7521031235546778,0.0,0.3,0.0,400.0,0.0,0.8222863456903653,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,295692.78801692184,336408.6563347096,608291.199809629,2232.9122126190805,804698.57569264,310.3328476768032
15579180.0,0.0,0.3,0.0,400.0,0.0,0.7736066479740634,0.0,0.3,0.0,400.0,0.0,0.7512885368927259,0.0,0.3,0.0,400.0,0.0,0.8216164641101174,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,296125.06305897,336408.659098668,606418.4563350943,2231.31533766947,802667.7811080852,310.37494608386163
15579210.0,0.0,0.3,0.0,400.0,0.0,0.7729478615577687,0.0,0.3,0.0,400.0,0.0,0.7504811048230087,0.0,0.3,0.0,400.0,0.0,0.8209510191483033,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,296556.6905139284,336408.6617411694,604575.4313501718,2229.760243222097,800655.0451274542,310.41704110102796
15579240.0,0.0,0.3,0.0,400.0,0.0,0.7722935123068227,0.0,0.3,0.0,400.0,0.0,0.7496803822779806,0.0,0.3,0.0,400.0,0.0,0.8202897300113273,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,296987.72596893786,336408.664275194,602759.9230643038,2228.237435872791,798659.3287726846,310.4591467919712
15579270.0,0.0,0.3,0.0,400.0,0.0,0.7716438348695053,0.0,0.3,0.0,400.0,0.0,0.7488867041113714,0.0,0.3,0.0,400.0,0.0,0.8196328348374341,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,297418.11138901435,336408.66669796704,600973.1541284921,2226.752921493465,796681.4009575179,310.5012479480133
15579300.0,0.0,0.3,0.0,400.0,0.0,0.7709985438932112,0.0,0.3,0.0,400.0,0.0,0.7480996412594219,0.0,0.3,0.0,400.0,0.0,0.81898006273774,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,297847.9010256243,336408.66902118176,599213.046448388,2225.2973870749274,794720.2587175032,310.5433583860034
15579330.0,0.0,0.3,0.0,400.0,0.0,0.7703578627894443,0.0,0.3,0.0,400.0,0.0,0.7473195112645771,0.0,0.3,0.0,400.0,0.0,0.818331640966554,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,298277.03829719673,336408.67124251206,597480.7281768806,2223.8763463107853,792776.6301548679,310.5854631413667
15579360.0,0.0,0.3,0.0,400.0,0.0,0.7697215166026574,0.0,0.3,0.0,400.0,0.0,0.7465459003755129,0.0,0.3,0.0,400.0,0.0,0.8176873079483159,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,298705.5762149383,336408.67337250826,595774.2185417034,2222.4806919779526,790849.5462236626,310.6275757997615
15579390.0,0.0,0.3,0.0,400.0,0.0,0.7690897094963174,0.0,0.3,0.0,400.0,0.0,0.7457790967736783,0.0,0.3,0.0,400.0,0.0,0.8170472721867872,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,299133.46165177965,336408.67540939094,594094.501698823,2221.1152311820642,788939.6674702171,310.6696821745607
15579420.0,0.0,0.3,0.0,400.0,0.0,0.7684622015549513,0.0,0.3,0.0,400.0,0.0,0.745018738208337,0.0,0.3,0.0,400.0,0.0,0.8164113058227669,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,299560.74062420666,336408.6773621524,592439.845225019,2219.7718068138965,787046.1452793265,310.7117940298856
15579450.0,0.0,0.3,0.0,400.0,0.0,0.7678391810357117,0.0,0.3,0.0,400.0,0.0,0.7442650893657056,0.0,0.3,0.0,400.0,0.0,0.8157796017017757,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,299987.3623194524,336408.6792294427,590811.1061269899,2218.454617355023,785169.5818539984,310.7538978186152
15579480.0,0.0,0.3,0.0,400.0,0.0,0.7672203995095291,0.0,0.3,0.0,400.0,0.0,0.7435177756920124,0.0,0.3,0.0,400.0,0.0,0.8151519228046893,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,300413.37586139457,336408.68101976917,589206.4617429583,2217.155204088434,783309.0983977937,310.7960062108191
15579510.0,0.0,0.3,0.0,400.0,0.0,0.7666060324213821,0.0,0.3,0.0,400.0,0.0,0.742777041833119,0.0,0.3,0.0,400.0,0.0,0.8145284494417762,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,300838.73309665546,336408.6827320515,587626.6638416667,2215.8772520258844,781465.2530150944,310.83810612212585
15579540.0,0.0,0.3,0.0,400.0,0.0,0.7659958713351618,0.0,0.3,0.0,400.0,0.0,0.7420425718823558,0.0,0.3,0.0,400.0,0.0,0.8139089834530113,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,301263.47437232634,336408.6843734035,586070.2083712809,2214.613387209829,779637.3047294312,310.8802079279519
15579570.0,0.0,0.3,0.0,400.0,0.0,0.7653900664650627,0.0,0.3,0.0,400.0,0.0,0.7413145735638094,0.0,0.3,0.0,400.0,0.0,0.8132936801179956,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,301687.5563184048,336408.68594324734,584537.717516348,2213.3664550559497,777825.720550522,310.9222998942327
15579600.0,0.0,0.3,0.0,400.0,0.0,0.7647884176242152,0.0,0.3,0.0,400.0,0.0,0.7405927431686501,0.0,0.3,0.0,400.0,0.0,0.8126823488521374,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,302111.01837558526,336408.68744802434,583027.7934361008,2212.1293221695037,776029.7893610392,310.96439211458755
15579630.0,0.0,0.3,0.0,400.0,0.0,0.7641910638768672,0.0,0.3,0.0,400.0,0.0,0.7398772714475691,0.0,0.3,0.0,400.0,0.0,0.8120751338931403,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,302533.81925196946,336408.6888873504,581540.9934276936,2210.904439706459,774249.9385337026,311.0064732951995
15579660.0,0.0,0.3,0.0,400.0,0.0,0.7635978207136864,0.0,0.3,0.0,400.0,0.0,0.7391678778428127,0.0,0.3,0.0,400.0,0.0,0.8114718595992334,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,302955.99518836767,336408.6902669336,580076.0440548202,2209.6851178816596,772485.5106184119,311.04855271992176
15579690.0,0.0,0.3,0.0,400.0,0.0,0.7630088113366652,0.0,0.3,0.0,400.0,0.0,0.7384647295362262,0.0,0.3,0.0,400.0,0.0,0.8108726544421798,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,303377.5082595337,336408.6915866028,578633.4121991142,2208.4733328857837,770736.8777217737,311.0906199172761
15579720.0,0.0,0.3,0.0,400.0,0.0,0.7624238680054831,0.0,0.3,0.0,400.0,0.0,0.737767570696144,0.0,0.3,0.0,400.0,0.0,0.8102773588953106,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,303798.3912822542,336408.6928513532,577211.9429023168,2207.2628958397436,769003.4411127584,311.13268325816756
15579750.0,0.0,0.3,0.0,400.0,0.0,0.7618431065794147,0.0,0.3,0.0,400.0,0.0,0.737076557632606,0.0,0.3,0.0,400.0,0.0,0.8096860939952665,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,304214.51671687857,336408.6940611858,575812.0442579293,2206.0554618774813,767285.5432328684,311.16760030071504
15579780.0,0.0,0.3,0.0,400.0,0.0,0.7612663586773106,0.0,0.3,0.0,400.0,0.0,0.7363914339257221,0.0,0.3,0.0,400.0,0.0,0.8090986991118395,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,304603.04113127757,336408.6952206525,574432.5894939306,2204.844956510721,765582.5861379817,311.1717330539578
15579810.0,0.0,0.3,0.0,400.0,0.0,0.7606937401964328,0.0,0.3,0.0,400.0,0.0,0.7357123552334929,0.0,0.3,0.0,400.0,0.0,0.8085152953310265,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,304956.4552751336,336408.69632981054,573073.9582509261,2203.632900382916,763894.910519272,311.1422687831917
15579840.0,0.0,0.3,0.0,400.0,0.0,0.7601250840099925,0.0,0.3,0.0,400.0,0.0,0.7350390677603269,0.0,0.3,0.0,400.0,0.0,0.8079357226882006,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,305281.7657714388,336408.6973927094,571735.013375838,2202.4133739139406,762221.9264749472,311.09419087318486
15579870.0,0.0,0.3,0.0,400.0,0.0,0.7595604375303463,0.0,0.3,0.0,400.0,0.0,0.7343716269850354,0.0,0.3,0.0,400.0,0.0,0.8073600339646477,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,305648.5381145937,336408.6984103883,570415.7375001868,2201.185962061855,760563.741189396,311.10125982983334
15579900.0,0.0,0.3,0.0,400.0,0.0,0.7589997725111457,0.0,0.3,0.0,400.0,0.0,0.73370997370974,0.0,0.3,0.0,400.0,0.0,0.80678820701562,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,306058.89425792097,336408.69938479434,569115.7803759528,2199.9483423542433,758920.2808490575,311.14315214900324
15579930.0,0.0,0.3,0.0,400.0,0.0,0.7584430707041694,0.0,0.3,0.0,400.0,0.0,0.7330540747396598,0.0,0.3,0.0,400.0,0.0,0.8062202294151856,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,306482.2850642426,336408.7003177036,567834.8470399115,2198.698442332938,757291.5900153627,311.1939697950568
15579960.0,0.0,0.3,0.0,400.0,0.0,0.7578902950072383,0.0,0.3,0.0,400.0,0.0,0.7324038802667214,0.0,0.3,0.0,400.0,0.0,0.8056560696933087,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,306908.2288151159,336408.7012109974,566572.5825108376,2197.4337586810307,755677.5515770884,311.24673784805975
15579990.0,0.0,0.3,0.0,400.0,0.0,0.757341458791261,0.0,0.3,0.0,400.0,0.0,0.7317594076316356,0.0,0.3,0.0,400.0,0.0,0.8050957468134369,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,307334.1620023997,336408.7020659737,565328.8687914028,2196.153016665872,754078.1962885265,311.2998717887099
15580020.0,0.0,0.3,0.0,400.0,0.0,0.7567964722782898,0.0,0.3,0.0,400.0,0.0,0.7311205212268242,0.0,0.3,0.0,400.0,0.0,0.8045391765571277,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,307759.6396281887,336408.702884955,564103.084297581,2194.852463655906,752493.2037432933,311.3531019328629
15580050.0,0.0,0.3,0.0,400.0,0.0,0.7562554129665949,0.0,0.3,0.0,400.0,0.0,0.7304873245519548,0.0,0.3,0.0,400.0,0.0,0.8039864415765731,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,308184.5478305855,336408.70366838115,562895.4291453466,2193.5324574676115,750922.7937934026,311.40637115560503
15580080.0,0.0,0.3,0.0,400.0,0.0,0.755718118301533,0.0,0.3,0.0,400.0,0.0,0.7298595737605017,0.0,0.3,0.0,400.0,0.0,0.8034373845733273,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,308608.8976681532,336408.7044191979,561704.9363879163,2192.187479134028,749366.3948541284,311.4596719736872
15580110.0,0.0,0.3,0.0,400.0,0.0,0.7551847561415226,0.0,0.3,0.0,400.0,0.0,0.7292374989012688,0.0,0.3,0.0,400.0,0.0,0.8028921789424084,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,309032.63735322753,336408.70513688447,560532.2330317219,2190.8200686254354,747824.5254191286,311.51299180527366
15580140.0,0.0,0.3,0.0,400.0,0.0,0.7546550840844052,0.0,0.3,0.0,400.0,0.0,0.7286229966543308,0.0,0.3,0.0,400.0,0.0,0.8023505863128457,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,309455.81718124484,336408.7058248834,559376.0938916947,2189.4230230210433,746298.6249063476,311.56633901890615
15580170.0,0.0,0.3,0.0,400.0,0.0,0.7541291750577453,0.0,0.3,0.0,400.0,0.0,0.7280164575379617,0.0,0.3,0.0,400.0,0.0,0.8018126845136649,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,309878.41041969875,336408.7064835997,558237.868561181,2187.9967210860596,744792.3598322817,311.6197063823301
15580200.0,0.0,0.3,0.0,400.0,0.0,0.7536069578166956,0.0,0.3,0.0,400.0,0.0,0.7274174007460876,0.0,0.3,0.0,400.0,0.0,0.8012784072504209,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,310300.4261956589,336408.7071147229,557117.8046678221,2186.5387229535754,743303.437087374,311.6730933151053
15580230.0,0.0,0.3,0.0,400.0,0.0,0.7530884963916942,0.0,0.3,0.0,400.0,0.0,0.7268261716403708,0.0,0.3,0.0,400.0,0.0,0.800747823402395,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,310721.83804167603,336408.70771856245,556016.0932792749,2185.0498253141523,741832.5519281775,311.72649307318176
15580260.0,0.0,0.3,0.0,400.0,0.0,0.7525736738399406,0.0,0.3,0.0,400.0,0.0,0.7262428310171594,0.0,0.3,0.0,400.0,0.0,0.8002208200644624,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,311142.66603111743,336408.70829715865,554932.1549550507,2183.526656356711,740379.6966014543,311.77990774023795
15580290.0,0.0,0.3,0.0,400.0,0.0,0.7520625608273901,0.0,0.3,0.0,400.0,0.0,0.7256677755663358,0.0,0.3,0.0,400.0,0.0,0.7996974728697255,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,311562.88273358485,336408.7088507174,553866.4437997339,2181.970226227485,738945.6021226521,311.8333299535097
15580320.0,0.0,0.3,0.0,400.0,0.0,0.7515550370623459,0.0,0.3,0.0,400.0,0.0,0.7251010497547186,0.0,0.3,0.0,400.0,0.0,0.7991776651490904,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,311982.5095325889,336408.7093811439,552818.4894176902,2180.3772185563503,737530.2370015814,311.8867621853487
15580350.0,0.0,0.3,0.0,400.0,0.0,0.7510511756001096,0.0,0.3,0.0,400.0,0.0,0.724543082936426,0.0,0.3,0.0,400.0,0.0,0.798661474919488,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,312401.5178056556,336408.7098886173,551788.7951936313,2178.7488177710156,736134.3973822943,311.94019665553975
15580380.0,0.0,0.3,0.0,400.0,0.0,0.7505508552080243,0.0,0.3,0.0,400.0,0.0,0.7239939028123049,0.0,0.3,0.0,400.0,0.0,0.7981487842015075,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,312819.9297769865,336408.71037488955,550776.9061644813,2177.08184975081,734758.027969081,311.99363609900496
15580410.0,0.0,0.3,0.0,400.0,0.0,0.7500541508042586,0.0,0.3,0.0,400.0,0.0,0.7234539690838561,0.0,0.3,0.0,400.0,0.0,0.7976396728427275,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,313237.7157476075,336408.71084011224,549783.360489014,2175.3776740366143,733401.9839753269,312.0470723478572
15580440.0,0.0,0.3,0.0,400.0,0.0,0.7495609393931365,0.0,0.3,0.0,400.0,0.0,0.7229232902926834,0.0,0.3,0.0,400.0,0.0,0.7971340207360197,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,313654.899020533,336408.7112859057,548807.6943102314,2173.633225363399,732066.1796230105,312.1005084633239
15580470.0,0.0,0.3,0.0,400.0,0.0,0.7490712984648694,0.0,0.3,0.0,400.0,0.0,0.7224023609216681,0.0,0.3,0.0,400.0,0.0,0.7966319102983993,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,314071.44858655805,336408.7117123932,547850.4814390093,2171.850056360883,730751.5370023879,312.15393582303
15580500.0,0.0,0.3,0.0,400.0,0.0,0.7485851025345341,0.0,0.3,0.0,400.0,0.0,0.7218911667655947,0.0,0.3,0.0,400.0,0.0,0.7961332185500799,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,314487.3890639315,336408.71212107776,546911.243534751,2170.025176025584,729457.9318711071,312.2073578810426
15580530.0,0.0,0.3,0.0,400.0,0.0,0.7481024324380358,0.0,0.3,0.0,400.0,0.0,0.7213902422028259,0.0,0.3,0.0,400.0,0.0,0.7956380312781638,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,314902.6878666308,336408.71251205367,545990.5917323793,2168.1603505339426,728186.3624687012,312.2607654874995
15580560.0,0.0,0.3,0.0,400.0,0.0,0.7476231592295796,0.0,0.3,0.0,400.0,0.0,0.7208995414558399,0.0,0.3,0.0,400.0,0.0,0.7951462216622388,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,315317.37132444803,336408.7128867096,545087.9853931053,2166.2526061113467,726936.647391971,312.3141626073973
15580590.0,0.0,0.3,0.0,400.0,0.0,0.7471473677330923,0.0,0.3,0.0,400.0,0.0,0.720419652665426,0.0,0.3,0.0,400.0,0.0,0.7946578794589886,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,315731.4049282771,336408.7132451327,544204.0844075024,2164.303935961844,725709.889752828,312.3675394545048
15580620.0,0.0,0.3,0.0,400.0,0.0,0.7466749255513261,0.0,0.3,0.0,400.0,0.0,0.7199504999985399,0.0,0.3,0.0,400.0,0.0,0.7941728740988772,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,316144.816661637,336408.71358860726,543338.3489748628,2162.3113654760236,724505.851993927,312.42090049456215
15580650.0,0.0,0.3,0.0,400.0,0.0,0.7462059226670096,0.0,0.3,0.0,400.0,0.0,0.7194927201640118,0.0,0.3,0.0,400.0,0.0,0.7936913005332973,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,316557.56984489027,336408.71391718154,542491.5122075877,2160.2771566897954,723325.7289278406,312.47423525411483
15580680.0,0.0,0.3,0.0,400.0,0.0,0.7457402206939815,0.0,0.3,0.0,400.0,0.0,0.7190462020605407,0.0,0.3,0.0,400.0,0.0,0.7932130217548505,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,316969.69494595873,336408.71423207,541663.0125959937,2158.1982772636547,722169.2201442667,312.52754891586807
15580710.0,0.0,0.3,0.0,400.0,0.0,0.7452779157387925,0.0,0.3,0.0,400.0,0.0,0.7186116404491663,0.0,0.3,0.0,400.0,0.0,0.792738138964484,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,317381.1527154034,336408.7145332827,540853.6550978522,2156.077299721448,721037.6270585197,312.5808301993541
15580740.0,0.0,0.3,0.0,400.0,0.0,0.7448188640162231,0.0,0.3,0.0,400.0,0.0,0.7181888874012792,0.0,0.3,0.0,400.0,0.0,0.7922665093074814,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,317791.9759981049,336408.7148219645,540062.8444132213,2153.911143140179,719930.5851616069,312.6340850012898
15580770.0,0.0,0.3,0.0,400.0,0.0,0.7443631671286852,0.0,0.3,0.0,400.0,0.0,0.7177786996579528,0.0,0.3,0.0,400.0,0.0,0.7917982396120286,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,318202.1230756031,336408.7150980954,539291.4542960853,2151.7026842867426,718849.507894388,312.68730123961484
15580800.0,0.0,0.3,0.0,400.0,0.0,0.7439106765828689,0.0,0.3,0.0,400.0,0.0,0.7173808920186286,0.0,0.3,0.0,400.0,0.0,0.7913331818746241,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,318611.6290251882,336408.7153627521,538538.8523161282,2149.4487989422023,717793.9669149128,312.7404855156568
15580830.0,0.0,0.3,0.0,400.0,0.0,0.743461492058993,0.0,0.3,0.0,400.0,0.0,0.7169962506418698,0.0,0.3,0.0,400.0,0.0,0.7908714409643559,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,319020.4524023646,336408.71561591723,537805.5428913203,2147.006538343482,716765.4257020992,312.7936261107486
15580860.0,0.0,0.3,0.0,400.0,0.0,0.7430154746190334,0.0,0.3,0.0,400.0,0.0,0.7166246164401391,0.0,0.3,0.0,400.0,0.0,0.7904128783878062,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,319428.6269863693,336408.7158585463,537089.6289545102,2144.192919879556,715763.5071208423,312.8467299594644
15580890.0,0.0,0.3,0.0,400.0,0.0,0.7425727269102451,0.0,0.3,0.0,400.0,0.0,0.7162668279807576,0.0,0.3,0.0,400.0,0.0,0.7899576019651671,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,319836.10939952236,336408.7160906118,536391.180976748,2141.0119294089386,714789.785736603,312.89978457973325
15580920.0,0.0,0.3,0.0,400.0,0.0,0.7421330947563378,0.0,0.3,0.0,400.0,0.0,0.7159226492999599,0.0,0.3,0.0,400.0,0.0,0.7895054573473195,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,320242.939037607,336408.7163130477,535709.4084210957,2137.4647588887847,713843.7220309686,312.9527983947389
15580950.0,0.0,0.3,0.0,400.0,0.0,0.7416966930371711,0.0,0.3,0.0,400.0,0.0,0.715593023786838,0.0,0.3,0.0,400.0,0.0,0.7890565649390451,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,320649.0677142692,336408.71652578656,535045.373878866,2133.5614505224066,712927.0938687527,313.0057574187906
15580980.0,0.0,0.3,0.0,400.0,0.0,0.7412633558928445,0.0,0.3,0.0,400.0,0.0,0.7152776727976548,0.0,0.3,0.0,400.0,0.0,0.7886107637785004,1.0,284.15,1.0,284.15,1.0,284.15,1.0,281.15,0.0,353.15,321054.5373516734,336408.71672971616,534398.5374198091,2129.3087414274323,712039.2890114093,313.05867093247826
