# Optional header information,,,,,,,
# time: time of price [s],,,,,,,
# PriceElectricPowerConstant: Price of electricity in constant scenario [$/kWh],,,,,,,
# PriceElectricPowerDynamic: Price of electricity in dynamic scenario [$/kWh],,,,,,,
# PriceElectricPowerHighlyDynamic: Price of electricity in highly dynamic scenario [$/kWh],,,,,,,
# PriceDistrictHeatingPower: Price of district heating power [$/kWh],,,,,,,
# PriceGasPower: Price of gas power [$/kWh],,,,,,,
# PriceBiomassPower: Price of biomass power [$/kWh],,,,,,,
# PriceSolarThermalPower: Price of solar thermal power [$/kWh],,,,,,,
time,PriceElectricPowerConstant,PriceElectricPowerDynamic,PriceElectricPowerHighlyDynamic,PriceDistrictHeatingPower,PriceGasPower,PriceBiomassPower,PriceSolarThermalPower
4719600,0.2,0.22,0.16683682,0,0,0,0
4723200,0.2,0.22,0.17598,0,0,0,0
4726800,0.2,0.22,0.18471984,0,0,0,0
4730400,0.2,0.22,0.19547,0,0,0,0
4734000,0.2,0.22,0.2,0,0,0,0
4737600,0.2,0.19,0.19892578,0,0,0,0
4741200,0.2,0.19,0.19305,0,0,0,0
4744800,0.2,0.19,0.1886,0,0,0,0
4748400,0.2,0.19,0.1771,0,0,0,0
4752000,0.2,0.19,0.1717286,0,0,0,0
4755600,0.2,0.19,0.16725,0,0,0,0
4759200,0.2,0.19,0.167,0,0,0,0
4762800,0.2,0.19,0.16637141,0,0,0,0
4766400,0.2,0.19,0.16715,0,0,0,0
4770000,0.2,0.19,0.17544201,0,0,0,0
4773600,0.2,0.19,0.19136448,0,0,0,0
4777200,0.2,0.19,0.195,0,0,0,0
4780800,0.2,0.22,0.19806079,0,0,0,0
4784400,0.2,0.22,0.19469586,0,0,0,0
4788000,0.2,0.22,0.18578074,0,0,0,0
4791600,0.2,0.22,0.17961181,0,0,0,0
4795200,0.2,0.22,0.17976751,0,0,0,0
4798800,0.2,0.22,0.17976923,0,0,0,0
4802400,0.2,0.22,0.1827599,0,0,0,0
4806000,0.2,0.22,0.18662235,0,0,0,0
4809600,0.2,0.22,0.19425288,0,0,0,0
4813200,0.2,0.22,0.20473924,0,0,0,0
4816800,0.2,0.22,0.2129112,0,0,0,0
4820400,0.2,0.22,0.21271298,0,0,0,0
4824000,0.2,0.19,0.20714634,0,0,0,0
4827600,0.2,0.19,0.20235774,0,0,0,0
4831200,0.2,0.19,0.19216805,0,0,0,0
4834800,0.2,0.19,0.18262685,0,0,0,0
4838400,0.2,0.19,0.18253,0,0,0,0
4842000,0.2,0.19,0.18145,0,0,0,0
4845600,0.2,0.19,0.17923,0,0,0,0
4849200,0.2,0.19,0.17922,0,0,0,0
4852800,0.2,0.19,0.17921,0,0,0,0
4856400,0.2,0.19,0.18207,0,0,0,0
4860000,0.2,0.19,0.197,0,0,0,0
4863600,0.2,0.19,0.19894461,0,0,0,0
4867200,0.2,0.22,0.20078132,0,0,0,0
4870800,0.2,0.22,0.19570401,0,0,0,0
4874400,0.2,0.22,0.1868276,0,0,0,0
4878000,0.2,0.22,0.18215858,0,0,0,0
4881600,0.2,0.22,0.17458273,0,0,0,0
4885200,0.2,0.22,0.17318107,0,0,0,0
4888800,0.2,0.22,0.17842593,0,0,0,0
4892400,0.2,0.22,0.1838959,0,0,0,0
4896000,0.2,0.22,0.18998668,0,0,0,0
4899600,0.2,0.22,0.19659826,0,0,0,0
4903200,0.2,0.22,0.20433007,0,0,0,0
4906800,0.2,0.22,0.2055554,0,0,0,0
4910400,0.2,0.19,0.19930935,0,0,0,0
4914000,0.2,0.19,0.18990833,0,0,0,0
4917600,0.2,0.19,0.1861051,0,0,0,0
4921200,0.2,0.19,0.17805,0,0,0,0
4924800,0.2,0.19,0.17591274,0,0,0,0
4928400,0.2,0.19,0.17353511,0,0,0,0
4932000,0.2,0.19,0.16885,0,0,0,0
4935600,0.2,0.19,0.168,0,0,0,0
4939200,0.2,0.19,0.17064356,0,0,0,0
4942800,0.2,0.19,0.17609502,0,0,0,0
4946400,0.2,0.19,0.18643411,0,0,0,0
4950000,0.2,0.19,0.19095738,0,0,0,0
4953600,0.2,0.22,0.19652727,0,0,0,0
4957200,0.2,0.22,0.19180595,0,0,0,0
4960800,0.2,0.22,0.18101784,0,0,0,0
4964400,0.2,0.22,0.17901866,0,0,0,0
4968000,0.2,0.22,0.17336438,0,0,0,0
4971600,0.2,0.22,0.17359408,0,0,0,0
4975200,0.2,0.22,0.18160848,0,0,0,0
4978800,0.2,0.22,0.1839,0,0,0,0
4982400,0.2,0.22,0.18782,0,0,0,0
4986000,0.2,0.22,0.19441926,0,0,0,0
4989600,0.2,0.22,0.20398221,0,0,0,0
4993200,0.2,0.22,0.20534612,0,0,0,0
4996800,0.2,0.19,0.20418231,0,0,0,0
5000400,0.2,0.19,0.19773135,0,0,0,0
5004000,0.2,0.19,0.18812293,0,0,0,0
5007600,0.2,0.19,0.18306795,0,0,0,0
5011200,0.2,0.19,0.18704914,0,0,0,0
5014800,0.2,0.19,0.18571958,0,0,0,0
5018400,0.2,0.19,0.182998,0,0,0,0
5022000,0.2,0.19,0.18252,0,0,0,0
5025600,0.2,0.19,0.18433939,0,0,0,0
5029200,0.2,0.19,0.18565874,0,0,0,0
5032800,0.2,0.19,0.197,0,0,0,0
5036400,0.2,0.19,0.20356967,0,0,0,0
5040000,0.2,0.22,0.20687795,0,0,0,0
5043600,0.2,0.22,0.19639,0,0,0,0
5047200,0.2,0.22,0.18671,0,0,0,0
5050800,0.2,0.22,0.184,0,0,0,0
5054400,0.2,0.22,0.17821,0,0,0,0
5058000,0.2,0.22,0.17736,0,0,0,0
5061600,0.2,0.22,0.18187,0,0,0,0
5065200,0.2,0.22,0.18609,0,0,0,0
5068800,0.2,0.22,0.19258804,0,0,0,0
5072400,0.2,0.22,0.19856663,0,0,0,0
5076000,0.2,0.22,0.20538,0,0,0,0
5079600,0.2,0.22,0.20252798,0,0,0,0
5083200,0.2,0.19,0.19826606,0,0,0,0
5086800,0.2,0.19,0.19203689,0,0,0,0
5090400,0.2,0.19,0.1858067,0,0,0,0
5094000,0.2,0.19,0.17794503,0,0,0,0
5097600,0.2,0.19,0.17833,0,0,0,0
5101200,0.2,0.19,0.1761,0,0,0,0
5104800,0.2,0.19,0.17481,0,0,0,0
5108400,0.2,0.19,0.17414,0,0,0,0
5112000,0.2,0.19,0.17456,0,0,0,0
5115600,0.2,0.19,0.1776,0,0,0,0
5119200,0.2,0.19,0.1905,0,0,0,0
5122800,0.2,0.19,0.18962302,0,0,0,0
5126400,0.2,0.22,0.19284,0,0,0,0
5130000,0.2,0.22,0.18752,0,0,0,0
5133600,0.2,0.22,0.18266597,0,0,0,0
5137200,0.2,0.22,0.1798452,0,0,0,0
5140800,0.2,0.22,0.17721033,0,0,0,0
5144400,0.2,0.22,0.1757183,0,0,0,0
5148000,0.2,0.22,0.17903009,0,0,0,0
5151600,0.2,0.22,0.18300363,0,0,0,0
5155200,0.2,0.22,0.18655,0,0,0,0
5158800,0.2,0.22,0.19284,0,0,0,0
5162400,0.2,0.22,0.20194458,0,0,0,0
5166000,0.2,0.22,0.20600394,0,0,0,0
5169600,0.2,0.19,0.19827773,0,0,0,0
5173200,0.2,0.19,0.19074389,0,0,0,0
5176800,0.2,0.19,0.1839,0,0,0,0
5180400,0.2,0.19,0.17931,0,0,0,0
5184000,0.2,0.19,0.18399,0,0,0,0
5187600,0.2,0.19,0.17927,0,0,0,0
5191200,0.2,0.19,0.1778,0,0,0,0
5194800,0.2,0.19,0.174,0,0,0,0
5198400,0.2,0.19,0.17265,0,0,0,0
5202000,0.2,0.19,0.1725,0,0,0,0
5205600,0.2,0.19,0.17927,0,0,0,0
5209200,0.2,0.19,0.184,0,0,0,0
5212800,0.2,0.22,0.18582,0,0,0,0
5216400,0.2,0.22,0.184,0,0,0,0
5220000,0.2,0.22,0.17784619,0,0,0,0
5223600,0.2,0.22,0.17490054,0,0,0,0
5227200,0.2,0.22,0.17322381,0,0,0,0
5230800,0.2,0.22,0.17009855,0,0,0,0
5234400,0.2,0.22,0.16948,0,0,0,0
5238000,0.2,0.22,0.16964,0,0,0,0
5241600,0.2,0.22,0.175,0,0,0,0
5245200,0.2,0.22,0.18399,0,0,0,0
5248800,0.2,0.22,0.19871701,0,0,0,0
5252400,0.2,0.22,0.20164585,0,0,0,0
5256000,0.2,0.19,0.19704752,0,0,0,0
5259600,0.2,0.19,0.19040071,0,0,0,0
5263200,0.2,0.19,0.18592181,0,0,0,0
5266800,0.2,0.19,0.18007,0,0,0,0
5270400,0.2,0.19,0.18431752,0,0,0,0
5274000,0.2,0.19,0.17838586,0,0,0,0
5277600,0.2,0.19,0.17656,0,0,0,0
5281200,0.2,0.19,0.17515,0,0,0,0
5284800,0.2,0.19,0.17515,0,0,0,0
5288400,0.2,0.19,0.17763,0,0,0,0
5292000,0.2,0.19,0.18278,0,0,0,0
5295600,0.2,0.19,0.18163,0,0,0,0
5299200,0.2,0.22,0.1792,0,0,0,0
5302800,0.2,0.22,0.18156,0,0,0,0
5306400,0.2,0.22,0.18205,0,0,0,0
5310000,0.2,0.22,0.17808,0,0,0,0
5313600,0.2,0.22,0.17718,0,0,0,0
5317200,0.2,0.22,0.17544,0,0,0,0
5320800,0.2,0.22,0.17626,0,0,0,0
5324400,0.2,0.22,0.18214,0,0,0,0
5328000,0.2,0.22,0.1866,0,0,0,0
5331600,0.2,0.22,0.18904,0,0,0,0
5335200,0.2,0.22,0.19878579,0,0,0,0
5338800,0.2,0.22,0.19879581,0,0,0,0
5342400,0.2,0.19,0.19802177,0,0,0,0
5346000,0.2,0.19,0.19150244,0,0,0,0
5349600,0.2,0.19,0.18811066,0,0,0,0
5353200,0.2,0.19,0.17967543,0,0,0,0
5356800,0.2,0.19,0.17497,0,0,0,0
5360400,0.2,0.19,0.17295,0,0,0,0
5364000,0.2,0.19,0.17,0,0,0,0
5367600,0.2,0.19,0.169,0,0,0,0
5371200,0.2,0.19,0.16632,0,0,0,0
5374800,0.2,0.19,0.17283,0,0,0,0
5378400,0.2,0.19,0.18156,0,0,0,0
5382000,0.2,0.19,0.184,0,0,0,0
5385600,0.2,0.22,0.18624539,0,0,0,0
5389200,0.2,0.22,0.18518558,0,0,0,0
5392800,0.2,0.22,0.17893051,0,0,0,0
5396400,0.2,0.22,0.17678298,0,0,0,0
5400000,0.2,0.22,0.17183262,0,0,0,0
5403600,0.2,0.22,0.17199504,0,0,0,0
5407200,0.2,0.22,0.17438111,0,0,0,0
5410800,0.2,0.22,0.17788027,0,0,0,0
5414400,0.2,0.22,0.18518547,0,0,0,0
5418000,0.2,0.22,0.1871288,0,0,0,0
5421600,0.2,0.22,0.19639715,0,0,0,0
5425200,0.2,0.22,0.19693185,0,0,0,0
5428800,0.2,0.19,0.19112569,0,0,0,0
5432400,0.2,0.19,0.18595549,0,0,0,0
5436000,0.2,0.19,0.18021216,0,0,0,0
5439600,0.2,0.19,0.17191565,0,0,0,0
5443200,0.2,0.19,0.17170699,0,0,0,0
5446800,0.2,0.19,0.16923137,0,0,0,0
5450400,0.2,0.19,0.16635089,0,0,0,0
5454000,0.2,0.19,0.16728949,0,0,0,0
5457600,0.2,0.19,0.17201789,0,0,0,0
5461200,0.2,0.19,0.17623299,0,0,0,0
5464800,0.2,0.19,0.18907432,0,0,0,0
5468400,0.2,0.19,0.1910089,0,0,0,0
5472000,0.2,0.22,0.19868693,0,0,0,0
5475600,0.2,0.22,0.19708832,0,0,0,0
5479200,0.2,0.22,0.18965678,0,0,0,0
5482800,0.2,0.22,0.18661458,0,0,0,0
5486400,0.2,0.22,0.17655165,0,0,0,0
5490000,0.2,0.22,0.17615408,0,0,0,0
5493600,0.2,0.22,0.18114675,0,0,0,0
5497200,0.2,0.22,0.18704389,0,0,0,0
5500800,0.2,0.22,0.19642609,0,0,0,0
5504400,0.2,0.22,0.20127235,0,0,0,0
5508000,0.2,0.22,0.22171971,0,0,0,0
5511600,0.2,0.22,0.2242004,0,0,0,0
5515200,0.2,0.19,0.20836775,0,0,0,0
5518800,0.2,0.19,0.19951694,0,0,0,0
5522400,0.2,0.19,0.18885622,0,0,0,0
5526000,0.2,0.19,0.18483116,0,0,0,0
5529600,0.2,0.19,0.18388,0,0,0,0
5533200,0.2,0.19,0.1832,0,0,0,0
5536800,0.2,0.19,0.18286,0,0,0,0
5540400,0.2,0.19,0.18191,0,0,0,0
5544000,0.2,0.19,0.18191,0,0,0,0
5547600,0.2,0.19,0.18388,0,0,0,0
5551200,0.2,0.19,0.1935,0,0,0,0
5554800,0.2,0.19,0.19628757,0,0,0,0
5558400,0.2,0.22,0.2,0,0,0,0
5562000,0.2,0.22,0.19695,0,0,0,0
5565600,0.2,0.22,0.18889481,0,0,0,0
5569200,0.2,0.22,0.184122,0,0,0,0
5572800,0.2,0.22,0.17904555,0,0,0,0
5576400,0.2,0.22,0.18106542,0,0,0,0
5580000,0.2,0.22,0.18412443,0,0,0,0
5583600,0.2,0.22,0.18981349,0,0,0,0
5587200,0.2,0.22,0.197,0,0,0,0
5590800,0.2,0.22,0.20054,0,0,0,0
5594400,0.2,0.22,0.20336988,0,0,0,0
5598000,0.2,0.22,0.20571945,0,0,0,0
5601600,0.2,0.19,0.19814478,0,0,0,0
5605200,0.2,0.19,0.18980555,0,0,0,0
5608800,0.2,0.19,0.1861,0,0,0,0
5612400,0.2,0.19,0.18015,0,0,0,0
5616000,0.2,0.19,0.17877,0,0,0,0
5619600,0.2,0.19,0.1756,0,0,0,0
5623200,0.2,0.19,0.17445535,0,0,0,0
5626800,0.2,0.19,0.17224,0,0,0,0
5630400,0.2,0.19,0.17226,0,0,0,0
5634000,0.2,0.19,0.1761,0,0,0,0
5637600,0.2,0.19,0.18556,0,0,0,0
5641200,0.2,0.19,0.18743,0,0,0,0
5644800,0.2,0.22,0.19617895,0,0,0,0
5648400,0.2,0.22,0.19308443,0,0,0,0
5652000,0.2,0.22,0.18958335,0,0,0,0
5655600,0.2,0.22,0.18717154,0,0,0,0
5659200,0.2,0.22,0.17451071,0,0,0,0
5662800,0.2,0.22,0.1713528,0,0,0,0
5666400,0.2,0.22,0.17839151,0,0,0,0
5670000,0.2,0.22,0.19009829,0,0,0,0
5673600,0.2,0.22,0.19344234,0,0,0,0
5677200,0.2,0.22,0.19528554,0,0,0,0
5680800,0.2,0.22,0.19825546,0,0,0,0
5684400,0.2,0.22,0.19853578,0,0,0,0
5688000,0.2,0.19,0.18954785,0,0,0,0
5691600,0.2,0.19,0.1856502,0,0,0,0
5695200,0.2,0.19,0.18070681,0,0,0,0
5698800,0.2,0.19,0.17708188,0,0,0,0
5702400,0.2,0.19,0.17725521,0,0,0,0
5706000,0.2,0.19,0.17574,0,0,0,0
5709600,0.2,0.19,0.174,0,0,0,0
5713200,0.2,0.19,0.174,0,0,0,0
5716800,0.2,0.19,0.17597,0,0,0,0
5720400,0.2,0.19,0.18199,0,0,0,0
5724000,0.2,0.19,0.19291,0,0,0,0
5727600,0.2,0.19,0.19422,0,0,0,0
5731200,0.2,0.22,0.20122,0,0,0,0
5734800,0.2,0.22,0.19528,0,0,0,0
5738400,0.2,0.22,0.18595,0,0,0,0
5742000,0.2,0.22,0.18326532,0,0,0,0
5745600,0.2,0.22,0.17804,0,0,0,0
5749200,0.2,0.22,0.17783795,0,0,0,0
5752800,0.2,0.22,0.183,0,0,0,0
5756400,0.2,0.22,0.18743,0,0,0,0
5760000,0.2,0.22,0.19315,0,0,0,0
5763600,0.2,0.22,0.20155719,0,0,0,0
5767200,0.2,0.22,0.2038787,0,0,0,0
5770800,0.2,0.22,0.20798401,0,0,0,0
5774400,0.2,0.19,0.20403634,0,0,0,0
5778000,0.2,0.19,0.19663603,0,0,0,0
5781600,0.2,0.19,0.18770815,0,0,0,0
5785200,0.2,0.19,0.18347,0,0,0,0
5788800,0.2,0.19,0.18794,0,0,0,0
5792400,0.2,0.19,0.18499872,0,0,0,0
5796000,0.2,0.19,0.18266,0,0,0,0
5799600,0.2,0.19,0.18182,0,0,0,0
5803200,0.2,0.19,0.17965,0,0,0,0
5806800,0.2,0.19,0.18266,0,0,0,0
5810400,0.2,0.19,0.18926,0,0,0,0
5814000,0.2,0.19,0.18997,0,0,0,0
5817600,0.2,0.22,0.18997,0,0,0,0
5821200,0.2,0.22,0.18761,0,0,0,0
5824800,0.2,0.22,0.18323,0,0,0,0
5828400,0.2,0.22,0.17737,0,0,0,0
5832000,0.2,0.22,0.17412,0,0,0,0
5835600,0.2,0.22,0.16997827,0,0,0,0
5839200,0.2,0.22,0.16935,0,0,0,0
5842800,0.2,0.22,0.17411,0,0,0,0
5846400,0.2,0.22,0.17708,0,0,0,0
5850000,0.2,0.22,0.18272148,0,0,0,0
5853600,0.2,0.22,0.19459341,0,0,0,0
5857200,0.2,0.22,0.20103796,0,0,0,0
5860800,0.2,0.19,0.19811131,0,0,0,0
5864400,0.2,0.19,0.18908288,0,0,0,0
5868000,0.2,0.19,0.1830593,0,0,0,0
5871600,0.2,0.19,0.17948,0,0,0,0
5875200,0.2,0.19,0.17439,0,0,0,0
5878800,0.2,0.19,0.16979,0,0,0,0
5882400,0.2,0.19,0.16402,0,0,0,0
5886000,0.2,0.19,0.16302,0,0,0,0
5889600,0.2,0.19,0.16302,0,0,0,0
5893200,0.2,0.19,0.16398,0,0,0,0
5896800,0.2,0.19,0.17252,0,0,0,0
5900400,0.2,0.19,0.16857902,0,0,0,0
5904000,0.2,0.22,0.17403629,0,0,0,0
5907600,0.2,0.22,0.1768381,0,0,0,0
5911200,0.2,0.22,0.17691099,0,0,0,0
5914800,0.2,0.22,0.1761186,0,0,0,0
5918400,0.2,0.22,0.17006657,0,0,0,0
5922000,0.2,0.22,0.16268,0,0,0,0
5925600,0.2,0.22,0.16393353,0,0,0,0
5929200,0.2,0.22,0.17012821,0,0,0,0
5932800,0.2,0.22,0.17621988,0,0,0,0
5936400,0.2,0.22,0.18271871,0,0,0,0
5940000,0.2,0.22,0.19078086,0,0,0,0
5943600,0.2,0.22,0.19119003,0,0,0,0
5947200,0.2,0.19,0.18977226,0,0,0,0
5950800,0.2,0.19,0.18600608,0,0,0,0
5954400,0.2,0.19,0.17815,0,0,0,0
5958000,0.2,0.19,0.17232,0,0,0,0
5961600,0.2,0.19,0.16504,0,0,0,0
5965200,0.2,0.19,0.1601,0,0,0,0
5968800,0.2,0.19,0.155,0,0,0,0
5972400,0.2,0.19,0.1532,0,0,0,0
5976000,0.2,0.19,0.15402,0,0,0,0
5979600,0.2,0.19,0.16504,0,0,0,0
5983200,0.2,0.19,0.18113956,0,0,0,0
5986800,0.2,0.19,0.186,0,0,0,0
5990400,0.2,0.22,0.19008671,0,0,0,0
5994000,0.2,0.22,0.18688609,0,0,0,0
5997600,0.2,0.22,0.18456155,0,0,0,0
6001200,0.2,0.22,0.18217136,0,0,0,0
6004800,0.2,0.22,0.17681778,0,0,0,0
6008400,0.2,0.22,0.17625591,0,0,0,0
6012000,0.2,0.22,0.18018984,0,0,0,0
6015600,0.2,0.22,0.18266421,0,0,0,0
6019200,0.2,0.22,0.18531945,0,0,0,0
6022800,0.2,0.22,0.18704,0,0,0,0
6026400,0.2,0.22,0.19161,0,0,0,0
6030000,0.2,0.22,0.19291591,0,0,0,0
6033600,0.2,0.19,0.18883722,0,0,0,0
6037200,0.2,0.19,0.1863,0,0,0,0
6040800,0.2,0.19,0.18191673,0,0,0,0
6044400,0.2,0.19,0.17343392,0,0,0,0
6048000,0.2,0.19,0.16733459,0,0,0,0
6051600,0.2,0.19,0.16637576,0,0,0,0
6055200,0.2,0.19,0.16270174,0,0,0,0
6058800,0.2,0.19,0.16216941,0,0,0,0
6062400,0.2,0.19,0.16230858,0,0,0,0
6066000,0.2,0.19,0.16631607,0,0,0,0
6069600,0.2,0.19,0.17766373,0,0,0,0
6073200,0.2,0.19,0.18800332,0,0,0,0
6076800,0.2,0.22,0.19124297,0,0,0,0
6080400,0.2,0.22,0.18868721,0,0,0,0
6084000,0.2,0.22,0.18336178,0,0,0,0
6087600,0.2,0.22,0.18183316,0,0,0,0
6091200,0.2,0.22,0.17213591,0,0,0,0
6094800,0.2,0.22,0.1722941,0,0,0,0
6098400,0.2,0.22,0.18012113,0,0,0,0
6102000,0.2,0.22,0.18172159,0,0,0,0
6105600,0.2,0.22,0.18525284,0,0,0,0
6109200,0.2,0.22,0.18840352,0,0,0,0
6112800,0.2,0.22,0.19752826,0,0,0,0
6116400,0.2,0.22,0.20452446,0,0,0,0
6120000,0.2,0.19,0.1945416,0,0,0,0
6123600,0.2,0.19,0.19208028,0,0,0,0
6127200,0.2,0.19,0.18569014,0,0,0,0
6130800,0.2,0.19,0.18275008,0,0,0,0
6134400,0.2,0.19,0.17908715,0,0,0,0
6138000,0.2,0.19,0.17883075,0,0,0,0
6141600,0.2,0.19,0.17659489,0,0,0,0
6145200,0.2,0.19,0.1755962,0,0,0,0
6148800,0.2,0.19,0.17810725,0,0,0,0
6152400,0.2,0.19,0.18221237,0,0,0,0
6156000,0.2,0.19,0.19312631,0,0,0,0
6159600,0.2,0.19,0.19606855,0,0,0,0
6163200,0.2,0.22,0.20032359,0,0,0,0
6166800,0.2,0.22,0.19910457,0,0,0,0
6170400,0.2,0.22,0.19380331,0,0,0,0
6174000,0.2,0.22,0.19005287,0,0,0,0
6177600,0.2,0.22,0.17977853,0,0,0,0
6181200,0.2,0.22,0.17988656,0,0,0,0
6184800,0.2,0.22,0.18562055,0,0,0,0
6188400,0.2,0.22,0.19220603,0,0,0,0
6192000,0.2,0.22,0.19504869,0,0,0,0
6195600,0.2,0.22,0.20351362,0,0,0,0
6199200,0.2,0.22,0.20712359,0,0,0,0
6202800,0.2,0.22,0.21017348,0,0,0,0
6206400,0.2,0.19,0.20182214,0,0,0,0
6210000,0.2,0.19,0.19381127,0,0,0,0
6213600,0.2,0.19,0.18502022,0,0,0,0
6217200,0.2,0.19,0.17730823,0,0,0,0
6220800,0.2,0.19,0.18191,0,0,0,0
6224400,0.2,0.19,0.18058,0,0,0,0
6228000,0.2,0.19,0.17901,0,0,0,0
6231600,0.2,0.19,0.17899,0,0,0,0
6235200,0.2,0.19,0.18026,0,0,0,0
6238800,0.2,0.19,0.18209,0,0,0,0
6242400,0.2,0.19,0.19115,0,0,0,0
6246000,0.2,0.19,0.19502,0,0,0,0
6249600,0.2,0.22,0.19799034,0,0,0,0
6253200,0.2,0.22,0.19143337,0,0,0,0
6256800,0.2,0.22,0.18460489,0,0,0,0
6260400,0.2,0.22,0.17802162,0,0,0,0
6264000,0.2,0.22,0.17154037,0,0,0,0
6267600,0.2,0.22,0.17206287,0,0,0,0
6271200,0.2,0.22,0.17652219,0,0,0,0
6274800,0.2,0.22,0.18639214,0,0,0,0
6278400,0.2,0.22,0.19052648,0,0,0,0
6282000,0.2,0.22,0.19537922,0,0,0,0
6285600,0.2,0.22,0.20222431,0,0,0,0
6289200,0.2,0.22,0.20987402,0,0,0,0
6292800,0.2,0.19,0.20274868,0,0,0,0
6296400,0.2,0.19,0.19642222,0,0,0,0
6300000,0.2,0.19,0.18780459,0,0,0,0
6303600,0.2,0.19,0.18092329,0,0,0,0
6307200,0.2,0.19,0.18084272,0,0,0,0
6310800,0.2,0.19,0.17912522,0,0,0,0
6314400,0.2,0.19,0.17408606,0,0,0,0
6318000,0.2,0.19,0.17341349,0,0,0,0
6321600,0.2,0.19,0.17386431,0,0,0,0
6325200,0.2,0.19,0.17973997,0,0,0,0
6328800,0.2,0.19,0.18903208,0,0,0,0
6332400,0.2,0.19,0.19310185,0,0,0,0
6336000,0.2,0.22,0.19889222,0,0,0,0
6339600,0.2,0.22,0.19051668,0,0,0,0
6343200,0.2,0.22,0.18370216,0,0,0,0
6346800,0.2,0.22,0.17965615,0,0,0,0
6350400,0.2,0.22,0.17544172,0,0,0,0
6354000,0.2,0.22,0.17544002,0,0,0,0
6357600,0.2,0.22,0.1799968,0,0,0,0
6361200,0.2,0.22,0.18565247,0,0,0,0
6364800,0.2,0.22,0.19188923,0,0,0,0
6368400,0.2,0.22,0.20307063,0,0,0,0
6372000,0.2,0.22,0.20666613,0,0,0,0
6375600,0.2,0.22,0.21004761,0,0,0,0
6379200,0.2,0.19,0.20748089,0,0,0,0
6382800,0.2,0.19,0.19929135,0,0,0,0
6386400,0.2,0.19,0.18770092,0,0,0,0
6390000,0.2,0.19,0.18031326,0,0,0,0
6393600,0.2,0.19,0.18152681,0,0,0,0
6397200,0.2,0.19,0.17801051,0,0,0,0
6400800,0.2,0.19,0.17524781,0,0,0,0
6404400,0.2,0.19,0.17238413,0,0,0,0
6408000,0.2,0.19,0.17136877,0,0,0,0
6411600,0.2,0.19,0.1755083,0,0,0,0
6415200,0.2,0.19,0.1794649,0,0,0,0
6418800,0.2,0.19,0.18147268,0,0,0,0
6422400,0.2,0.22,0.18306388,0,0,0,0
6426000,0.2,0.22,0.17932478,0,0,0,0
6429600,0.2,0.22,0.17180647,0,0,0,0
6433200,0.2,0.22,0.16810221,0,0,0,0
6436800,0.2,0.22,0.16,0,0,0,0
6440400,0.2,0.22,0.1548319,0,0,0,0
6444000,0.2,0.22,0.155,0,0,0,0
6447600,0.2,0.22,0.1652995,0,0,0,0
6451200,0.2,0.22,0.1714454,0,0,0,0
6454800,0.2,0.22,0.18202359,0,0,0,0
6458400,0.2,0.22,0.19215712,0,0,0,0
6462000,0.2,0.22,0.20130867,0,0,0,0
6465600,0.2,0.19,0.1962603,0,0,0,0
6469200,0.2,0.19,0.18887416,0,0,0,0
6472800,0.2,0.19,0.18124508,0,0,0,0
6476400,0.2,0.19,0.17540611,0,0,0,0
6480000,0.2,0.19,0.18843,0,0,0,0
6483600,0.2,0.19,0.18554,0,0,0,0
6487200,0.2,0.19,0.182,0,0,0,0
6490800,0.2,0.19,0.18129,0,0,0,0
6494400,0.2,0.19,0.18129,0,0,0,0
6498000,0.2,0.19,0.18843,0,0,0,0
6501600,0.2,0.19,0.18469,0,0,0,0
6505200,0.2,0.19,0.18064,0,0,0,0
6508800,0.2,0.22,0.18129,0,0,0,0
6512400,0.2,0.22,0.18729417,0,0,0,0
6516000,0.2,0.22,0.19089369,0,0,0,0
6519600,0.2,0.22,0.18743,0,0,0,0
6523200,0.2,0.22,0.186,0,0,0,0
6526800,0.2,0.22,0.18060565,0,0,0,0
6530400,0.2,0.22,0.18129,0,0,0,0
6534000,0.2,0.22,0.18734,0,0,0,0
6537600,0.2,0.22,0.18898,0,0,0,0
6541200,0.2,0.22,0.18966,0,0,0,0
6544800,0.2,0.22,0.20067908,0,0,0,0
6548400,0.2,0.22,0.19520026,0,0,0,0
6552000,0.2,0.19,0.1945304,0,0,0,0
6555600,0.2,0.19,0.19070841,0,0,0,0
6559200,0.2,0.19,0.18255,0,0,0,0
6562800,0.2,0.19,0.17447731,0,0,0,0
6566400,0.2,0.19,0.17383208,0,0,0,0
6570000,0.2,0.19,0.16946629,0,0,0,0
6573600,0.2,0.19,0.16616769,0,0,0,0
6577200,0.2,0.19,0.165,0,0,0,0
6580800,0.2,0.19,0.16782884,0,0,0,0
6584400,0.2,0.19,0.17373618,0,0,0,0
6588000,0.2,0.19,0.18770732,0,0,0,0
6591600,0.2,0.19,0.18770673,0,0,0,0
6595200,0.2,0.22,0.1894247,0,0,0,0
6598800,0.2,0.22,0.18869466,0,0,0,0
6602400,0.2,0.22,0.18773313,0,0,0,0
6606000,0.2,0.22,0.18416262,0,0,0,0
6609600,0.2,0.22,0.17815206,0,0,0,0
6613200,0.2,0.22,0.17776254,0,0,0,0
6616800,0.2,0.22,0.18308162,0,0,0,0
6620400,0.2,0.22,0.18742874,0,0,0,0
6624000,0.2,0.22,0.18793348,0,0,0,0
6627600,0.2,0.22,0.19434645,0,0,0,0
