time,LowerSetp[1],UpperSetp[1],UpperCO2[1]
8078400,295.15,296.15,894
8082000,295.15,296.15,894
8085600,295.15,296.15,894
8089200,295.15,296.15,894
8092800,295.15,296.15,894
8096400,295.15,296.15,894
8100000,295.15,296.15,894
8103600,295.15,296.15,894
8107200,295.15,296.15,894
8110800,295.15,296.15,894
8114400,295.15,296.15,894
8118000,295.15,296.15,894
8121600,295.15,296.15,894
8125200,295.15,296.15,894
8128800,295.15,296.15,894
8132400,295.15,296.15,894
8136000,295.15,296.15,894
8139600,295.15,296.15,894
8143200,295.15,296.15,894
8146800,295.15,296.15,894
8150400,295.15,296.15,894
8154000,295.15,296.15,894
8157600,295.15,296.15,894
8161200,295.15,296.15,894
8164800,295.15,296.15,894
8168400,295.15,296.15,894
8172000,295.15,296.15,894
8175600,295.15,296.15,894
8179200,295.15,296.15,894
8182800,295.15,296.15,894
8186400,295.15,296.15,894
8190000,295.15,296.15,894
8193600,295.15,296.15,894
8197200,295.15,296.15,894
8200800,295.15,296.15,894
8204400,295.15,296.15,894
8208000,295.15,296.15,894
8211600,295.15,296.15,894
8215200,295.15,296.15,894
8218800,295.15,296.15,894
8222400,295.15,296.15,894
8226000,295.15,296.15,894
8229600,295.15,296.15,894
8233200,295.15,296.15,894
8236800,295.15,296.15,894
8240400,295.15,296.15,894
8244000,295.15,296.15,894
8247600,295.15,296.15,894
8251200,295.15,296.15,894
8254800,295.15,296.15,894
8258400,295.15,296.15,894
8262000,295.15,296.15,894
8265600,295.15,296.15,894
8269200,295.15,296.15,894
8272800,295.15,296.15,894
8276400,295.15,296.15,894
8280000,295.15,296.15,894
8283600,295.15,296.15,894
8287200,295.15,296.15,894
8290800,295.15,296.15,894
8294400,295.15,296.15,894
8298000,295.15,296.15,894
8301600,295.15,296.15,894
8305200,295.15,296.15,894
8308800,295.15,296.15,894
8312400,295.15,296.15,894
8316000,295.15,296.15,894
8319600,295.15,296.15,894
8323200,295.15,296.15,894
8326800,295.15,296.15,894
8330400,295.15,296.15,894
8334000,295.15,296.15,894
8337600,295.15,296.15,894
8341200,295.15,296.15,894
8344800,295.15,296.15,894
8348400,295.15,296.15,894
8352000,295.15,296.15,894
8355600,295.15,296.15,894
8359200,295.15,296.15,894
8362800,295.15,296.15,894
8366400,295.15,296.15,894
8370000,295.15,296.15,894
8373600,295.15,296.15,894
8377200,295.15,296.15,894
8380800,295.15,296.15,894
8384400,295.15,296.15,894
8388000,295.15,296.15,894
8391600,295.15,296.15,894
8395200,295.15,296.15,894
8398800,295.15,296.15,894
8402400,295.15,296.15,894
8406000,295.15,296.15,894
8409600,295.15,296.15,894
8413200,295.15,296.15,894
8416800,295.15,296.15,894
8420400,295.15,296.15,894
8424000,295.15,296.15,894
8427600,295.15,296.15,894
8431200,295.15,296.15,894
8434800,295.15,296.15,894
8438400,295.15,296.15,894
8442000,295.15,296.15,894
8445600,295.15,296.15,894
8449200,295.15,296.15,894
8452800,295.15,296.15,894
8456400,295.15,296.15,894
8460000,295.15,296.15,894
8463600,295.15,296.15,894
8467200,295.15,296.15,894
8470800,295.15,296.15,894
8474400,295.15,296.15,894
8478000,295.15,296.15,894
8481600,295.15,296.15,894
8485200,295.15,296.15,894
8488800,295.15,296.15,894
8492400,295.15,296.15,894
8496000,295.15,296.15,894
8499600,295.15,296.15,894
8503200,295.15,296.15,894
8506800,295.15,296.15,894
8510400,295.15,296.15,894
8514000,295.15,296.15,894
8517600,295.15,296.15,894
8521200,295.15,296.15,894
8524800,295.15,296.15,894
8528400,295.15,296.15,894
8532000,295.15,296.15,894
8535600,295.15,296.15,894
8539200,295.15,296.15,894
8542800,295.15,296.15,894
8546400,295.15,296.15,894
8550000,295.15,296.15,894
8553600,295.15,296.15,894
8557200,295.15,296.15,894
8560800,295.15,296.15,894
8564400,295.15,296.15,894
8568000,295.15,296.15,894
8571600,295.15,296.15,894
8575200,295.15,296.15,894
8578800,295.15,296.15,894
8582400,295.15,296.15,894
8586000,295.15,296.15,894
8589600,295.15,296.15,894
8593200,295.15,296.15,894
8596800,295.15,296.15,894
8600400,295.15,296.15,894
8604000,295.15,296.15,894
8607600,295.15,296.15,894
8611200,295.15,296.15,894
8614800,295.15,296.15,894
8618400,295.15,296.15,894
8622000,295.15,296.15,894
8625600,295.15,296.15,894
8629200,295.15,296.15,894
8632800,295.15,296.15,894
8636400,295.15,296.15,894
8640000,295.15,296.15,894
8643600,295.15,296.15,894
8647200,295.15,296.15,894
8650800,295.15,296.15,894
8654400,295.15,296.15,894
8658000,295.15,296.15,894
8661600,295.15,296.15,894
8665200,295.15,296.15,894
8668800,295.15,296.15,894
8672400,295.15,296.15,894
8676000,295.15,296.15,894
8679600,295.15,296.15,894
8683200,295.15,296.15,894
8686800,295.15,296.15,894
8690400,295.15,296.15,894
8694000,295.15,296.15,894
8697600,295.15,296.15,894
8701200,295.15,296.15,894
8704800,295.15,296.15,894
8708400,295.15,296.15,894
8712000,295.15,296.15,894
8715600,295.15,296.15,894
8719200,295.15,296.15,894
8722800,295.15,296.15,894
8726400,295.15,296.15,894
8730000,295.15,296.15,894
8733600,295.15,296.15,894
8737200,295.15,296.15,894
8740800,295.15,296.15,894
8744400,295.15,296.15,894
8748000,295.15,296.15,894
8751600,295.15,296.15,894
8755200,295.15,296.15,894
8758800,295.15,296.15,894
8762400,295.15,296.15,894
8766000,295.15,296.15,894
8769600,295.15,296.15,894
8773200,295.15,296.15,894
8776800,295.15,296.15,894
8780400,295.15,296.15,894
8784000,295.15,296.15,894
8787600,295.15,296.15,894
8791200,295.15,296.15,894
8794800,295.15,296.15,894
8798400,295.15,296.15,894
8802000,295.15,296.15,894
8805600,295.15,296.15,894
8809200,295.15,296.15,894
8812800,295.15,296.15,894
8816400,295.15,296.15,894
8820000,295.15,296.15,894
8823600,295.15,296.15,894
8827200,295.15,296.15,894
8830800,295.15,296.15,894
8834400,295.15,296.15,894
8838000,295.15,296.15,894
8841600,295.15,296.15,894
8845200,295.15,296.15,894
8848800,295.15,296.15,894
8852400,295.15,296.15,894
8856000,295.15,296.15,894
8859600,295.15,296.15,894
8863200,295.15,296.15,894
8866800,295.15,296.15,894
8870400,295.15,296.15,894
8874000,295.15,296.15,894
8877600,295.15,296.15,894
8881200,295.15,296.15,894
8884800,295.15,296.15,894
8888400,295.15,296.15,894
8892000,295.15,296.15,894
8895600,295.15,296.15,894
8899200,295.15,296.15,894
8902800,295.15,296.15,894
8906400,295.15,296.15,894
8910000,295.15,296.15,894
8913600,295.15,296.15,894
8917200,295.15,296.15,894
8920800,295.15,296.15,894
8924400,295.15,296.15,894
8928000,295.15,296.15,894
8931600,295.15,296.15,894
8935200,295.15,296.15,894
8938800,295.15,296.15,894
8942400,295.15,296.15,894
8946000,295.15,296.15,894
8949600,295.15,296.15,894
8953200,295.15,296.15,894
8956800,295.15,296.15,894
8960400,295.15,296.15,894
8964000,295.15,296.15,894
8967600,295.15,296.15,894
8971200,295.15,296.15,894
8974800,295.15,296.15,894
8978400,295.15,296.15,894
8982000,295.15,296.15,894
8985600,295.15,296.15,894
8989200,295.15,296.15,894
8992800,295.15,296.15,894
8996400,295.15,296.15,894
9000000,295.15,296.15,894
9003600,295.15,296.15,894
9007200,295.15,296.15,894
9010800,295.15,296.15,894
9014400,295.15,296.15,894
9018000,295.15,296.15,894
9021600,295.15,296.15,894
9025200,295.15,296.15,894
9028800,295.15,296.15,894
9032400,295.15,296.15,894
9036000,295.15,296.15,894
9039600,295.15,296.15,894
9043200,295.15,296.15,894
9046800,295.15,296.15,894
9050400,295.15,296.15,894
9054000,295.15,296.15,894
9057600,295.15,296.15,894
9061200,295.15,296.15,894
9064800,295.15,296.15,894
9068400,295.15,296.15,894
9072000,295.15,296.15,894
9075600,295.15,296.15,894
9079200,295.15,296.15,894
9082800,295.15,296.15,894
9086400,295.15,296.15,894
9090000,295.15,296.15,894
9093600,295.15,296.15,894
9097200,295.15,296.15,894
9100800,295.15,296.15,894
9104400,295.15,296.15,894
9108000,295.15,296.15,894
9111600,295.15,296.15,894
9115200,295.15,296.15,894
9118800,295.15,296.15,894
9122400,295.15,296.15,894
9126000,295.15,296.15,894
9129600,295.15,296.15,894
9133200,295.15,296.15,894
9136800,295.15,296.15,894
9140400,295.15,296.15,894
9144000,295.15,296.15,894
9147600,295.15,296.15,894
9151200,295.15,296.15,894
9154800,295.15,296.15,894
9158400,295.15,296.15,894
9162000,295.15,296.15,894
9165600,295.15,296.15,894
9169200,295.15,296.15,894
9172800,295.15,296.15,894
9176400,295.15,296.15,894
9180000,295.15,296.15,894
9183600,295.15,296.15,894
9187200,295.15,296.15,894
9190800,295.15,296.15,894
9194400,295.15,296.15,894
9198000,295.15,296.15,894
9201600,295.15,296.15,894
9205200,295.15,296.15,894
9208800,295.15,296.15,894
9212400,295.15,296.15,894
9216000,295.15,296.15,894
9219600,295.15,296.15,894
9223200,295.15,296.15,894
9226800,295.15,296.15,894
9230400,295.15,296.15,894
9234000,295.15,296.15,894
9237600,295.15,296.15,894
9241200,295.15,296.15,894
9244800,295.15,296.15,894
9248400,295.15,296.15,894
9252000,295.15,296.15,894
9255600,295.15,296.15,894
9259200,295.15,296.15,894
9262800,295.15,296.15,894
9266400,295.15,296.15,894
9270000,295.15,296.15,894
9273600,295.15,296.15,894
9277200,295.15,296.15,894
9280800,295.15,296.15,894
9284400,295.15,296.15,894
9288000,295.15,296.15,894
9291600,295.15,296.15,894
9295200,295.15,296.15,894
9298800,295.15,296.15,894
9302400,295.15,296.15,894
9306000,295.15,296.15,894
9309600,295.15,296.15,894
9313200,295.15,296.15,894
9316800,295.15,296.15,894
9320400,295.15,296.15,894
9324000,295.15,296.15,894
9327600,295.15,296.15,894
9331200,295.15,296.15,894
9334800,295.15,296.15,894
9338400,295.15,296.15,894
9342000,295.15,296.15,894
9345600,295.15,296.15,894
9349200,295.15,296.15,894
9352800,295.15,296.15,894
9356400,295.15,296.15,894
9360000,295.15,296.15,894
9363600,295.15,296.15,894
9367200,295.15,296.15,894
9370800,295.15,296.15,894
9374400,295.15,296.15,894
9378000,295.15,296.15,894
9381600,295.15,296.15,894
9385200,295.15,296.15,894
9388800,295.15,296.15,894
9392400,295.15,296.15,894
9396000,295.15,296.15,894
9399600,295.15,296.15,894
9403200,295.15,296.15,894
9406800,295.15,296.15,894
9410400,295.15,296.15,894
9414000,295.15,296.15,894
9417600,295.15,296.15,894
9421200,295.15,296.15,894
9424800,295.15,296.15,894
9428400,295.15,296.15,894
9432000,295.15,296.15,894
9435600,295.15,296.15,894
9439200,295.15,296.15,894
9442800,295.15,296.15,894
9446400,295.15,296.15,894
9450000,295.15,296.15,894
9453600,295.15,296.15,894
9457200,295.15,296.15,894
9460800,295.15,296.15,894
9464400,295.15,296.15,894
9468000,295.15,296.15,894
9471600,295.15,296.15,894
9475200,295.15,296.15,894
9478800,295.15,296.15,894
9482400,295.15,296.15,894
9486000,295.15,296.15,894
9489600,295.15,296.15,894
9493200,295.15,296.15,894
9496800,295.15,296.15,894
9500400,295.15,296.15,894
9504000,295.15,296.15,894
9507600,295.15,296.15,894
9511200,295.15,296.15,894
9514800,295.15,296.15,894
9518400,295.15,296.15,894
9522000,295.15,296.15,894
9525600,295.15,296.15,894
9529200,295.15,296.15,894
9532800,295.15,296.15,894
9536400,295.15,296.15,894
9540000,295.15,296.15,894
9543600,295.15,296.15,894
9547200,295.15,296.15,894
9550800,295.15,296.15,894
9554400,295.15,296.15,894
9558000,295.15,296.15,894
9561600,295.15,296.15,894
9565200,295.15,296.15,894
9568800,295.15,296.15,894
9572400,295.15,296.15,894
9576000,295.15,296.15,894
9579600,295.15,296.15,894
9583200,295.15,296.15,894
9586800,295.15,296.15,894
9590400,295.15,296.15,894
9594000,295.15,296.15,894
9597600,295.15,296.15,894
9601200,295.15,296.15,894
9604800,295.15,296.15,894
9608400,295.15,296.15,894
9612000,295.15,296.15,894
9615600,295.15,296.15,894
9619200,295.15,296.15,894
9622800,295.15,296.15,894
9626400,295.15,296.15,894
9630000,295.15,296.15,894
9633600,295.15,296.15,894
9637200,295.15,296.15,894
9640800,295.15,296.15,894
9644400,295.15,296.15,894
9648000,295.15,296.15,894
9651600,295.15,296.15,894
9655200,295.15,296.15,894
9658800,295.15,296.15,894
9662400,295.15,296.15,894
9666000,295.15,296.15,894
9669600,295.15,296.15,894
9673200,295.15,296.15,894
9676800,295.15,296.15,894
9680400,295.15,296.15,894
9684000,295.15,296.15,894
9687600,295.15,296.15,894
9691200,295.15,296.15,894
9694800,295.15,296.15,894
9698400,295.15,296.15,894
9702000,295.15,296.15,894
9705600,295.15,296.15,894
9709200,295.15,296.15,894
9712800,295.15,296.15,894
9716400,295.15,296.15,894
9720000,295.15,296.15,894
9723600,295.15,296.15,894
9727200,295.15,296.15,894
9730800,295.15,296.15,894
9734400,295.15,296.15,894
9738000,295.15,296.15,894
9741600,295.15,296.15,894
9745200,295.15,296.15,894
9748800,295.15,296.15,894
9752400,295.15,296.15,894
9756000,295.15,296.15,894
9759600,295.15,296.15,894
9763200,295.15,296.15,894
9766800,295.15,296.15,894
9770400,295.15,296.15,894
9774000,295.15,296.15,894
9777600,295.15,296.15,894
9781200,295.15,296.15,894
9784800,295.15,296.15,894
9788400,295.15,296.15,894
9792000,295.15,296.15,894
9795600,295.15,296.15,894
9799200,295.15,296.15,894
9802800,295.15,296.15,894
9806400,295.15,296.15,894
9810000,295.15,296.15,894
9813600,295.15,296.15,894
9817200,295.15,296.15,894
9820800,295.15,296.15,894
9824400,295.15,296.15,894
9828000,295.15,296.15,894
9831600,295.15,296.15,894
9835200,295.15,296.15,894
9838800,295.15,296.15,894
9842400,295.15,296.15,894
9846000,295.15,296.15,894
9849600,295.15,296.15,894
9853200,295.15,296.15,894
9856800,295.15,296.15,894
9860400,295.15,296.15,894
9864000,295.15,296.15,894
9867600,295.15,296.15,894
9871200,295.15,296.15,894
9874800,295.15,296.15,894
9878400,295.15,296.15,894
9882000,295.15,296.15,894
9885600,295.15,296.15,894
9889200,295.15,296.15,894
9892800,295.15,296.15,894
9896400,295.15,296.15,894
9900000,295.15,296.15,894
9903600,295.15,296.15,894
9907200,295.15,296.15,894
9910800,295.15,296.15,894
9914400,295.15,296.15,894
9918000,295.15,296.15,894
9921600,295.15,296.15,894
9925200,295.15,296.15,894
9928800,295.15,296.15,894
9932400,295.15,296.15,894
9936000,295.15,296.15,894
9939600,295.15,296.15,894
9943200,295.15,296.15,894
9946800,295.15,296.15,894
9950400,295.15,296.15,894
9954000,295.15,296.15,894
9957600,295.15,296.15,894
9961200,295.15,296.15,894
9964800,295.15,296.15,894
9968400,295.15,296.15,894
9972000,295.15,296.15,894
9975600,295.15,296.15,894
9979200,295.15,296.15,894
9982800,295.15,296.15,894
9986400,295.15,296.15,894
9990000,295.15,296.15,894
9993600,295.15,296.15,894
9997200,295.15,296.15,894
10000800,295.15,296.15,894
10004400,295.15,296.15,894
10008000,295.15,296.15,894
10011600,295.15,296.15,894
10015200,295.15,296.15,894
10018800,295.15,296.15,894
10022400,295.15,296.15,894
10026000,295.15,296.15,894
10029600,295.15,296.15,894
10033200,295.15,296.15,894
10036800,295.15,296.15,894
10040400,295.15,296.15,894
10044000,295.15,296.15,894
10047600,295.15,296.15,894
10051200,295.15,296.15,894
10054800,295.15,296.15,894
10058400,295.15,296.15,894
10062000,295.15,296.15,894
10065600,295.15,296.15,894
10069200,295.15,296.15,894
10072800,295.15,296.15,894
10076400,295.15,296.15,894
10080000,295.15,296.15,894
10083600,295.15,296.15,894
10087200,295.15,296.15,894
10090800,295.15,296.15,894
10094400,295.15,296.15,894
10098000,295.15,296.15,894
10101600,295.15,296.15,894
10105200,295.15,296.15,894
10108800,295.15,296.15,894
10112400,295.15,296.15,894
10116000,295.15,296.15,894
10119600,295.15,296.15,894
10123200,295.15,296.15,894
10126800,295.15,296.15,894
10130400,295.15,296.15,894
10134000,295.15,296.15,894
10137600,295.15,296.15,894
10141200,295.15,296.15,894
10144800,295.15,296.15,894
10148400,295.15,296.15,894
10152000,295.15,296.15,894
10155600,295.15,296.15,894
10159200,295.15,296.15,894
10162800,295.15,296.15,894
10166400,295.15,296.15,894
10170000,295.15,296.15,894
10173600,295.15,296.15,894
10177200,295.15,296.15,894
10180800,295.15,296.15,894
10184400,295.15,296.15,894
10188000,295.15,296.15,894
10191600,295.15,296.15,894
10195200,295.15,296.15,894
10198800,295.15,296.15,894
10202400,295.15,296.15,894
10206000,295.15,296.15,894
10209600,295.15,296.15,894
10213200,295.15,296.15,894
10216800,295.15,296.15,894
10220400,295.15,296.15,894
10224000,295.15,296.15,894
10227600,295.15,296.15,894
10231200,295.15,296.15,894
10234800,295.15,296.15,894
10238400,295.15,296.15,894
10242000,295.15,296.15,894
10245600,295.15,296.15,894
10249200,295.15,296.15,894
10252800,295.15,296.15,894
10256400,295.15,296.15,894
10260000,295.15,296.15,894
10263600,295.15,296.15,894
10267200,295.15,296.15,894
10270800,295.15,296.15,894
10274400,295.15,296.15,894
10278000,295.15,296.15,894
10281600,295.15,296.15,894
10285200,295.15,296.15,894
10288800,295.15,296.15,894
10292400,295.15,296.15,894
10296000,295.15,296.15,894
10299600,295.15,296.15,894
10303200,295.15,296.15,894
10306800,295.15,296.15,894
10310400,295.15,296.15,894
10314000,295.15,296.15,894
10317600,295.15,296.15,894
10321200,295.15,296.15,894
10324800,295.15,296.15,894
10328400,295.15,296.15,894
10332000,295.15,296.15,894
10335600,295.15,296.15,894
10339200,295.15,296.15,894
10342800,295.15,296.15,894
10346400,295.15,296.15,894
10350000,295.15,296.15,894
10353600,295.15,296.15,894
10357200,295.15,296.15,894
10360800,295.15,296.15,894
10364400,295.15,296.15,894
10368000,295.15,296.15,894
10371600,295.15,296.15,894
10375200,295.15,296.15,894
10378800,295.15,296.15,894
10382400,295.15,296.15,894
10386000,295.15,296.15,894
10389600,295.15,296.15,894
10393200,295.15,296.15,894
10396800,295.15,296.15,894
10400400,295.15,296.15,894
10404000,295.15,296.15,894
10407600,295.15,296.15,894
10411200,295.15,296.15,894
10414800,295.15,296.15,894
10418400,295.15,296.15,894
10422000,295.15,296.15,894
10425600,295.15,296.15,894
10429200,295.15,296.15,894
10432800,295.15,296.15,894
10436400,295.15,296.15,894
10440000,295.15,296.15,894
10443600,295.15,296.15,894
10447200,295.15,296.15,894
10450800,295.15,296.15,894
10454400,295.15,296.15,894
10458000,295.15,296.15,894
10461600,295.15,296.15,894
10465200,295.15,296.15,894
10468800,295.15,296.15,894
10472400,295.15,296.15,894
10476000,295.15,296.15,894
10479600,295.15,296.15,894
10483200,295.15,296.15,894
10486800,295.15,296.15,894
10490400,295.15,296.15,894
10494000,295.15,296.15,894
10497600,295.15,296.15,894
10501200,295.15,296.15,894
10504800,295.15,296.15,894
10508400,295.15,296.15,894
10512000,295.15,296.15,894
10515600,295.15,296.15,894
10519200,295.15,296.15,894
10522800,295.15,296.15,894
10526400,295.15,296.15,894
10530000,295.15,296.15,894
10533600,295.15,296.15,894
10537200,295.15,296.15,894
10540800,295.15,296.15,894
10544400,295.15,296.15,894
10548000,295.15,296.15,894
10551600,295.15,296.15,894
10555200,295.15,296.15,894
10558800,295.15,296.15,894
10562400,295.15,296.15,894
10566000,295.15,296.15,894
10569600,295.15,296.15,894
10573200,295.15,296.15,894
10576800,295.15,296.15,894
10580400,295.15,296.15,894
10584000,295.15,296.15,894
10587600,295.15,296.15,894
10591200,295.15,296.15,894
10594800,295.15,296.15,894
10598400,295.15,296.15,894
10602000,295.15,296.15,894
10605600,295.15,296.15,894
10609200,295.15,296.15,894
10612800,295.15,296.15,894
10616400,295.15,296.15,894
10620000,295.15,296.15,894
10623600,295.15,296.15,894
10627200,295.15,296.15,894
10630800,295.15,296.15,894
10634400,295.15,296.15,894
10638000,295.15,296.15,894
10641600,295.15,296.15,894
10645200,295.15,296.15,894
10648800,295.15,296.15,894
10652400,295.15,296.15,894
10656000,295.15,296.15,894
10659600,295.15,296.15,894
10663200,295.15,296.15,894
10666800,295.15,296.15,894
10670400,295.15,296.15,894
10674000,295.15,296.15,894
10677600,295.15,296.15,894
10681200,295.15,296.15,894
10684800,295.15,296.15,894
10688400,295.15,296.15,894
10692000,295.15,296.15,894
10695600,295.15,296.15,894
10699200,295.15,296.15,894
10702800,295.15,296.15,894
10706400,295.15,296.15,894
10710000,295.15,296.15,894
10713600,295.15,296.15,894
10717200,295.15,296.15,894
10720800,295.15,296.15,894
10724400,295.15,296.15,894
10728000,295.15,296.15,894
10731600,295.15,296.15,894
10735200,295.15,296.15,894
10738800,295.15,296.15,894
10742400,295.15,296.15,894
10746000,295.15,296.15,894
10749600,295.15,296.15,894
10753200,295.15,296.15,894
10756800,295.15,296.15,894
10760400,295.15,296.15,894
10764000,295.15,296.15,894
10767600,295.15,296.15,894
10771200,295.15,296.15,894
10774800,295.15,296.15,894
10778400,295.15,296.15,894
10782000,295.15,296.15,894
10785600,295.15,296.15,894
10789200,295.15,296.15,894
10792800,295.15,296.15,894
10796400,295.15,296.15,894
10800000,295.15,296.15,894
10803600,295.15,296.15,894
10807200,295.15,296.15,894
10810800,295.15,296.15,894
10814400,295.15,296.15,894
10818000,295.15,296.15,894
10821600,295.15,296.15,894
10825200,295.15,296.15,894
10828800,295.15,296.15,894
10832400,295.15,296.15,894
10836000,295.15,296.15,894
10839600,295.15,296.15,894
10843200,295.15,296.15,894
10846800,295.15,296.15,894
10850400,295.15,296.15,894
10854000,295.15,296.15,894
10857600,295.15,296.15,894
10861200,295.15,296.15,894
10864800,295.15,296.15,894
10868400,295.15,296.15,894
10872000,295.15,296.15,894
10875600,295.15,296.15,894
10879200,295.15,296.15,894
10882800,295.15,296.15,894
10886400,295.15,296.15,894
10890000,295.15,296.15,894
10893600,295.15,296.15,894
10897200,295.15,296.15,894
10900800,295.15,296.15,894
10904400,295.15,296.15,894
10908000,295.15,296.15,894
10911600,295.15,296.15,894
10915200,295.15,296.15,894
10918800,295.15,296.15,894
10922400,295.15,296.15,894
10926000,295.15,296.15,894
10929600,295.15,296.15,894
10933200,295.15,296.15,894
10936800,295.15,296.15,894
10940400,295.15,296.15,894
10944000,295.15,296.15,894
10947600,295.15,296.15,894
10951200,295.15,296.15,894
10954800,295.15,296.15,894
10958400,295.15,296.15,894
10962000,295.15,296.15,894
10965600,295.15,296.15,894
10969200,295.15,296.15,894
10972800,295.15,296.15,894
10976400,295.15,296.15,894
10980000,295.15,296.15,894
10983600,295.15,296.15,894
10987200,295.15,296.15,894
10990800,295.15,296.15,894
10994400,295.15,296.15,894
10998000,295.15,296.15,894
11001600,295.15,296.15,894
11005200,295.15,296.15,894
11008800,295.15,296.15,894
11012400,295.15,296.15,894
11016000,295.15,296.15,894
11019600,295.15,296.15,894
11023200,295.15,296.15,894
11026800,295.15,296.15,894
11030400,295.15,296.15,894
11034000,295.15,296.15,894
11037600,295.15,296.15,894
11041200,295.15,296.15,894
11044800,295.15,296.15,894
11048400,295.15,296.15,894
11052000,295.15,296.15,894
11055600,295.15,296.15,894
11059200,295.15,296.15,894
11062800,295.15,296.15,894
11066400,295.15,296.15,894
11070000,295.15,296.15,894
11073600,295.15,296.15,894
11077200,295.15,296.15,894
11080800,295.15,296.15,894
11084400,295.15,296.15,894
11088000,295.15,296.15,894
11091600,295.15,296.15,894
11095200,295.15,296.15,894
11098800,295.15,296.15,894
11102400,295.15,296.15,894
11106000,295.15,296.15,894
11109600,295.15,296.15,894
11113200,295.15,296.15,894
11116800,295.15,296.15,894
11120400,295.15,296.15,894
11124000,295.15,296.15,894
11127600,295.15,296.15,894
11131200,295.15,296.15,894
11134800,295.15,296.15,894
11138400,295.15,296.15,894
11142000,295.15,296.15,894
11145600,295.15,296.15,894
11149200,295.15,296.15,894
11152800,295.15,296.15,894
11156400,295.15,296.15,894
11160000,295.15,296.15,894
11163600,295.15,296.15,894
11167200,295.15,296.15,894
11170800,295.15,296.15,894
11174400,295.15,296.15,894
11178000,295.15,296.15,894
11181600,295.15,296.15,894
11185200,295.15,296.15,894
11188800,295.15,296.15,894
11192400,295.15,296.15,894
11196000,295.15,296.15,894
11199600,295.15,296.15,894
11203200,295.15,296.15,894
11206800,295.15,296.15,894
11210400,295.15,296.15,894
11214000,295.15,296.15,894
11217600,295.15,296.15,894
11221200,295.15,296.15,894
11224800,295.15,296.15,894
11228400,295.15,296.15,894
11232000,295.15,296.15,894
11235600,295.15,296.15,894
11239200,295.15,296.15,894
11242800,295.15,296.15,894
11246400,295.15,296.15,894
11250000,295.15,296.15,894
11253600,295.15,296.15,894
11257200,295.15,296.15,894
11260800,295.15,296.15,894
11264400,295.15,296.15,894
11268000,295.15,296.15,894
11271600,295.15,296.15,894
11275200,295.15,296.15,894
11278800,295.15,296.15,894
11282400,295.15,296.15,894
11286000,295.15,296.15,894
11289600,295.15,296.15,894
11293200,295.15,296.15,894
11296800,295.15,296.15,894
11300400,295.15,296.15,894
11304000,295.15,296.15,894
11307600,295.15,296.15,894
11311200,295.15,296.15,894
11314800,295.15,296.15,894
11318400,295.15,296.15,894
11322000,295.15,296.15,894
11325600,295.15,296.15,894
11329200,295.15,296.15,894
11332800,295.15,296.15,894
11336400,295.15,296.15,894
11340000,295.15,296.15,894
11343600,295.15,296.15,894
11347200,295.15,296.15,894
11350800,295.15,296.15,894
11354400,295.15,296.15,894
11358000,295.15,296.15,894
11361600,295.15,296.15,894
11365200,295.15,296.15,894
11368800,295.15,296.15,894
11372400,295.15,296.15,894
11376000,295.15,296.15,894
11379600,295.15,296.15,894
11383200,295.15,296.15,894
11386800,295.15,296.15,894
11390400,295.15,296.15,894
11394000,295.15,296.15,894
11397600,295.15,296.15,894
11401200,295.15,296.15,894
11404800,295.15,296.15,894
11408400,295.15,296.15,894
11412000,295.15,296.15,894
11415600,295.15,296.15,894
11419200,295.15,296.15,894
11422800,295.15,296.15,894
11426400,295.15,296.15,894
11430000,295.15,296.15,894
11433600,295.15,296.15,894
11437200,295.15,296.15,894
11440800,295.15,296.15,894
11444400,295.15,296.15,894
11448000,295.15,296.15,894
11451600,295.15,296.15,894
11455200,295.15,296.15,894
11458800,295.15,296.15,894
11462400,295.15,296.15,894
11466000,295.15,296.15,894
11469600,295.15,296.15,894
11473200,295.15,296.15,894
11476800,295.15,296.15,894
11480400,295.15,296.15,894
11484000,295.15,296.15,894
11487600,295.15,296.15,894
11491200,295.15,296.15,894
11494800,295.15,296.15,894
11498400,295.15,296.15,894
11502000,295.15,296.15,894
11505600,295.15,296.15,894
11509200,295.15,296.15,894
11512800,295.15,296.15,894
11516400,295.15,296.15,894
11520000,295.15,296.15,894
11523600,295.15,296.15,894
11527200,295.15,296.15,894
11530800,295.15,296.15,894
11534400,295.15,296.15,894
11538000,295.15,296.15,894
11541600,295.15,296.15,894
11545200,295.15,296.15,894
11548800,295.15,296.15,894
11552400,295.15,296.15,894
11556000,295.15,296.15,894
11559600,295.15,296.15,894
11563200,295.15,296.15,894
11566800,295.15,296.15,894
11570400,295.15,296.15,894
11574000,295.15,296.15,894
11577600,295.15,296.15,894
11581200,295.15,296.15,894
11584800,295.15,296.15,894
11588400,295.15,296.15,894
11592000,295.15,296.15,894
11595600,295.15,296.15,894
11599200,295.15,296.15,894
11602800,295.15,296.15,894
11606400,295.15,296.15,894
11610000,295.15,296.15,894
11613600,295.15,296.15,894
11617200,295.15,296.15,894
11620800,295.15,296.15,894
11624400,295.15,296.15,894
11628000,295.15,296.15,894
11631600,295.15,296.15,894
11635200,295.15,296.15,894
11638800,295.15,296.15,894
11642400,295.15,296.15,894
11646000,295.15,296.15,894
11649600,295.15,296.15,894
11653200,295.15,296.15,894
11656800,295.15,296.15,894
11660400,295.15,296.15,894
11664000,295.15,296.15,894
