time,EmissionsElectricPower,EmissionsDistrictHeatingPower,EmissionsGasPower,EmissionsBiomassPower,EmissionsSolarThermalPower
7473600,0.5,NA,NA,NA,NA
7477200,0.5,NA,NA,NA,NA
7480800,0.5,NA,NA,NA,NA
7484400,0.5,NA,NA,NA,NA
7488000,0.5,NA,NA,NA,NA
7491600,0.5,NA,NA,NA,NA
7495200,0.5,NA,NA,NA,NA
7498800,0.5,NA,NA,NA,NA
7502400,0.5,NA,NA,NA,NA
7506000,0.5,NA,NA,NA,NA
7509600,0.5,NA,NA,NA,NA
7513200,0.5,NA,NA,NA,NA
7516800,0.5,NA,NA,NA,NA
7520400,0.5,NA,NA,NA,NA
7524000,0.5,NA,NA,NA,NA
7527600,0.5,NA,NA,NA,NA
7531200,0.5,NA,NA,NA,NA
7534800,0.5,NA,NA,NA,NA
7538400,0.5,NA,NA,NA,NA
7542000,0.5,NA,NA,NA,NA
7545600,0.5,NA,NA,NA,NA
7549200,0.5,NA,NA,NA,NA
7552800,0.5,NA,NA,NA,NA
7556400,0.5,NA,NA,NA,NA
7560000,0.5,NA,NA,NA,NA
7563600,0.5,NA,NA,NA,NA
7567200,0.5,NA,NA,NA,NA
7570800,0.5,NA,NA,NA,NA
7574400,0.5,NA,NA,NA,NA
7578000,0.5,NA,NA,NA,NA
7581600,0.5,NA,NA,NA,NA
7585200,0.5,NA,NA,NA,NA
7588800,0.5,NA,NA,NA,NA
7592400,0.5,NA,NA,NA,NA
7596000,0.5,NA,NA,NA,NA
7599600,0.5,NA,NA,NA,NA
7603200,0.5,NA,NA,NA,NA
7606800,0.5,NA,NA,NA,NA
7610400,0.5,NA,NA,NA,NA
7614000,0.5,NA,NA,NA,NA
7617600,0.5,NA,NA,NA,NA
7621200,0.5,NA,NA,NA,NA
7624800,0.5,NA,NA,NA,NA
7628400,0.5,NA,NA,NA,NA
7632000,0.5,NA,NA,NA,NA
7635600,0.5,NA,NA,NA,NA
7639200,0.5,NA,NA,NA,NA
7642800,0.5,NA,NA,NA,NA
7646400,0.5,NA,NA,NA,NA
7650000,0.5,NA,NA,NA,NA
7653600,0.5,NA,NA,NA,NA
7657200,0.5,NA,NA,NA,NA
7660800,0.5,NA,NA,NA,NA
7664400,0.5,NA,NA,NA,NA
7668000,0.5,NA,NA,NA,NA
7671600,0.5,NA,NA,NA,NA
7675200,0.5,NA,NA,NA,NA
7678800,0.5,NA,NA,NA,NA
7682400,0.5,NA,NA,NA,NA
7686000,0.5,NA,NA,NA,NA
7689600,0.5,NA,NA,NA,NA
7693200,0.5,NA,NA,NA,NA
7696800,0.5,NA,NA,NA,NA
7700400,0.5,NA,NA,NA,NA
7704000,0.5,NA,NA,NA,NA
7707600,0.5,NA,NA,NA,NA
7711200,0.5,NA,NA,NA,NA
7714800,0.5,NA,NA,NA,NA
7718400,0.5,NA,NA,NA,NA
7722000,0.5,NA,NA,NA,NA
7725600,0.5,NA,NA,NA,NA
7729200,0.5,NA,NA,NA,NA
7732800,0.5,NA,NA,NA,NA
7736400,0.5,NA,NA,NA,NA
7740000,0.5,NA,NA,NA,NA
7743600,0.5,NA,NA,NA,NA
7747200,0.5,NA,NA,NA,NA
7750800,0.5,NA,NA,NA,NA
7754400,0.5,NA,NA,NA,NA
7758000,0.5,NA,NA,NA,NA
7761600,0.5,NA,NA,NA,NA
7765200,0.5,NA,NA,NA,NA
7768800,0.5,NA,NA,NA,NA
7772400,0.5,NA,NA,NA,NA
7776000,0.5,NA,NA,NA,NA
7779600,0.5,NA,NA,NA,NA
7783200,0.5,NA,NA,NA,NA
7786800,0.5,NA,NA,NA,NA
7790400,0.5,NA,NA,NA,NA
7794000,0.5,NA,NA,NA,NA
7797600,0.5,NA,NA,NA,NA
7801200,0.5,NA,NA,NA,NA
7804800,0.5,NA,NA,NA,NA
7808400,0.5,NA,NA,NA,NA
7812000,0.5,NA,NA,NA,NA
7815600,0.5,NA,NA,NA,NA
7819200,0.5,NA,NA,NA,NA
7822800,0.5,NA,NA,NA,NA
7826400,0.5,NA,NA,NA,NA
7830000,0.5,NA,NA,NA,NA
7833600,0.5,NA,NA,NA,NA
7837200,0.5,NA,NA,NA,NA
7840800,0.5,NA,NA,NA,NA
7844400,0.5,NA,NA,NA,NA
7848000,0.5,NA,NA,NA,NA
7851600,0.5,NA,NA,NA,NA
7855200,0.5,NA,NA,NA,NA
7858800,0.5,NA,NA,NA,NA
7862400,0.5,NA,NA,NA,NA
7866000,0.5,NA,NA,NA,NA
7869600,0.5,NA,NA,NA,NA
7873200,0.5,NA,NA,NA,NA
7876800,0.5,NA,NA,NA,NA
7880400,0.5,NA,NA,NA,NA
7884000,0.5,NA,NA,NA,NA
7887600,0.5,NA,NA,NA,NA
7891200,0.5,NA,NA,NA,NA
7894800,0.5,NA,NA,NA,NA
7898400,0.5,NA,NA,NA,NA
7902000,0.5,NA,NA,NA,NA
7905600,0.5,NA,NA,NA,NA
7909200,0.5,NA,NA,NA,NA
7912800,0.5,NA,NA,NA,NA
7916400,0.5,NA,NA,NA,NA
7920000,0.5,NA,NA,NA,NA
7923600,0.5,NA,NA,NA,NA
7927200,0.5,NA,NA,NA,NA
7930800,0.5,NA,NA,NA,NA
7934400,0.5,NA,NA,NA,NA
7938000,0.5,NA,NA,NA,NA
7941600,0.5,NA,NA,NA,NA
7945200,0.5,NA,NA,NA,NA
7948800,0.5,NA,NA,NA,NA
7952400,0.5,NA,NA,NA,NA
7956000,0.5,NA,NA,NA,NA
7959600,0.5,NA,NA,NA,NA
7963200,0.5,NA,NA,NA,NA
7966800,0.5,NA,NA,NA,NA
7970400,0.5,NA,NA,NA,NA
7974000,0.5,NA,NA,NA,NA
7977600,0.5,NA,NA,NA,NA
7981200,0.5,NA,NA,NA,NA
7984800,0.5,NA,NA,NA,NA
7988400,0.5,NA,NA,NA,NA
7992000,0.5,NA,NA,NA,NA
7995600,0.5,NA,NA,NA,NA
7999200,0.5,NA,NA,NA,NA
8002800,0.5,NA,NA,NA,NA
8006400,0.5,NA,NA,NA,NA
8010000,0.5,NA,NA,NA,NA
8013600,0.5,NA,NA,NA,NA
8017200,0.5,NA,NA,NA,NA
8020800,0.5,NA,NA,NA,NA
8024400,0.5,NA,NA,NA,NA
8028000,0.5,NA,NA,NA,NA
8031600,0.5,NA,NA,NA,NA
8035200,0.5,NA,NA,NA,NA
8038800,0.5,NA,NA,NA,NA
8042400,0.5,NA,NA,NA,NA
8046000,0.5,NA,NA,NA,NA
8049600,0.5,NA,NA,NA,NA
8053200,0.5,NA,NA,NA,NA
8056800,0.5,NA,NA,NA,NA
8060400,0.5,NA,NA,NA,NA
8064000,0.5,NA,NA,NA,NA
8067600,0.5,NA,NA,NA,NA
8071200,0.5,NA,NA,NA,NA
8074800,0.5,NA,NA,NA,NA
8078400,0.5,NA,NA,NA,NA
8082000,0.5,NA,NA,NA,NA
8085600,0.5,NA,NA,NA,NA
8089200,0.5,NA,NA,NA,NA
8092800,0.5,NA,NA,NA,NA
8096400,0.5,NA,NA,NA,NA
8100000,0.5,NA,NA,NA,NA
8103600,0.5,NA,NA,NA,NA
8107200,0.5,NA,NA,NA,NA
8110800,0.5,NA,NA,NA,NA
8114400,0.5,NA,NA,NA,NA
8118000,0.5,NA,NA,NA,NA
8121600,0.5,NA,NA,NA,NA
8125200,0.5,NA,NA,NA,NA
8128800,0.5,NA,NA,NA,NA
8132400,0.5,NA,NA,NA,NA
8136000,0.5,NA,NA,NA,NA
8139600,0.5,NA,NA,NA,NA
8143200,0.5,NA,NA,NA,NA
8146800,0.5,NA,NA,NA,NA
8150400,0.5,NA,NA,NA,NA
8154000,0.5,NA,NA,NA,NA
8157600,0.5,NA,NA,NA,NA
8161200,0.5,NA,NA,NA,NA
8164800,0.5,NA,NA,NA,NA
8168400,0.5,NA,NA,NA,NA
8172000,0.5,NA,NA,NA,NA
8175600,0.5,NA,NA,NA,NA
8179200,0.5,NA,NA,NA,NA
8182800,0.5,NA,NA,NA,NA
8186400,0.5,NA,NA,NA,NA
8190000,0.5,NA,NA,NA,NA
8193600,0.5,NA,NA,NA,NA
8197200,0.5,NA,NA,NA,NA
8200800,0.5,NA,NA,NA,NA
8204400,0.5,NA,NA,NA,NA
8208000,0.5,NA,NA,NA,NA
8211600,0.5,NA,NA,NA,NA
8215200,0.5,NA,NA,NA,NA
8218800,0.5,NA,NA,NA,NA
8222400,0.5,NA,NA,NA,NA
8226000,0.5,NA,NA,NA,NA
8229600,0.5,NA,NA,NA,NA
8233200,0.5,NA,NA,NA,NA
8236800,0.5,NA,NA,NA,NA
8240400,0.5,NA,NA,NA,NA
8244000,0.5,NA,NA,NA,NA
8247600,0.5,NA,NA,NA,NA
8251200,0.5,NA,NA,NA,NA
8254800,0.5,NA,NA,NA,NA
8258400,0.5,NA,NA,NA,NA
8262000,0.5,NA,NA,NA,NA
8265600,0.5,NA,NA,NA,NA
8269200,0.5,NA,NA,NA,NA
8272800,0.5,NA,NA,NA,NA
8276400,0.5,NA,NA,NA,NA
8280000,0.5,NA,NA,NA,NA
8283600,0.5,NA,NA,NA,NA
8287200,0.5,NA,NA,NA,NA
8290800,0.5,NA,NA,NA,NA
8294400,0.5,NA,NA,NA,NA
8298000,0.5,NA,NA,NA,NA
8301600,0.5,NA,NA,NA,NA
8305200,0.5,NA,NA,NA,NA
8308800,0.5,NA,NA,NA,NA
8312400,0.5,NA,NA,NA,NA
8316000,0.5,NA,NA,NA,NA
8319600,0.5,NA,NA,NA,NA
8323200,0.5,NA,NA,NA,NA
8326800,0.5,NA,NA,NA,NA
8330400,0.5,NA,NA,NA,NA
8334000,0.5,NA,NA,NA,NA
8337600,0.5,NA,NA,NA,NA
8341200,0.5,NA,NA,NA,NA
8344800,0.5,NA,NA,NA,NA
8348400,0.5,NA,NA,NA,NA
8352000,0.5,NA,NA,NA,NA
8355600,0.5,NA,NA,NA,NA
8359200,0.5,NA,NA,NA,NA
8362800,0.5,NA,NA,NA,NA
8366400,0.5,NA,NA,NA,NA
8370000,0.5,NA,NA,NA,NA
8373600,0.5,NA,NA,NA,NA
8377200,0.5,NA,NA,NA,NA
8380800,0.5,NA,NA,NA,NA
8384400,0.5,NA,NA,NA,NA
8388000,0.5,NA,NA,NA,NA
8391600,0.5,NA,NA,NA,NA
8395200,0.5,NA,NA,NA,NA
8398800,0.5,NA,NA,NA,NA
8402400,0.5,NA,NA,NA,NA
8406000,0.5,NA,NA,NA,NA
8409600,0.5,NA,NA,NA,NA
8413200,0.5,NA,NA,NA,NA
8416800,0.5,NA,NA,NA,NA
8420400,0.5,NA,NA,NA,NA
8424000,0.5,NA,NA,NA,NA
8427600,0.5,NA,NA,NA,NA
8431200,0.5,NA,NA,NA,NA
8434800,0.5,NA,NA,NA,NA
8438400,0.5,NA,NA,NA,NA
8442000,0.5,NA,NA,NA,NA
8445600,0.5,NA,NA,NA,NA
8449200,0.5,NA,NA,NA,NA
8452800,0.5,NA,NA,NA,NA
8456400,0.5,NA,NA,NA,NA
8460000,0.5,NA,NA,NA,NA
8463600,0.5,NA,NA,NA,NA
8467200,0.5,NA,NA,NA,NA
8470800,0.5,NA,NA,NA,NA
8474400,0.5,NA,NA,NA,NA
8478000,0.5,NA,NA,NA,NA
8481600,0.5,NA,NA,NA,NA
8485200,0.5,NA,NA,NA,NA
8488800,0.5,NA,NA,NA,NA
8492400,0.5,NA,NA,NA,NA
8496000,0.5,NA,NA,NA,NA
8499600,0.5,NA,NA,NA,NA
8503200,0.5,NA,NA,NA,NA
8506800,0.5,NA,NA,NA,NA
8510400,0.5,NA,NA,NA,NA
8514000,0.5,NA,NA,NA,NA
8517600,0.5,NA,NA,NA,NA
8521200,0.5,NA,NA,NA,NA
8524800,0.5,NA,NA,NA,NA
8528400,0.5,NA,NA,NA,NA
8532000,0.5,NA,NA,NA,NA
8535600,0.5,NA,NA,NA,NA
8539200,0.5,NA,NA,NA,NA
8542800,0.5,NA,NA,NA,NA
8546400,0.5,NA,NA,NA,NA
8550000,0.5,NA,NA,NA,NA
8553600,0.5,NA,NA,NA,NA
8557200,0.5,NA,NA,NA,NA
8560800,0.5,NA,NA,NA,NA
8564400,0.5,NA,NA,NA,NA
8568000,0.5,NA,NA,NA,NA
8571600,0.5,NA,NA,NA,NA
8575200,0.5,NA,NA,NA,NA
8578800,0.5,NA,NA,NA,NA
8582400,0.5,NA,NA,NA,NA
8586000,0.5,NA,NA,NA,NA
8589600,0.5,NA,NA,NA,NA
8593200,0.5,NA,NA,NA,NA
8596800,0.5,NA,NA,NA,NA
8600400,0.5,NA,NA,NA,NA
8604000,0.5,NA,NA,NA,NA
8607600,0.5,NA,NA,NA,NA
8611200,0.5,NA,NA,NA,NA
8614800,0.5,NA,NA,NA,NA
8618400,0.5,NA,NA,NA,NA
8622000,0.5,NA,NA,NA,NA
8625600,0.5,NA,NA,NA,NA
8629200,0.5,NA,NA,NA,NA
8632800,0.5,NA,NA,NA,NA
8636400,0.5,NA,NA,NA,NA
8640000,0.5,NA,NA,NA,NA
8643600,0.5,NA,NA,NA,NA
8647200,0.5,NA,NA,NA,NA
8650800,0.5,NA,NA,NA,NA
8654400,0.5,NA,NA,NA,NA
8658000,0.5,NA,NA,NA,NA
8661600,0.5,NA,NA,NA,NA
8665200,0.5,NA,NA,NA,NA
8668800,0.5,NA,NA,NA,NA
8672400,0.5,NA,NA,NA,NA
8676000,0.5,NA,NA,NA,NA
8679600,0.5,NA,NA,NA,NA
8683200,0.5,NA,NA,NA,NA
8686800,0.5,NA,NA,NA,NA
8690400,0.5,NA,NA,NA,NA
8694000,0.5,NA,NA,NA,NA
8697600,0.5,NA,NA,NA,NA
8701200,0.5,NA,NA,NA,NA
8704800,0.5,NA,NA,NA,NA
8708400,0.5,NA,NA,NA,NA
8712000,0.5,NA,NA,NA,NA
8715600,0.5,NA,NA,NA,NA
8719200,0.5,NA,NA,NA,NA
8722800,0.5,NA,NA,NA,NA
8726400,0.5,NA,NA,NA,NA
8730000,0.5,NA,NA,NA,NA
8733600,0.5,NA,NA,NA,NA
8737200,0.5,NA,NA,NA,NA
8740800,0.5,NA,NA,NA,NA
8744400,0.5,NA,NA,NA,NA
8748000,0.5,NA,NA,NA,NA
8751600,0.5,NA,NA,NA,NA
8755200,0.5,NA,NA,NA,NA
8758800,0.5,NA,NA,NA,NA
8762400,0.5,NA,NA,NA,NA
8766000,0.5,NA,NA,NA,NA
8769600,0.5,NA,NA,NA,NA
8773200,0.5,NA,NA,NA,NA
8776800,0.5,NA,NA,NA,NA
8780400,0.5,NA,NA,NA,NA
8784000,0.5,NA,NA,NA,NA
8787600,0.5,NA,NA,NA,NA
8791200,0.5,NA,NA,NA,NA
8794800,0.5,NA,NA,NA,NA
8798400,0.5,NA,NA,NA,NA
8802000,0.5,NA,NA,NA,NA
8805600,0.5,NA,NA,NA,NA
8809200,0.5,NA,NA,NA,NA
8812800,0.5,NA,NA,NA,NA
8816400,0.5,NA,NA,NA,NA
8820000,0.5,NA,NA,NA,NA
8823600,0.5,NA,NA,NA,NA
8827200,0.5,NA,NA,NA,NA
8830800,0.5,NA,NA,NA,NA
8834400,0.5,NA,NA,NA,NA
8838000,0.5,NA,NA,NA,NA
8841600,0.5,NA,NA,NA,NA
8845200,0.5,NA,NA,NA,NA
8848800,0.5,NA,NA,NA,NA
8852400,0.5,NA,NA,NA,NA
8856000,0.5,NA,NA,NA,NA
8859600,0.5,NA,NA,NA,NA
8863200,0.5,NA,NA,NA,NA
8866800,0.5,NA,NA,NA,NA
8870400,0.5,NA,NA,NA,NA
8874000,0.5,NA,NA,NA,NA
8877600,0.5,NA,NA,NA,NA
8881200,0.5,NA,NA,NA,NA
8884800,0.5,NA,NA,NA,NA
8888400,0.5,NA,NA,NA,NA
8892000,0.5,NA,NA,NA,NA
8895600,0.5,NA,NA,NA,NA
8899200,0.5,NA,NA,NA,NA
8902800,0.5,NA,NA,NA,NA
8906400,0.5,NA,NA,NA,NA
8910000,0.5,NA,NA,NA,NA
8913600,0.5,NA,NA,NA,NA
8917200,0.5,NA,NA,NA,NA
8920800,0.5,NA,NA,NA,NA
8924400,0.5,NA,NA,NA,NA
8928000,0.5,NA,NA,NA,NA
8931600,0.5,NA,NA,NA,NA
8935200,0.5,NA,NA,NA,NA
8938800,0.5,NA,NA,NA,NA
8942400,0.5,NA,NA,NA,NA
8946000,0.5,NA,NA,NA,NA
8949600,0.5,NA,NA,NA,NA
8953200,0.5,NA,NA,NA,NA
8956800,0.5,NA,NA,NA,NA
8960400,0.5,NA,NA,NA,NA
8964000,0.5,NA,NA,NA,NA
8967600,0.5,NA,NA,NA,NA
8971200,0.5,NA,NA,NA,NA
8974800,0.5,NA,NA,NA,NA
8978400,0.5,NA,NA,NA,NA
8982000,0.5,NA,NA,NA,NA
8985600,0.5,NA,NA,NA,NA
8989200,0.5,NA,NA,NA,NA
8992800,0.5,NA,NA,NA,NA
8996400,0.5,NA,NA,NA,NA
9000000,0.5,NA,NA,NA,NA
9003600,0.5,NA,NA,NA,NA
9007200,0.5,NA,NA,NA,NA
9010800,0.5,NA,NA,NA,NA
9014400,0.5,NA,NA,NA,NA
9018000,0.5,NA,NA,NA,NA
9021600,0.5,NA,NA,NA,NA
9025200,0.5,NA,NA,NA,NA
9028800,0.5,NA,NA,NA,NA
9032400,0.5,NA,NA,NA,NA
9036000,0.5,NA,NA,NA,NA
9039600,0.5,NA,NA,NA,NA
9043200,0.5,NA,NA,NA,NA
9046800,0.5,NA,NA,NA,NA
9050400,0.5,NA,NA,NA,NA
9054000,0.5,NA,NA,NA,NA
9057600,0.5,NA,NA,NA,NA
9061200,0.5,NA,NA,NA,NA
9064800,0.5,NA,NA,NA,NA
9068400,0.5,NA,NA,NA,NA
9072000,0.5,NA,NA,NA,NA
9075600,0.5,NA,NA,NA,NA
9079200,0.5,NA,NA,NA,NA
9082800,0.5,NA,NA,NA,NA
9086400,0.5,NA,NA,NA,NA
9090000,0.5,NA,NA,NA,NA
9093600,0.5,NA,NA,NA,NA
9097200,0.5,NA,NA,NA,NA
9100800,0.5,NA,NA,NA,NA
9104400,0.5,NA,NA,NA,NA
9108000,0.5,NA,NA,NA,NA
9111600,0.5,NA,NA,NA,NA
9115200,0.5,NA,NA,NA,NA
9118800,0.5,NA,NA,NA,NA
9122400,0.5,NA,NA,NA,NA
9126000,0.5,NA,NA,NA,NA
9129600,0.5,NA,NA,NA,NA
9133200,0.5,NA,NA,NA,NA
9136800,0.5,NA,NA,NA,NA
9140400,0.5,NA,NA,NA,NA
9144000,0.5,NA,NA,NA,NA
9147600,0.5,NA,NA,NA,NA
9151200,0.5,NA,NA,NA,NA
9154800,0.5,NA,NA,NA,NA
9158400,0.5,NA,NA,NA,NA
9162000,0.5,NA,NA,NA,NA
9165600,0.5,NA,NA,NA,NA
9169200,0.5,NA,NA,NA,NA
9172800,0.5,NA,NA,NA,NA
9176400,0.5,NA,NA,NA,NA
9180000,0.5,NA,NA,NA,NA
9183600,0.5,NA,NA,NA,NA
9187200,0.5,NA,NA,NA,NA
9190800,0.5,NA,NA,NA,NA
9194400,0.5,NA,NA,NA,NA
9198000,0.5,NA,NA,NA,NA
9201600,0.5,NA,NA,NA,NA
9205200,0.5,NA,NA,NA,NA
9208800,0.5,NA,NA,NA,NA
9212400,0.5,NA,NA,NA,NA
9216000,0.5,NA,NA,NA,NA
9219600,0.5,NA,NA,NA,NA
9223200,0.5,NA,NA,NA,NA
9226800,0.5,NA,NA,NA,NA
9230400,0.5,NA,NA,NA,NA
9234000,0.5,NA,NA,NA,NA
9237600,0.5,NA,NA,NA,NA
9241200,0.5,NA,NA,NA,NA
9244800,0.5,NA,NA,NA,NA
9248400,0.5,NA,NA,NA,NA
9252000,0.5,NA,NA,NA,NA
9255600,0.5,NA,NA,NA,NA
9259200,0.5,NA,NA,NA,NA
9262800,0.5,NA,NA,NA,NA
9266400,0.5,NA,NA,NA,NA
9270000,0.5,NA,NA,NA,NA
9273600,0.5,NA,NA,NA,NA
9277200,0.5,NA,NA,NA,NA
9280800,0.5,NA,NA,NA,NA
9284400,0.5,NA,NA,NA,NA
9288000,0.5,NA,NA,NA,NA
9291600,0.5,NA,NA,NA,NA
9295200,0.5,NA,NA,NA,NA
9298800,0.5,NA,NA,NA,NA
9302400,0.5,NA,NA,NA,NA
9306000,0.5,NA,NA,NA,NA
9309600,0.5,NA,NA,NA,NA
9313200,0.5,NA,NA,NA,NA
9316800,0.5,NA,NA,NA,NA
9320400,0.5,NA,NA,NA,NA
9324000,0.5,NA,NA,NA,NA
9327600,0.5,NA,NA,NA,NA
9331200,0.5,NA,NA,NA,NA
9334800,0.5,NA,NA,NA,NA
9338400,0.5,NA,NA,NA,NA
9342000,0.5,NA,NA,NA,NA
9345600,0.5,NA,NA,NA,NA
9349200,0.5,NA,NA,NA,NA
9352800,0.5,NA,NA,NA,NA
9356400,0.5,NA,NA,NA,NA
9360000,0.5,NA,NA,NA,NA
9363600,0.5,NA,NA,NA,NA
9367200,0.5,NA,NA,NA,NA
9370800,0.5,NA,NA,NA,NA
9374400,0.5,NA,NA,NA,NA
9378000,0.5,NA,NA,NA,NA
9381600,0.5,NA,NA,NA,NA
9385200,0.5,NA,NA,NA,NA
9388800,0.5,NA,NA,NA,NA
9392400,0.5,NA,NA,NA,NA
9396000,0.5,NA,NA,NA,NA
9399600,0.5,NA,NA,NA,NA
9403200,0.5,NA,NA,NA,NA
9406800,0.5,NA,NA,NA,NA
9410400,0.5,NA,NA,NA,NA
9414000,0.5,NA,NA,NA,NA
9417600,0.5,NA,NA,NA,NA
9421200,0.5,NA,NA,NA,NA
9424800,0.5,NA,NA,NA,NA
9428400,0.5,NA,NA,NA,NA
9432000,0.5,NA,NA,NA,NA
9435600,0.5,NA,NA,NA,NA
9439200,0.5,NA,NA,NA,NA
9442800,0.5,NA,NA,NA,NA
9446400,0.5,NA,NA,NA,NA
9450000,0.5,NA,NA,NA,NA
9453600,0.5,NA,NA,NA,NA
9457200,0.5,NA,NA,NA,NA
9460800,0.5,NA,NA,NA,NA
9464400,0.5,NA,NA,NA,NA
9468000,0.5,NA,NA,NA,NA
9471600,0.5,NA,NA,NA,NA
9475200,0.5,NA,NA,NA,NA
9478800,0.5,NA,NA,NA,NA
9482400,0.5,NA,NA,NA,NA
9486000,0.5,NA,NA,NA,NA
9489600,0.5,NA,NA,NA,NA
9493200,0.5,NA,NA,NA,NA
9496800,0.5,NA,NA,NA,NA
9500400,0.5,NA,NA,NA,NA
9504000,0.5,NA,NA,NA,NA
9507600,0.5,NA,NA,NA,NA
9511200,0.5,NA,NA,NA,NA
9514800,0.5,NA,NA,NA,NA
9518400,0.5,NA,NA,NA,NA
9522000,0.5,NA,NA,NA,NA
9525600,0.5,NA,NA,NA,NA
9529200,0.5,NA,NA,NA,NA
9532800,0.5,NA,NA,NA,NA
9536400,0.5,NA,NA,NA,NA
9540000,0.5,NA,NA,NA,NA
9543600,0.5,NA,NA,NA,NA
9547200,0.5,NA,NA,NA,NA
9550800,0.5,NA,NA,NA,NA
9554400,0.5,NA,NA,NA,NA
9558000,0.5,NA,NA,NA,NA
9561600,0.5,NA,NA,NA,NA
9565200,0.5,NA,NA,NA,NA
9568800,0.5,NA,NA,NA,NA
9572400,0.5,NA,NA,NA,NA
9576000,0.5,NA,NA,NA,NA
9579600,0.5,NA,NA,NA,NA
9583200,0.5,NA,NA,NA,NA
9586800,0.5,NA,NA,NA,NA
9590400,0.5,NA,NA,NA,NA
9594000,0.5,NA,NA,NA,NA
9597600,0.5,NA,NA,NA,NA
9601200,0.5,NA,NA,NA,NA
9604800,0.5,NA,NA,NA,NA
9608400,0.5,NA,NA,NA,NA
9612000,0.5,NA,NA,NA,NA
9615600,0.5,NA,NA,NA,NA
9619200,0.5,NA,NA,NA,NA
9622800,0.5,NA,NA,NA,NA
9626400,0.5,NA,NA,NA,NA
9630000,0.5,NA,NA,NA,NA
9633600,0.5,NA,NA,NA,NA
9637200,0.5,NA,NA,NA,NA
9640800,0.5,NA,NA,NA,NA
9644400,0.5,NA,NA,NA,NA
9648000,0.5,NA,NA,NA,NA
9651600,0.5,NA,NA,NA,NA
9655200,0.5,NA,NA,NA,NA
9658800,0.5,NA,NA,NA,NA
9662400,0.5,NA,NA,NA,NA
9666000,0.5,NA,NA,NA,NA
9669600,0.5,NA,NA,NA,NA
9673200,0.5,NA,NA,NA,NA
9676800,0.5,NA,NA,NA,NA
9680400,0.5,NA,NA,NA,NA
9684000,0.5,NA,NA,NA,NA
9687600,0.5,NA,NA,NA,NA
9691200,0.5,NA,NA,NA,NA
9694800,0.5,NA,NA,NA,NA
9698400,0.5,NA,NA,NA,NA
9702000,0.5,NA,NA,NA,NA
9705600,0.5,NA,NA,NA,NA
9709200,0.5,NA,NA,NA,NA
9712800,0.5,NA,NA,NA,NA
9716400,0.5,NA,NA,NA,NA
9720000,0.5,NA,NA,NA,NA
9723600,0.5,NA,NA,NA,NA
9727200,0.5,NA,NA,NA,NA
9730800,0.5,NA,NA,NA,NA
9734400,0.5,NA,NA,NA,NA
9738000,0.5,NA,NA,NA,NA
9741600,0.5,NA,NA,NA,NA
9745200,0.5,NA,NA,NA,NA
9748800,0.5,NA,NA,NA,NA
9752400,0.5,NA,NA,NA,NA
9756000,0.5,NA,NA,NA,NA
9759600,0.5,NA,NA,NA,NA
9763200,0.5,NA,NA,NA,NA
9766800,0.5,NA,NA,NA,NA
9770400,0.5,NA,NA,NA,NA
9774000,0.5,NA,NA,NA,NA
9777600,0.5,NA,NA,NA,NA
9781200,0.5,NA,NA,NA,NA
9784800,0.5,NA,NA,NA,NA
9788400,0.5,NA,NA,NA,NA
9792000,0.5,NA,NA,NA,NA
9795600,0.5,NA,NA,NA,NA
9799200,0.5,NA,NA,NA,NA
9802800,0.5,NA,NA,NA,NA
9806400,0.5,NA,NA,NA,NA
9810000,0.5,NA,NA,NA,NA
9813600,0.5,NA,NA,NA,NA
9817200,0.5,NA,NA,NA,NA
9820800,0.5,NA,NA,NA,NA
9824400,0.5,NA,NA,NA,NA
9828000,0.5,NA,NA,NA,NA
9831600,0.5,NA,NA,NA,NA
9835200,0.5,NA,NA,NA,NA
9838800,0.5,NA,NA,NA,NA
9842400,0.5,NA,NA,NA,NA
9846000,0.5,NA,NA,NA,NA
9849600,0.5,NA,NA,NA,NA
9853200,0.5,NA,NA,NA,NA
9856800,0.5,NA,NA,NA,NA
9860400,0.5,NA,NA,NA,NA
9864000,0.5,NA,NA,NA,NA
9867600,0.5,NA,NA,NA,NA
9871200,0.5,NA,NA,NA,NA
9874800,0.5,NA,NA,NA,NA
9878400,0.5,NA,NA,NA,NA
9882000,0.5,NA,NA,NA,NA
9885600,0.5,NA,NA,NA,NA
9889200,0.5,NA,NA,NA,NA
9892800,0.5,NA,NA,NA,NA
9896400,0.5,NA,NA,NA,NA
9900000,0.5,NA,NA,NA,NA
9903600,0.5,NA,NA,NA,NA
9907200,0.5,NA,NA,NA,NA
9910800,0.5,NA,NA,NA,NA
9914400,0.5,NA,NA,NA,NA
9918000,0.5,NA,NA,NA,NA
9921600,0.5,NA,NA,NA,NA
9925200,0.5,NA,NA,NA,NA
9928800,0.5,NA,NA,NA,NA
9932400,0.5,NA,NA,NA,NA
9936000,0.5,NA,NA,NA,NA
9939600,0.5,NA,NA,NA,NA
9943200,0.5,NA,NA,NA,NA
9946800,0.5,NA,NA,NA,NA
9950400,0.5,NA,NA,NA,NA
9954000,0.5,NA,NA,NA,NA
9957600,0.5,NA,NA,NA,NA
9961200,0.5,NA,NA,NA,NA
9964800,0.5,NA,NA,NA,NA
9968400,0.5,NA,NA,NA,NA
9972000,0.5,NA,NA,NA,NA
9975600,0.5,NA,NA,NA,NA
