time,InternalGainsRad[1],InternalGainsCon[1],InternalGainsLat[1]
8226000,28.8,19.2,9.6
8229600,28.8,19.2,9.6
8233200,28.8,19.2,9.6
8236800,288,192,96
8240400,288,192,96
8244000,288,192,96
8247600,288,192,96
8251200,288,192,96
8254800,288,192,96
8258400,288,192,96
8262000,288,192,96
8265600,288,192,96
8269200,288,192,96
8272800,28.8,19.2,9.6
8276400,28.8,19.2,9.6
8280000,28.8,19.2,9.6
8283600,28.8,19.2,9.6
8287200,28.8,19.2,9.6
8290800,28.8,19.2,9.6
8294400,28.8,19.2,9.6
8298000,28.8,19.2,9.6
8301600,28.8,19.2,9.6
8305200,28.8,19.2,9.6
8308800,28.8,19.2,9.6
8312400,28.8,19.2,9.6
8316000,28.8,19.2,9.6
8319600,28.8,19.2,9.6
8323200,288,192,96
8326800,288,192,96
8330400,288,192,96
8334000,288,192,96
8337600,288,192,96
8341200,288,192,96
8344800,288,192,96
8348400,288,192,96
8352000,288,192,96
8355600,288,192,96
8359200,28.8,19.2,9.6
8362800,28.8,19.2,9.6
8366400,28.8,19.2,9.6
8370000,28.8,19.2,9.6
8373600,28.8,19.2,9.6
8377200,28.8,19.2,9.6
8380800,28.8,19.2,9.6
8384400,28.8,19.2,9.6
8388000,28.8,19.2,9.6
8391600,28.8,19.2,9.6
8395200,28.8,19.2,9.6
8398800,28.8,19.2,9.6
8402400,28.8,19.2,9.6
8406000,28.8,19.2,9.6
8409600,288,192,96
8413200,288,192,96
8416800,288,192,96
8420400,288,192,96
8424000,288,192,96
8427600,288,192,96
8431200,288,192,96
8434800,288,192,96
8438400,288,192,96
8442000,288,192,96
8445600,28.8,19.2,9.6
8449200,28.8,19.2,9.6
8452800,28.8,19.2,9.6
8456400,28.8,19.2,9.6
8460000,28.8,19.2,9.6
8463600,28.8,19.2,9.6
8467200,28.8,19.2,9.6
8470800,28.8,19.2,9.6
8474400,28.8,19.2,9.6
8478000,28.8,19.2,9.6
8481600,28.8,19.2,9.6
8485200,28.8,19.2,9.6
8488800,28.8,19.2,9.6
8492400,28.8,19.2,9.6
8496000,288,192,96
8499600,288,192,96
8503200,288,192,96
8506800,288,192,96
8510400,288,192,96
8514000,288,192,96
8517600,288,192,96
8521200,288,192,96
8524800,288,192,96
8528400,288,192,96
8532000,28.8,19.2,9.6
8535600,28.8,19.2,9.6
8539200,28.8,19.2,9.6
8542800,28.8,19.2,9.6
8546400,28.8,19.2,9.6
8550000,28.8,19.2,9.6
8553600,28.8,19.2,9.6
8557200,28.8,19.2,9.6
8560800,28.8,19.2,9.6
8564400,28.8,19.2,9.6
8568000,28.8,19.2,9.6
8571600,28.8,19.2,9.6
8575200,28.8,19.2,9.6
8578800,28.8,19.2,9.6
8582400,288,192,96
8586000,288,192,96
8589600,288,192,96
8593200,288,192,96
8596800,288,192,96
8600400,288,192,96
8604000,288,192,96
8607600,288,192,96
8611200,288,192,96
8614800,288,192,96
8618400,28.8,19.2,9.6
8622000,28.8,19.2,9.6
8625600,28.8,19.2,9.6
8629200,28.8,19.2,9.6
8632800,28.8,19.2,9.6
8636400,28.8,19.2,9.6
8640000,28.8,19.2,9.6
8643600,28.8,19.2,9.6
8647200,28.8,19.2,9.6
8650800,28.8,19.2,9.6
8654400,28.8,19.2,9.6
8658000,28.8,19.2,9.6
8661600,28.8,19.2,9.6
8665200,28.8,19.2,9.6
8668800,288,192,96
8672400,288,192,96
8676000,288,192,96
8679600,288,192,96
8683200,288,192,96
8686800,288,192,96
8690400,288,192,96
8694000,288,192,96
8697600,288,192,96
8701200,288,192,96
8704800,28.8,19.2,9.6
8708400,28.8,19.2,9.6
8712000,28.8,19.2,9.6
8715600,28.8,19.2,9.6
8719200,28.8,19.2,9.6
8722800,28.8,19.2,9.6
8726400,28.8,19.2,9.6
8730000,28.8,19.2,9.6
8733600,28.8,19.2,9.6
8737200,28.8,19.2,9.6
8740800,28.8,19.2,9.6
8744400,28.8,19.2,9.6
8748000,28.8,19.2,9.6
8751600,28.8,19.2,9.6
8755200,288,192,96
8758800,288,192,96
8762400,288,192,96
8766000,288,192,96
8769600,288,192,96
8773200,288,192,96
8776800,288,192,96
8780400,288,192,96
8784000,288,192,96
8787600,288,192,96
8791200,28.8,19.2,9.6
8794800,28.8,19.2,9.6
8798400,28.8,19.2,9.6
8802000,28.8,19.2,9.6
8805600,28.8,19.2,9.6
8809200,28.8,19.2,9.6
8812800,28.8,19.2,9.6
8816400,28.8,19.2,9.6
8820000,28.8,19.2,9.6
8823600,28.8,19.2,9.6
8827200,28.8,19.2,9.6
8830800,28.8,19.2,9.6
8834400,28.8,19.2,9.6
8838000,28.8,19.2,9.6
8841600,288,192,96
8845200,288,192,96
8848800,288,192,96
8852400,288,192,96
8856000,288,192,96
8859600,288,192,96
8863200,288,192,96
8866800,288,192,96
8870400,288,192,96
8874000,288,192,96
8877600,28.8,19.2,9.6
8881200,28.8,19.2,9.6
8884800,28.8,19.2,9.6
8888400,28.8,19.2,9.6
8892000,28.8,19.2,9.6
8895600,28.8,19.2,9.6
8899200,28.8,19.2,9.6
8902800,28.8,19.2,9.6
8906400,28.8,19.2,9.6
8910000,28.8,19.2,9.6
8913600,28.8,19.2,9.6
8917200,28.8,19.2,9.6
8920800,28.8,19.2,9.6
8924400,28.8,19.2,9.6
8928000,288,192,96
8931600,288,192,96
8935200,288,192,96
8938800,288,192,96
8942400,288,192,96
8946000,288,192,96
8949600,288,192,96
8953200,288,192,96
8956800,288,192,96
8960400,288,192,96
8964000,28.8,19.2,9.6
8967600,28.8,19.2,9.6
8971200,28.8,19.2,9.6
8974800,28.8,19.2,9.6
8978400,28.8,19.2,9.6
8982000,28.8,19.2,9.6
8985600,28.8,19.2,9.6
8989200,28.8,19.2,9.6
8992800,28.8,19.2,9.6
8996400,28.8,19.2,9.6
9000000,28.8,19.2,9.6
9003600,28.8,19.2,9.6
9007200,28.8,19.2,9.6
9010800,28.8,19.2,9.6
9014400,288,192,96
9018000,288,192,96
9021600,288,192,96
9025200,288,192,96
9028800,288,192,96
9032400,288,192,96
9036000,288,192,96
9039600,288,192,96
9043200,288,192,96
9046800,288,192,96
9050400,28.8,19.2,9.6
9054000,28.8,19.2,9.6
9057600,28.8,19.2,9.6
9061200,28.8,19.2,9.6
9064800,28.8,19.2,9.6
9068400,28.8,19.2,9.6
9072000,28.8,19.2,9.6
9075600,28.8,19.2,9.6
9079200,28.8,19.2,9.6
9082800,28.8,19.2,9.6
9086400,28.8,19.2,9.6
9090000,28.8,19.2,9.6
9093600,28.8,19.2,9.6
9097200,28.8,19.2,9.6
9100800,288,192,96
9104400,288,192,96
9108000,288,192,96
9111600,288,192,96
9115200,288,192,96
9118800,288,192,96
9122400,288,192,96
9126000,288,192,96
9129600,288,192,96
9133200,288,192,96
9136800,28.8,19.2,9.6
9140400,28.8,19.2,9.6
9144000,28.8,19.2,9.6
9147600,28.8,19.2,9.6
9151200,28.8,19.2,9.6
9154800,28.8,19.2,9.6
9158400,28.8,19.2,9.6
9162000,28.8,19.2,9.6
9165600,28.8,19.2,9.6
9169200,28.8,19.2,9.6
9172800,28.8,19.2,9.6
9176400,28.8,19.2,9.6
9180000,28.8,19.2,9.6
9183600,28.8,19.2,9.6
9187200,288,192,96
9190800,288,192,96
9194400,288,192,96
9198000,288,192,96
9201600,288,192,96
9205200,288,192,96
9208800,288,192,96
9212400,288,192,96
9216000,288,192,96
9219600,288,192,96
9223200,28.8,19.2,9.6
9226800,28.8,19.2,9.6
9230400,28.8,19.2,9.6
9234000,28.8,19.2,9.6
9237600,28.8,19.2,9.6
9241200,28.8,19.2,9.6
9244800,28.8,19.2,9.6
9248400,28.8,19.2,9.6
9252000,28.8,19.2,9.6
9255600,28.8,19.2,9.6
9259200,28.8,19.2,9.6
9262800,28.8,19.2,9.6
9266400,28.8,19.2,9.6
9270000,28.8,19.2,9.6
9273600,288,192,96
9277200,288,192,96
9280800,288,192,96
9284400,288,192,96
9288000,288,192,96
9291600,288,192,96
9295200,288,192,96
9298800,288,192,96
9302400,288,192,96
9306000,288,192,96
9309600,28.8,19.2,9.6
9313200,28.8,19.2,9.6
9316800,28.8,19.2,9.6
9320400,28.8,19.2,9.6
9324000,28.8,19.2,9.6
9327600,28.8,19.2,9.6
9331200,28.8,19.2,9.6
9334800,28.8,19.2,9.6
9338400,28.8,19.2,9.6
9342000,28.8,19.2,9.6
9345600,28.8,19.2,9.6
9349200,28.8,19.2,9.6
9352800,28.8,19.2,9.6
9356400,28.8,19.2,9.6
9360000,288,192,96
9363600,288,192,96
9367200,288,192,96
9370800,288,192,96
9374400,288,192,96
9378000,288,192,96
9381600,288,192,96
9385200,288,192,96
9388800,288,192,96
9392400,288,192,96
9396000,28.8,19.2,9.6
9399600,28.8,19.2,9.6
9403200,28.8,19.2,9.6
9406800,28.8,19.2,9.6
9410400,28.8,19.2,9.6
9414000,28.8,19.2,9.6
9417600,28.8,19.2,9.6
9421200,28.8,19.2,9.6
9424800,28.8,19.2,9.6
9428400,28.8,19.2,9.6
9432000,28.8,19.2,9.6
9435600,28.8,19.2,9.6
9439200,28.8,19.2,9.6
9442800,28.8,19.2,9.6
9446400,288,192,96
9450000,288,192,96
9453600,288,192,96
9457200,288,192,96
9460800,288,192,96
9464400,288,192,96
9468000,288,192,96
9471600,288,192,96
9475200,288,192,96
9478800,288,192,96
9482400,28.8,19.2,9.6
9486000,28.8,19.2,9.6
9489600,28.8,19.2,9.6
9493200,28.8,19.2,9.6
9496800,28.8,19.2,9.6
9500400,28.8,19.2,9.6
9504000,28.8,19.2,9.6
9507600,28.8,19.2,9.6
9511200,28.8,19.2,9.6
9514800,28.8,19.2,9.6
9518400,28.8,19.2,9.6
9522000,28.8,19.2,9.6
9525600,28.8,19.2,9.6
9529200,28.8,19.2,9.6
9532800,288,192,96
9536400,288,192,96
9540000,288,192,96
9543600,288,192,96
9547200,288,192,96
9550800,288,192,96
9554400,288,192,96
9558000,288,192,96
9561600,288,192,96
9565200,288,192,96
9568800,28.8,19.2,9.6
9572400,28.8,19.2,9.6
9576000,28.8,19.2,9.6
9579600,28.8,19.2,9.6
9583200,28.8,19.2,9.6
9586800,28.8,19.2,9.6
9590400,28.8,19.2,9.6
9594000,28.8,19.2,9.6
9597600,28.8,19.2,9.6
9601200,28.8,19.2,9.6
9604800,28.8,19.2,9.6
9608400,28.8,19.2,9.6
9612000,28.8,19.2,9.6
9615600,28.8,19.2,9.6
9619200,288,192,96
9622800,288,192,96
9626400,288,192,96
9630000,288,192,96
9633600,288,192,96
9637200,288,192,96
9640800,288,192,96
9644400,288,192,96
9648000,288,192,96
9651600,288,192,96
9655200,28.8,19.2,9.6
9658800,28.8,19.2,9.6
9662400,28.8,19.2,9.6
9666000,28.8,19.2,9.6
9669600,28.8,19.2,9.6
9673200,28.8,19.2,9.6
9676800,28.8,19.2,9.6
9680400,28.8,19.2,9.6
9684000,28.8,19.2,9.6
9687600,28.8,19.2,9.6
9691200,28.8,19.2,9.6
9694800,28.8,19.2,9.6
9698400,28.8,19.2,9.6
9702000,28.8,19.2,9.6
9705600,288,192,96
9709200,288,192,96
9712800,288,192,96
9716400,288,192,96
9720000,288,192,96
9723600,288,192,96
9727200,288,192,96
9730800,288,192,96
9734400,288,192,96
9738000,288,192,96
9741600,28.8,19.2,9.6
9745200,28.8,19.2,9.6
9748800,28.8,19.2,9.6
9752400,28.8,19.2,9.6
9756000,28.8,19.2,9.6
9759600,28.8,19.2,9.6
9763200,28.8,19.2,9.6
9766800,28.8,19.2,9.6
9770400,28.8,19.2,9.6
9774000,28.8,19.2,9.6
9777600,28.8,19.2,9.6
9781200,28.8,19.2,9.6
9784800,28.8,19.2,9.6
9788400,28.8,19.2,9.6
9792000,288,192,96
9795600,288,192,96
9799200,288,192,96
9802800,288,192,96
9806400,288,192,96
9810000,288,192,96
9813600,288,192,96
9817200,288,192,96
9820800,288,192,96
9824400,288,192,96
9828000,28.8,19.2,9.6
9831600,28.8,19.2,9.6
9835200,28.8,19.2,9.6
9838800,28.8,19.2,9.6
9842400,28.8,19.2,9.6
9846000,28.8,19.2,9.6
9849600,28.8,19.2,9.6
9853200,28.8,19.2,9.6
9856800,28.8,19.2,9.6
9860400,28.8,19.2,9.6
9864000,28.8,19.2,9.6
9867600,28.8,19.2,9.6
9871200,28.8,19.2,9.6
9874800,28.8,19.2,9.6
9878400,288,192,96
9882000,288,192,96
9885600,288,192,96
9889200,288,192,96
9892800,288,192,96
9896400,288,192,96
9900000,288,192,96
9903600,288,192,96
9907200,288,192,96
9910800,288,192,96
9914400,28.8,19.2,9.6
9918000,28.8,19.2,9.6
9921600,28.8,19.2,9.6
9925200,28.8,19.2,9.6
9928800,28.8,19.2,9.6
9932400,28.8,19.2,9.6
9936000,28.8,19.2,9.6
9939600,28.8,19.2,9.6
9943200,28.8,19.2,9.6
9946800,28.8,19.2,9.6
9950400,28.8,19.2,9.6
9954000,28.8,19.2,9.6
9957600,28.8,19.2,9.6
9961200,28.8,19.2,9.6
9964800,288,192,96
9968400,288,192,96
9972000,288,192,96
9975600,288,192,96
9979200,288,192,96
9982800,288,192,96
9986400,288,192,96
9990000,288,192,96
9993600,288,192,96
9997200,288,192,96
10000800,28.8,19.2,9.6
10004400,28.8,19.2,9.6
10008000,28.8,19.2,9.6
10011600,28.8,19.2,9.6
10015200,28.8,19.2,9.6
10018800,28.8,19.2,9.6
10022400,28.8,19.2,9.6
10026000,28.8,19.2,9.6
10029600,28.8,19.2,9.6
10033200,28.8,19.2,9.6
10036800,28.8,19.2,9.6
10040400,28.8,19.2,9.6
10044000,28.8,19.2,9.6
10047600,28.8,19.2,9.6
10051200,288,192,96
10054800,288,192,96
10058400,288,192,96
10062000,288,192,96
10065600,288,192,96
10069200,288,192,96
10072800,288,192,96
10076400,288,192,96
10080000,288,192,96
10083600,288,192,96
10087200,28.8,19.2,9.6
10090800,28.8,19.2,9.6
10094400,28.8,19.2,9.6
10098000,28.8,19.2,9.6
10101600,28.8,19.2,9.6
10105200,28.8,19.2,9.6
10108800,28.8,19.2,9.6
10112400,28.8,19.2,9.6
10116000,28.8,19.2,9.6
10119600,28.8,19.2,9.6
10123200,28.8,19.2,9.6
10126800,28.8,19.2,9.6
10130400,28.8,19.2,9.6
10134000,28.8,19.2,9.6
10137600,288,192,96
10141200,288,192,96
10144800,288,192,96
10148400,288,192,96
10152000,288,192,96
10155600,288,192,96
10159200,288,192,96
10162800,288,192,96
10166400,288,192,96
10170000,288,192,96
10173600,28.8,19.2,9.6
10177200,28.8,19.2,9.6
10180800,28.8,19.2,9.6
10184400,28.8,19.2,9.6
10188000,28.8,19.2,9.6
10191600,28.8,19.2,9.6
10195200,28.8,19.2,9.6
10198800,28.8,19.2,9.6
10202400,28.8,19.2,9.6
10206000,28.8,19.2,9.6
10209600,28.8,19.2,9.6
10213200,28.8,19.2,9.6
10216800,28.8,19.2,9.6
10220400,28.8,19.2,9.6
10224000,288,192,96
10227600,288,192,96
10231200,288,192,96
10234800,288,192,96
10238400,288,192,96
10242000,288,192,96
10245600,288,192,96
10249200,288,192,96
10252800,288,192,96
10256400,288,192,96
10260000,28.8,19.2,9.6
10263600,28.8,19.2,9.6
10267200,28.8,19.2,9.6
10270800,28.8,19.2,9.6
10274400,28.8,19.2,9.6
10278000,28.8,19.2,9.6
10281600,28.8,19.2,9.6
10285200,28.8,19.2,9.6
10288800,28.8,19.2,9.6
10292400,28.8,19.2,9.6
10296000,28.8,19.2,9.6
10299600,28.8,19.2,9.6
10303200,28.8,19.2,9.6
10306800,28.8,19.2,9.6
10310400,288,192,96
10314000,288,192,96
10317600,288,192,96
10321200,288,192,96
10324800,288,192,96
10328400,288,192,96
10332000,288,192,96
10335600,288,192,96
10339200,288,192,96
10342800,288,192,96
10346400,28.8,19.2,9.6
10350000,28.8,19.2,9.6
10353600,28.8,19.2,9.6
10357200,28.8,19.2,9.6
10360800,28.8,19.2,9.6
10364400,28.8,19.2,9.6
10368000,28.8,19.2,9.6
10371600,28.8,19.2,9.6
10375200,28.8,19.2,9.6
10378800,28.8,19.2,9.6
10382400,28.8,19.2,9.6
10386000,28.8,19.2,9.6
10389600,28.8,19.2,9.6
10393200,28.8,19.2,9.6
10396800,288,192,96
10400400,288,192,96
10404000,288,192,96
10407600,288,192,96
10411200,288,192,96
10414800,288,192,96
10418400,288,192,96
10422000,288,192,96
10425600,288,192,96
10429200,288,192,96
10432800,28.8,19.2,9.6
10436400,28.8,19.2,9.6
10440000,28.8,19.2,9.6
10443600,28.8,19.2,9.6
10447200,28.8,19.2,9.6
10450800,28.8,19.2,9.6
10454400,28.8,19.2,9.6
10458000,28.8,19.2,9.6
10461600,28.8,19.2,9.6
10465200,28.8,19.2,9.6
10468800,28.8,19.2,9.6
10472400,28.8,19.2,9.6
10476000,28.8,19.2,9.6
10479600,28.8,19.2,9.6
10483200,288,192,96
10486800,288,192,96
10490400,288,192,96
10494000,288,192,96
10497600,288,192,96
10501200,288,192,96
10504800,288,192,96
10508400,288,192,96
10512000,288,192,96
10515600,288,192,96
10519200,28.8,19.2,9.6
10522800,28.8,19.2,9.6
10526400,28.8,19.2,9.6
10530000,28.8,19.2,9.6
10533600,28.8,19.2,9.6
10537200,28.8,19.2,9.6
10540800,28.8,19.2,9.6
10544400,28.8,19.2,9.6
10548000,28.8,19.2,9.6
10551600,28.8,19.2,9.6
10555200,28.8,19.2,9.6
10558800,28.8,19.2,9.6
10562400,28.8,19.2,9.6
10566000,28.8,19.2,9.6
10569600,288,192,96
10573200,288,192,96
10576800,288,192,96
10580400,288,192,96
10584000,288,192,96
10587600,288,192,96
10591200,288,192,96
10594800,288,192,96
10598400,288,192,96
10602000,288,192,96
10605600,28.8,19.2,9.6
10609200,28.8,19.2,9.6
10612800,28.8,19.2,9.6
10616400,28.8,19.2,9.6
10620000,28.8,19.2,9.6
10623600,28.8,19.2,9.6
10627200,28.8,19.2,9.6
10630800,28.8,19.2,9.6
10634400,28.8,19.2,9.6
10638000,28.8,19.2,9.6
10641600,28.8,19.2,9.6
10645200,28.8,19.2,9.6
10648800,28.8,19.2,9.6
10652400,28.8,19.2,9.6
10656000,288,192,96
10659600,288,192,96
10663200,288,192,96
10666800,288,192,96
10670400,288,192,96
10674000,288,192,96
10677600,288,192,96
10681200,288,192,96
10684800,288,192,96
10688400,288,192,96
10692000,28.8,19.2,9.6
10695600,28.8,19.2,9.6
10699200,28.8,19.2,9.6
10702800,28.8,19.2,9.6
10706400,28.8,19.2,9.6
10710000,28.8,19.2,9.6
10713600,28.8,19.2,9.6
10717200,28.8,19.2,9.6
10720800,28.8,19.2,9.6
10724400,28.8,19.2,9.6
10728000,28.8,19.2,9.6
10731600,28.8,19.2,9.6
10735200,28.8,19.2,9.6
10738800,28.8,19.2,9.6
10742400,288,192,96
10746000,288,192,96
10749600,288,192,96
10753200,288,192,96
10756800,288,192,96
10760400,288,192,96
10764000,288,192,96
10767600,288,192,96
10771200,288,192,96
10774800,288,192,96
10778400,28.8,19.2,9.6
10782000,28.8,19.2,9.6
10785600,28.8,19.2,9.6
10789200,28.8,19.2,9.6
10792800,28.8,19.2,9.6
10796400,28.8,19.2,9.6
10800000,28.8,19.2,9.6
10803600,28.8,19.2,9.6
10807200,28.8,19.2,9.6
10810800,28.8,19.2,9.6
10814400,28.8,19.2,9.6
10818000,28.8,19.2,9.6
10821600,28.8,19.2,9.6
10825200,28.8,19.2,9.6
10828800,288,192,96
10832400,288,192,96
10836000,288,192,96
10839600,288,192,96
10843200,288,192,96
10846800,288,192,96
10850400,288,192,96
10854000,288,192,96
10857600,288,192,96
10861200,288,192,96
10864800,28.8,19.2,9.6
10868400,28.8,19.2,9.6
10872000,28.8,19.2,9.6
10875600,28.8,19.2,9.6
10879200,28.8,19.2,9.6
10882800,28.8,19.2,9.6
10886400,28.8,19.2,9.6
10890000,28.8,19.2,9.6
10893600,28.8,19.2,9.6
10897200,28.8,19.2,9.6
10900800,28.8,19.2,9.6
10904400,28.8,19.2,9.6
10908000,28.8,19.2,9.6
10911600,28.8,19.2,9.6
10915200,288,192,96
10918800,288,192,96
10922400,288,192,96
10926000,288,192,96
10929600,288,192,96
10933200,288,192,96
10936800,288,192,96
10940400,288,192,96
10944000,288,192,96
10947600,288,192,96
10951200,28.8,19.2,9.6
10954800,28.8,19.2,9.6
10958400,28.8,19.2,9.6
10962000,28.8,19.2,9.6
10965600,28.8,19.2,9.6
10969200,28.8,19.2,9.6
10972800,28.8,19.2,9.6
10976400,28.8,19.2,9.6
10980000,28.8,19.2,9.6
10983600,28.8,19.2,9.6
10987200,28.8,19.2,9.6
10990800,28.8,19.2,9.6
10994400,28.8,19.2,9.6
10998000,28.8,19.2,9.6
11001600,288,192,96
11005200,288,192,96
11008800,288,192,96
11012400,288,192,96
11016000,288,192,96
11019600,288,192,96
11023200,288,192,96
11026800,288,192,96
11030400,288,192,96
11034000,288,192,96
11037600,28.8,19.2,9.6
11041200,28.8,19.2,9.6
11044800,28.8,19.2,9.6
11048400,28.8,19.2,9.6
11052000,28.8,19.2,9.6
11055600,28.8,19.2,9.6
11059200,28.8,19.2,9.6
11062800,28.8,19.2,9.6
11066400,28.8,19.2,9.6
11070000,28.8,19.2,9.6
11073600,28.8,19.2,9.6
11077200,28.8,19.2,9.6
11080800,28.8,19.2,9.6
11084400,28.8,19.2,9.6
11088000,288,192,96
11091600,288,192,96
11095200,288,192,96
11098800,288,192,96
11102400,288,192,96
11106000,288,192,96
11109600,288,192,96
11113200,288,192,96
11116800,288,192,96
11120400,288,192,96
11124000,28.8,19.2,9.6
11127600,28.8,19.2,9.6
11131200,28.8,19.2,9.6
11134800,28.8,19.2,9.6
11138400,28.8,19.2,9.6
11142000,28.8,19.2,9.6
11145600,28.8,19.2,9.6
11149200,28.8,19.2,9.6
11152800,28.8,19.2,9.6
11156400,28.8,19.2,9.6
11160000,28.8,19.2,9.6
11163600,28.8,19.2,9.6
11167200,28.8,19.2,9.6
11170800,28.8,19.2,9.6
11174400,288,192,96
11178000,288,192,96
11181600,288,192,96
11185200,288,192,96
11188800,288,192,96
11192400,288,192,96
11196000,288,192,96
11199600,288,192,96
11203200,288,192,96
11206800,288,192,96
11210400,28.8,19.2,9.6
11214000,28.8,19.2,9.6
11217600,28.8,19.2,9.6
11221200,28.8,19.2,9.6
11224800,28.8,19.2,9.6
11228400,28.8,19.2,9.6
11232000,28.8,19.2,9.6
11235600,28.8,19.2,9.6
11239200,28.8,19.2,9.6
11242800,28.8,19.2,9.6
11246400,28.8,19.2,9.6
11250000,28.8,19.2,9.6
11253600,28.8,19.2,9.6
11257200,28.8,19.2,9.6
11260800,288,192,96
11264400,288,192,96
11268000,288,192,96
11271600,288,192,96
11275200,288,192,96
11278800,288,192,96
11282400,288,192,96
11286000,288,192,96
11289600,288,192,96
11293200,288,192,96
11296800,28.8,19.2,9.6
11300400,28.8,19.2,9.6
11304000,28.8,19.2,9.6
11307600,28.8,19.2,9.6
11311200,28.8,19.2,9.6
11314800,28.8,19.2,9.6
11318400,28.8,19.2,9.6
11322000,28.8,19.2,9.6
11325600,28.8,19.2,9.6
11329200,28.8,19.2,9.6
11332800,28.8,19.2,9.6
11336400,28.8,19.2,9.6
11340000,28.8,19.2,9.6
11343600,28.8,19.2,9.6
11347200,288,192,96
11350800,288,192,96
11354400,288,192,96
11358000,288,192,96
11361600,288,192,96
11365200,288,192,96
11368800,288,192,96
11372400,288,192,96
11376000,288,192,96
11379600,288,192,96
11383200,28.8,19.2,9.6
11386800,28.8,19.2,9.6
11390400,28.8,19.2,9.6
11394000,28.8,19.2,9.6
11397600,28.8,19.2,9.6
11401200,28.8,19.2,9.6
11404800,28.8,19.2,9.6
11408400,28.8,19.2,9.6
11412000,28.8,19.2,9.6
11415600,28.8,19.2,9.6
11419200,28.8,19.2,9.6
11422800,28.8,19.2,9.6
11426400,28.8,19.2,9.6
11430000,28.8,19.2,9.6
11433600,288,192,96
11437200,288,192,96
11440800,288,192,96
11444400,288,192,96
11448000,288,192,96
11451600,288,192,96
11455200,288,192,96
11458800,288,192,96
11462400,288,192,96
11466000,288,192,96
11469600,28.8,19.2,9.6
11473200,28.8,19.2,9.6
11476800,28.8,19.2,9.6
11480400,28.8,19.2,9.6
11484000,28.8,19.2,9.6
11487600,28.8,19.2,9.6
11491200,28.8,19.2,9.6
11494800,28.8,19.2,9.6
11498400,28.8,19.2,9.6
11502000,28.8,19.2,9.6
11505600,28.8,19.2,9.6
11509200,28.8,19.2,9.6
11512800,28.8,19.2,9.6
11516400,28.8,19.2,9.6
11520000,288,192,96
11523600,288,192,96
11527200,288,192,96
11530800,288,192,96
11534400,288,192,96
11538000,288,192,96
11541600,288,192,96
11545200,288,192,96
11548800,288,192,96
11552400,288,192,96
11556000,28.8,19.2,9.6
11559600,28.8,19.2,9.6
11563200,28.8,19.2,9.6
11566800,28.8,19.2,9.6
11570400,28.8,19.2,9.6
11574000,28.8,19.2,9.6
11577600,28.8,19.2,9.6
11581200,28.8,19.2,9.6
11584800,28.8,19.2,9.6
11588400,28.8,19.2,9.6
11592000,28.8,19.2,9.6
11595600,28.8,19.2,9.6
11599200,28.8,19.2,9.6
11602800,28.8,19.2,9.6
11606400,288,192,96
11610000,288,192,96
11613600,288,192,96
11617200,288,192,96
11620800,288,192,96
11624400,288,192,96
11628000,288,192,96
11631600,288,192,96
11635200,288,192,96
11638800,288,192,96
11642400,28.8,19.2,9.6
11646000,28.8,19.2,9.6
11649600,28.8,19.2,9.6
11653200,28.8,19.2,9.6
11656800,28.8,19.2,9.6
11660400,28.8,19.2,9.6
11664000,28.8,19.2,9.6
11667600,28.8,19.2,9.6
11671200,28.8,19.2,9.6
11674800,28.8,19.2,9.6
11678400,28.8,19.2,9.6
11682000,28.8,19.2,9.6
11685600,28.8,19.2,9.6
11689200,28.8,19.2,9.6
11692800,288,192,96
11696400,288,192,96
11700000,288,192,96
11703600,288,192,96
11707200,288,192,96
11710800,288,192,96
11714400,288,192,96
11718000,288,192,96
11721600,288,192,96
11725200,288,192,96
11728800,28.8,19.2,9.6
11732400,28.8,19.2,9.6
11736000,28.8,19.2,9.6
11739600,28.8,19.2,9.6
11743200,28.8,19.2,9.6
11746800,28.8,19.2,9.6
11750400,28.8,19.2,9.6
11754000,28.8,19.2,9.6
11757600,28.8,19.2,9.6
11761200,28.8,19.2,9.6
11764800,28.8,19.2,9.6
11768400,28.8,19.2,9.6
11772000,28.8,19.2,9.6
11775600,28.8,19.2,9.6
11779200,288,192,96
11782800,288,192,96
11786400,288,192,96
11790000,288,192,96
11793600,288,192,96
11797200,288,192,96
11800800,288,192,96
11804400,288,192,96
11808000,288,192,96
11811600,288,192,96
11815200,28.8,19.2,9.6
11818800,28.8,19.2,9.6
11822400,28.8,19.2,9.6
11826000,28.8,19.2,9.6
11829600,28.8,19.2,9.6
11833200,28.8,19.2,9.6
11836800,28.8,19.2,9.6
11840400,28.8,19.2,9.6
11844000,28.8,19.2,9.6
11847600,28.8,19.2,9.6
11851200,28.8,19.2,9.6
11854800,28.8,19.2,9.6
11858400,28.8,19.2,9.6
11862000,28.8,19.2,9.6
11865600,288,192,96
11869200,288,192,96
11872800,288,192,96
11876400,288,192,96
11880000,288,192,96
11883600,288,192,96
11887200,288,192,96
11890800,288,192,96
11894400,288,192,96
11898000,288,192,96
11901600,28.8,19.2,9.6
11905200,28.8,19.2,9.6
11908800,28.8,19.2,9.6
11912400,28.8,19.2,9.6
11916000,28.8,19.2,9.6
11919600,28.8,19.2,9.6
11923200,28.8,19.2,9.6
11926800,28.8,19.2,9.6
11930400,28.8,19.2,9.6
11934000,28.8,19.2,9.6
11937600,28.8,19.2,9.6
11941200,28.8,19.2,9.6
11944800,28.8,19.2,9.6
